"miRNAPair","CancerTypes","Count"
"miR-508-5p/miR-518a-3p","THYM",1
"miR-200b-3p/miR-130b-3p","LIHC",1
"miR-200b-3p/miR-181c-5p","MESO",1
"miR-200b-3p/miR-330-5p","SARC",1
"miR-200b-3p/miR-501-3p","OV",1
"miR-200b-5p/miR-144-5p","LIHC",1
"miR-200c-3p/miR-17-5p","THYM",1
"miR-200c-3p/miR-508-5p","THYM",1
"miR-509-5p/miR-3913-5p","SKCM",1
"miR-511-5p/miR-146b-5p","UCEC",1
"miR-511-5p/miR-195-5p","UCEC",1
"miR-338-3p/miR-30a-5p","LUSC",1
"miR-338-5p/miR-135a-5p","THCA",1
"miR-203a-3p/miR-33b-5p","COAD",1
"miR-203a-3p/miR-497-5p","MESO",1
"miR-204-5p/let-7f-2-3p","KICH",1
"miR-133a-3p/miR-874-3p","BLCA",1
"miR-133b/miR-3928-3p","CESC",1
"miR-134-5p/miR-1226-3p","SARC",1
"miR-135b-3p/miR-1226-3p","UCEC",1
"miR-135b-5p/miR-141-3p","UCS",1
"miR-136-5p/miR-127-5p","BRCA",1
"miR-512-3p/miR-432-5p","TGCT",1
"miR-518b/miR-520d-5p","TGCT",1
"miR-518f-3p/miR-520d-5p","TGCT",1
"miR-204-5p/miR-1271-5p","SARC",1
"miR-204-5p/miR-653-5p","TGCT",1
"miR-519d-3p/miR-30a-5p","THYM",1
"miR-519d-3p/miR-31-3p","THYM",1
"miR-519d-3p/miR-432-5p","TGCT",1
"miR-20a-3p/miR-410-3p","LIHC",1
"miR-20a-3p/miR-421","BLCA",1
"miR-519d-3p/miR-520a-5p","THYM",1
"miR-520c-3p/miR-29c-3p","TGCT",1
"miR-520h/miR-125b-5p","THYM",1
"miR-20a-5p/miR-214-3p","UCS",1
"miR-20a-5p/miR-30c-5p","SKCM",1
"miR-520h/miR-519d-3p","THYM",1
"miR-527/miR-149-5p","THYM",1
"miR-532-3p/miR-129-5p","SARC",1
"miR-532-3p/miR-182-5p","UCS",1
"miR-136-5p/miR-20b-3p","KICH",1
"miR-136-5p/miR-501-5p","KICH",1
"miR-138-5p/miR-106a-5p","SKCM",1
"miR-138-5p/miR-3065-3p","TGCT",1
"miR-139-5p/miR-141-5p","SKCM",1
"miR-1-3p/miR-146a-5p","SKCM",1
"miR-20a-5p/miR-34a-3p","UCEC",1
"miR-20a-5p/miR-454-3p","SKCM",1
"miR-20a-5p/miR-499a-5p","THYM",1
"miR-20a-5p/miR-636","SKCM",1
"miR-20a-5p/miR-93-3p","SKCM",1
"miR-539-5p/miR-30b-3p","SARC",1
"miR-539-5p/miR-511-5p","SARC",1
"miR-548b-3p/miR-195-5p","UVM",1
"miR-1-3p/miR-766-3p","BLCA",1
"miR-1-3p/miR-92a-1-5p","ESCA",1
"miR-141-3p/let-7e-5p","SARC",1
"miR-141-3p/miR-150-5p","PAAD",1
"miR-141-3p/miR-19b-3p","HNSC",1
"miR-141-3p/miR-218-5p","ACC",1
"miR-141-3p/miR-3200-3p","MESO",1
"miR-141-5p/miR-26b-3p","STAD",1
"miR-141-5p/miR-486-3p","TGCT",1
"miR-20b-5p/miR-18a-3p","THYM",1
"miR-20b-5p/miR-214-5p","KICH",1
"miR-548d-3p/miR-127-5p","THYM",1
"miR-548f-3p/miR-301b-3p","UCS",1
"miR-548j-5p/miR-149-5p","CESC",1
"miR-20b-5p/miR-221-5p","SKCM",1
"miR-20b-5p/miR-877-3p","UCS",1
"miR-210-3p/miR-133a-3p","LUSC",1
"miR-548o-3p/miR-196a-5p","THYM",1
"miR-548v/miR-200c-3p","STAD",1
"miR-548v/miR-222-3p","UVM",1
"miR-550a-3p/miR-181b-5p","BLCA",1
"miR-550a-3p/miR-30c-2-3p","SARC",1
"miR-550a-3p/miR-455-3p","COAD",1
"miR-2114-5p/miR-33a-5p","THYM",1
"miR-211-5p/let-7b-5p","UVM",1
"miR-211-5p/miR-106a-5p","TGCT",1
"miR-142-3p/let-7a-2-3p","SARC",1
"miR-550a-5p/miR-21-3p","ACC",1
"miR-556-3p/miR-584-5p","UCS",1
"miR-570-3p/miR-320b","BLCA",1
"miR-576-5p/miR-200b-3p","SARC",1
"miR-577/miR-182-5p","CESC",1
"miR-577/miR-190a-5p","THYM",1
"miR-211-5p/miR-130a-5p","UVM",1
"miR-21-3p/miR-150-5p","SKCM",1
"miR-21-3p/miR-335-5p","KICH",1
"miR-142-3p/miR-3065-5p","STAD",1
"miR-142-3p/miR-582-3p","SARC",1
"miR-142-5p/miR-135a-5p","PCPG",1
"miR-142-5p/miR-34c-5p","SKCM",1
"miR-143-3p/let-7b-5p","UVM",1
"miR-143-3p/miR-143-5p","UVM",1
"miR-143-5p/miR-200c-3p","LIHC",1
"miR-143-5p/miR-766-3p","SARC",1
"miR-145-5p/miR-125b-5p","SARC",1
"miR-145-5p/miR-29c-3p","SKCM",1
"miR-146b-3p/let-7e-5p","SARC",1
"miR-146b-5p/miR-129-5p","LIHC",1
"miR-582-3p/miR-18a-5p","ESCA",1
"miR-582-5p/let-7b-5p","UVM",1
"miR-582-5p/miR-150-3p","HNSC",1
"miR-146b-5p/miR-21-5p","SARC",1
"miR-146b-5p/miR-548b-3p","LIHC",1
"miR-214-3p/miR-497-5p","LIHC",1
"miR-214-3p/miR-93-3p","STAD",1
"miR-215-5p/miR-17-5p","BLCA",1
"miR-584-5p/miR-146a-5p","SKCM",1
"miR-215-5p/miR-194-3p","LUAD",1
"miR-584-5p/miR-542-3p","UCS",1
"miR-584-5p/miR-7-5p","LUSC",1
"miR-589-3p/miR-130a-5p","SARC",1
"miR-338-5p/miR-424-5p","SARC",1
"miR-339-3p/miR-148b-5p","SARC",1
"miR-339-3p/miR-940","SKCM",1
"miR-148a-3p/miR-370-3p","SARC",1
"miR-148a-3p/miR-96-5p","BLCA",1
"miR-148a-5p/miR-542-3p","SARC",1
"miR-215-5p/miR-877-3p","COAD",1
"miR-21-5p/miR-29b-1-5p","SARC",1
"miR-21-5p/miR-34a-3p","UVM",1
"miR-589-3p/miR-20b-5p","CESC",1
"miR-589-3p/miR-582-3p","ESCA",1
"miR-589-3p/miR-671-5p","SKCM",1
"miR-590-3p/miR-181d-5p","SARC",1
"miR-590-3p/miR-182-5p","SKCM",1
"miR-592/miR-29c-3p","MESO",1
"miR-21-5p/miR-378a-3p","SARC",1
"miR-218-5p/miR-125b-2-3p","ESCA",1
"miR-218-5p/miR-18a-3p","CESC",1
"miR-218-5p/miR-301b-3p","UCS",1
"miR-218-5p/miR-30a-3p","UCS",1
"miR-615-3p/miR-214-3p","KICH",1
"miR-615-3p/miR-501-5p","UCS",1
"miR-616-5p/miR-194-5p","OV",1
"miR-625-3p/miR-192-3p","BLCA",1
"miR-625-5p/miR-582-5p","SKCM",1
"miR-218-5p/miR-34b-3p","ESCA",1
"miR-218-5p/miR-424-5p","UCS",1
"miR-221-3p/miR-520a-3p","THYM",1
"miR-625-5p/miR-9-5p","THYM",1
"miR-627-5p/miR-196b-5p","STAD",1
"miR-628-3p/miR-545-5p","ACC",1
"miR-149-3p/miR-188-3p","UCS",1
"miR-149-3p/miR-541-3p","UCS",1
"miR-149-3p/miR-543","UCS",1
"miR-629-3p/miR-301b-3p","LUAD",1
"miR-629-3p/miR-30b-3p","SKCM",1
"miR-629-3p/miR-502-5p","KIRP",1
"miR-149-5p/miR-363-3p","ACC",1
"miR-149-5p/miR-455-3p","SARC",1
"miR-150-3p/miR-215-5p","MESO",1
"miR-150-5p/miR-195-5p","ACC",1
"miR-150-5p/miR-29b-2-5p","SARC",1
"miR-33a-3p/miR-532-3p","ESCA",1
"miR-33a-3p/miR-532-5p","ESCA",1
"miR-33a-5p/miR-377-3p","ACC",1
"miR-221-3p/miR-636","UVM",1
"miR-222-3p/miR-10a-5p","CESC",1
"miR-222-3p/miR-199b-5p","CESC",1
"miR-150-5p/miR-326","MESO",1
"miR-150-5p/miR-452-3p","TGCT",1
"miR-152-3p/miR-106a-5p","SARC",1
"miR-222-5p/miR-362-3p","KIRC",1
"miR-223-3p/miR-494-3p","SKCM",1
"miR-223-3p/miR-9-5p","KICH",1
"miR-223-5p/miR-3613-3p","UCS",1
"miR-224-3p/miR-144-5p","STAD",1
"miR-224-5p/miR-130a-3p","HNSC",1
"miR-152-3p/miR-1226-3p","UCS",1
"miR-155-5p/miR-211-5p","TGCT",1
"miR-33a-5p/miR-616-5p","ESCA",1
"miR-33a-5p/miR-676-3p","PCPG",1
"miR-33a-5p/miR-885-5p","PCPG",1
"miR-224-5p/miR-377-5p","ACC",1
"miR-224-5p/miR-497-5p","TGCT",1
"miR-22-5p/miR-146b-3p","UCEC",1
"miR-155-5p/miR-424-5p","KICH",1
"miR-155-5p/miR-455-3p","KIRC",1
"miR-155-5p/miR-589-3p","ESCA",1
"miR-22-5p/miR-210-3p","UCEC",1
"miR-22-5p/miR-7-2-3p","LGG",1
"miR-155-5p/miR-628-3p","SKCM",1
"miR-15b-3p/miR-221-5p","OV",1
"miR-15b-5p/miR-149-5p","SARC",1
"miR-629-3p/miR-539-5p","STAD",1
"miR-642a-5p/miR-192-3p","UCEC",1
"miR-15b-5p/miR-17-5p","SARC",1
"miR-15b-5p/miR-935","THYM",1
"miR-16-2-3p/miR-130b-5p","ACC",1
"miR-17-3p/miR-155-5p","UCEC",1
"miR-17-5p/miR-10a-5p","SARC",1
"miR-17-5p/miR-142-5p","THYM",1
"miR-17-5p/miR-328-3p","SARC",1
"miR-33a-5p/miR-93-5p","BLCA",1
"miR-33b-3p/miR-139-3p","TGCT",1
"miR-340-5p/miR-25-5p","SKCM",1
"miR-17-5p/miR-99a-3p","ESCA",1
"miR-181a-2-3p/miR-106b-5p","SARC",1
"miR-181a-2-3p/miR-200a-3p","SKCM",1
"miR-642a-5p/miR-532-5p","ESCA",1
"miR-651-5p/miR-497-5p","SARC",1
"miR-655-3p/miR-410-3p","UCS",1
"miR-2355-3p/miR-16-1-3p","THYM",1
"miR-2355-5p/miR-195-5p","THYM",1
"miR-2355-5p/miR-196a-5p","SARC",1
"miR-656-3p/miR-29a-5p","BLCA",1
"miR-658/miR-455-3p","SKCM",1
"miR-664a-3p/miR-181c-5p","DLBC",1
"miR-340-5p/miR-616-5p","KIRC",1
"miR-340-5p/miR-625-5p","SARC",1
"miR-2355-5p/miR-485-3p","SARC",1
"miR-2355-5p/miR-940","ESCA",1
"miR-23b-3p/let-7e-5p","SARC",1
"miR-181a-5p/miR-383-5p","THYM",1
"miR-181c-3p/miR-766-3p","THYM",1
"miR-181c-5p/miR-129-5p","SARC",1
"miR-23b-5p/miR-940","LGG",1
"miR-26b-5p/miR-19b-1-5p","STAD",1
"miR-26b-5p/miR-939-5p","STAD",1
"miR-27b-3p/miR-513a-5p","SKCM",1
"miR-296-3p/miR-302b-3p","TGCT",1
"miR-296-5p/miR-32-3p","ACC",1
"miR-181c-5p/miR-181a-2-3p","DLBC",1
"miR-181d-5p/miR-138-5p","TGCT",1
"miR-182-5p/miR-106b-5p","ESCA",1
"miR-676-3p/miR-219a-1-3p","TGCT",1
"miR-744-3p/miR-92b-3p","TGCT",1
"miR-758-3p/miR-20b-5p","THYM",1
"miR-182-5p/miR-125a-3p","SARC",1
"miR-182-5p/miR-29b-3p","READ",1
"miR-299-5p/miR-204-5p","TGCT",1
"miR-299-5p/miR-432-5p","MESO",1
"miR-29a-3p/miR-199a-3p","BLCA",1
"miR-7-5p/miR-30b-3p","SKCM",1
"miR-7-5p/miR-335-3p","CESC",1
"miR-182-5p/miR-33a-5p","ESCA",1
"miR-183-5p/miR-500a-3p","SARC",1
"miR-29a-3p/miR-219a-1-3p","SKCM",1
"miR-7-5p/miR-93-5p","STAD",1
"miR-7-5p/miR-96-5p","TGCT",1
"miR-760/miR-511-5p","UVM",1
"miR-766-3p/miR-18b-5p","DLBC",1
"miR-766-3p/miR-483-3p","THYM",1
"miR-29b-2-5p/miR-380-5p","ACC",1
"miR-29b-3p/miR-877-5p","CESC",1
"miR-342-3p/miR-1226-3p","SKCM",1
"miR-342-3p/miR-181b-5p","BLCA",1
"miR-769-3p/miR-339-5p","UCS",1
"miR-770-5p/miR-7-5p","LGG",1
"miR-877-3p/miR-7-5p","READ",1
"miR-29c-3p/miR-518c-5p","TGCT",1
"miR-29c-3p/miR-605-5p","READ",1
"miR-301a-3p/miR-34b-3p","SARC",1
"miR-301a-3p/miR-99a-5p","ESCA",1
"miR-301b-3p/miR-146b-5p","LIHC",1
"miR-301b-3p/miR-33b-5p","SARC",1
"miR-877-3p/miR-96-5p","UCS",1
"miR-885-5p/miR-378a-3p","LIHC",1
"miR-889-3p/miR-302c-3p","TGCT",1
"miR-302a-3p/miR-18a-3p","TGCT",1
"miR-302c-3p/miR-486-3p","TGCT",1
"miR-3065-3p/miR-129-5p","TGCT",1
"miR-92a-1-5p/miR-133a-3p","STAD",1
"miR-92a-1-5p/miR-19b-1-5p","SARC",1
"miR-92a-1-5p/miR-32-3p","ESCA",1
"miR-3065-5p/miR-30a-5p","THYM",1
"miR-3065-5p/miR-382-5p","KIRP",1
"miR-92b-3p/miR-19b-3p","LIHC",1
"miR-92b-3p/miR-30a-5p","OV",1
"miR-92b-3p/miR-33a-5p","UCS",1
"miR-93-3p/miR-365a-3p","SARC",1
"miR-935/miR-18b-5p","TGCT",1
"miR-93-5p/miR-144-3p","THYM",1
"miR-93-5p/miR-200a-3p","STAD",1
"miR-93-5p/miR-205-3p","BLCA",1
"miR-93-5p/miR-21-3p","SKCM",1
"miR-342-5p/miR-1226-3p","STAD",1
"miR-34a-3p/miR-221-3p","UVM",1
"miR-34a-5p/miR-19a-3p","SKCM",1
"miR-93-5p/miR-873-5p","SKCM",1
"miR-939-5p/miR-106a-5p","BRCA",1
"miR-9-3p/miR-1291","LUSC",1
"miR-34a-5p/miR-93-3p","SARC",1
"miR-34b-3p/miR-30c-2-3p","SKCM",1
"miR-34b-3p/miR-508-5p","UVM",1
"miR-34b-5p/miR-642a-5p","TGCT",1
"miR-34c-3p/miR-23a-5p","UCS",1
"miR-940/miR-18a-3p","ESCA",1
"miR-940/miR-30c-1-3p","BLCA",1
"miR-942-5p/miR-181a-5p","THYM",1
"miR-34c-5p/miR-18a-5p","UCS",1
"miR-34c-5p/miR-299-5p","ACC",1
"miR-34c-5p/miR-34b-5p","LUSC",1
"miR-942-5p/miR-516b-5p","TGCT",1
"miR-942-5p/miR-676-3p","ACC",1
"miR-942-5p/miR-7-5p","PCPG",1
"miR-9-5p/miR-10a-5p","CESC",1
"miR-9-5p/miR-3662","THYM",1
"miR-9-5p/miR-93-5p","THYM",1
"miR-34c-5p/miR-516b-5p","THYM",1
"miR-3605-3p/miR-125b-5p","SKCM",1
"miR-3605-3p/miR-338-3p","SKCM",1
"miR-96-5p/miR-488-3p","ACC",1
"miR-98-5p/miR-130b-3p","ACC",1
"miR-98-5p/miR-22-3p","OV",1
"miR-3613-3p/miR-21-3p","UCS",1
"miR-3613-3p/miR-335-5p","BLCA",1
"miR-3615/miR-335-5p","BRCA",1
"miR-362-3p/miR-188-5p","BLCA",1
"miR-362-3p/miR-18a-5p","UCS",1
"miR-362-3p/miR-20b-5p","UCS",1
"miR-362-3p/miR-210-3p","READ",1
"miR-362-3p/miR-26b-5p","STAD",1
"miR-362-5p/let-7f-2-3p","READ",1
"miR-363-3p/miR-1228-3p","UCS",1
"miR-363-3p/miR-142-3p","SARC",1
"miR-363-3p/miR-204-5p","KICH",1
"miR-365a-3p/miR-19b-3p","SARC",1
"miR-3662/miR-3614-3p","SKCM",1
"miR-3662/miR-379-5p","SKCM",1
"miR-3682-3p/miR-192-3p","UCEC",1
"miR-3682-3p/miR-942-5p","ESCA",1
"miR-369-3p/miR-497-5p","SARC",1
"miR-373-3p/miR-329-3p","TGCT",1
"miR-376a-5p/miR-18b-5p","READ",1
"miR-376b-3p/miR-188-3p","UCS",1
"miR-376b-3p/miR-455-3p","COAD",1
"miR-377-5p/miR-127-5p","TGCT",1
"miR-377-5p/miR-98-5p","ACC",1
"miR-378a-3p/miR-221-3p","ACC",1
"miR-378a-3p/miR-29c-3p","HNSC",1
"miR-378c/miR-378a-3p","TGCT",1
"miR-379-5p/miR-1-3p","UCS",1
"miR-380-5p/miR-95-3p","ACC",1
"miR-382-5p/miR-381-3p","DLBC",1
"miR-383-5p/miR-125a-5p","THYM",1
"miR-3913-5p/miR-296-3p","SKCM",1
"miR-3922-3p/miR-302c-3p","TGCT",1
"miR-3928-3p/miR-196b-5p","BLCA",1
"miR-3928-3p/miR-651-5p","ESCA",1
"miR-3934-5p/miR-335-5p","MESO",1
"miR-3934-5p/miR-378a-3p","ESCA",1
"miR-409-5p/miR-33a-3p","CESC",1
"miR-410-3p/miR-30a-5p","ESCA",1
"miR-410-3p/miR-495-3p","LGG",1
"miR-411-3p/miR-299-3p","UCS",1
"miR-411-5p/miR-218-5p","SARC",1
"miR-421/miR-129-5p","UVM",1
"miR-421/miR-181c-5p","LGG",1
"miR-421/miR-940","OV",1
"miR-424-3p/miR-196a-5p","LIHC",1
"miR-424-3p/miR-19b-3p","STAD",1
"miR-424-3p/miR-744-3p","SKCM",1
"miR-424-5p/miR-188-5p","READ",1
"miR-424-5p/miR-32-5p","UVM",1
"miR-424-5p/miR-363-3p","ACC",1
"miR-424-5p/miR-382-5p","UCS",1
"miR-429/miR-29b-1-5p","UCS",1
"miR-432-5p/miR-212-3p","MESO",1
"miR-4326/miR-15b-5p","THYM",1
"miR-450a-5p/miR-193b-3p","SKCM",1
"miR-452-5p/miR-3662","THYM",1
"miR-454-3p/miR-338-5p","SKCM",1
"miR-455-3p/miR-488-3p","ACC",1
"miR-455-5p/miR-3662","SKCM",1
"miR-455-5p/miR-421","STAD",1
"miR-455-5p/miR-501-3p","KICH",1
"miR-485-3p/miR-362-3p","UCS",1
"miR-486-5p/miR-3934-5p","PAAD",1
"miR-487a-3p/miR-205-5p","TGCT",1
"miR-491-5p/miR-125b-2-3p","UVM",1
"miR-494-3p/miR-20b-5p","SKCM",1
"miR-494-3p/miR-497-5p","ACC",1
"miR-497-3p/miR-519c-3p","TGCT",1
"miR-497-5p/miR-1304-5p","MESO",1
"miR-497-5p/miR-141-3p","SKCM",1
"miR-497-5p/miR-144-3p","BLCA",1
"miR-497-5p/miR-485-3p","SKCM",1
"miR-497-5p/miR-98-5p","ACC",1
"miR-500a-3p/miR-106a-5p","SARC",1
"let-7a-2-3p/miR-33b-5p","ESCA",1
"let-7b-5p/miR-145-5p","UVM",1
"let-7b-5p/miR-377-5p","THYM",1
"let-7b-5p/miR-520h","THYM",1
"let-7c-5p/miR-190a-5p","SARC",1
"let-7c-5p/miR-342-5p","SARC",1
"let-7e-5p/miR-106b-5p","SARC",1
"let-7e-5p/miR-1301-3p","SARC",1
"let-7e-5p/miR-616-5p","SARC",1
"let-7e-5p/miR-671-5p","SARC",1
"let-7e-5p/miR-92a-3p","SARC",1
"let-7f-1-3p/miR-15b-5p","SARC",1
"let-7f-5p/miR-143-3p","THCA",1
"let-7f-5p/miR-192-5p","KIRC",1
"let-7f-5p/miR-224-3p","SARC",1
"miR-181a-2-3p/miR-214-3p","DLBC",1
"miR-181a-2-3p/miR-335-5p","DLBC",1
"miR-181a-5p/miR-340-5p","SARC",1
"let-7f-5p/miR-335-5p","ESCA",1
"let-7g-3p/miR-326","PRAD",1
"let-7g-3p/miR-744-3p","SKCM",1
"miR-181c-3p/miR-2116-3p","DLBC",1
"miR-100-3p/miR-29c-3p","MESO",1
"miR-101-3p/miR-106a-5p","UVM",1
"miR-103a-2-5p/miR-125b-5p","SKCM",1
"miR-302a-3p/miR-520d-3p","TGCT",1
"miR-302b-3p/miR-211-5p","TGCT",1
"miR-302c-3p/miR-195-5p","TGCT",1
"miR-493-3p/miR-20b-3p","THYM",1
"miR-494-3p/miR-130a-3p","SKCM",1
"miR-494-3p/miR-195-5p","ACC",1
"miR-181c-5p/miR-29b-3p","SKCM",1
"miR-181c-5p/miR-532-3p","SARC",1
"miR-181d-5p/let-7a-3p","SKCM",1
"miR-495-3p/let-7b-5p","THYM",1
"miR-495-3p/miR-299-3p","TGCT",1
"miR-495-3p/miR-30a-5p","THYM",1
"miR-181d-5p/miR-194-5p","ACC",1
"miR-181d-5p/miR-20b-5p","TGCT",1
"miR-181d-5p/miR-642a-5p","COAD",1
"miR-182-5p/miR-128-3p","THYM",1
"miR-302c-3p/miR-29b-3p","TGCT",1
"miR-302d-3p/miR-18a-3p","TGCT",1
"miR-302d-5p/miR-18b-5p","TGCT",1
"miR-495-3p/miR-506-3p","SKCM",1
"miR-495-3p/miR-939-5p","DLBC",1
"miR-3065-3p/miR-491-5p","ACC",1
"miR-3065-3p/miR-7-1-3p","SKCM",1
"miR-3065-5p/miR-129-5p","TGCT",1
"miR-497-5p/miR-302d-3p","TGCT",1
"miR-497-5p/miR-324-5p","SKCM",1
"miR-497-5p/miR-616-5p","BLCA",1
"miR-499a-5p/miR-320d","THYM",1
"miR-500a-3p/miR-301a-3p","SARC",1
"miR-500b-5p/miR-138-5p","SKCM",1
"miR-501-3p/miR-939-5p","BLCA",1
"miR-501-5p/miR-362-5p","COAD",1
"miR-501-5p/miR-500a-5p","UCS",1
"miR-501-5p/miR-892a","KICH",1
"miR-502-3p/miR-181c-5p","SARC",1
"miR-502-3p/miR-378a-5p","UCS",1
"miR-182-5p/miR-130b-5p","BLCA",1
"miR-182-5p/miR-142-3p","UCEC",1
"miR-182-5p/miR-15a-5p","UVM",1
"miR-503-5p/miR-10b-3p","UCS",1
"miR-504-5p/miR-497-3p","PCPG",1
"miR-507/miR-136-3p","SKCM",1
"miR-511-5p/miR-125b-5p","SKCM",1
"miR-511-5p/miR-194-5p","ACC",1
"miR-511-5p/miR-379-5p","KICH",1
"miR-182-5p/miR-874-3p","SARC",1
"miR-183-3p/miR-616-3p","UCEC",1
"miR-183-5p/miR-29a-5p","SKCM",1
"miR-183-5p/miR-500a-5p","TGCT",1
"miR-183-5p/miR-92a-3p","SARC",1
"miR-512-3p/miR-106a-5p","TGCT",1
"miR-512-5p/miR-3922-3p","TGCT",1
"miR-513a-5p/miR-150-5p","SKCM",1
"miR-185-3p/miR-33b-5p","UCS",1
"miR-185-3p/miR-542-3p","UCS",1
"miR-186-5p/miR-1-3p","SARC",1
"miR-518a-3p/miR-34b-5p","TGCT",1
"miR-519a-5p/miR-518c-5p","THYM",1
"miR-519c-3p/miR-183-5p","TGCT",1
"miR-519d-3p/miR-20b-5p","TGCT",1
"miR-519d-3p/miR-518c-5p","THYM",1
"miR-520a-3p/miR-302d-3p","TGCT",1
"miR-186-5p/miR-26a-5p","SARC",1
"miR-188-3p/miR-192-3p","MESO",1
"miR-188-3p/miR-362-5p","UCS",1
"miR-520c-3p/miR-302a-3p","TGCT",1
"miR-520d-3p/miR-302c-3p","TGCT",1
"miR-525-5p/miR-3662","THYM",1
"miR-18a-3p/miR-204-5p","ACC",1
"miR-18a-3p/miR-339-5p","SKCM",1
"miR-526b-3p/miR-378a-3p","TGCT",1
"miR-526b-5p/miR-508-5p","THYM",1
"miR-532-3p/miR-625-5p","SARC",1
"miR-3065-5p/miR-130a-3p","HNSC",1
"miR-3065-5p/miR-29b-3p","CESC",1
"miR-539-5p/miR-940","TGCT",1
"miR-542-3p/miR-10a-3p","SKCM",1
"miR-542-3p/miR-889-3p","SARC",1
"miR-18a-3p/miR-421","UCS",1
"miR-18a-3p/miR-629-5p","LIHC",1
"miR-18b-5p/miR-30a-5p","THYM",1
"miR-192-5p/miR-19a-3p","KIRP",1
"miR-192-5p/miR-34b-3p","ACC",1
"miR-192-5p/miR-616-5p","UCEC",1
"miR-194-3p/miR-323a-3p","HNSC",1
"miR-194-3p/miR-377-5p","TGCT",1
"miR-194-3p/miR-744-5p","SARC",1
"miR-195-5p/miR-10a-5p","ACC",1
"miR-195-5p/miR-1270","MESO",1
"miR-195-5p/miR-93-5p","STAD",1
"miR-196a-5p/miR-432-5p","SKCM",1
"miR-543/miR-195-5p","ACC",1
"miR-543/miR-301b-3p","READ",1
"miR-545-5p/miR-106a-5p","ACC",1
"miR-548f-3p/miR-33a-3p","TGCT",1
"miR-548t-5p/miR-18a-5p","THYM",1
"miR-30a-3p/miR-548e-3p","UVM",1
"miR-30a-3p/miR-92b-3p","CESC",1
"miR-30a-3p/miR-96-5p","THYM",1
"miR-30a-5p/miR-29c-3p","MESO",1
"miR-30a-5p/miR-363-5p","THYM",1
"miR-30a-5p/miR-381-3p","THYM",1
"miR-196a-5p/miR-92a-1-5p","SKCM",1
"miR-196b-5p/let-7c-5p","LUAD",1
"miR-196b-5p/let-7g-3p","COAD",1
"miR-30a-5p/miR-497-5p","MESO",1
"miR-30b-3p/miR-182-5p","DLBC",1
"miR-30b-3p/miR-30d-3p","DLBC",1
"miR-30b-3p/miR-3130-5p","CHOL",1
"miR-30b-5p/miR-494-3p","COAD",1
"miR-30b-5p/miR-624-5p","DLBC",1
"miR-196b-5p/miR-589-3p","KIRP",1
"miR-197-3p/miR-181a-5p","UVM",1
"miR-30c-2-3p/miR-1976","SKCM",1
"miR-30c-2-3p/miR-30b-3p","SARC",1
"miR-30c-2-3p/miR-324-3p","SKCM",1
"miR-199a-3p/miR-1301-3p","SARC",1
"miR-199a-3p/miR-154-5p","THYM",1
"miR-199a-5p/miR-194-5p","SKCM",1
"miR-550a-3p/miR-338-5p","ESCA",1
"miR-550a-3p/miR-429","OV",1
"miR-550a-3p/miR-889-3p","UVM",1
"miR-199b-3p/miR-582-5p","SARC",1
"miR-199b-5p/miR-199a-3p","UCS",1
"miR-199b-5p/miR-30a-3p","THYM",1
"miR-30c-2-3p/miR-520d-3p","THYM",1
"miR-3127-5p/miR-454-5p","CHOL",1
"miR-3150b-3p/miR-589-3p","LUSC",1
"miR-3157-5p/miR-96-5p","THYM",1
"miR-31-5p/miR-145-5p","SKCM",1
"miR-31-5p/miR-18a-5p","BLCA",1
"miR-19a-3p/miR-301b-3p","THYM",1
"miR-19a-3p/miR-328-3p","SKCM",1
"miR-31-5p/miR-199a-3p","LGG",1
"miR-3170/miR-520a-3p","THYM",1
"miR-3170/miR-520c-3p","THYM",1
"miR-19a-3p/miR-365a-3p","SARC",1
"miR-19a-3p/miR-381-3p","HNSC",1
"miR-19a-3p/miR-9-5p","ESCA",1
"miR-19b-3p/miR-181b-5p","UVM",1
"miR-19b-3p/miR-222-5p","UVM",1
"miR-19b-3p/miR-590-3p","UVM",1
"miR-3200-3p/miR-503-5p","SKCM",1
"miR-320b/let-7c-5p","HNSC",1
"miR-320b/miR-133a-3p","DLBC",1
"miR-200a-3p/let-7c-5p","BLCA",1
"miR-200a-3p/miR-31-5p","ESCA",1
"miR-200a-5p/miR-130b-5p","LIHC",1
"miR-320b/miR-98-5p","UCS",1
"miR-320c/miR-141-5p","UCS",1
"miR-320c/miR-33b-5p","UVM",1
"miR-32-3p/miR-181a-2-3p","DLBC",1
"miR-32-3p/miR-21-3p","KICH",1
"miR-32-3p/miR-30c-1-3p","BLCA",1
"miR-324-3p/miR-340-5p","SARC",1
"miR-324-3p/miR-664a-5p","SARC",1
"miR-32-5p/miR-192-5p","SARC",1
"miR-32-5p/miR-495-3p","SARC",1
"miR-200b-3p/miR-335-5p","SKCM",1
"miR-200b-5p/miR-155-5p","STAD",1
"miR-200c-3p/miR-625-5p","SARC",1
"miR-326/miR-342-5p","SKCM",1
"miR-328-3p/miR-671-5p","BLCA",1
"miR-550a-5p/miR-195-5p","SKCM",1
"miR-551a/miR-18a-5p","UCS",1
"miR-552-3p/miR-1301-3p","READ",1
"miR-329-3p/miR-223-5p","TGCT",1
"miR-329-3p/miR-301a-3p","ACC",1
"miR-330-3p/miR-106a-5p","ACC",1
"miR-200c-5p/miR-33a-3p","STAD",1
