miRNAPair;CancerTypes;Count
miR-616-5p/miR-188-3p;TGCT;1
miR-616-5p/miR-18a-3p;BLCA;1
miR-616-5p/miR-18a-5p;BLCA;1
miR-616-5p/miR-194-5p;OV;1
miR-616-5p/miR-20b-5p;THYM;1
miR-616-5p/miR-455-3p;BLCA;1
miR-616-5p/miR-505-3p;SARC;1
miR-616-5p/miR-589-3p;CESC;1
miR-616-5p/miR-7-5p;HNSC;1
miR-616-5p/miR-942-5p;THYM;1
miR-625-3p/miR-192-3p;BLCA;1
miR-625-3p/miR-653-5p;BLCA;1
miR-625-5p/miR-141-3p;SARC;1
miR-625-5p/miR-144-5p;SARC;1
miR-625-5p/miR-148a-3p;DLBC;1
miR-625-5p/miR-18a-3p;THYM;1
miR-625-5p/miR-193b-3p;BLCA;1
miR-625-5p/miR-19a-3p;BLCA;1
miR-625-5p/miR-22-3p;SARC;1
miR-625-5p/miR-362-3p;SARC;1
miR-625-5p/miR-421;SARC;1
miR-625-5p/miR-589-3p;HNSC;1
miR-625-5p/miR-766-3p;THYM;1
miR-625-5p/miR-9-5p;THYM;1
miR-627-5p/miR-196b-5p;STAD;1
miR-627-5p/miR-29a-5p;BLCA;1
miR-627-5p/miR-326;STAD;1
miR-627-5p/miR-335-5p;STAD;1
miR-628-5p/miR-195-5p;SARC;1
miR-628-5p/miR-30a-3p;SARC;1
miR-628-5p/miR-345-5p;SARC;1
miR-628-5p/miR-497-5p;SARC;1
miR-628-5p/miR-628-3p;SARC;1
miR-628-5p/miR-9-3p;SARC;1
miR-629-3p/let-7f-5p;LUAD;1
miR-629-3p/miR-200b-3p;ESCA;1
miR-629-3p/miR-301b-3p;LUAD;1
miR-629-3p/miR-302a-3p;TGCT;1
miR-629-3p/miR-33a-5p;BLCA;1
miR-629-3p/miR-342-5p;STAD;1
miR-629-3p/miR-539-5p;STAD;1
miR-629-3p/miR-671-5p;SARC;1
miR-629-3p/miR-708-5p;SARC;1
miR-629-5p/miR-1-3p;SARC;1
miR-629-5p/miR-124-3p;TGCT;1
miR-629-5p/miR-219a-5p;TGCT;1
miR-629-5p/miR-767-3p;TGCT;1
miR-642a-5p/miR-106a-5p;TGCT;1
miR-642a-5p/miR-188-5p;BLCA;1
miR-642a-5p/miR-214-3p;LIHC;1
miR-642a-5p/miR-29b-2-5p;SARC;1
miR-642a-5p/miR-411-3p;LUAD;1
miR-642a-5p/miR-429;STAD;1
miR-642a-5p/miR-432-5p;UCEC;1
miR-642a-5p/miR-7-1-3p;BRCA;1
miR-642a-5p/miR-7-5p;PAAD;1
miR-651-5p/miR-130b-5p;ESCA;1
miR-651-5p/miR-148a-5p;BLCA;1
miR-651-5p/miR-188-5p;SARC;1
miR-651-5p/miR-196b-5p;SARC;1
miR-651-5p/miR-215-5p;BRCA;1
miR-651-5p/miR-455-3p;COAD;1
miR-651-5p/miR-497-5p;SARC;1
miR-651-5p/miR-502-5p;BLCA;1
miR-651-5p/miR-548v;BLCA;1
miR-651-5p/miR-616-5p;TGCT;1
miR-651-5p/miR-7-5p;TGCT;1
miR-653-5p/miR-127-3p;LIHC;1
miR-653-5p/miR-144-5p;SARC;1
miR-653-5p/miR-330-3p;SARC;1
miR-653-5p/miR-96-5p;BLCA;1
miR-654-3p/miR-497-3p;THYM;1
miR-654-5p/miR-411-5p;LUAD;1
miR-655-3p/miR-410-3p;UCS;1
miR-655-3p/miR-497-5p;SARC;1
miR-656-3p/miR-29a-5p;BLCA;1
miR-656-3p/miR-767-5p;TGCT;1
miR-664a-3p/miR-17-5p;LIHC;1
miR-664a-5p/miR-132-3p;SARC;1
miR-664a-5p/miR-19a-3p;SARC;1
miR-664a-5p/miR-582-5p;DLBC;1
miR-665/miR-224-5p;TGCT;1
miR-665/miR-299-3p;TGCT;1
miR-671-3p/miR-376a-5p;STAD;1
miR-671-5p/miR-130a-5p;ESCA;1
miR-671-5p/miR-362-3p;STAD;1
miR-676-3p/miR-219a-1-3p;TGCT;1
miR-676-3p/miR-331-3p;LGG;1
miR-676-3p/miR-34b-3p;UCS;1
miR-676-3p/miR-548j-5p;THYM;1
miR-676-3p/miR-940;TGCT;1
miR-676-3p/miR-96-5p;PAAD;1
miR-7-1-3p/miR-181a-5p;SARC;1
miR-7-1-3p/miR-182-5p;STAD;1
miR-7-1-3p/miR-197-3p;SARC;1
miR-7-1-3p/miR-29b-2-5p;SARC;1
miR-7-1-3p/miR-29c-3p;TGCT;1
miR-7-1-3p/miR-331-3p;SARC;1
miR-7-1-3p/miR-365a-3p;SARC;1
miR-7-1-3p/miR-491-5p;SARC;1
miR-7-1-3p/miR-495-3p;THYM;1
miR-7-1-3p/miR-582-5p;SARC;1
miR-7-1-3p/miR-92b-3p;TGCT;1
miR-7-2-3p/miR-185-5p;LGG;1
miR-7-2-3p/miR-24-3p;LGG;1
miR-7-2-3p/miR-296-5p;PCPG;1
miR-7-2-3p/miR-671-5p;LGG;1
miR-7-5p/miR-106a-5p;THYM;1
miR-7-5p/miR-10a-5p;BLCA;1
miR-7-5p/miR-129-2-3p;PAAD;1
miR-7-5p/miR-143-3p;STAD;1
miR-7-5p/miR-181b-5p;BLCA;1
miR-7-5p/miR-18a-3p;THYM;1
miR-7-5p/miR-20a-5p;STAD;1
miR-7-5p/miR-224-5p;TGCT;1
miR-7-5p/miR-29a-3p;BLCA;1
miR-7-5p/miR-323b-3p;ESCA;1
miR-7-5p/miR-33b-5p;PAAD;1
miR-7-5p/miR-362-3p;STAD;1
miR-7-5p/miR-425-5p;STAD;1
miR-7-5p/miR-455-3p;LUAD;1
miR-7-5p/miR-503-5p;STAD;1
miR-7-5p/miR-548d-3p;TGCT;1
miR-7-5p/miR-760;THYM;1
miR-7-5p/miR-93-5p;STAD;1
miR-7-5p/miR-96-5p;TGCT;1
miR-708-5p/miR-153-3p;STAD;1
miR-708-5p/miR-181a-5p;SARC;1
miR-708-5p/miR-222-5p;STAD;1
miR-708-5p/miR-497-5p;SARC;1
miR-744-3p/let-7e-5p;SARC;1
miR-744-3p/let-7f-5p;LUAD;1
miR-744-3p/miR-19b-1-5p;LIHC;1
miR-744-3p/miR-33a-5p;BLCA;1
miR-744-3p/miR-500a-3p;SARC;1
miR-744-3p/miR-92b-3p;TGCT;1
miR-744-5p/miR-1228-5p;SARC;1
miR-744-5p/miR-1296-5p;SARC;1
miR-758-3p/miR-15b-5p;THYM;1
miR-758-3p/miR-20b-5p;THYM;1
miR-758-3p/miR-381-3p;HNSC;1
miR-760/miR-212-3p;THYM;1
miR-760/miR-218-5p;BLCA;1
miR-760/miR-497-5p;TGCT;1
miR-760/miR-629-3p;COAD;1
miR-760/miR-766-3p;TGCT;1
miR-760/miR-940;TGCT;1
miR-766-3p/miR-1243;LGG;1
miR-766-3p/miR-149-3p;UCS;1
miR-766-3p/miR-181a-2-3p;DLBC;1
miR-766-3p/miR-182-5p;THYM;1
miR-766-3p/miR-206;LGG;1
miR-766-3p/miR-20b-3p;THYM;1
miR-766-3p/miR-215-5p;THYM;1
miR-766-3p/miR-25-3p;THYM;1
miR-766-3p/miR-31-5p;LGG;1
miR-766-3p/miR-432-5p;LGG;1
miR-766-3p/miR-483-3p;THYM;1
miR-766-3p/miR-505-5p;BLCA;1
miR-766-3p/miR-548o-3p;THYM;1
miR-766-3p/miR-7-1-3p;THYM;1
miR-766-3p/miR-9-3p;BLCA;1
miR-767-5p/miR-135b-3p;COAD;1
miR-767-5p/miR-651-5p;BLCA;1
miR-769-3p/miR-143-5p;STAD;1
miR-769-3p/miR-335-5p;SARC;1
miR-769-3p/miR-338-5p;LUAD;1
miR-769-3p/miR-362-3p;LUAD;1
miR-769-3p/miR-877-5p;SARC;1
miR-770-5p/miR-7-5p;LGG;1
miR-873-5p/miR-486-5p;TGCT;1
miR-873-5p/miR-494-3p;TGCT;1
miR-874-3p/miR-103a-2-5p;BLCA;1
miR-874-3p/miR-125a-3p;SARC;1
miR-874-3p/miR-141-3p;KIRP;1
miR-874-3p/miR-22-5p;LIHC;1
miR-874-3p/miR-29c-3p;SARC;1
miR-874-3p/miR-340-5p;SARC;1
miR-874-3p/miR-378c;LIHC;1
miR-874-3p/miR-431-5p;STAD;1
miR-874-3p/miR-542-3p;SARC;1
miR-874-3p/miR-550a-5p;BLCA;1
miR-877-5p/miR-136-5p;COAD;1
miR-877-5p/miR-501-5p;BLCA;1
miR-885-5p/miR-378a-3p;LIHC;1
miR-885-5p/miR-96-5p;UCEC;1
miR-889-3p/miR-181a-2-3p;SARC;1
miR-889-3p/miR-181a-5p;SARC;1
miR-889-3p/miR-302c-3p;TGCT;1
miR-889-3p/miR-410-3p;SARC;1
miR-892a/miR-195-5p;THYM;1
miR-9-3p/miR-130a-3p;BRCA;1
miR-9-3p/miR-182-5p;ACC;1
miR-9-3p/miR-455-3p;TGCT;1
miR-9-3p/miR-548f-3p;TGCT;1
miR-9-3p/miR-9-5p;SKCM;1
miR-9-5p/let-7c-5p;CESC;1
miR-9-5p/let-7e-5p;SARC;1
miR-9-5p/miR-129-5p;SARC;1
miR-9-5p/miR-15a-5p;THYM;1
miR-9-5p/miR-183-5p;SARC;1
miR-9-5p/miR-193b-3p;HNSC;1
miR-9-5p/miR-218-5p;STAD;1
miR-9-5p/miR-29a-3p;BLCA;1
miR-9-5p/miR-33a-3p;THYM;1
miR-9-5p/miR-3662;THYM;1
miR-9-5p/miR-548f-3p;TGCT;1
miR-9-5p/miR-642a-5p;PAAD;1
miR-9-5p/miR-7-5p;TGCT;1
miR-9-5p/miR-93-5p;THYM;1
miR-92a-1-5p/miR-133a-3p;STAD;1
miR-92a-1-5p/miR-19b-1-5p;SARC;1
miR-92a-1-5p/miR-628-3p;SARC;1
miR-92a-1-5p/miR-92b-3p;THYM;1
miR-92a-3p/miR-212-3p;SARC;1
miR-92a-3p/miR-425-5p;SARC;1
miR-92a-3p/miR-628-5p;SARC;1
miR-92b-3p/miR-130b-3p;TGCT;1
miR-92b-3p/miR-19b-3p;LIHC;1
miR-92b-3p/miR-2355-3p;THYM;1
miR-92b-3p/miR-301b-3p;TGCT;1
miR-92b-3p/miR-3065-5p;TGCT;1
miR-92b-3p/miR-541-3p;TGCT;1
miR-92b-3p/miR-582-5p;LIHC;1
miR-92b-3p/miR-653-5p;THYM;1
miR-92b-3p/miR-940;THYM;1
miR-93-3p/let-7c-5p;SARC;1
miR-93-3p/miR-141-3p;BLCA;1
miR-93-3p/miR-142-5p;BLCA;1
miR-93-3p/miR-148a-3p;SARC;1
miR-93-3p/miR-212-3p;SARC;1
miR-93-3p/miR-29a-5p;LUAD;1
miR-93-3p/miR-31-5p;STAD;1
miR-93-3p/miR-365a-3p;SARC;1
miR-93-3p/miR-455-3p;SARC;1
miR-93-3p/miR-629-3p;SARC;1
miR-93-3p/miR-9-3p;STAD;1
miR-93-5p/miR-133a-3p;STAD;1
miR-93-5p/miR-144-3p;THYM;1
miR-93-5p/miR-181a-5p;THYM;1
miR-93-5p/miR-182-5p;BLCA;1
miR-93-5p/miR-196b-5p;THYM;1
miR-93-5p/miR-200a-3p;STAD;1
miR-93-5p/miR-200c-3p;THYM;1
miR-93-5p/miR-205-3p;BLCA;1
miR-93-5p/miR-20b-5p;THYM;1
miR-93-5p/miR-21-3p;SKCM;1
miR-93-5p/miR-92b-3p;THYM;1
miR-935/miR-133a-3p;LGG;1
miR-935/miR-18b-5p;TGCT;1
miR-935/miR-22-5p;LGG;1
miR-935/miR-410-3p;LGG;1
miR-935/miR-497-5p;TGCT;1
miR-937-3p/miR-548f-3p;COAD;1
miR-939-5p/miR-106a-5p;BRCA;1
miR-939-5p/miR-10a-3p;LIHC;1
miR-939-5p/miR-130a-3p;BLCA;1
miR-939-5p/miR-377-3p;STAD;1
miR-939-5p/miR-940;STAD;1
miR-940/miR-1180-3p;SARC;1
miR-940/miR-1323;THYM;1
miR-940/miR-153-3p;STAD;1
miR-940/miR-182-5p;SARC;1
miR-940/miR-185-5p;SARC;1
miR-940/miR-19b-3p;BRCA;1
miR-940/miR-23a-5p;STAD;1
miR-940/miR-26b-5p;STAD;1
miR-940/miR-30b-3p;SARC;1
miR-940/miR-30c-1-3p;BLCA;1
miR-940/miR-324-3p;SARC;1
miR-940/miR-500b-5p;TGCT;1
miR-940/miR-505-5p;BLCA;1
miR-940/miR-519a-5p;TGCT;1
miR-940/miR-520d-3p;THYM;1
miR-940/miR-542-5p;SARC;1
miR-942-5p/let-7f-1-3p;SARC;1
miR-942-5p/miR-129-5p;COAD;1
miR-942-5p/miR-142-5p;ACC;1
miR-942-5p/miR-181a-5p;THYM;1
miR-942-5p/miR-19b-1-5p;STAD;1
miR-942-5p/miR-216a-5p;TGCT;1
miR-942-5p/miR-219a-5p;TGCT;1
miR-942-5p/miR-33a-5p;BLCA;1
miR-942-5p/miR-516b-5p;TGCT;1
miR-942-5p/miR-676-3p;ACC;1
miR-942-5p/miR-7-5p;PCPG;1
miR-944/miR-182-5p;CESC;1
miR-95-3p/miR-182-5p;SARC;1
miR-95-3p/miR-486-5p;BLCA;1
miR-95-3p/miR-542-3p;SARC;1
miR-95-3p/miR-708-5p;SARC;1
miR-96-5p/miR-203a-3p;PAAD;1
miR-96-5p/miR-214-3p;BLCA;1
miR-96-5p/miR-29a-3p;TGCT;1
miR-96-5p/miR-3200-3p;PAAD;1
miR-96-5p/miR-33b-3p;TGCT;1
miR-96-5p/miR-3662;TGCT;1
miR-96-5p/miR-501-5p;UCS;1
miR-96-5p/miR-502-5p;BLCA;1
miR-96-5p/miR-616-5p;THYM;1
miR-96-5p/miR-93-5p;BLCA;1
miR-98-5p/miR-320b;UCS;1
miR-99a-3p/miR-19a-3p;ESCA;1
miR-99a-3p/miR-411-3p;PCPG;1
miR-99a-5p/miR-1-3p;SARC;1
miR-99a-5p/miR-192-5p;TGCT;1
miR-99b-3p/miR-409-5p;CESC;1
