Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.0155,0.05,0.0045,8660,hsa-mir-141-5p,hsa-let-7g-3p,True,0.007887552904963447
0.0345,0.146,0.004,54331,hsa-mir-708-5p,hsa-mir-222-5p,True,0.007104266673164551
0.0445,0.265,0.005,79633,hsa-mir-424-5p,hsa-mir-708-5p,True,0.008666413012460763
0.073,0.106,0.0005,57473,hsa-mir-939-5p,hsa-mir-940,True,0.0010852888624181061
0.011,0.0455,0.007,57473,hsa-mir-130b-5p,hsa-mir-148a-3p,True,0.011684514267393396
0.4025,0.3485,0.009,55124,hsa-mir-20a-5p,hsa-mir-20b-5p,True,0.014587000511440705
0.0425,0.145,0.0005,50861,hsa-mir-146a-5p,hsa-mir-146b-5p,True,0.0010852888624181061
0.0135,0.014,0.004,23230,hsa-mir-26b-5p,hsa-mir-125b-5p,True,0.007104266673164551
0.0135,0.012,0.0075,23230,hsa-mir-125b-5p,hsa-mir-3065-5p,True,0.012412806539509538
0.0505,0.0145,0.0,57209,hsa-mir-1226-3p,hsa-mir-142-5p,True,0.0
0.247,0.041,0.002,444,hsa-mir-338-5p,hsa-mir-145-5p,True,0.003826844827133594
0.016,0.3265,0.0025,444,hsa-mir-1-3p,hsa-mir-323a-3p,True,0.004673266311038162
0.0385,0.3325,0.0075,444,hsa-mir-145-5p,hsa-mir-148a-3p,True,0.012412806539509538
0.414,0.016,0.0,7594,hsa-mir-223-5p,hsa-mir-3928-3p,True,0.0
0.034,0.0115,0.009,23237,hsa-mir-19a-3p,hsa-mir-135b-5p,True,0.014587000511440705
0.0335,0.119,0.0055,23237,hsa-mir-455-5p,hsa-mir-18a-5p,True,0.009434562613259277
0.0135,0.1145,0.001,282996,hsa-mir-627-5p,hsa-mir-326,True,0.002047473243630439
0.5875,0.477,0.0025,440590,hsa-mir-490-3p,hsa-mir-3130-5p,True,0.004673266311038162
0.02,0.0555,0.002,53344,hsa-mir-331-3p,hsa-mir-362-3p,True,0.003826844827133594
0.017,0.215,0.001,53344,hsa-mir-331-3p,hsa-mir-26b-5p,True,0.002047473243630439
0.041,0.169,0.0065,53344,hsa-mir-362-5p,hsa-mir-26b-5p,True,0.010942374760376006
0.064,0.147,0.0,53344,hsa-mir-362-3p,hsa-mir-26b-5p,True,0.0
0.03,0.0105,0.0,4277,hsa-mir-141-5p,hsa-mir-490-3p,True,0.0
0.2295,0.0165,0.0,2550,hsa-mir-20a-5p,hsa-mir-339-5p,True,0.0
0.0105,0.041,0.0005,2550,hsa-mir-339-5p,hsa-mir-93-5p,True,0.0010852888624181061
0.0195,0.016,0.002,57412,hsa-mir-940,hsa-mir-23a-5p,True,0.003826844827133594
0.026,0.0255,0.0015,440270,hsa-mir-33a-3p,hsa-mir-125b-5p,True,0.0029531629841715737
0.234,0.2875,0.0,387837,hsa-mir-130a-3p,hsa-mir-93-5p,True,0.0
0.0615,0.0645,0.001,8693,hsa-mir-9-5p,hsa-mir-218-5p,True,0.002047473243630439
0.6895,0.8385,0.0095,100507421,hsa-mir-494-3p,hsa-mir-196a-5p,True,0.015304820635236388
0.054,0.0155,0.001,8139,hsa-mir-195-5p,hsa-mir-424-5p,True,0.002047473243630439
0.0315,0.0515,0.007,26974,hsa-mir-874-3p,hsa-mir-431-5p,True,0.011684514267393396
0.0875,0.029,0.0015,26974,hsa-mir-339-5p,hsa-mir-431-5p,True,0.0029531629841715737
0.055,0.11,0.007,6689,hsa-mir-141-5p,hsa-mir-942-5p,True,0.011684514267393396
