Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.0425,0.6515,0.003,80223,hsa-mir-29b-3p,hsa-mir-520a-3p,True,0.009658443563277538
0.042,0.428,0.0005,80223,hsa-mir-29b-3p,hsa-mir-518c-5p,True,0.0020586459180118454
0.041,0.6055,0.0015,80223,hsa-mir-29b-3p,hsa-mir-519d-3p,True,0.005383963824115007
0.044,0.744,0.006,80223,hsa-mir-29b-3p,hsa-mir-526b-3p,True,0.01713305412371134
0.043,0.032,0.004,80223,hsa-mir-29b-3p,hsa-mir-195-5p,True,0.012273482575582738
0.0175,0.356,0.002,80223,hsa-mir-29c-3p,hsa-mir-518c-5p,True,0.006871818064349399
0.0115,0.598,0.0015,80223,hsa-mir-29c-3p,hsa-mir-519d-3p,True,0.005383963824115007
0.0155,0.709,0.0035,80223,hsa-mir-29c-3p,hsa-mir-526b-3p,True,0.01098845858669343
0.012,0.019,0.0,80223,hsa-mir-29c-3p,hsa-mir-195-5p,True,0.0
0.016,0.017,0.0,9530,hsa-mir-429,hsa-mir-9-5p,True,0.0
0.7915,0.2695,0.001,23049,hsa-mir-548j-5p,hsa-mir-130b-3p,True,0.003796744484900407
