Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.28,0.057,0.0015,285704,hsa-mir-411-3p,hsa-mir-7-5p,True,0.032408940397350997
0.0235,0.011,0.008,389072,hsa-mir-150-5p,hsa-mir-431-5p,False,0.08604395604395604
0.0545,0.2955,0.006,151963,hsa-mir-19a-3p,hsa-mir-664a-3p,False,0.07471374045801527
0.033,0.0765,0.0,26137,hsa-mir-20a-3p,hsa-mir-410-3p,True,0.0
0.262,0.0235,0.003,57118,hsa-mir-200a-5p,hsa-mir-130b-5p,True,0.04997872340425532
0.2045,0.0885,0.0005,3638,hsa-mir-342-3p,hsa-mir-625-5p,True,0.015011503067484663
0.0115,0.0275,0.0045,3638,hsa-mir-92b-3p,hsa-mir-130a-3p,False,0.06323582196697775
0.203,0.044,0.0095,957,hsa-mir-654-5p,hsa-mir-146a-5p,False,0.09444514982224479
0.173,0.4755,0.001,1282,hsa-mir-146b-5p,hsa-mir-224-5p,True,0.025064020486555698
0.6615,0.0645,0.0035,401494,hsa-mir-7-5p,hsa-mir-10b-3p,False,0.05454816878980892
0.073,0.3675,0.0095,23254,hsa-mir-455-3p,hsa-mir-885-5p,False,0.09444514982224479
0.5875,0.0385,0.0085,65267,hsa-mir-106a-5p,hsa-mir-200c-3p,False,0.08916800643086817
0.0825,0.0305,0.0075,4217,hsa-mir-20a-5p,hsa-mir-146a-5p,False,0.08294491525423729
0.0805,0.0765,0.004,7367,hsa-mir-494-3p,hsa-mir-376c-3p,False,0.05913897280966768
0.2475,0.017,0.0045,54989,hsa-mir-182-5p,hsa-mir-940,False,0.06323582196697775
0.03,0.162,0.004,9358,hsa-mir-20a-3p,hsa-mir-33b-5p,False,0.05913897280966768
0.1745,0.625,0.0,57553,hsa-mir-19a-3p,hsa-mir-338-3p,True,0.0
0.202,0.0145,0.009,2969,hsa-mir-940,hsa-mir-130a-3p,False,0.09185349322210636
0.023,0.025,0.0015,10628,hsa-mir-301a-3p,hsa-mir-18a-3p,True,0.032408940397350997
0.021,0.113,0.0005,10628,hsa-mir-18a-3p,hsa-mir-4326,True,0.015011503067484663
0.024,0.0285,0.0,10628,hsa-mir-18a-3p,hsa-mir-629-5p,True,0.0
0.1215,0.0325,0.0055,10628,hsa-mir-4326,hsa-mir-629-5p,False,0.07097066578773895
