"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-135a-5p","hsa-mir-18b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,5e-04,0.031,0.157,0.001,0.00449882624869081
"hsa-mir-135a-5p","hsa-mir-200a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.0255,0.017,0,0
"hsa-mir-106a-5p","hsa-mir-200b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.1775,0.145,0.0275,5e-04,0.00245260878125615
"hsa-mir-130b-3p","hsa-mir-20b-3p",7764,"ZNF217",8826,"IQGAP1",1,0.0025,0,0.0085,0.012,0.166,0.002,0.00805743855109961
"hsa-mir-1305","hsa-mir-194-5p",7764,"ZNF217",8826,"IQGAP1",1,5e-04,0,0.0725,0.327,0.33,0.009,0.0273461960631266
"hsa-mir-1305","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.157,0.377,0.075,0.0015,0.00634450443108892
"hsa-mir-135a-5p","hsa-mir-200b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.0185,0.022,0,0
"hsa-mir-135a-5p","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.0275,0.085,0.003,0.0112710821570756
"hsa-mir-18b-5p","hsa-mir-200a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.015,0.157,0.0115,0.004,0.0142514086319824
"hsa-mir-18b-5p","hsa-mir-200b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.0995,0.23,0.025,0.0065,0.0210862782884971
"hsa-mir-1305","hsa-mir-429",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.0915,0.3175,0.0345,0.0075,0.0236347997672595
"hsa-mir-106a-5p","hsa-mir-887-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.1315,0.139,0.0575,0.002,0.00805743855109961
"hsa-mir-18b-5p","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.0105,0.124,0.105,0.002,0.00805743855109961
"hsa-mir-135a-5p","hsa-mir-429",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.0215,0.036,0,0
"hsa-mir-18b-5p","hsa-mir-219a-1-3p",7764,"ZNF217",8826,"IQGAP1",1,0,5e-04,0,0.152,0.2345,0.002,0.00805743855109961
"hsa-mir-18b-5p","hsa-mir-301a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.1865,0.0135,0.001,0.00449882624869081
"hsa-mir-135a-5p","hsa-mir-582-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.0265,0.073,0,0
"hsa-mir-135a-5p","hsa-mir-887-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.0265,0.0365,5e-04,0.00245260878125615
"hsa-mir-141-3p","hsa-mir-301a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.0665,0.0485,0.0105,0.0055,0.018412857104464
"hsa-mir-135a-5p","hsa-mir-503-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.0265,0.0205,5e-04,0.00245260878125615
"hsa-mir-130b-3p","hsa-mir-135a-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.003,0.0155,0.017,0.0015,0.00634450443108892
"hsa-mir-200b-3p","hsa-mir-301a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.038,0.0115,0.0045,0.0156829589010436
"hsa-mir-200b-3p","hsa-mir-301b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.001,0.0265,0.015,0.0055,0.018412857104464
"hsa-mir-181d-5p","hsa-mir-20b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.139,0.646,0.1565,0,0
"hsa-mir-200c-3p","hsa-mir-887-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.006,0.163,0.0595,0.001,0.00449882624869081
"hsa-mir-20b-3p","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.009,0.1585,0.077,0,0
"hsa-mir-20b-5p","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.016,0.115,0.0905,0.0015,0.00634450443108892
"hsa-mir-200c-3p","hsa-mir-582-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.156,0.0935,0.006,0.0197403201098727
"hsa-mir-106a-5p","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.024,0.1195,0.095,0,0
"hsa-mir-106a-5p","hsa-mir-429",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.118,0.09,0.0415,0,0
"hsa-mir-301b-3p","hsa-mir-34b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.001,0.019,0.013,0.414,0.005,0.017066915109333
"hsa-mir-582-5p","hsa-mir-887-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.06,0.041,0.0015,0.00634450443108892
"hsa-mir-200a-3p","hsa-mir-301a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.018,0.017,0.006,0.0197403201098727
"hsa-mir-200b-3p","hsa-mir-20b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.0645,0.0325,0.1525,0,0
"hsa-mir-181d-5p","hsa-mir-301b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.6605,0.011,5e-04,0.00245260878125615
"hsa-mir-200a-3p","hsa-mir-20b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.006,0.0185,0.1645,0,0
"hsa-mir-18b-5p","hsa-mir-429",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.0075,0.195,0.05,0.002,0.00805743855109961
"hsa-mir-135a-5p","hsa-mir-493-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.07,0.031,0.0495,0.0095,0.0285176277803215
"hsa-mir-18b-5p","hsa-mir-887-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.196,0.049,0.0025,0.00969853628153223
"hsa-mir-200b-3p","hsa-mir-20b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.0615,0.041,0.117,0,0
"hsa-mir-200a-3p","hsa-mir-20b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.013,0.0155,0.0955,0,0
"hsa-mir-106a-5p","hsa-mir-301a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.003,0.0915,0.012,0.0015,0.00634450443108892
"hsa-mir-18b-5p","hsa-mir-582-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.015,0.1405,0.086,0.007,0.022389359626149
"hsa-mir-301a-3p","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.012,0.1385,0.0085,0.0261251943053122
"hsa-mir-301b-3p","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,5e-04,0.0105,0.124,5e-04,0.00245260878125615
"hsa-mir-20b-5p","hsa-mir-887-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.025,0.1055,0.04,0.0055,0.018412857104464
"hsa-mir-18b-5p","hsa-mir-302c-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.034,0.02,0.0055,0.018412857104464
"hsa-mir-302a-3p","hsa-mir-302d-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.0315,0.0445,0.0015,0.00634450443108892
"hsa-mir-302b-3p","hsa-mir-520a-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.013,0.0255,0.0065,0.0210862782884971
"hsa-mir-20b-5p","hsa-mir-302a-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.025,0.0235,0.0035,0.0127893223819302
"hsa-mir-20b-5p","hsa-mir-302c-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.0205,0.018,0.0015,0.00634450443108892
"hsa-mir-373-3p","hsa-mir-378a-3p",2099,"ESR1",8839,"CCN5",1,0.0015,0.0075,0.141,0.1705,0.536,0.0065,0.0210862782884971
"hsa-mir-18b-5p","hsa-mir-20b-5p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.0335,0.0235,0,0
"hsa-mir-302b-3p","hsa-mir-302d-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.014,0.0395,0.0025,0.00969853628153223
"hsa-mir-302c-3p","hsa-mir-302d-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.015,0.069,0.0095,0.0285176277803215
"hsa-mir-302b-3p","hsa-mir-302c-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.0145,0.023,0,0
"hsa-mir-302a-3p","hsa-mir-302b-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.0265,0.011,5e-04,0.00245260878125615
"hsa-mir-302a-3p","hsa-mir-302c-3p",2099,"ESR1",8839,"CCN5",1,0,0,0,0.024,0.0185,0.0045,0.0156829589010436
"hsa-mir-1271-5p","hsa-mir-302d-5p",9575,"CLOCK",8863,"PER3",1,0.002,0,0.516,0.8195,0.0435,0.0055,0.018412857104464
"hsa-mir-142-3p","hsa-mir-302b-5p",9575,"CLOCK",8863,"PER3",1,0,0,0.9875,0.3815,0.0985,0.0065,0.0210862782884971
"hsa-mir-142-3p","hsa-mir-302d-5p",9575,"CLOCK",8863,"PER3",1,0,0,0.9195,0.418,0.056,0.0045,0.0156829589010436
"hsa-mir-106a-5p","hsa-mir-519d-3p",9575,"CLOCK",8863,"PER3",1,0,0,0.2725,0.7175,0.453,0.0015,0.00634450443108892
"hsa-mir-106a-5p","hsa-mir-302b-5p",9575,"CLOCK",8863,"PER3",1,0,0,0.0065,0.7135,0.1175,0.0025,0.00969853628153223
"hsa-mir-20b-5p","hsa-mir-302b-5p",9575,"CLOCK",8863,"PER3",1,0,0,0.0035,0.8455,0.1015,0.0055,0.018412857104464
"hsa-mir-181a-2-3p","hsa-mir-302b-5p",9575,"CLOCK",8863,"PER3",1,0,0,0.1675,0.703,0.1015,0.001,0.00449882624869081
"hsa-mir-7-5p","hsa-mir-873-5p",7003,"TEAD1",9462,"RASAL2",1,0,5e-04,0.006,0.5445,0.489,0.002,0.00805743855109961
"hsa-mir-629-5p","hsa-mir-96-5p",6935,"ZEB1",9524,"TECR",-1,0,0,0,0.217,0.026,0.0055,0.018412857104464
"hsa-mir-302a-3p","hsa-mir-302d-3p",860,"RUNX2",9645,"MICAL2",1,0,0,0,0.011,0.0145,0,0
"hsa-mir-302b-3p","hsa-mir-302d-3p",860,"RUNX2",9645,"MICAL2",1,0,5e-04,0,0.035,0.011,0,0
"hsa-mir-367-3p","hsa-mir-519d-3p",2627,"GATA6",9645,"MICAL2",1,0,0,0,0.0185,0.307,0,0
"hsa-mir-302c-3p","hsa-mir-302d-3p",860,"RUNX2",9645,"MICAL2",1,0.001,0,0,0.028,0.0115,0,0
"hsa-mir-302b-3p","hsa-mir-302c-3p",860,"RUNX2",9645,"MICAL2",1,0,0.0025,0,0.019,0.024,0,0
"hsa-mir-302b-5p","hsa-mir-526b-5p",2627,"GATA6",9645,"MICAL2",1,0,0,0,0.0375,0.51,0.0075,0.0236347997672595
"hsa-mir-302a-3p","hsa-mir-302c-3p",860,"RUNX2",9645,"MICAL2",1,0,0.001,0,0.0125,0.036,0,0
"hsa-mir-302b-5p","hsa-mir-519d-3p",2627,"GATA6",9645,"MICAL2",1,5e-04,0,0,0.025,0.31,0.0025,0.00969853628153223
"hsa-mir-367-3p","hsa-mir-526b-5p",2627,"GATA6",9645,"MICAL2",1,0,0,0,0.021,0.529,0,0
"hsa-mir-512-3p","hsa-mir-512-5p",27086,"FOXP1",9690,"UBE3C",-1,0,0.0015,5e-04,0.0105,0.0135,0.001,0.00449882624869081
"hsa-mir-182-5p","hsa-mir-548o-3p",6664,"SOX11",9699,"RIMS2",1,0,0,0.0015,0.027,0.0635,0.006,0.0197403201098727
"hsa-mir-192-5p","hsa-mir-25-5p",4609,"MYC",9709,"HERPUD1",1,0,0.0035,0.058,0.029,0.045,0.001,0.00449882624869081
"hsa-mir-192-5p","hsa-mir-195-3p",4609,"MYC",9709,"HERPUD1",1,0,0,0.024,0.0375,0.1425,0,0
"hsa-mir-223-5p","hsa-mir-526b-5p",27086,"FOXP1",9732,"DOCK4",-1,0.002,0.0025,0.017,0.0575,0.049,0.008,0.0248787697223887
"hsa-mir-512-3p","hsa-mir-512-5p",27086,"FOXP1",9732,"DOCK4",-1,0,0.0015,5e-04,0.014,0.05,0,0
"hsa-mir-512-5p","hsa-mir-526b-5p",27086,"FOXP1",9732,"DOCK4",-1,0.0015,0.003,0,0.0565,0.064,0,0
"hsa-mir-519d-3p","hsa-mir-526b-5p",27086,"FOXP1",9732,"DOCK4",-1,0.001,5e-04,0,0.0495,0.0325,0.001,0.00449882624869081
"hsa-mir-512-3p","hsa-mir-519d-3p",27086,"FOXP1",9732,"DOCK4",-1,0,0.001,0,0.012,0.021,5e-04,0.00245260878125615
"hsa-mir-512-5p","hsa-mir-519d-3p",27086,"FOXP1",9732,"DOCK4",-1,0.001,0.0025,0,0.0255,0.0295,5e-04,0.00245260878125615
"hsa-mir-223-5p","hsa-mir-512-5p",27086,"FOXP1",9732,"DOCK4",-1,0.0015,0.0015,0.034,0.0595,0.0325,0.0015,0.00634450443108892
"hsa-mir-223-5p","hsa-mir-519d-3p",27086,"FOXP1",9732,"DOCK4",-1,0.0025,5e-04,0.0125,0.044,0.021,0.0025,0.00969853628153223
"hsa-mir-377-5p","hsa-mir-485-5p",196,"AHR",10184,"LHFPL2",1,0.0055,5e-04,0.0015,0.0195,0.0645,0,0
"hsa-mir-34c-5p","hsa-mir-519d-3p",4089,"SMAD4",10272,"FSTL3",1,5e-04,0,0,0.0385,0.0575,0.007,0.022389359626149
"hsa-mir-302a-5p","hsa-mir-519b-3p",4089,"SMAD4",10272,"FSTL3",1,0,0,0,0.0385,0.0615,5e-04,0.00245260878125615
"hsa-mir-302a-5p","hsa-mir-519c-3p",4089,"SMAD4",10272,"FSTL3",1,0,0,0,0.039,0.0445,0,0
"hsa-mir-18b-5p","hsa-mir-302a-3p",2099,"ESR1",10318,"TNIP1",1,0,0,0,0.888,0.04,0.003,0.0112710821570756
"hsa-mir-302a-3p","hsa-mir-302c-3p",2099,"ESR1",10318,"TNIP1",1,0,0,0,0.0515,0.286,5e-04,0.00245260878125615
"hsa-mir-20b-5p","hsa-mir-378a-3p",2099,"ESR1",10318,"TNIP1",1,0,0.006,0.595,0.1755,0.02,0.002,0.00805743855109961
"hsa-mir-18b-5p","hsa-mir-302d-3p",2099,"ESR1",10318,"TNIP1",1,0,0,0,0.887,0.0225,0.001,0.00449882624869081
"hsa-mir-302a-3p","hsa-mir-378a-3p",2099,"ESR1",10318,"TNIP1",1,0,0.007,0.0165,0.0525,0.012,0.002,0.00805743855109961
"hsa-mir-302c-3p","hsa-mir-302d-3p",2099,"ESR1",10318,"TNIP1",1,0,0,0,0.243,0.011,0.001,0.00449882624869081
"hsa-mir-20b-5p","hsa-mir-302a-3p",2099,"ESR1",10318,"TNIP1",1,0,0,0,0.1585,0.047,0.006,0.0197403201098727
"hsa-mir-302c-3p","hsa-mir-378a-3p",2099,"ESR1",10318,"TNIP1",1,0,0.0055,0.034,0.14,0.0175,5e-04,0.00245260878125615
"hsa-mir-302a-3p","hsa-mir-302d-3p",2099,"ESR1",10318,"TNIP1",1,0,0,0,0.05,0.0155,0.001,0.00449882624869081
"hsa-mir-20b-5p","hsa-mir-302d-3p",2099,"ESR1",10318,"TNIP1",1,0,0,0,0.1665,0.0135,0.009,0.0273461960631266
"hsa-mir-519a-5p","hsa-mir-582-3p",2308,"FOXO1",10365,"KLF2",1,0,0,0,0.0195,0.1485,5e-04,0.00245260878125615
"hsa-mir-519a-5p","hsa-mir-520h",2308,"FOXO1",10365,"KLF2",1,0,0,0,0.0105,0.018,0,0
"hsa-mir-205-3p","hsa-mir-302c-5p",4094,"MAF",10417,"SPON2",1,0.0015,0,0,0.3385,0.0395,0.0025,0.00969853628153223
"hsa-mir-20b-5p","hsa-mir-302c-3p",2099,"ESR1",10693,"CCT6B",1,0,0,0,0.59,0.0285,0,0
"hsa-mir-18b-5p","hsa-mir-302c-3p",2099,"ESR1",10693,"CCT6B",1,0,0,0,0.518,0.023,0,0
"hsa-mir-1270","hsa-mir-3651",1523,"CUX1",10801,"SEPTIN9",1,0.002,5e-04,0.123,0.0955,0.069,0.0095,0.0285176277803215
"hsa-mir-378c","hsa-mir-9-5p",688,"KLF5",10848,"PPP1R13L",1,0.002,0,0.2725,0.034,0.126,0.0045,0.0156829589010436
"hsa-mir-301b-3p","hsa-mir-7-1-3p",1316,"KLF6",10938,"EHD1",1,0.006,0,0.0035,0.24,0.0165,5e-04,0.00245260878125615
"hsa-mir-20b-5p","hsa-mir-9-5p",1316,"KLF6",10938,"EHD1",1,0,0,0.3165,0.4105,0.1435,0,0
"hsa-mir-9-5p","hsa-mir-92b-3p",1316,"KLF6",10938,"EHD1",1,0,0,0.0235,0.143,0.034,0.0085,0.0261251943053122
"hsa-mir-106a-5p","hsa-mir-9-5p",1316,"KLF6",10938,"EHD1",1,0.0025,0,0.2885,0.9425,0.1435,0.0015,0.00634450443108892
"hsa-mir-3609","hsa-mir-9-5p",1316,"KLF6",10938,"EHD1",1,0.0015,0,0.0545,0.084,0.1365,0.007,0.022389359626149
"hsa-mir-372-3p","hsa-mir-373-3p",55810,"FOXJ2",11112,"HIBADH",1,0,0,0,0.188,0.0235,0.006,0.0197403201098727
"hsa-mir-155-5p","hsa-mir-18a-3p",9935,"MAFB",11214,"AKAP13",1,0.0065,0,0.0225,0.014,0.0255,0,0
"hsa-mir-183-5p","hsa-mir-9-5p",1316,"KLF6",11221,"DUSP10",1,0,0,0.2305,0.0105,0.209,0,0
"hsa-mir-519d-3p","hsa-mir-520a-3p",7182,"NR2C2",22841,"RAB11FIP2",1,0,0,0,0.0145,0.0115,0.008,0.0248787697223887
"hsa-mir-29a-3p","hsa-mir-29c-3p",405,"ARNT",23233,"EXOC6B",1,0.0045,0.0015,0.0715,0.0225,0.4295,0.005,0.017066915109333
"hsa-mir-302a-3p","hsa-mir-573",196,"AHR",23236,"PLCB1",1,0,0,0.0055,0.325,0.8245,5e-04,0.00245260878125615
"hsa-mir-302d-3p","hsa-mir-573",196,"AHR",23236,"PLCB1",1,0,5e-04,0.0035,0.551,0.7955,0,0
"hsa-mir-183-5p","hsa-mir-7-5p",6938,"TCF12",23236,"PLCB1",1,0.0015,0.002,0.364,0.03,0.4495,0.0025,0.00969853628153223
"hsa-mir-302c-3p","hsa-mir-573",196,"AHR",23236,"PLCB1",1,0.0015,0,0.0185,0.274,0.8695,0,0
"hsa-mir-338-3p","hsa-mir-940",4097,"MAFG",23254,"KAZN",1,0,0,0,0.0455,0.133,0.001,0.00449882624869081
"hsa-mir-338-3p","hsa-mir-455-5p",4097,"MAFG",23254,"KAZN",1,0,0,0,0.039,0.728,0.009,0.0273461960631266
"hsa-mir-302c-3p","hsa-mir-372-3p",51341,"ZBTB7A",23254,"KAZN",-1,0,5e-04,0,0.014,0.044,0.0025,0.00969853628153223
"hsa-mir-338-3p","hsa-mir-503-5p",4097,"MAFG",23254,"KAZN",1,0,0,0,0.04,0.0125,5e-04,0.00245260878125615
"hsa-mir-139-3p","hsa-mir-372-3p",51341,"ZBTB7A",23254,"KAZN",-1,0.003,5e-04,0,0.136,0.046,0.0065,0.0210862782884971
"hsa-mir-519d-3p","hsa-mir-526b-3p",55810,"FOXJ2",23418,"CRB1",1,0,0.0025,0,0.011,0.234,0.004,0.0142514086319824
"hsa-mir-302b-3p","hsa-mir-302c-3p",7586,"ZKSCAN1",25861,"WHRN",1,0,0.0055,0,0.0115,0.0365,0.0025,0.00969853628153223
"hsa-mir-29c-3p","hsa-mir-372-3p",55810,"FOXJ2",26137,"ZBTB20",1,0,0,5e-04,0.0125,0.086,0.007,0.022389359626149
"hsa-mir-302b-3p","hsa-mir-302c-3p",55810,"FOXJ2",27086,"FOXP1",1,0,0,0,0.023,0.012,0,0
"hsa-mir-135b-5p","hsa-mir-301a-3p",4609,"MYC",27113,"BBC3",1,0,0.001,0.055,0.011,0.1405,0.003,0.0112710821570756
"hsa-mir-301b-3p","hsa-mir-519d-3p",26959,"HBP1",29085,"PHPT1",-1,0,0,0.012,0.0125,0.0585,0.0075,0.0236347997672595
"hsa-mir-29b-3p","hsa-mir-29c-3p",6667,"SP1",29117,"BRD7",1,0,0.001,0.002,0.016,0.199,0.0075,0.0236347997672595
"hsa-mir-105-5p","hsa-mir-92b-3p",2627,"GATA6",30011,"SH3KBP1",1,0,0,0.001,0.3185,0.1455,0.0015,0.00634450443108892
"hsa-mir-206","hsa-mir-301a-3p",51621,"KLF13",53635,"PTOV1",-1,0.001,0,0.001,0.2765,0.252,0.001,0.00449882624869081
"hsa-mir-335-5p","hsa-mir-940",687,"KLF9",54436,"SH3TC1",1,0,0,0.001,0.116,0.178,0.0035,0.0127893223819302
"hsa-mir-133a-3p","hsa-mir-34a-3p",7182,"NR2C2",54467,"ANKIB1",1,0.0095,0,0.2375,0.0295,0.219,0.0035,0.0127893223819302
"hsa-mir-29a-3p","hsa-mir-29b-3p",4150,"MAZ",54620,"FBXL19",1,0,0,0,0.0245,0.013,0.002,0.00805743855109961
"hsa-mir-616-5p","hsa-mir-92b-3p",6773,"STAT2",54739,"XAF1",1,0,0.003,0.0035,0.1705,0.8265,0.007,0.022389359626149
"hsa-mir-378a-3p","hsa-mir-92a-1-5p",6938,"TCF12",54796,"BNC2",1,0,0,5e-04,0.0225,0.3015,0.006,0.0197403201098727
"hsa-mir-367-3p","hsa-mir-92b-3p",2627,"GATA6",54828,"BCAS3",1,0,0,5e-04,0.22,0.0965,5e-04,0.00245260878125615
"hsa-mir-3651","hsa-mir-9-3p",1523,"CUX1",55532,"SLC30A10",1,0,0.007,0.0055,0.1035,0.051,0.003,0.0112710821570756
"hsa-mir-181a-2-3p","hsa-mir-3065-5p",3662,"IRF4",55619,"DOCK10",1,0,0.001,0,0.0165,0.235,0.0095,0.0285176277803215
"hsa-mir-122-5p","hsa-mir-1305",3662,"IRF4",55619,"DOCK10",1,0,0,0.0125,0.0115,0.0855,0.0065,0.0210862782884971
"hsa-mir-424-5p","hsa-mir-766-3p",7182,"NR2C2",55693,"KDM4D",1,0.001,5e-04,0.03,0.0495,0.0395,0.002,0.00805743855109961
"hsa-mir-124-3p","hsa-mir-665",196,"AHR",55959,"SULF2",1,0,0,0.017,0.1355,0.0545,0.0075,0.0236347997672595
"hsa-mir-377-5p","hsa-mir-485-5p",196,"AHR",55959,"SULF2",1,0.0055,5e-04,0.0015,0.038,0.0615,0,0
"hsa-mir-1226-3p","hsa-mir-9-3p",1869,"E2F1",56852,"RAD18",1,5e-04,0.0025,0.152,0.024,0.042,0.008,0.0248787697223887
"hsa-mir-195-3p","hsa-mir-548f-3p",7543,"ZFX",57492,"ARID1B",1,5e-04,5e-04,0.0025,0.8455,0.209,5e-04,0.00245260878125615
"hsa-mir-497-3p","hsa-mir-942-5p",7543,"ZFX",57492,"ARID1B",1,0.001,0,5e-04,0.147,0.022,5e-04,0.00245260878125615
"hsa-mir-548f-3p","hsa-mir-942-5p",7543,"ZFX",57492,"ARID1B",1,0.001,0,0,0.169,0.031,5e-04,0.00245260878125615
"hsa-mir-195-3p","hsa-mir-942-5p",7543,"ZFX",57492,"ARID1B",1,5e-04,0,0.004,0.8045,0.024,0,0
"hsa-mir-122-5p","hsa-mir-92a-1-5p",6938,"TCF12",57507,"ZNF608",1,0.004,5e-04,0,0.026,0.05,0.0095,0.0285176277803215
"hsa-mir-302c-3p","hsa-mir-378a-3p",861,"RUNX1",59269,"HIVEP3",1,0,0,0,0.3085,0.024,0.006,0.0197403201098727
"hsa-mir-7-5p","hsa-mir-873-5p",7003,"TEAD1",63971,"KIF13A",1,0,5e-04,0.006,0.071,0.2275,0.002,0.00805743855109961
"hsa-mir-139-5p","hsa-mir-182-5p",4790,"NFKB1",64127,"NOD2",1,0,0,0.0195,0.0395,0.371,5e-04,0.00245260878125615
"hsa-mir-29b-3p","hsa-mir-29c-3p",55810,"FOXJ2",64343,"AZI2",1,0,0,0,0.018,0.052,0.0035,0.0127893223819302
"hsa-mir-3065-3p","hsa-mir-491-5p",4097,"MAFG",64859,"NABP1",1,5e-04,0.0035,0.179,0.015,0.039,0.003,0.0112710821570756
"hsa-mir-1270","hsa-mir-302a-3p",1523,"CUX1",79068,"FTO",1,0.002,0,0.0375,0.3155,0.0115,0.005,0.017066915109333
"hsa-mir-122-5p","hsa-mir-367-3p",1523,"CUX1",79068,"FTO",1,0.005,0,0,0.4835,0.018,0.001,0.00449882624869081
"hsa-mir-302a-5p","hsa-mir-367-3p",1523,"CUX1",79068,"FTO",1,5e-04,0,0,0.014,0.026,5e-04,0.00245260878125615
"hsa-mir-1270","hsa-mir-302c-3p",1523,"CUX1",79068,"FTO",1,0.002,0.001,0.0355,0.3005,0.1055,0.0045,0.0156829589010436
"hsa-mir-302a-5p","hsa-mir-302d-3p",1523,"CUX1",79068,"FTO",1,0,0,0,0.0205,0.0165,0,0
"hsa-mir-302d-3p","hsa-mir-367-3p",1523,"CUX1",79068,"FTO",1,0,0,0,0.014,0.0215,0,0
"hsa-mir-302a-3p","hsa-mir-302b-3p",1523,"CUX1",79068,"FTO",1,0,0,0,0.0105,0.013,0,0
"hsa-mir-1270","hsa-mir-302d-3p",1523,"CUX1",79068,"FTO",1,0.0035,0,0.0915,0.2745,0.0135,0.004,0.0142514086319824
"hsa-mir-302c-3p","hsa-mir-302d-3p",1523,"CUX1",79068,"FTO",1,0.001,5e-04,0,0.0815,0.0105,0,0
"hsa-mir-1270","hsa-mir-302b-3p",1523,"CUX1",79068,"FTO",1,0.0025,0,0.0305,0.291,0.015,0.005,0.017066915109333
"hsa-mir-302c-3p","hsa-mir-367-3p",1523,"CUX1",79068,"FTO",1,0.0025,0.001,0,0.0945,0.0205,0,0
"hsa-mir-195-5p","hsa-mir-302d-3p",1523,"CUX1",79068,"FTO",1,0,0,0.001,0.041,0.029,0.005,0.017066915109333
"hsa-mir-1179","hsa-mir-7-5p",861,"RUNX1",79658,"ARHGAP10",1,0.0055,0,0,0.124,0.0115,0,0
"hsa-mir-200c-3p","hsa-mir-7-5p",861,"RUNX1",79658,"ARHGAP10",1,0,0,0.001,0.0405,0.0205,0.007,0.022389359626149
"hsa-mir-302a-3p","hsa-mir-34c-5p",51341,"ZBTB7A",80725,"SRCIN1",-1,0,0.0035,5e-04,0.0135,0.0585,5e-04,0.00245260878125615
"hsa-mir-130b-3p","hsa-mir-302a-3p",51341,"ZBTB7A",80725,"SRCIN1",-1,0.005,0,0.0025,0.76,0.011,0.0095,0.0285176277803215
"hsa-mir-20b-5p","hsa-mir-526b-3p",51341,"ZBTB7A",80725,"SRCIN1",-1,0.001,0.006,0,0.5705,0.021,0.002,0.00805743855109961
"hsa-mir-302d-3p","hsa-mir-526b-3p",51341,"ZBTB7A",80725,"SRCIN1",-1,0,0.0065,0,0.016,0.019,0,0
"hsa-mir-302a-3p","hsa-mir-526b-3p",51341,"ZBTB7A",80725,"SRCIN1",-1,0,0.0065,0,0.0115,0.0145,0,0
"hsa-mir-302c-3p","hsa-mir-302d-3p",51341,"ZBTB7A",80725,"SRCIN1",-1,0,0,0,0.0125,0.0135,0,0
"hsa-mir-302d-3p","hsa-mir-34c-5p",51341,"ZBTB7A",80725,"SRCIN1",-1,0,0,0.004,0.0135,0.0895,0.0045,0.0156829589010436
