miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-3613-5p,hsa-mir-92a-1-5p,4205,7405,1,0.0,0.0,0.0,0.0155,0.5235,0.001,True,0.0035049959013669497
hsa-mir-92a-1-5p,hsa-mir-93-5p,4205,7405,1,0.0,0.0,0.0,0.4965,0.019,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-20a-5p,4205,8301,1,0.0,0.0,0.0,0.0875,0.322,0.005,True,0.013745004344048652
hsa-mir-17-5p,hsa-mir-20a-5p,4205,8301,1,0.0,0.0,0.0,0.03,0.278,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-93-5p,4205,8301,1,0.0,0.0,0.0,0.033,0.187,0.007,True,0.018153481738902365
hsa-mir-17-5p,hsa-mir-96-5p,4205,8301,1,0.0,0.0,0.0,0.0225,0.0265,0.009,True,0.022356566386132395
hsa-mir-20a-5p,hsa-mir-92a-1-5p,4205,8301,1,0.0,0.0,0.0,0.302,0.013,0.009,True,0.022356566386132395
hsa-mir-20a-5p,hsa-mir-96-5p,4205,8301,1,0.0,0.0,0.0,0.3115,0.015,0.009,True,0.022356566386132395
hsa-mir-93-5p,hsa-mir-96-5p,4205,8301,1,0.0,0.0,0.0,0.1685,0.018,0.002,True,0.006360127841765663
hsa-mir-142-3p,hsa-mir-362-3p,4205,83478,1,0.0005,0.0,0.0,0.129,0.106,0.0075,True,0.019221407743398672
hsa-mir-148a-3p,hsa-mir-155-5p,4205,83478,1,0.0,0.0005,0.0,0.011,0.2465,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-362-3p,4205,83478,1,0.0,0.0,0.0,0.017,0.071,0.0,True,0.0
hsa-mir-155-5p,hsa-mir-362-3p,4205,83478,1,0.0,0.0,0.0,0.2915,0.0885,0.0005,True,0.0018998582957056392
hsa-mir-142-3p,hsa-mir-148a-3p,4205,8411,1,0.0035,0.0,0.002,0.08,0.0165,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-362-3p,4205,8411,1,0.0005,0.0,0.0,0.0865,0.0195,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-19b-1-5p,4205,8411,1,0.0,0.0,0.0,0.0205,0.018,0.0005,True,0.0018998582957056392
hsa-mir-148a-3p,hsa-mir-362-3p,4205,8411,1,0.0,0.0,0.0,0.0295,0.0215,0.0,True,0.0
hsa-mir-19b-1-5p,hsa-mir-92a-1-5p,4205,8411,1,0.0,0.0,0.0,0.0165,0.057,0.0005,True,0.0018998582957056392
hsa-mir-362-3p,hsa-mir-92a-1-5p,4205,8411,1,0.0,0.0,0.0,0.0305,0.055,0.002,True,0.006360127841765663
hsa-mir-135b-5p,hsa-mir-182-5p,4205,9425,1,0.0,0.0,0.0,0.0995,0.107,0.001,True,0.0035049959013669497
hsa-mir-135b-5p,hsa-mir-96-5p,4205,9425,1,0.0,0.0,0.0,0.1195,0.064,0.001,True,0.0035049959013669497
hsa-mir-17-5p,hsa-mir-19a-3p,4205,9425,1,0.0,0.0,0.0,0.0265,0.0215,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-3613-5p,4205,9425,1,0.0,0.0,0.0,0.0415,0.064,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-3613-5p,4205,9425,1,0.0,0.0,0.0,0.074,0.0865,0.0095,True,0.023381989172033976
hsa-mir-19a-3p,hsa-mir-19b-3p,4205,9425,1,0.0,0.0,0.0,0.04,0.067,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-3613-5p,4205,9425,1,0.0,0.0,0.0,0.024,0.058,0.0015,True,0.004977086828859061
hsa-mir-19b-3p,hsa-mir-3613-5p,4205,9425,1,0.0,0.0,0.0,0.0635,0.063,0.003,True,0.008953817420340711
hsa-mir-3613-5p,hsa-mir-96-5p,4205,9425,1,0.0,0.0,0.0,0.097,0.091,0.0045,True,0.012588812066770405
hsa-mir-23b-5p,hsa-mir-3613-5p,4205,9734,1,0.003,0.0,0.0,0.015,0.0475,0.0095,True,0.023381989172033976
hsa-mir-3613-5p,hsa-mir-362-3p,4205,9734,1,0.0,0.0,0.0,0.031,0.4875,0.0045,True,0.012588812066770405
hsa-mir-148a-3p,hsa-mir-3613-5p,4205,9750,1,0.0,0.0,0.0,0.365,0.0215,0.0015,True,0.004977086828859061
hsa-mir-148a-3p,hsa-mir-92a-1-5p,4205,9750,1,0.0,0.0,0.0,0.332,0.0195,0.006,True,0.016001314857894203
hsa-mir-23b-5p,hsa-mir-3613-5p,4205,9750,1,0.003,0.0,0.0,0.061,0.014,0.0095,True,0.023381989172033976
hsa-mir-148a-3p,hsa-mir-92a-1-5p,4205,9873,1,0.0,0.0,0.0,0.043,0.0625,0.0025,True,0.00768582394092499
hsa-mir-223-3p,hsa-mir-589-3p,4208,9290,1,0.006,0.0,0.009,0.5145,0.0195,0.001,True,0.0035049959013669497
hsa-mir-196b-5p,hsa-mir-484,4211,130507,1,0.0,0.0,0.0,0.192,0.096,0.002,True,0.006360127841765663
hsa-mir-155-5p,hsa-mir-196b-5p,4211,1859,1,0.0,0.0,0.003,0.11,0.725,0.0065,True,0.01709215643906655
hsa-mir-143-3p,hsa-mir-96-5p,4286,2315,1,0.0,0.0,0.0,0.139,0.0175,0.0,True,0.0
hsa-let-7g-3p,hsa-mir-155-5p,4286,7439,1,0.0,0.0,0.004,0.2055,0.3155,0.0015,True,0.004977086828859061
hsa-mir-182-5p,hsa-mir-96-5p,4286,8924,1,0.0,0.0,0.0,0.019,0.0345,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-320b,4297,1027,1,0.0,0.0,0.0,0.0305,0.433,0.005,True,0.013745004344048652
hsa-mir-130b-5p,hsa-mir-590-5p,4297,1027,1,0.0,0.0,0.0,0.0255,0.012,0.0,True,0.0
hsa-mir-16-2-3p,hsa-mir-484,4297,1027,1,0.0,0.0,0.0,0.0105,0.021,0.0025,True,0.00768582394092499
hsa-mir-192-5p,hsa-mir-484,4297,1027,1,0.0,0.0,0.0,0.014,0.0265,0.0,True,0.0
hsa-mir-192-5p,hsa-mir-590-5p,4297,1027,1,0.0,0.0,0.0005,0.0145,0.0205,0.001,True,0.0035049959013669497
hsa-mir-215-5p,hsa-mir-320b,4297,1027,1,0.0045,0.001,0.0975,0.2715,0.4605,0.007,True,0.018153481738902365
hsa-mir-215-5p,hsa-mir-484,4297,1027,1,0.006,0.0,0.0,0.2205,0.0405,0.002,True,0.006360127841765663
hsa-mir-320b,hsa-mir-484,4297,1027,1,0.0015,0.0,0.0,0.4385,0.0195,0.0085,True,0.021328191911181602
hsa-mir-484,hsa-mir-590-5p,4297,1027,1,0.0,0.0,0.0,0.024,0.011,0.0005,True,0.0018998582957056392
hsa-mir-484,hsa-mir-629-3p,4297,1027,1,0.0,0.0,0.0,0.036,0.026,0.002,True,0.006360127841765663
hsa-mir-1292-5p,hsa-mir-1304-5p,4303,604,1,0.0055,0.0,0.1095,0.0185,0.043,0.008,True,0.020273270435214406
hsa-mir-142-5p,hsa-mir-625-3p,4601,10801,-1,0.0,0.0,0.0005,0.0605,0.89,0.009,True,0.022356566386132395
hsa-mir-142-5p,hsa-mir-17-5p,4601,116985,-1,0.0,0.0,0.0,0.0215,0.207,0.003,True,0.008953817420340711
hsa-mir-142-5p,hsa-mir-27a-5p,4601,116985,-1,0.0,0.0045,0.0005,0.0105,0.0225,0.0065,True,0.01709215643906655
hsa-mir-142-5p,hsa-mir-625-3p,4601,116985,-1,0.0,0.0,0.0005,0.0265,0.229,0.0025,True,0.00768582394092499
hsa-mir-200b-3p,hsa-mir-342-3p,4601,3163,-1,0.0,0.0,0.021,0.1055,0.097,0.003,True,0.008953817420340711
hsa-mir-20a-5p,hsa-mir-93-5p,4601,47,-1,0.0,0.0,0.0,0.0645,0.012,0.0005,True,0.0018998582957056392
hsa-mir-26b-5p,hsa-mir-93-5p,4601,47,-1,0.001,0.0,0.025,0.9465,0.0145,0.0035,True,0.01018181233105934
hsa-mir-342-3p,hsa-mir-93-5p,4601,47,-1,0.0,0.0,0.008,0.8765,0.0105,0.0035,True,0.01018181233105934
hsa-mir-142-5p,hsa-mir-20a-5p,4601,5315,-1,0.0,0.001,0.0,0.0135,0.019,0.0,True,0.0
hsa-mir-20a-5p,hsa-mir-335-5p,4601,5315,-1,0.0,0.0015,0.0165,0.018,0.1385,0.0,True,0.0
hsa-mir-342-3p,hsa-mir-93-5p,4601,5315,-1,0.0,0.0,0.008,0.396,0.0525,0.0005,True,0.0018998582957056392
hsa-mir-142-5p,hsa-mir-17-5p,4601,80727,-1,0.0,0.0,0.0,0.488,0.182,0.0075,True,0.019221407743398672
hsa-mir-142-5p,hsa-mir-20a-5p,4601,80727,-1,0.0,0.001,0.0,0.476,0.28,0.001,True,0.0035049959013669497
hsa-mir-142-5p,hsa-mir-93-5p,4601,80727,-1,0.0,0.0,0.0005,0.5095,0.069,0.0095,True,0.023381989172033976
hsa-mir-26b-5p,hsa-mir-625-3p,4601,9564,-1,0.0025,0.0,0.0015,0.1745,0.052,0.002,True,0.006360127841765663
hsa-mir-324-5p,hsa-mir-629-3p,4772,1880,1,0.0005,0.008,0.0,0.0135,0.0485,0.0,True,0.0
hsa-mir-324-5p,hsa-mir-629-3p,4772,23240,1,0.0005,0.008,0.0,0.017,0.13,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-324-5p,4772,4790,1,0.009,0.0,0.0,0.0435,0.4155,0.0025,True,0.00768582394092499
hsa-mir-183-5p,hsa-mir-421,4779,221937,1,0.0,0.0025,0.0005,0.0565,0.034,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-31-5p,4779,57623,1,0.0,0.001,0.0025,0.3515,0.234,0.007,True,0.018153481738902365
hsa-mir-20a-5p,hsa-mir-484,4779,6272,1,0.0,0.003,0.0275,0.017,0.012,0.005,True,0.013745004344048652
hsa-mir-2277-5p,hsa-mir-3651,4782,1277,1,0.003,0.001,0.8545,0.475,0.04,0.0075,True,0.019221407743398672
hsa-mir-106a-5p,hsa-mir-3928-3p,4782,2670,1,0.0,0.0,0.007,0.0115,0.0685,0.0095,True,0.023381989172033976
hsa-mir-185-3p,hsa-mir-196a-5p,4782,2670,1,0.0,0.0,0.0,0.0545,0.0425,0.001,True,0.0035049959013669497
hsa-mir-185-3p,hsa-mir-939-5p,4782,2670,1,0.0,0.0,0.0375,0.0545,0.1035,0.0035,True,0.01018181233105934
hsa-mir-196a-5p,hsa-mir-2277-5p,4782,2670,1,0.0,0.0065,0.0755,0.054,0.16,0.0035,True,0.01018181233105934
hsa-mir-196a-5p,hsa-mir-335-3p,4782,2670,1,0.0,0.0,0.0005,0.044,0.0425,0.0005,True,0.0018998582957056392
hsa-mir-335-3p,hsa-mir-424-5p,4782,2670,1,0.0,0.0,0.002,0.037,0.0715,0.001,True,0.0035049959013669497
hsa-mir-335-3p,hsa-mir-624-5p,4782,2670,1,0.0,0.0,0.003,0.02,0.023,0.0075,True,0.019221407743398672
hsa-mir-335-3p,hsa-mir-92b-5p,4782,2670,1,0.0,0.0,0.1675,0.019,0.1345,0.002,True,0.006360127841765663
hsa-mir-342-5p,hsa-mir-92b-5p,4782,2670,1,0.009,0.0015,0.2455,0.177,0.1395,0.0075,True,0.019221407743398672
hsa-mir-3928-3p,hsa-mir-424-5p,4782,2670,1,0.0,0.0,0.006,0.0865,0.056,0.0085,True,0.021328191911181602
hsa-mir-3928-3p,hsa-mir-92b-5p,4782,2670,1,0.0,0.001,0.001,0.067,0.1135,0.0045,True,0.012588812066770405
hsa-mir-185-3p,hsa-mir-335-3p,4782,3725,1,0.0,0.0,0.001,0.1925,0.459,0.0095,True,0.023381989172033976
hsa-mir-196a-5p,hsa-mir-31-5p,4782,3725,1,0.0,0.004,0.004,0.358,0.0205,0.0055,True,0.014874228619292636
hsa-mir-19a-3p,hsa-mir-335-3p,4782,3725,1,0.0,0.0,0.0,0.023,0.4475,0.006,True,0.016001314857894203
hsa-mir-19a-3p,hsa-mir-92b-5p,4782,3725,1,0.0,0.001,0.0105,0.0385,0.304,0.002,True,0.006360127841765663
hsa-mir-210-3p,hsa-mir-339-5p,4782,3725,1,0.0,0.001,0.011,0.052,0.0205,0.009,True,0.022356566386132395
hsa-mir-210-3p,hsa-mir-550a-3p,4782,3725,1,0.0,0.0,0.0,0.0615,0.059,0.001,True,0.0035049959013669497
hsa-mir-30b-3p,hsa-mir-550a-3p,4782,3725,1,0.0,0.0,0.0015,0.876,0.061,0.005,True,0.013745004344048652
hsa-mir-31-5p,hsa-mir-339-5p,4782,3725,1,0.0025,0.0015,0.022,0.047,0.015,0.007,True,0.018153481738902365
hsa-mir-31-5p,hsa-mir-550a-3p,4782,3725,1,0.0035,0.0,0.0,0.0345,0.0755,0.0005,True,0.0018998582957056392
hsa-mir-335-3p,hsa-mir-550a-3p,4782,3725,1,0.0,0.0,0.0005,0.4435,0.053,0.0015,True,0.004977086828859061
hsa-mir-335-3p,hsa-mir-624-5p,4782,3725,1,0.0,0.0,0.003,0.4355,0.013,0.0,True,0.0
hsa-mir-335-3p,hsa-mir-625-5p,4782,3725,1,0.0,0.0,0.0,0.455,0.032,0.0025,True,0.00768582394092499
hsa-mir-335-3p,hsa-mir-629-3p,4782,3725,1,0.0,0.0,0.0,0.443,0.205,0.0005,True,0.0018998582957056392
hsa-mir-339-5p,hsa-mir-550a-3p,4782,3725,1,0.0015,0.0,0.0,0.015,0.047,0.0045,True,0.012588812066770405
hsa-mir-342-5p,hsa-mir-92b-5p,4782,3725,1,0.009,0.0015,0.2455,0.592,0.273,0.0075,True,0.019221407743398672
hsa-mir-550a-3p,hsa-mir-550a-5p,4782,3725,1,0.0,0.0,0.0,0.0505,0.0865,0.002,True,0.006360127841765663
hsa-mir-550a-3p,hsa-mir-629-3p,4782,3725,1,0.0,0.0,0.0,0.0545,0.1585,0.007,True,0.018153481738902365
hsa-mir-550a-3p,hsa-mir-939-5p,4782,3725,1,0.0,0.0,0.0805,0.0475,0.1475,0.0085,True,0.021328191911181602
hsa-mir-592,hsa-mir-624-5p,4782,7450,1,0.0,0.0,0.0,0.02,0.0335,0.0065,True,0.01709215643906655
hsa-mir-18a-5p,hsa-mir-624-5p,4782,7980,1,0.0,0.0,0.0,0.0115,0.022,0.006,True,0.016001314857894203
hsa-mir-20a-5p,hsa-mir-320b,5090,140733,1,0.0,0.0,0.0,0.0125,0.1325,0.0015,True,0.004977086828859061
hsa-mir-320b,hsa-mir-338-5p,5090,140733,1,0.0,0.0,0.0075,0.119,0.2585,0.004,True,0.011407506219129683
hsa-mir-320b,hsa-mir-93-5p,5090,140733,1,0.0,0.0,0.0,0.1035,0.0985,0.001,True,0.0035049959013669497
hsa-mir-17-5p,hsa-mir-320b,5090,23236,1,0.0,0.0,0.0,0.107,0.1715,0.002,True,0.006360127841765663
hsa-mir-17-5p,hsa-mir-7-5p,5090,23236,1,0.0,0.0,0.0,0.0495,0.0865,0.004,True,0.011407506219129683
hsa-mir-20a-5p,hsa-mir-320b,5090,23236,1,0.0,0.0,0.0,0.2055,0.2135,0.0,True,0.0
hsa-mir-20a-5p,hsa-mir-7-5p,5090,23236,1,0.0,0.0,0.0,0.223,0.0515,0.0005,True,0.0018998582957056392
hsa-mir-30b-3p,hsa-mir-320b,5090,23236,1,0.0,0.0,0.006,0.028,0.1745,0.008,True,0.020273270435214406
hsa-mir-30b-3p,hsa-mir-760,5090,23236,1,0.0,0.007,0.005,0.0295,0.038,0.002,True,0.006360127841765663
hsa-mir-320b,hsa-mir-93-5p,5090,23236,1,0.0,0.0,0.0,0.165,0.022,0.005,True,0.013745004344048652
hsa-mir-144-3p,hsa-mir-760,5090,2534,1,0.0,0.007,0.0005,0.015,0.0545,0.007,True,0.018153481738902365
hsa-mir-203a-3p,hsa-mir-30b-3p,5090,55628,1,0.0,0.0,0.0025,0.067,0.0605,0.0005,True,0.0018998582957056392
hsa-mir-203a-3p,hsa-mir-320c,5090,55628,1,0.0,0.0,0.013,0.082,0.087,0.0075,True,0.019221407743398672
hsa-mir-203a-3p,hsa-mir-93-5p,5090,55628,1,0.0,0.0,0.0,0.123,0.04,0.005,True,0.013745004344048652
hsa-mir-20a-5p,hsa-mir-30b-3p,5090,55628,1,0.0,0.0,0.0,0.139,0.0565,0.002,True,0.006360127841765663
hsa-mir-20a-5p,hsa-mir-320c,5090,55628,1,0.0,0.0005,0.0,0.1425,0.072,0.004,True,0.011407506219129683
hsa-mir-20a-5p,hsa-mir-93-5p,5090,55628,1,0.0,0.0,0.0,0.107,0.0585,0.005,True,0.013745004344048652
hsa-mir-320b,hsa-mir-320d,5090,56288,1,0.0,0.0,0.108,0.1125,0.532,0.0025,True,0.00768582394092499
hsa-mir-320b,hsa-mir-7-5p,5090,56288,1,0.0,0.0,0.0,0.117,0.0655,0.0005,True,0.0018998582957056392
hsa-mir-7-5p,hsa-mir-93-5p,5090,56288,1,0.0,0.0,0.0,0.05,0.036,0.003,True,0.008953817420340711
hsa-mir-17-5p,hsa-mir-484,5316,23245,1,0.001,0.001,0.001,0.0105,0.0285,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-500a-5p,5316,23245,1,0.0015,0.002,0.0,0.0145,0.2665,0.005,True,0.013745004344048652
hsa-mir-424-5p,hsa-mir-455-3p,5316,26750,1,0.0045,0.002,0.159,0.0115,0.0165,0.0035,True,0.01018181233105934
hsa-mir-455-3p,hsa-mir-500a-5p,5316,26750,1,0.0005,0.006,0.005,0.013,0.1325,0.0095,True,0.023381989172033976
hsa-mir-342-3p,hsa-mir-455-3p,5316,3987,1,0.0,0.0035,0.002,0.0835,0.0215,0.0005,True,0.0018998582957056392
hsa-mir-377-3p,hsa-mir-455-3p,5316,3987,1,0.008,0.0005,0.17,0.154,0.021,0.0055,True,0.014874228619292636
hsa-mir-539-5p,hsa-mir-654-3p,5451,3567,1,0.0,0.0,0.0,0.024,0.029,0.003,True,0.008953817420340711
hsa-mir-26b-5p,hsa-mir-744-3p,5451,8521,1,0.0,0.0005,0.115,0.0745,0.274,0.0,True,0.0
hsa-mir-424-5p,hsa-mir-654-3p,5451,8521,1,0.0,0.0,0.0,0.1255,0.018,0.004,True,0.011407506219129683
hsa-mir-539-5p,hsa-mir-654-3p,5451,8521,1,0.0,0.0,0.0,0.1495,0.016,0.004,True,0.011407506219129683
hsa-mir-130b-5p,hsa-mir-210-3p,5452,6793,1,0.0,0.0,0.0,0.023,0.0125,0.003,True,0.008953817420340711
hsa-mir-130b-5p,hsa-mir-16-2-3p,5452,79705,1,0.0,0.003,0.0015,0.0155,0.0175,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-210-3p,5452,79705,1,0.0,0.0,0.0,0.0235,0.0605,0.0015,True,0.004977086828859061
hsa-mir-20a-5p,hsa-mir-93-5p,55810,5290,1,0.0,0.0,0.0,0.0275,0.0705,0.001,True,0.0035049959013669497
hsa-mir-182-5p,hsa-mir-194-3p,5914,5578,1,0.0,0.0,0.0005,0.011,0.525,0.0015,True,0.004977086828859061
hsa-mir-539-5p,hsa-mir-940,5978,627,-1,0.0015,0.0,0.023,0.06,0.0495,0.007,True,0.018153481738902365
hsa-mir-339-5p,hsa-mir-92a-1-5p,604,2762,-1,0.0065,0.0,0.0,0.3085,0.23,0.001,True,0.0035049959013669497
hsa-let-7g-3p,hsa-mir-15b-3p,60468,9750,1,0.0,0.0,0.0005,0.5095,0.013,0.0035,True,0.01018181233105934
hsa-mir-153-3p,hsa-mir-425-5p,6591,9361,-1,0.0005,0.0,0.0645,0.4295,0.0215,0.0025,True,0.00768582394092499
hsa-mir-455-5p,hsa-mir-625-3p,6664,2891,1,0.0,0.0065,0.332,0.198,0.024,0.0025,True,0.00768582394092499
hsa-mir-153-3p,hsa-mir-3065-3p,6664,861,1,0.0,0.0015,0.127,0.0465,0.639,0.0045,True,0.012588812066770405
hsa-mir-26b-5p,hsa-mir-3065-3p,6664,861,1,0.0,0.001,0.1695,0.0175,0.5215,0.0035,True,0.01018181233105934
hsa-mir-149-5p,hsa-mir-299-5p,6667,102,1,0.0015,0.0045,0.001,0.066,0.3315,0.001,True,0.0035049959013669497
hsa-mir-33a-5p,hsa-mir-424-5p,6667,2332,1,0.0,0.0015,0.1255,0.0205,0.035,0.0045,True,0.012588812066770405
hsa-mir-127-5p,hsa-mir-326,6667,3593,1,0.003,0.006,0.0225,0.974,0.564,0.004,True,0.011407506219129683
hsa-mir-299-5p,hsa-mir-326,6667,3593,1,0.006,0.001,0.561,0.2835,0.5905,0.0075,True,0.019221407743398672
hsa-mir-127-5p,hsa-mir-149-5p,6667,3643,1,0.0025,0.0,0.075,0.031,0.094,0.002,True,0.006360127841765663
hsa-mir-127-5p,hsa-mir-299-5p,6667,3643,1,0.005,0.005,0.0225,0.025,0.0685,0.0055,True,0.014874228619292636
hsa-mir-127-5p,hsa-mir-326,6667,3643,1,0.003,0.006,0.0225,0.0295,0.0725,0.0025,True,0.00768582394092499
hsa-mir-149-5p,hsa-mir-299-5p,6667,3643,1,0.0015,0.0045,0.001,0.1825,0.049,0.002,True,0.006360127841765663
hsa-mir-133a-3p,hsa-mir-133b,6667,3673,1,0.008,0.0035,0.0035,0.028,0.0515,0.0005,True,0.0018998582957056392
hsa-mir-133b,hsa-mir-145-5p,6667,3673,1,0.0005,0.0025,0.0005,0.0955,0.018,0.0025,True,0.00768582394092499
hsa-mir-133b,hsa-mir-30a-3p,6667,3673,1,0.0065,0.0045,0.206,0.0645,0.0935,0.0005,True,0.0018998582957056392
hsa-mir-145-5p,hsa-mir-30a-3p,6667,3673,1,0.003,0.0065,0.0615,0.028,0.0915,0.001,True,0.0035049959013669497
hsa-mir-133b,hsa-mir-145-5p,6667,3880,1,0.0005,0.0025,0.0005,0.013,0.0665,0.004,True,0.011407506219129683
hsa-mir-127-5p,hsa-mir-133b,6667,3949,1,0.004,0.007,0.455,0.1915,0.048,0.0005,True,0.0018998582957056392
hsa-mir-125b-5p,hsa-mir-299-5p,6667,4284,1,0.008,0.003,0.0675,0.777,0.1065,0.0085,True,0.021328191911181602
hsa-mir-149-5p,hsa-mir-324-5p,6667,4790,1,0.0015,0.0,0.071,0.0435,0.4155,0.0025,True,0.00768582394092499
hsa-mir-127-5p,hsa-mir-145-5p,6667,5080,1,0.006,0.001,0.114,0.0855,0.2785,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-326,6667,5080,1,0.003,0.006,0.0225,0.074,0.115,0.0,True,0.0
hsa-mir-326,hsa-mir-424-5p,6667,5080,1,0.003,0.0,0.019,0.1595,0.019,0.003,True,0.008953817420340711
hsa-mir-133a-3p,hsa-mir-133b,6667,595,1,0.008,0.0035,0.0035,0.0105,0.0345,0.005,True,0.013745004344048652
hsa-mir-130a-3p,hsa-mir-133b,6667,6720,1,0.0055,0.0035,0.1375,0.0725,0.022,0.0005,True,0.0018998582957056392
hsa-mir-133b,hsa-mir-145-5p,6667,7430,1,0.0005,0.0025,0.0005,0.013,0.0995,0.0015,True,0.004977086828859061
hsa-mir-149-5p,hsa-mir-324-5p,6667,8714,1,0.0015,0.0,0.071,0.02,0.2925,0.007,True,0.018153481738902365
hsa-mir-149-5p,hsa-mir-324-5p,6667,976,1,0.0015,0.0,0.071,0.1725,0.297,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-20a-5p,6689,5079,1,0.0,0.001,0.005,0.044,0.0165,0.005,True,0.013745004344048652
hsa-mir-17-5p,hsa-mir-20a-5p,6689,81029,1,0.0,0.001,0.005,0.016,0.044,0.0,True,0.0
hsa-mir-188-5p,hsa-mir-940,6722,70,1,0.006,0.0005,0.0,0.0115,0.0165,0.007,True,0.018153481738902365
hsa-mir-182-5p,hsa-mir-196b-5p,6774,1956,1,0.0,0.0,0.007,0.2625,0.0215,0.0,True,0.0
hsa-mir-26b-5p,hsa-mir-424-5p,6774,1956,1,0.0005,0.0085,0.016,0.0335,0.025,0.0005,True,0.0018998582957056392
hsa-mir-31-5p,hsa-mir-424-5p,6774,1956,1,0.006,0.007,0.648,0.104,0.0175,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-93-5p,6774,2120,1,0.0,0.0,0.005,0.103,0.014,0.0085,True,0.021328191911181602
hsa-mir-196a-5p,hsa-mir-93-5p,6774,2120,1,0.0065,0.0,0.012,0.012,0.0185,0.0,True,0.0
hsa-mir-20a-5p,hsa-mir-93-5p,6774,2120,1,0.0,0.0,0.0,0.0115,0.031,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-196b-5p,6774,3162,1,0.0,0.0,0.227,0.4225,0.0765,0.0045,True,0.012588812066770405
hsa-mir-17-5p,hsa-mir-196b-5p,6774,3162,1,0.0,0.0,0.0015,0.071,0.095,0.0055,True,0.014874228619292636
hsa-mir-130b-3p,hsa-mir-18a-5p,6774,3315,1,0.0,0.0,0.0,0.0375,0.032,0.002,True,0.006360127841765663
hsa-mir-20a-3p,hsa-mir-501-3p,6774,3315,1,0.0,0.001,0.0,0.2085,0.032,0.002,True,0.006360127841765663
hsa-mir-501-3p,hsa-mir-940,6774,3315,1,0.0005,0.001,0.0035,0.018,0.0645,0.0025,True,0.00768582394092499
hsa-mir-145-5p,hsa-mir-20a-5p,6774,3559,1,0.0,0.0,0.009,0.112,0.0185,0.005,True,0.013745004344048652
hsa-mir-501-3p,hsa-mir-7-1-3p,6774,3569,1,0.0,0.001,0.0,0.706,0.601,0.005,True,0.013745004344048652
hsa-mir-182-5p,hsa-mir-7-1-3p,6774,3929,1,0.0,0.0,0.0,0.1175,0.062,0.006,True,0.016001314857894203
hsa-mir-26b-5p,hsa-mir-940,6774,4837,1,0.0005,0.0015,0.0155,0.4115,0.1965,0.0065,True,0.01709215643906655
hsa-mir-424-5p,hsa-mir-940,6774,4837,1,0.008,0.0005,0.0695,0.6705,0.2135,0.004,True,0.011407506219129683
hsa-mir-130b-3p,hsa-mir-93-3p,6774,5743,1,0.0,0.0,0.0,0.233,0.047,0.0015,True,0.004977086828859061
hsa-mir-130b-3p,hsa-mir-940,6774,5743,1,0.0,0.002,0.0,0.214,0.6445,0.0035,True,0.01018181233105934
hsa-mir-17-5p,hsa-mir-20a-5p,6774,5743,1,0.0,0.0,0.0,0.0125,0.014,0.001,True,0.0035049959013669497
hsa-mir-301b-3p,hsa-mir-93-3p,6774,5743,1,0.0,0.0,0.0055,0.4825,0.0385,0.003,True,0.008953817420340711
hsa-mir-26b-5p,hsa-mir-424-5p,6774,79400,1,0.0005,0.0085,0.016,0.0215,0.0155,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-20a-3p,6774,896,1,0.0,0.0,0.0005,0.019,0.297,0.0025,True,0.00768582394092499
hsa-mir-20a-3p,hsa-mir-93-5p,6774,896,1,0.0,0.0,0.0,0.3275,0.0895,0.0,True,0.0
hsa-mir-26b-5p,hsa-mir-93-5p,6774,896,1,0.0005,0.0,0.0005,0.251,0.056,0.003,True,0.008953817420340711
hsa-mir-7-1-3p,hsa-mir-93-5p,6774,896,1,0.0,0.0,0.0,0.016,0.077,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-93-3p,6777,5292,1,0.0,0.0,0.0,0.031,0.0325,0.002,True,0.006360127841765663
hsa-mir-19b-1-5p,hsa-mir-93-3p,6777,5292,1,0.0,0.0,0.0,0.0285,0.034,0.006,True,0.016001314857894203
hsa-mir-19b-3p,hsa-mir-93-3p,6777,5292,1,0.0,0.0,0.0,0.0395,0.0145,0.0065,True,0.01709215643906655
hsa-mir-335-3p,hsa-mir-93-3p,6777,5292,1,0.0,0.0,0.0,0.4745,0.0155,0.0005,True,0.0018998582957056392
