miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-148a-3p,hsa-mir-181b-5p,6774,7538,1,0.0,0.0055,0.0005,0.614,0.04,0.0075,True,0.031661280952726745
hsa-mir-181a-5p,hsa-mir-181b-5p,6774,7538,1,0.0055,0.005,0.001,0.1295,0.0305,0.001,True,0.006677502105827398
hsa-mir-181b-5p,hsa-mir-323a-3p,6774,7538,1,0.007,0.0,0.0085,0.042,0.4345,0.001,True,0.006677502105827398
hsa-let-7c-5p,hsa-let-7e-5p,6774,8462,1,0.0015,0.007,0.01,0.882,0.129,0.004,True,0.019795465508924266
hsa-let-7c-5p,hsa-mir-3065-3p,6774,8462,1,0.0035,0.0,0.003,0.872,0.0375,0.0075,True,0.031661280952726745
hsa-let-7c-5p,hsa-mir-93-3p,6774,8462,1,0.0035,0.0,0.001,0.8725,0.0585,0.001,True,0.006677502105827398
hsa-mir-196b-5p,hsa-mir-93-3p,6774,8462,1,0.0005,0.0,0.0015,0.918,0.0605,0.0,True,0.0
hsa-mir-3065-3p,hsa-mir-93-3p,6774,8462,1,0.0,0.0,0.008,0.0275,0.0385,0.001,True,0.006677502105827398
hsa-mir-146b-5p,hsa-mir-22-3p,6777,2100,1,0.0,0.0,0.0005,0.0225,0.0125,0.0025,True,0.013825707128361238
hsa-mir-19a-3p,hsa-mir-22-3p,6777,2100,1,0.0,0.0,0.002,0.093,0.014,0.002,True,0.011619894729828769
hsa-mir-19b-3p,hsa-mir-22-3p,6777,2100,1,0.0,0.0,0.0,0.0215,0.015,0.0,True,0.0
hsa-mir-505-3p,hsa-mir-93-3p,687,11078,1,0.0,0.0015,0.0035,0.164,0.0685,0.0,True,0.0
hsa-mir-146b-5p,hsa-mir-21-5p,687,23338,1,0.0015,0.0085,0.022,0.03,0.1325,0.0,True,0.0
hsa-mir-221-3p,hsa-mir-29b-3p,6925,152273,1,0.0,0.0005,0.079,0.124,0.502,0.009,True,0.036198215026982145
hsa-mir-145-5p,hsa-mir-17-5p,6925,27333,1,0.0,0.0075,0.003,0.1105,0.2775,0.0015,True,0.00926164766692629
hsa-mir-21-5p,hsa-mir-221-3p,6925,54361,1,0.0,0.0,0.0,0.1655,0.1485,0.008,True,0.033179329861358825
hsa-mir-145-5p,hsa-mir-29b-3p,6925,79718,1,0.0,0.0,0.0,0.011,0.088,0.004,True,0.019795465508924266
hsa-mir-29a-3p,hsa-mir-29b-3p,6925,84708,1,0.0,0.002,0.0,0.0625,0.1165,0.0065,True,0.028436460554371
hsa-mir-215-5p,hsa-mir-34a-5p,6932,5339,1,0.0015,0.0,0.3345,0.034,0.014,0.0005,True,0.0037510861616552676
hsa-mir-152-3p,hsa-mir-362-5p,7003,114883,1,0.0,0.0005,0.0995,0.228,0.2805,0.0015,True,0.00926164766692629
hsa-mir-362-5p,hsa-mir-450b-5p,7003,114883,1,0.0,0.0005,0.742,0.289,0.153,0.005,True,0.023416713660409788
hsa-mir-218-5p,hsa-mir-362-5p,7003,117583,1,0.0,0.0005,0.255,0.2805,0.7935,0.0005,True,0.0037510861616552676
hsa-mir-218-5p,hsa-mir-450b-5p,7003,117583,1,0.0,0.0,0.1195,0.3495,0.2895,0.0015,True,0.00926164766692629
hsa-mir-218-5p,hsa-mir-532-3p,7003,117583,1,0.0,0.0005,0.576,0.296,0.084,0.0005,True,0.0037510861616552676
hsa-mir-152-3p,hsa-mir-503-5p,7003,140609,1,0.0,0.0065,0.0305,0.012,0.015,0.0085,True,0.03471397292993631
hsa-mir-16-1-3p,hsa-mir-34a-5p,7003,1607,1,0.001,0.0,0.003,0.1835,0.0195,0.007,True,0.03005911754567391
hsa-let-7a-3p,hsa-mir-152-3p,7003,166336,1,0.002,0.0,0.0065,0.0195,0.034,0.002,True,0.011619894729828769
hsa-let-7a-3p,hsa-mir-299-5p,7003,166336,1,0.001,0.0,0.0385,0.0405,0.0255,0.002,True,0.011619894729828769
hsa-mir-152-3p,hsa-mir-214-3p,7003,166336,1,0.0,0.005,0.009,0.0315,0.124,0.0025,True,0.013825707128361238
hsa-mir-152-3p,hsa-mir-299-5p,7003,166336,1,0.0,0.0,0.124,0.042,0.0245,0.0065,True,0.028436460554371
hsa-mir-152-3p,hsa-mir-34a-5p,7003,166336,1,0.0,0.0,0.0055,0.0295,0.0145,0.0,True,0.0
hsa-mir-214-3p,hsa-mir-299-5p,7003,166336,1,0.0085,0.0,0.0085,0.0975,0.0145,0.0065,True,0.028436460554371
hsa-mir-299-5p,hsa-mir-34a-5p,7003,166336,1,0.0,0.0,0.001,0.017,0.015,0.0,True,0.0
hsa-let-7a-3p,hsa-mir-148a-3p,7003,196527,1,0.004,0.0,0.0125,0.064,0.0255,0.0045,True,0.021664968944099378
hsa-mir-130a-3p,hsa-mir-148a-3p,7003,196527,1,0.0,0.0005,0.4765,0.265,0.0155,0.006,True,0.026780416645339613
hsa-mir-130a-3p,hsa-mir-152-3p,7003,196527,1,0.001,0.0005,0.099,0.2805,0.646,0.0095,True,0.037670603883406845
hsa-mir-130a-3p,hsa-mir-450b-5p,7003,196527,1,0.0005,0.0015,0.012,0.373,0.0575,0.0015,True,0.00926164766692629
hsa-mir-148a-3p,hsa-mir-152-3p,7003,196527,1,0.0,0.0,0.3765,0.0225,0.6665,0.003,True,0.01587935900937813
hsa-mir-148a-3p,hsa-mir-185-5p,7003,196527,1,0.0,0.0,0.3155,0.049,0.0195,0.0015,True,0.00926164766692629
hsa-mir-148a-3p,hsa-mir-214-3p,7003,196527,1,0.0,0.0065,0.006,0.0155,0.2385,0.005,True,0.023416713660409788
hsa-mir-148a-3p,hsa-mir-450b-5p,7003,196527,1,0.0,0.0,0.5025,0.0185,0.06,0.0005,True,0.0037510861616552676
hsa-mir-148a-3p,hsa-mir-503-5p,7003,196527,1,0.0,0.006,0.0115,0.0365,0.0655,0.0065,True,0.028436460554371
hsa-mir-16-1-3p,hsa-mir-503-5p,7003,196527,1,0.001,0.0025,0.0805,0.011,0.057,0.004,True,0.019795465508924266
hsa-let-7a-3p,hsa-mir-34a-5p,7003,2009,1,0.001,0.0,0.0015,0.11,0.0485,0.001,True,0.006677502105827398
hsa-mir-148a-3p,hsa-mir-185-5p,7003,2009,1,0.0,0.0,0.3155,0.072,0.031,0.0035,True,0.01787491581012621
hsa-mir-148a-3p,hsa-mir-299-5p,7003,2009,1,0.0,0.0,0.0835,0.061,0.235,0.003,True,0.01587935900937813
hsa-mir-148a-3p,hsa-mir-34a-5p,7003,2009,1,0.0,0.0,0.0015,0.0535,0.039,0.004,True,0.019795465508924266
hsa-mir-148a-3p,hsa-mir-450b-5p,7003,2009,1,0.0,0.0,0.5025,0.064,0.014,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-503-5p,7003,2009,1,0.0,0.006,0.0115,0.0895,0.03,0.0005,True,0.0037510861616552676
hsa-mir-185-5p,hsa-mir-503-5p,7003,2009,1,0.0,0.0035,0.585,0.0355,0.024,0.002,True,0.011619894729828769
hsa-mir-218-5p,hsa-mir-503-5p,7003,2009,1,0.0,0.0055,0.0225,0.011,0.0265,0.0005,True,0.0037510861616552676
hsa-mir-34a-5p,hsa-mir-450b-5p,7003,2009,1,0.0,0.0,0.0125,0.0555,0.014,0.004,True,0.019795465508924266
hsa-mir-34a-5p,hsa-mir-503-5p,7003,2009,1,0.0,0.005,0.0,0.04,0.0325,0.009,True,0.036198215026982145
hsa-mir-16-1-3p,hsa-mir-362-3p,7003,22998,1,0.004,0.0,0.0615,0.0315,0.014,0.008,True,0.033179329861358825
hsa-mir-339-3p,hsa-mir-362-5p,7003,22998,1,0.0005,0.0,0.68,0.07,0.0175,0.005,True,0.023416713660409788
hsa-mir-362-3p,hsa-mir-362-5p,7003,22998,1,0.0,0.0,0.3095,0.0135,0.018,0.002,True,0.011619894729828769
hsa-mir-299-5p,hsa-mir-532-3p,7003,23019,1,0.0,0.001,0.0355,0.0105,0.0365,0.005,True,0.023416713660409788
hsa-mir-130a-3p,hsa-mir-503-5p,7003,23034,1,0.003,0.0025,0.0035,0.0175,0.0325,0.0095,True,0.037670603883406845
hsa-mir-148a-3p,hsa-mir-299-5p,7003,23034,1,0.0,0.0,0.0835,0.0195,0.247,0.001,True,0.006677502105827398
hsa-mir-450b-5p,hsa-mir-503-5p,7003,23034,1,0.001,0.005,0.003,0.021,0.0195,0.003,True,0.01587935900937813
hsa-let-7a-3p,hsa-mir-152-3p,7003,25937,1,0.002,0.0,0.0065,0.147,0.116,0.0,True,0.0
hsa-mir-152-3p,hsa-mir-16-1-3p,7003,25937,1,0.0,0.001,0.2455,0.095,0.011,0.008,True,0.033179329861358825
hsa-mir-152-3p,hsa-mir-450b-5p,7003,25937,1,0.0,0.0005,0.2495,0.114,0.0115,0.006,True,0.026780416645339613
hsa-mir-152-3p,hsa-mir-503-5p,7003,25937,1,0.0,0.0065,0.0305,0.124,0.0125,0.0045,True,0.021664968944099378
hsa-mir-214-3p,hsa-mir-450b-5p,7003,25937,1,0.0035,0.0005,0.0,0.112,0.017,0.0,True,0.0
hsa-mir-214-3p,hsa-mir-450b-5p,7003,3688,1,0.0035,0.0005,0.0,0.033,0.036,0.0,True,0.0
hsa-mir-214-3p,hsa-mir-503-5p,7003,3688,1,0.009,0.006,0.0005,0.0435,0.0145,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-214-3p,7003,3915,1,0.003,0.005,0.1545,0.1125,0.3495,0.002,True,0.011619894729828769
hsa-mir-150-5p,hsa-mir-299-5p,7003,3915,1,0.0,0.0,0.0965,0.3555,0.062,0.006,True,0.026780416645339613
hsa-mir-214-3p,hsa-mir-625-3p,7003,3915,1,0.0045,0.001,0.909,0.35,0.048,0.0005,True,0.0037510861616552676
hsa-let-7a-3p,hsa-mir-362-5p,7003,473,1,0.001,0.0,0.0,0.042,0.2065,0.004,True,0.019795465508924266
hsa-mir-214-3p,hsa-mir-362-3p,7003,473,1,0.008,0.0005,0.115,0.0895,0.013,0.0,True,0.0
hsa-mir-214-3p,hsa-mir-362-5p,7003,473,1,0.0035,0.0,0.085,0.1215,0.1955,0.0015,True,0.00926164766692629
hsa-mir-214-3p,hsa-mir-503-5p,7003,473,1,0.009,0.006,0.0005,0.106,0.014,0.0,True,0.0
hsa-mir-16-1-3p,hsa-mir-218-5p,7003,51232,1,0.001,0.0,0.146,0.041,0.344,0.0065,True,0.028436460554371
hsa-mir-362-5p,hsa-mir-450b-5p,7003,55187,1,0.0,0.0005,0.742,0.4935,0.085,0.008,True,0.033179329861358825
hsa-mir-148a-3p,hsa-mir-450b-5p,7003,56034,1,0.0,0.0,0.5025,0.012,0.415,0.0095,True,0.037670603883406845
hsa-mir-148a-3p,hsa-mir-503-5p,7003,56034,1,0.0,0.006,0.0115,0.014,0.268,0.0005,True,0.0037510861616552676
hsa-mir-152-3p,hsa-mir-503-5p,7003,56034,1,0.0,0.0065,0.0305,0.1395,0.228,0.0025,True,0.013825707128361238
hsa-mir-214-3p,hsa-mir-339-3p,7003,56034,1,0.002,0.0,0.483,0.4665,0.012,0.0025,True,0.013825707128361238
hsa-mir-218-5p,hsa-mir-299-5p,7003,56034,1,0.0,0.0,0.0,0.128,0.1115,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-503-5p,7003,56034,1,0.0,0.0065,0.003,0.129,0.268,0.0015,True,0.00926164766692629
hsa-mir-532-3p,hsa-mir-625-3p,7003,56034,1,0.001,0.0005,0.588,0.013,0.2815,0.0005,True,0.0037510861616552676
hsa-let-7a-3p,hsa-mir-532-3p,7003,57608,1,0.0045,0.0,0.0595,0.209,0.0105,0.001,True,0.006677502105827398
hsa-mir-148a-3p,hsa-mir-185-5p,7003,57608,1,0.0,0.0,0.3155,0.603,0.038,0.0035,True,0.01787491581012621
hsa-mir-185-5p,hsa-mir-362-5p,7003,57608,1,0.0,0.0,0.2575,0.0335,0.109,0.0,True,0.0
hsa-mir-185-5p,hsa-mir-503-5p,7003,57608,1,0.0,0.0035,0.585,0.0305,0.032,0.0065,True,0.028436460554371
hsa-mir-362-5p,hsa-mir-625-3p,7003,57608,1,0.0,0.0005,0.061,0.113,0.448,0.008,True,0.033179329861358825
hsa-mir-299-5p,hsa-mir-450b-5p,7003,5784,1,0.0,0.001,0.012,0.062,0.015,0.0005,True,0.0037510861616552676
hsa-mir-299-5p,hsa-mir-503-5p,7003,5784,1,0.0,0.0065,0.003,0.052,0.0485,0.0045,True,0.021664968944099378
hsa-mir-148a-3p,hsa-mir-218-5p,7003,5797,1,0.0,0.0,0.141,0.112,0.0275,0.0005,True,0.0037510861616552676
hsa-mir-152-3p,hsa-mir-218-5p,7003,5797,1,0.0,0.0,0.3605,0.1415,0.0135,0.0025,True,0.013825707128361238
hsa-mir-152-3p,hsa-mir-299-5p,7003,5797,1,0.0,0.0,0.124,0.1215,0.013,0.009,True,0.036198215026982145
hsa-mir-218-5p,hsa-mir-503-5p,7003,5797,1,0.0,0.0055,0.0225,0.0165,0.0115,0.001,True,0.006677502105827398
hsa-mir-148a-3p,hsa-mir-625-3p,7003,60312,1,0.0,0.0015,0.8735,0.051,0.4315,0.004,True,0.019795465508924266
hsa-mir-152-3p,hsa-mir-185-5p,7003,63971,1,0.0,0.0,0.5045,0.149,0.0665,0.0005,True,0.0037510861616552676
hsa-mir-152-3p,hsa-mir-362-5p,7003,63971,1,0.0,0.0005,0.0995,0.1265,0.123,0.0095,True,0.037670603883406845
hsa-mir-130a-3p,hsa-mir-362-3p,7003,7042,1,0.001,0.0,0.1425,0.0155,0.0225,0.0,True,0.0
hsa-mir-186-5p,hsa-mir-532-3p,7003,781,1,0.0,0.0,0.088,0.14,0.1285,0.0,True,0.0
hsa-let-7a-3p,hsa-mir-148a-3p,7003,79026,1,0.004,0.0,0.0125,0.025,0.062,0.008,True,0.033179329861358825
hsa-let-7a-3p,hsa-mir-339-3p,7003,79026,1,0.003,0.0,0.2275,0.027,0.22,0.005,True,0.023416713660409788
hsa-let-7a-3p,hsa-mir-532-3p,7003,79026,1,0.0045,0.0,0.0595,0.028,0.0475,0.0015,True,0.00926164766692629
hsa-mir-130a-3p,hsa-mir-532-3p,7003,79026,1,0.001,0.0005,0.4185,0.219,0.0315,0.009,True,0.036198215026982145
hsa-mir-148a-3p,hsa-mir-185-5p,7003,79026,1,0.0,0.0,0.3155,0.0535,0.0735,0.0005,True,0.0037510861616552676
hsa-mir-185-5p,hsa-mir-362-5p,7003,79026,1,0.0,0.0,0.2575,0.039,0.0565,0.0045,True,0.021664968944099378
hsa-mir-185-5p,hsa-mir-532-3p,7003,79026,1,0.0,0.0005,0.351,0.061,0.0425,0.0005,True,0.0037510861616552676
hsa-mir-219a-1-3p,hsa-mir-532-3p,7003,79026,1,0.009,0.0,0.019,0.468,0.0385,0.003,True,0.01587935900937813
hsa-mir-362-5p,hsa-mir-532-3p,7003,79026,1,0.0,0.0005,0.3445,0.053,0.0475,0.003,True,0.01587935900937813
hsa-mir-130a-3p,hsa-mir-214-3p,7003,84441,1,0.003,0.005,0.1545,0.0135,0.0445,0.001,True,0.006677502105827398
hsa-mir-10a-3p,hsa-mir-148a-3p,7003,8470,1,0.0085,0.0,0.3585,0.54,0.4725,0.001,True,0.006677502105827398
hsa-mir-218-5p,hsa-mir-503-5p,7003,9462,1,0.0,0.0055,0.0225,0.162,0.6035,0.0095,True,0.037670603883406845
hsa-mir-299-5p,hsa-mir-339-3p,7003,9462,1,0.0,0.0,0.8535,0.942,0.0385,0.002,True,0.011619894729828769
hsa-mir-362-3p,hsa-mir-625-3p,7003,9462,1,0.0,0.0005,0.4135,0.0205,0.551,0.0065,True,0.028436460554371
hsa-mir-34a-5p,hsa-mir-503-5p,7003,9645,1,0.0,0.005,0.0,0.015,0.124,0.001,True,0.006677502105827398
hsa-mir-214-3p,hsa-mir-532-3p,7003,9734,1,0.0055,0.0005,0.0025,0.073,0.022,0.0,True,0.0
hsa-mir-219a-1-3p,hsa-mir-532-3p,7003,9734,1,0.009,0.0,0.019,0.1,0.028,0.0015,True,0.00926164766692629
hsa-mir-590-3p,hsa-mir-671-5p,7025,64718,1,0.001,0.005,0.001,0.0395,0.0245,0.003,True,0.01587935900937813
hsa-mir-193b-5p,hsa-mir-221-5p,7026,58,1,0.0,0.0,0.119,0.0995,0.048,0.0015,True,0.00926164766692629
hsa-mir-185-5p,hsa-mir-27b-3p,7157,174,-1,0.004,0.004,0.0005,0.013,0.3815,0.003,True,0.01587935900937813
hsa-mir-34a-5p,hsa-mir-455-3p,7161,11069,1,0.0,0.0,0.0,0.166,0.04,0.005,True,0.023416713660409788
hsa-mir-338-3p,hsa-mir-627-5p,7182,10847,1,0.0,0.0,0.018,0.022,0.061,0.004,True,0.019795465508924266
hsa-mir-33b-5p,hsa-mir-500a-5p,7182,10847,1,0.002,0.0,0.005,0.1885,0.0235,0.002,True,0.011619894729828769
hsa-mir-126-5p,hsa-mir-500a-5p,7182,10985,1,0.0,0.0,0.0345,0.044,0.083,0.0035,True,0.01787491581012621
hsa-mir-132-3p,hsa-mir-500a-5p,7182,10985,1,0.0,0.0005,0.0,0.0285,0.094,0.0005,True,0.0037510861616552676
hsa-mir-424-5p,hsa-mir-766-3p,7182,10985,1,0.0,0.0,0.0,0.035,0.0765,0.003,True,0.01587935900937813
hsa-mir-33b-5p,hsa-mir-500a-5p,7182,23405,1,0.002,0.0,0.005,0.0485,0.024,0.006,True,0.026780416645339613
hsa-mir-33b-5p,hsa-mir-501-5p,7182,23405,1,0.003,0.001,0.0555,0.055,0.3565,0.0025,True,0.013825707128361238
hsa-mir-33b-5p,hsa-mir-627-5p,7182,23405,1,0.0005,0.0,0.0855,0.052,0.532,0.0055,True,0.02511300921562467
hsa-mir-181a-5p,hsa-mir-500a-5p,7182,375743,1,0.0,0.001,0.0035,0.08,0.5595,0.005,True,0.023416713660409788
hsa-mir-338-3p,hsa-mir-424-5p,7182,387640,1,0.0,0.0,0.0225,0.0115,0.1855,0.0085,True,0.03471397292993631
hsa-mir-181b-5p,hsa-mir-21-5p,7182,54467,1,0.0045,0.0,0.088,0.1135,0.531,0.007,True,0.03005911754567391
hsa-mir-338-3p,hsa-mir-374a-5p,7182,55364,1,0.0,0.0,0.019,0.024,0.256,0.0005,True,0.0037510861616552676
hsa-mir-362-3p,hsa-mir-424-5p,7182,55364,1,0.0005,0.0,0.0065,0.3785,0.013,0.003,True,0.01587935900937813
hsa-mir-362-3p,hsa-mir-374a-5p,7182,5927,1,0.0,0.0005,0.1225,0.05,0.1995,0.0025,True,0.013825707128361238
hsa-mir-21-5p,hsa-mir-340-5p,7182,79813,1,0.0,0.0005,0.479,0.311,0.023,0.0015,True,0.00926164766692629
hsa-mir-33b-5p,hsa-mir-500a-5p,7182,889,1,0.002,0.0,0.005,0.2835,0.043,0.0075,True,0.031661280952726745
hsa-mir-221-5p,hsa-mir-374a-5p,7182,9675,1,0.0015,0.0,0.199,0.5365,0.0205,0.008,True,0.033179329861358825
hsa-mir-142-5p,hsa-mir-34a-5p,7528,10664,1,0.0,0.001,0.4,0.0265,0.4445,0.0005,True,0.0037510861616552676
hsa-mir-142-5p,hsa-mir-148a-3p,7528,1956,1,0.0,0.003,0.008,0.154,0.095,0.0045,True,0.021664968944099378
hsa-mir-148a-3p,hsa-mir-1976,7528,1956,1,0.002,0.0,0.0175,0.107,0.4915,0.0025,True,0.013825707128361238
hsa-let-7c-5p,hsa-mir-148a-3p,7528,22930,1,0.0,0.0025,0.0,0.0185,0.018,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-20a-5p,7528,51260,-1,0.0,0.0075,0.909,0.037,0.017,0.009,True,0.036198215026982145
hsa-mir-1976,hsa-mir-484,7528,53981,1,0.0,0.0005,0.06,0.0995,0.015,0.0005,True,0.0037510861616552676
hsa-mir-34a-5p,hsa-mir-484,7528,53981,1,0.002,0.002,0.2225,0.028,0.013,0.0025,True,0.013825707128361238
hsa-let-7c-5p,hsa-mir-34a-5p,7528,55173,-1,0.0,0.002,0.0005,0.1125,0.086,0.0025,True,0.013825707128361238
hsa-let-7c-5p,hsa-mir-125b-2-3p,7528,5518,-1,0.0005,0.0005,0.006,0.029,0.011,0.0015,True,0.00926164766692629
hsa-let-7c-5p,hsa-mir-34a-5p,7528,5714,-1,0.0,0.002,0.0005,0.2505,0.0665,0.009,True,0.036198215026982145
hsa-let-7c-5p,hsa-mir-378a-3p,7528,6730,-1,0.0,0.0095,0.161,0.589,0.0455,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-1976,7528,7913,1,0.0,0.0,0.0345,0.223,0.0225,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-1976,7528,7913,1,0.006,0.001,0.231,0.0855,0.0295,0.0065,True,0.028436460554371
hsa-mir-125b-2-3p,hsa-mir-1976,7528,7913,1,0.0,0.0,0.015,0.279,0.0265,0.0035,True,0.01787491581012621
hsa-mir-130a-3p,hsa-mir-1976,7528,7913,1,0.009,0.0,0.0055,0.023,0.024,0.005,True,0.023416713660409788
hsa-mir-16-1-3p,hsa-mir-675-3p,7543,11044,1,0.0,0.002,0.8885,0.0355,0.088,0.006,True,0.026780416645339613
hsa-mir-409-3p,hsa-mir-484,7543,118,1,0.0,0.0,0.2135,0.0275,0.101,0.003,True,0.01587935900937813
hsa-mir-26a-5p,hsa-mir-497-3p,7543,23613,1,0.001,0.0015,0.568,0.121,0.2385,0.0015,True,0.00926164766692629
hsa-mir-409-3p,hsa-mir-455-3p,7543,4087,1,0.0,0.0,0.0,0.0475,0.016,0.002,True,0.011619894729828769
hsa-mir-193a-3p,hsa-mir-675-3p,7543,4641,1,0.0005,0.0035,0.6875,0.23,0.0845,0.0055,True,0.02511300921562467
hsa-mir-484,hsa-mir-675-3p,7543,4641,1,0.0,0.0,0.003,0.0115,0.061,0.002,True,0.011619894729828769
hsa-mir-218-5p,hsa-mir-432-5p,7543,54487,1,0.0,0.0,0.0265,0.011,0.013,0.0045,True,0.021664968944099378
hsa-mir-409-3p,hsa-mir-455-3p,7543,54487,1,0.0,0.0,0.0,0.019,0.04,0.0,True,0.0
hsa-mir-19b-1-5p,hsa-mir-218-5p,7543,57492,1,0.003,0.0,0.0175,0.02,0.012,0.0095,True,0.037670603883406845
hsa-mir-16-1-3p,hsa-mir-29a-5p,7543,7468,1,0.0,0.0,0.4685,0.336,0.015,0.0055,True,0.02511300921562467
hsa-mir-16-1-3p,hsa-mir-338-5p,7543,7702,1,0.0,0.0,0.9335,0.1035,0.708,0.006,True,0.026780416645339613
hsa-mir-200b-3p,hsa-mir-455-3p,7543,7702,1,0.001,0.0,0.0115,0.0455,0.157,0.0015,True,0.00926164766692629
hsa-mir-409-3p,hsa-mir-455-3p,7543,7702,1,0.0,0.0,0.0,0.1045,0.1475,0.008,True,0.033179329861358825
hsa-mir-193a-3p,hsa-mir-200b-3p,7543,9070,1,0.001,0.0015,0.547,0.0325,0.021,0.001,True,0.006677502105827398
hsa-mir-142-3p,hsa-mir-200b-3p,7543,9903,1,0.0,0.0005,0.0375,0.294,0.3915,0.0075,True,0.031661280952726745
hsa-mir-19b-1-5p,hsa-mir-200b-3p,7543,9903,1,0.0045,0.001,0.14,0.1435,0.304,0.001,True,0.006677502105827398
hsa-mir-142-3p,hsa-mir-32-5p,9575,23367,1,0.0,0.0,0.034,0.11,0.0215,0.0045,True,0.021664968944099378
hsa-mir-32-5p,hsa-mir-425-5p,9575,8500,1,0.0005,0.005,0.154,0.293,0.287,0.0075,True,0.031661280952726745
hsa-mir-125b-5p,hsa-mir-424-5p,9640,23133,1,0.003,0.001,0.0015,0.059,0.027,0.008,True,0.033179329861358825
