"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-136-5p","hsa-mir-21-3p",4801,"NFYB",7405,"UVRAG",1,0.002,0,0.191,0.0305,0.771,0.0045,0.0216649689440994
"hsa-mir-338-3p","hsa-mir-501-3p",5451,"POU2F1",7412,"VCAM1",-1,0,5e-04,0.328,0.013,0.0145,5e-04,0.00375108616165526
"hsa-mir-9-3p","hsa-mir-9-5p",4790,"NFKB1",7450,"VWF",1,0,0,0,0.04,0.024,0.0025,0.0138257071283612
"hsa-mir-16-1-3p","hsa-mir-29a-5p",7543,"ZFX",7468,"NSD2",1,0,0,0.4685,0.336,0.015,0.0055,0.0251130092156247
"hsa-mir-324-3p","hsa-mir-374a-5p",6667,"SP1",7528,"YY1",1,0.0095,0.008,0.7675,0.3765,0.0315,0.002,0.0116198947298288
"hsa-mir-148a-3p","hsa-mir-181b-5p",6774,"STAT3",7538,"ZFP36",1,0,0.0055,5e-04,0.614,0.04,0.0075,0.0316612809527267
"hsa-mir-181b-5p","hsa-mir-323a-3p",6774,"STAT3",7538,"ZFP36",1,0.007,0,0.0085,0.042,0.4345,0.001,0.00667750210582739
"hsa-mir-181a-5p","hsa-mir-181b-5p",6774,"STAT3",7538,"ZFP36",1,0.0055,0.005,0.001,0.1295,0.0305,0.001,0.00667750210582739
"hsa-mir-200b-3p","hsa-mir-455-3p",7543,"ZFX",7702,"ZNF143",1,0.001,0,0.0115,0.0455,0.157,0.0015,0.00926164766692629
"hsa-mir-409-3p","hsa-mir-455-3p",7543,"ZFX",7702,"ZNF143",1,0,0,0,0.1045,0.1475,0.008,0.0331793298613588
"hsa-mir-16-1-3p","hsa-mir-338-5p",7543,"ZFX",7702,"ZNF143",1,0,0,0.9335,0.1035,0.708,0.006,0.0267804166453396
"hsa-let-7c-5p","hsa-mir-1976",7528,"YY1",7913,"DEK",1,0,0,0.0345,0.223,0.0225,0,0
"hsa-mir-130a-3p","hsa-mir-1976",7528,"YY1",7913,"DEK",1,0.009,0,0.0055,0.023,0.024,0.005,0.0234167136604098
"hsa-mir-125b-2-3p","hsa-mir-1976",7528,"YY1",7913,"DEK",1,0,0,0.015,0.279,0.0265,0.0035,0.0178749158101262
"hsa-let-7e-5p","hsa-mir-1976",7528,"YY1",7913,"DEK",1,0.006,0.001,0.231,0.0855,0.0295,0.0065,0.028436460554371
"hsa-mir-2110","hsa-mir-491-5p",367,"AR",8021,"NUP214",1,0,0.003,0.001,0.073,0.2335,0.006,0.0267804166453396
"hsa-mir-27a-5p","hsa-mir-491-5p",367,"AR",8021,"NUP214",1,0,0.002,0.081,0.057,0.175,0.0075,0.0316612809527267
"hsa-mir-454-3p","hsa-mir-589-3p",367,"AR",8021,"NUP214",1,0.002,0,0.4815,0.0125,0.1605,0.0015,0.00926164766692629
"hsa-mir-223-5p","hsa-mir-454-3p",367,"AR",8228,"PNPLA4",1,0,0.004,0.1455,0.139,0.0155,0.0065,0.028436460554371
"hsa-mir-183-5p","hsa-mir-381-3p",367,"AR",8228,"PNPLA4",1,5e-04,0,5e-04,0.013,0.1035,0.003,0.0158793590093781
"hsa-mir-185-5p","hsa-mir-454-3p",367,"AR",8228,"PNPLA4",1,0,0.0025,5e-04,0.0185,0.0135,0,0
"hsa-mir-2110","hsa-mir-454-3p",367,"AR",8228,"PNPLA4",1,0,0.001,0.128,0.0985,0.015,0.001,0.00667750210582739
"hsa-mir-27a-5p","hsa-mir-454-3p",367,"AR",8228,"PNPLA4",1,0,0.005,0.036,0.062,0.0185,0.0035,0.0178749158101262
"hsa-mir-335-3p","hsa-mir-335-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.113,0.0195,0,0
"hsa-mir-132-3p","hsa-mir-21-3p",4205,"MEF2A",8411,"EEA1",1,0,0,0.0015,0.0475,0.1785,0.008,0.0331793298613588
"hsa-mir-199a-3p","hsa-mir-3065-3p",4205,"MEF2A",8411,"EEA1",1,0,0,0.0505,0.0125,0.2585,0,0
"hsa-mir-132-3p","hsa-mir-92a-1-5p",4205,"MEF2A",8411,"EEA1",1,0,0.009,0.0015,0.0945,0.0305,0.0075,0.0316612809527267
"hsa-mir-132-3p","hsa-mir-199a-3p",4205,"MEF2A",8411,"EEA1",1,0,0,0,0.087,0.0175,0.0025,0.0138257071283612
"hsa-let-7c-5p","hsa-let-7e-5p",6774,"STAT3",8462,"KLF11",1,0.0015,0.007,0.01,0.882,0.129,0.004,0.0197954655089243
"hsa-mir-3065-3p","hsa-mir-93-3p",6774,"STAT3",8462,"KLF11",1,0,0,0.008,0.0275,0.0385,0.001,0.00667750210582739
"hsa-mir-196b-5p","hsa-mir-93-3p",6774,"STAT3",8462,"KLF11",1,5e-04,0,0.0015,0.918,0.0605,0,0
"hsa-let-7c-5p","hsa-mir-93-3p",6774,"STAT3",8462,"KLF11",1,0.0035,0,0.001,0.8725,0.0585,0.001,0.00667750210582739
"hsa-let-7c-5p","hsa-mir-3065-3p",6774,"STAT3",8462,"KLF11",1,0.0035,0,0.003,0.872,0.0375,0.0075,0.0316612809527267
"hsa-mir-10a-3p","hsa-mir-148a-3p",7003,"TEAD1",8470,"SORBS2",1,0.0085,0,0.3585,0.54,0.4725,0.001,0.00667750210582739
"hsa-mir-32-5p","hsa-mir-425-5p",9575,"CLOCK",8500,"PPFIA1",1,5e-04,0.005,0.154,0.293,0.287,0.0075,0.0316612809527267
"hsa-mir-1306-3p","hsa-mir-671-5p",27086,"FOXP1",8546,"AP3B1",-1,0.0055,5e-04,0.306,0.3605,0.0395,0.004,0.0197954655089243
"hsa-mir-148a-3p","hsa-mir-218-5p",27086,"FOXP1",8546,"AP3B1",-1,0.0035,0,5e-04,0.022,0.059,0.005,0.0234167136604098
"hsa-mir-148a-3p","hsa-mir-24-2-5p",27086,"FOXP1",8546,"AP3B1",-1,0.003,0.0055,0,0.031,0.014,0.006,0.0267804166453396
"hsa-mir-185-5p","hsa-mir-543",27086,"FOXP1",8546,"AP3B1",-1,0,0.005,0.002,0.018,0.035,0.005,0.0234167136604098
"hsa-mir-185-5p","hsa-mir-671-5p",27086,"FOXP1",8546,"AP3B1",-1,0,0,0.002,0.013,0.0295,0,0
"hsa-mir-19b-3p","hsa-mir-218-5p",27086,"FOXP1",8546,"AP3B1",-1,0.007,5e-04,0.002,0.2435,0.0595,0,0
"hsa-mir-27a-5p","hsa-mir-511-5p",4601,"MXI1",8566,"PDXK",-1,0,0,0.018,0.059,0.6215,0.0035,0.0178749158101262
"hsa-mir-200b-3p","hsa-mir-615-3p",4601,"MXI1",8566,"PDXK",-1,0,0,0.4425,0.0165,0.0865,0.0035,0.0178749158101262
"hsa-mir-183-5p","hsa-mir-629-3p",4779,"NFE2L1",8644,"AKR1C3",1,0,0,0.407,0.0175,0.11,0.006,0.0267804166453396
"hsa-mir-181a-5p","hsa-mir-181b-5p",4779,"NFE2L1",8644,"AKR1C3",1,0,0.0025,0.0025,0.136,0.1045,0.0055,0.0251130092156247
"hsa-mir-142-3p","hsa-mir-338-5p",2099,"ESR1",8648,"NCOA1",1,0,0,0.8875,0.043,0.951,0.001,0.00667750210582739
"hsa-mir-223-3p","hsa-mir-29b-3p",6667,"SP1",8660,"IRS2",1,0,0,0.0365,0.067,0.2195,0.0065,0.028436460554371
"hsa-mir-182-5p","hsa-mir-301a-3p",4790,"NFKB1",8837,"CFLAR",1,5e-04,0.0075,0.01,0.084,0.0175,0.009,0.0361982150269821
"hsa-mir-10b-5p","hsa-mir-188-3p",51341,"ZBTB7A",8938,"BAIAP3",-1,0.0065,0.0055,0.0115,0.0845,0.041,0.0015,0.00926164766692629
"hsa-mir-130b-3p","hsa-mir-188-3p",51341,"ZBTB7A",8938,"BAIAP3",-1,5e-04,0.0035,0.205,0.33,0.0255,0.0045,0.0216649689440994
"hsa-mir-188-3p","hsa-mir-744-3p",51341,"ZBTB7A",8938,"BAIAP3",-1,0.007,0.0015,0.0515,0.046,0.052,0.0045,0.0216649689440994
"hsa-mir-183-5p","hsa-mir-486-5p",4089,"SMAD4",8945,"BTRC",-1,0,0.0085,0.144,0.0245,0.0305,0.0045,0.0216649689440994
"hsa-mir-193a-3p","hsa-mir-200b-3p",7543,"ZFX",9070,"ASH2L",1,0.001,0.0015,0.547,0.0325,0.021,0.001,0.00667750210582739
"hsa-mir-182-5p","hsa-mir-2110",3660,"IRF2",9111,"NMI",1,0,5e-04,0.005,0.019,0.5285,0.007,0.0300591175456739
"hsa-mir-27b-3p","hsa-mir-500b-5p",5468,"PPARG",9429,"ABCG2",1,0,0,0.0195,0.0495,0.5625,0.001,0.00667750210582739
"hsa-mir-299-5p","hsa-mir-339-3p",7003,"TEAD1",9462,"RASAL2",1,0,0,0.8535,0.942,0.0385,0.002,0.0116198947298288
"hsa-mir-362-3p","hsa-mir-625-3p",7003,"TEAD1",9462,"RASAL2",1,0,5e-04,0.4135,0.0205,0.551,0.0065,0.028436460554371
"hsa-mir-218-5p","hsa-mir-503-5p",7003,"TEAD1",9462,"RASAL2",1,0,0.0055,0.0225,0.162,0.6035,0.0095,0.0376706038834068
"hsa-mir-27a-5p","hsa-mir-615-3p",4601,"MXI1",9564,"BCAR1",-1,0,0,0.001,0.0565,0.0105,0.0025,0.0138257071283612
"hsa-mir-17-3p","hsa-mir-93-3p",27086,"FOXP1",9586,"CREB5",-1,0.0045,0,0.2645,0.052,0.012,0.0015,0.00926164766692629
"hsa-mir-19b-3p","hsa-mir-93-3p",27086,"FOXP1",9586,"CREB5",-1,0.0065,5e-04,0.209,0.047,0.018,0,0
"hsa-mir-34a-5p","hsa-mir-503-5p",7003,"TEAD1",9645,"MICAL2",1,0,0.005,0,0.015,0.124,0.001,0.00667750210582739
"hsa-mir-221-5p","hsa-mir-374a-5p",7182,"NR2C2",9675,"TTI1",1,0.0015,0,0.199,0.5365,0.0205,0.008,0.0331793298613588
"hsa-mir-19b-3p","hsa-mir-7-1-3p",27086,"FOXP1",9732,"DOCK4",-1,0.008,0.001,0.1945,0.0715,0.034,0.0015,0.00926164766692629
"hsa-mir-19b-3p","hsa-mir-9-5p",27086,"FOXP1",9732,"DOCK4",-1,0.005,0,0.0355,0.0855,0.056,5e-04,0.00375108616165526
"hsa-mir-9-5p","hsa-mir-942-5p",27086,"FOXP1",9732,"DOCK4",-1,5e-04,0.006,0.029,0.046,0.07,5e-04,0.00375108616165526
"hsa-mir-148a-3p","hsa-mir-92a-1-5p",4205,"MEF2A",9734,"HDAC9",1,0,0.006,0.0095,0.016,0.1415,0,0
"hsa-mir-219a-1-3p","hsa-mir-532-3p",7003,"TEAD1",9734,"HDAC9",1,0.009,0,0.019,0.1,0.028,0.0015,0.00926164766692629
"hsa-mir-19b-1-5p","hsa-mir-19b-3p",4205,"MEF2A",9734,"HDAC9",1,0,5e-04,5e-04,0.0785,0.026,0.002,0.0116198947298288
"hsa-mir-148a-3p","hsa-mir-19b-1-5p",4205,"MEF2A",9734,"HDAC9",1,0,0,0.002,0.021,0.1225,0,0
"hsa-mir-148a-3p","hsa-mir-3913-5p",4205,"MEF2A",9734,"HDAC9",1,0,0.0015,0.0015,0.0135,0.0185,0,0
"hsa-mir-17-5p","hsa-mir-19b-3p",4205,"MEF2A",9734,"HDAC9",1,0.003,0,0,0.0125,0.03,5e-04,0.00375108616165526
"hsa-mir-214-3p","hsa-mir-532-3p",7003,"TEAD1",9734,"HDAC9",1,0.0055,5e-04,0.0025,0.073,0.022,0,0
"hsa-mir-17-3p","hsa-mir-19b-3p",4205,"MEF2A",9734,"HDAC9",1,0,0,0,0.0105,0.028,5e-04,0.00375108616165526
"hsa-mir-148a-3p","hsa-mir-19a-3p",4205,"MEF2A",9734,"HDAC9",1,0,0,0.017,0.0115,0.1745,0,0
"hsa-mir-19b-3p","hsa-mir-3913-5p",4205,"MEF2A",9734,"HDAC9",1,0,0,0.0185,0.028,0.0135,0.0075,0.0316612809527267
"hsa-mir-21-3p","hsa-mir-3913-5p",4205,"MEF2A",9734,"HDAC9",1,0,0.0015,0.0085,0.094,0.0275,0.001,0.00667750210582739
"hsa-mir-19b-1-5p","hsa-mir-3913-5p",4205,"MEF2A",9734,"HDAC9",1,0,5e-04,0.011,0.1075,0.0155,0.001,0.00667750210582739
"hsa-mir-148a-3p","hsa-mir-17-5p",4205,"MEF2A",9734,"HDAC9",1,0,5e-04,0.01,0.0145,0.0105,0.002,0.0116198947298288
"hsa-mir-19a-3p","hsa-mir-19b-3p",4205,"MEF2A",9734,"HDAC9",1,0,0,0,0.129,0.031,0.005,0.0234167136604098
"hsa-mir-199a-3p","hsa-mir-27b-3p",4205,"MEF2A",9750,"RIPOR2",1,0,0,0.0035,0.0365,0.1305,0.002,0.0116198947298288
"hsa-mir-132-3p","hsa-mir-199a-3p",4205,"MEF2A",9750,"RIPOR2",1,0,0,0,0.2845,0.032,5e-04,0.00375108616165526
"hsa-mir-132-3p","hsa-mir-340-5p",4205,"MEF2A",9750,"RIPOR2",1,0,0,0,0.275,0.04,0.007,0.0300591175456739
"hsa-let-7a-3p","hsa-mir-362-3p",4205,"MEF2A",9750,"RIPOR2",1,0,0,0,0.084,0.372,0.0035,0.0178749158101262
"hsa-mir-142-3p","hsa-mir-200b-3p",7543,"ZFX",9903,"KLHL21",1,0,5e-04,0.0375,0.294,0.3915,0.0075,0.0316612809527267
"hsa-mir-19b-1-5p","hsa-mir-200b-3p",7543,"ZFX",9903,"KLHL21",1,0.0045,0.001,0.14,0.1435,0.304,0.001,0.00667750210582739
"hsa-mir-3065-3p","hsa-mir-3913-5p",4205,"MEF2A",9910,"RABGAP1L",1,0,0.0015,0.1395,0.4025,0.468,0.006,0.0267804166453396
"hsa-mir-181a-5p","hsa-mir-19b-3p",10499,"NCOA2",9910,"RABGAP1L",1,0.001,5e-04,0.383,0.766,0.015,0.0085,0.0347139729299363
"hsa-mir-21-3p","hsa-mir-21-5p",4205,"MEF2A",9910,"RABGAP1L",1,0,0,0,0.031,0.2855,0,0
"hsa-mir-142-3p","hsa-mir-21-3p",4205,"MEF2A",9910,"RABGAP1L",1,0,0,0.01,0.0215,0.0315,5e-04,0.00375108616165526
"hsa-mir-142-3p","hsa-mir-21-5p",4205,"MEF2A",9910,"RABGAP1L",1,0,0,0.02,0.019,0.2725,0.0015,0.00926164766692629
"hsa-mir-190a-5p","hsa-mir-940",55145,"THAP1",9917,"FAM20B",1,0,0.001,0.093,0.013,0.3845,0.003,0.0158793590093781
"hsa-mir-425-5p","hsa-mir-92a-3p",4208,"MEF2C",10014,"HDAC5",1,5e-04,0,0.6145,0.0505,0.3135,5e-04,0.00375108616165526
"hsa-mir-21-5p","hsa-mir-590-5p",2309,"FOXO3",10370,"CITED2",1,0.001,0.007,0.6065,0.0155,0.012,0.0055,0.0251130092156247
"hsa-mir-22-3p","hsa-mir-22-5p",4779,"NFE2L1",10404,"CPQ",1,0.001,0,0.0075,0.496,0.0235,0.005,0.0234167136604098
"hsa-mir-15b-5p","hsa-mir-421",4779,"NFE2L1",10404,"CPQ",1,0.0025,0.007,0.817,0.0145,0.157,0.006,0.0267804166453396
"hsa-mir-503-5p","hsa-mir-766-3p",4779,"NFE2L1",10404,"CPQ",1,0,0,0,0.0165,0.024,0.0075,0.0316612809527267
"hsa-mir-186-5p","hsa-mir-19b-3p",10499,"NCOA2",10564,"ARFGEF2",1,0,0.002,0.241,0.0115,0.0185,0.0055,0.0251130092156247
"hsa-mir-142-5p","hsa-mir-34a-5p",7528,"YY1",10664,"CTCF",1,0,0.001,0.4,0.0265,0.4445,5e-04,0.00375108616165526
"hsa-mir-33b-5p","hsa-mir-500a-5p",7182,"NR2C2",10847,"SRCAP",1,0.002,0,0.005,0.1885,0.0235,0.002,0.0116198947298288
"hsa-mir-338-3p","hsa-mir-627-5p",7182,"NR2C2",10847,"SRCAP",1,0,0,0.018,0.022,0.061,0.004,0.0197954655089243
"hsa-mir-181b-5p","hsa-mir-34a-5p",367,"AR",10957,"PNRC1",1,0,0,0,0.015,0.4315,0,0
"hsa-mir-223-5p","hsa-mir-330-5p",367,"AR",10957,"PNRC1",1,0,0,0.1615,0.133,0.025,0.001,0.00667750210582739
"hsa-mir-223-5p","hsa-mir-625-5p",367,"AR",10957,"PNRC1",1,0,0,0.0075,0.1535,0.101,0.0055,0.0251130092156247
"hsa-mir-491-5p","hsa-mir-675-3p",367,"AR",10957,"PNRC1",1,0.0035,0,0.008,0.0295,0.0505,0.0015,0.00926164766692629
"hsa-mir-132-3p","hsa-mir-500a-5p",7182,"NR2C2",10985,"GCN1",1,0,5e-04,0,0.0285,0.094,5e-04,0.00375108616165526
"hsa-mir-126-5p","hsa-mir-500a-5p",7182,"NR2C2",10985,"GCN1",1,0,0,0.0345,0.044,0.083,0.0035,0.0178749158101262
"hsa-mir-424-5p","hsa-mir-766-3p",7182,"NR2C2",10985,"GCN1",1,0,0,0,0.035,0.0765,0.003,0.0158793590093781
"hsa-mir-16-1-3p","hsa-mir-675-3p",7543,"ZFX",11044,"TENT4A",1,0,0.002,0.8885,0.0355,0.088,0.006,0.0267804166453396
"hsa-mir-34a-5p","hsa-mir-455-3p",7161,"TP73",11069,"RAPGEF4",1,0,0,0,0.166,0.04,0.005,0.0234167136604098
"hsa-mir-505-3p","hsa-mir-93-3p",687,"KLF9",11078,"TRIOBP",1,0,0.0015,0.0035,0.164,0.0685,0,0
"hsa-let-7a-3p","hsa-mir-197-3p",26959,"HBP1",11345,"GABARAPL2",-1,0,0,0.051,0.046,0.0655,0.005,0.0234167136604098
"hsa-mir-130a-3p","hsa-mir-19a-3p",26959,"HBP1",11345,"GABARAPL2",-1,0,0,0.014,0.011,0.034,0.005,0.0234167136604098
"hsa-mir-130a-3p","hsa-mir-19b-1-5p",26959,"HBP1",11345,"GABARAPL2",-1,0,0,0.26,0.018,0.0405,0.0025,0.0138257071283612
"hsa-mir-130a-3p","hsa-mir-21-5p",26959,"HBP1",11345,"GABARAPL2",-1,0,0,0.044,0.0125,0.0725,0.008,0.0331793298613588
"hsa-mir-17-3p","hsa-mir-197-3p",26959,"HBP1",11345,"GABARAPL2",-1,5e-04,0,0.937,0.011,0.097,0.0065,0.028436460554371
"hsa-mir-17-5p","hsa-mir-197-3p",26959,"HBP1",11345,"GABARAPL2",-1,0,0,0.2415,0.087,0.1125,0.0045,0.0216649689440994
"hsa-mir-197-3p","hsa-mir-19a-3p",26959,"HBP1",11345,"GABARAPL2",-1,5e-04,0,0.2445,0.101,0.0365,0.0065,0.028436460554371
"hsa-mir-197-3p","hsa-mir-19b-3p",26959,"HBP1",11345,"GABARAPL2",-1,0,0,0.1995,0.119,0.0115,0.006,0.0267804166453396
"hsa-mir-19b-3p","hsa-mir-20a-5p",26959,"HBP1",11345,"GABARAPL2",-1,0,5e-04,0.1895,0.011,0.2625,0.001,0.00667750210582739
"hsa-mir-181b-5p","hsa-mir-675-3p",367,"AR",22926,"ATF6",1,5e-04,0,0.016,0.27,0.1815,0.005,0.0234167136604098
"hsa-mir-183-5p","hsa-mir-27a-5p",367,"AR",22926,"ATF6",1,0,0,0.0015,0.2065,0.2685,5e-04,0.00375108616165526
"hsa-mir-185-5p","hsa-mir-330-5p",367,"AR",22926,"ATF6",1,0,0,0,0.062,0.505,0.0045,0.0216649689440994
"hsa-mir-185-5p","hsa-mir-34a-5p",367,"AR",22926,"ATF6",1,0,0,0.016,0.04,0.026,5e-04,0.00375108616165526
"hsa-mir-27a-5p","hsa-mir-326",367,"AR",22926,"ATF6",1,0,0,0.009,0.2005,0.215,0.0015,0.00926164766692629
"hsa-mir-27a-5p","hsa-mir-675-3p",367,"AR",22926,"ATF6",1,0,0,0.005,0.2005,0.1625,0.0075,0.0316612809527267
"hsa-mir-34a-5p","hsa-mir-675-3p",367,"AR",22926,"ATF6",1,0,0,0.0455,0.06,0.1135,0.004,0.0197954655089243
"hsa-mir-589-3p","hsa-mir-675-3p",367,"AR",22926,"ATF6",1,0,0,0.043,0.715,0.1345,0,0
"hsa-let-7c-5p","hsa-mir-148a-3p",7528,"YY1",22930,"RAB3GAP1",1,0,0.0025,0,0.0185,0.018,0,0
"hsa-mir-223-5p","hsa-mir-326",367,"AR",22937,"SCAP",1,0,0,0.102,0.047,0.242,0.0065,0.028436460554371
"hsa-mir-362-3p","hsa-mir-362-5p",7003,"TEAD1",22998,"LIMCH1",1,0,0,0.3095,0.0135,0.018,0.002,0.0116198947298288
"hsa-mir-16-1-3p","hsa-mir-362-3p",7003,"TEAD1",22998,"LIMCH1",1,0.004,0,0.0615,0.0315,0.014,0.008,0.0331793298613588
"hsa-mir-339-3p","hsa-mir-362-5p",7003,"TEAD1",22998,"LIMCH1",1,5e-04,0,0.68,0.07,0.0175,0.005,0.0234167136604098
"hsa-mir-299-5p","hsa-mir-532-3p",7003,"TEAD1",23019,"CNOT1",1,0,0.001,0.0355,0.0105,0.0365,0.005,0.0234167136604098
"hsa-let-7a-3p","hsa-mir-182-5p",4205,"MEF2A",23034,"SAMD4A",1,0,0.0025,0.2645,0.013,0.3105,0.006,0.0267804166453396
"hsa-mir-450b-5p","hsa-mir-503-5p",7003,"TEAD1",23034,"SAMD4A",1,0.001,0.005,0.003,0.021,0.0195,0.003,0.0158793590093781
"hsa-mir-148a-3p","hsa-mir-92a-1-5p",4205,"MEF2A",23034,"SAMD4A",1,0,0.006,0.0095,0.041,0.02,0.003,0.0158793590093781
"hsa-mir-17-5p","hsa-mir-21-3p",4205,"MEF2A",23034,"SAMD4A",1,0.001,0,0.3245,0.019,0.0955,0.005,0.0234167136604098
"hsa-mir-148a-3p","hsa-mir-299-5p",7003,"TEAD1",23034,"SAMD4A",1,0,0,0.0835,0.0195,0.247,0.001,0.00667750210582739
"hsa-mir-130a-3p","hsa-mir-503-5p",7003,"TEAD1",23034,"SAMD4A",1,0.003,0.0025,0.0035,0.0175,0.0325,0.0095,0.0376706038834068
"hsa-let-7a-3p","hsa-mir-17-3p",4205,"MEF2A",23085,"ERC1",1,0,0,0,0.0315,0.0145,5e-04,0.00375108616165526
"hsa-mir-132-3p","hsa-mir-3913-5p",4205,"MEF2A",23112,"TNRC6B",1,0,5e-04,0,0.011,0.064,5e-04,0.00375108616165526
"hsa-mir-3913-5p","hsa-mir-92a-1-5p",4205,"MEF2A",23112,"TNRC6B",1,0.0015,0.008,0.0235,0.0665,0.1975,0.001,0.00667750210582739
"hsa-mir-125b-5p","hsa-mir-424-5p",9640,"ZNF592",23133,"PHF8",1,0.003,0.001,0.0015,0.059,0.027,0.008,0.0331793298613588
"hsa-let-7a-3p","hsa-mir-132-3p",4205,"MEF2A",23143,"LRCH1",1,0,0,0,0.017,0.316,0.005,0.0234167136604098
"hsa-mir-1976","hsa-mir-3913-5p",4150,"MAZ",23199,"GSE1",1,0,0,0.013,0.0175,0.717,0.0045,0.0216649689440994
"hsa-mir-145-5p","hsa-mir-222-5p",6664,"SOX11",23327,"NEDD4L",1,0,0.0055,0,0.0885,0.224,0.002,0.0116198947298288
"hsa-mir-21-3p","hsa-mir-340-5p",4205,"MEF2A",23328,"SASH1",1,0,0,0,0.048,0.0155,0.0015,0.00926164766692629
"hsa-mir-17-3p","hsa-mir-3065-3p",4205,"MEF2A",23328,"SASH1",1,0,0,0.196,0.2265,0.033,0.0065,0.028436460554371
"hsa-mir-146b-5p","hsa-mir-21-5p",687,"KLF9",23338,"JADE2",1,0.0015,0.0085,0.022,0.03,0.1325,0,0
"hsa-mir-142-3p","hsa-mir-32-5p",9575,"CLOCK",23367,"LARP1",1,0,0,0.034,0.11,0.0215,0.0045,0.0216649689440994
"hsa-mir-33b-5p","hsa-mir-500a-5p",7182,"NR2C2",23405,"DICER1",1,0.002,0,0.005,0.0485,0.024,0.006,0.0267804166453396
"hsa-mir-33b-5p","hsa-mir-501-5p",7182,"NR2C2",23405,"DICER1",1,0.003,0.001,0.0555,0.055,0.3565,0.0025,0.0138257071283612
"hsa-mir-33b-5p","hsa-mir-627-5p",7182,"NR2C2",23405,"DICER1",1,5e-04,0,0.0855,0.052,0.532,0.0055,0.0251130092156247
"hsa-mir-148a-3p","hsa-mir-21-5p",4211,"MEIS1",23414,"ZFPM2",1,0,0,0.008,0.0105,0.049,0,0
"hsa-mir-130a-3p","hsa-mir-17-5p",3659,"IRF1",23586,"RIGI",1,5e-04,0,0.0465,0.0595,0.056,0.0055,0.0251130092156247
"hsa-mir-130a-3p","hsa-mir-92a-3p",3659,"IRF1",23586,"RIGI",1,0.001,0,0.003,0.033,0.0525,0.004,0.0197954655089243
"hsa-mir-19b-3p","hsa-mir-301a-3p",2099,"ESR1",23613,"ZMYND8",1,0.001,0.0015,0.019,0.0215,0.078,0.0025,0.0138257071283612
"hsa-mir-26a-5p","hsa-mir-497-3p",7543,"ZFX",23613,"ZMYND8",1,0.001,0.0015,0.568,0.121,0.2385,0.0015,0.00926164766692629
"hsa-let-7a-3p","hsa-mir-152-3p",7003,"TEAD1",25937,"WWTR1",1,0.002,0,0.0065,0.147,0.116,0,0
"hsa-mir-152-3p","hsa-mir-503-5p",7003,"TEAD1",25937,"WWTR1",1,0,0.0065,0.0305,0.124,0.0125,0.0045,0.0216649689440994
"hsa-mir-152-3p","hsa-mir-16-1-3p",7003,"TEAD1",25937,"WWTR1",1,0,0.001,0.2455,0.095,0.011,0.008,0.0331793298613588
"hsa-mir-214-3p","hsa-mir-450b-5p",7003,"TEAD1",25937,"WWTR1",1,0.0035,5e-04,0,0.112,0.017,0,0
"hsa-mir-19b-1-5p","hsa-mir-92a-1-5p",4205,"MEF2A",25937,"WWTR1",1,0,0.003,0.043,0.0325,0.037,0.001,0.00667750210582739
"hsa-mir-152-3p","hsa-mir-450b-5p",7003,"TEAD1",25937,"WWTR1",1,0,5e-04,0.2495,0.114,0.0115,0.006,0.0267804166453396
"hsa-mir-132-3p","hsa-mir-182-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0.006,0.469,0.013,0.0695,0.0035,0.0178749158101262
"hsa-mir-148a-3p","hsa-mir-92a-1-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0.006,0.0095,0.076,0.256,0.0055,0.0251130092156247
"hsa-mir-19b-1-5p","hsa-mir-19b-3p",4205,"MEF2A",26034,"IPCEF1",1,0,5e-04,5e-04,0.1435,0.0325,0.003,0.0158793590093781
"hsa-mir-132-3p","hsa-mir-19b-1-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0,0.002,0.0125,0.136,0.006,0.0267804166453396
"hsa-mir-132-3p","hsa-mir-21-3p",4205,"MEF2A",26034,"IPCEF1",1,0,0,0.0015,0.0145,0.069,0.0095,0.0376706038834068
"hsa-mir-132-3p","hsa-mir-21-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0,0,0.0295,0.014,0.0085,0.0347139729299363
"hsa-mir-132-3p","hsa-mir-3613-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0,0.0335,0.0145,0.051,0.0015,0.00926164766692629
"hsa-mir-148a-3p","hsa-mir-628-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0.009,0.356,0.0605,0.0395,0.001,0.00667750210582739
"hsa-mir-132-3p","hsa-mir-19b-3p",4205,"MEF2A",26034,"IPCEF1",1,0,0,0.0135,0.0115,0.0365,0.0065,0.028436460554371
"hsa-mir-148a-3p","hsa-mir-19b-1-5p",4205,"MEF2A",26034,"IPCEF1",1,0,0,0.002,0.0425,0.1315,0.007,0.0300591175456739
