miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-31-5p,hsa-mir-410-3p,6667,102,1,0.0,0.0,0.0,0.017,0.2755,0.007,True,0.015277814059193857
hsa-mir-329-3p,hsa-mir-7-5p,6667,102,1,0.0,0.0,0.0,0.229,0.0335,0.0015,True,0.004013268148970465
hsa-mir-410-3p,hsa-mir-7-5p,6667,102,1,0.0,0.0,0.0,0.2655,0.023,0.0005,True,0.0014965251241880015
hsa-mir-101-3p,hsa-mir-383-5p,6667,1030,1,0.0,0.0,0.089,0.1835,0.0165,0.001,True,0.002797557926693156
hsa-mir-145-5p,hsa-mir-29b-3p,6667,1031,1,0.0,0.0,0.0,0.0635,0.017,0.001,True,0.002797557926693156
hsa-mir-145-5p,hsa-mir-29c-3p,6667,1031,1,0.0,0.0095,0.0,0.0945,0.0105,0.0055,True,0.012420713577799801
hsa-mir-1-3p,hsa-mir-107,6667,10875,1,0.0,0.001,0.0,0.0245,0.083,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-124-3p,6667,10875,1,0.0,0.0,0.0,0.0495,0.0645,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-129-5p,6667,10875,1,0.0,0.0,0.0,0.0355,0.313,0.0025,True,0.006277109399260721
hsa-mir-1-3p,hsa-mir-218-5p,6667,10875,1,0.0,0.0,0.0,0.03,0.1025,0.0005,True,0.0014965251241880015
hsa-mir-1-3p,hsa-mir-329-3p,6667,10875,1,0.0,0.0,0.0,0.0275,0.1975,0.0005,True,0.0014965251241880015
hsa-mir-1-3p,hsa-mir-383-5p,6667,10875,1,0.0,0.0,0.0,0.035,0.4985,0.0035,True,0.008407849338700403
hsa-mir-1-3p,hsa-mir-410-3p,6667,10875,1,0.0,0.0,0.0,0.0535,0.6055,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-7-5p,6667,10875,1,0.0,0.0,0.0,0.042,0.046,0.0065,True,0.014337982927043913
hsa-mir-107,hsa-mir-124-3p,6667,10875,1,0.0015,0.0,0.0,0.0675,0.056,0.0,True,0.0
hsa-mir-107,hsa-mir-7-5p,6667,10875,1,0.0025,0.0,0.0,0.074,0.0635,0.005,True,0.011435806186695867
hsa-mir-124-3p,hsa-mir-127-5p,6667,10875,1,0.0,0.0,0.0,0.063,0.33,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-129-5p,6667,10875,1,0.0,0.0,0.0,0.068,0.469,0.0055,True,0.012420713577799801
hsa-mir-124-3p,hsa-mir-145-5p,6667,10875,1,0.0,0.0,0.0,0.0795,0.828,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-218-5p,6667,10875,1,0.0,0.0,0.0,0.0775,0.095,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-299-5p,6667,10875,1,0.0,0.0,0.0,0.08,0.346,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-31-5p,6667,10875,1,0.0,0.0,0.0,0.077,0.8735,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-329-3p,6667,10875,1,0.0,0.0,0.0,0.06,0.154,0.0055,True,0.012420713577799801
hsa-mir-124-3p,hsa-mir-369-3p,6667,10875,1,0.0,0.0,0.0,0.0675,0.863,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-410-3p,6667,10875,1,0.0,0.0,0.0,0.0755,0.6245,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,6667,10875,1,0.0,0.0,0.0,0.0715,0.047,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-7-5p,6667,10875,1,0.0005,0.0,0.0,0.3025,0.0395,0.001,True,0.002797557926693156
hsa-mir-129-5p,hsa-mir-410-3p,6667,10875,1,0.0,0.0,0.0,0.329,0.5635,0.001,True,0.002797557926693156
hsa-mir-31-5p,hsa-mir-7-5p,6667,10875,1,0.0,0.0,0.0,0.853,0.04,0.002,True,0.005164633643781422
hsa-mir-377-3p,hsa-mir-7-5p,6667,10875,1,0.0,0.0,0.0,0.375,0.0335,0.0035,True,0.008407849338700403
hsa-mir-107,hsa-mir-126-5p,6667,11004,1,0.0,0.0065,0.0,0.553,0.0215,0.0,True,0.0
hsa-mir-107,hsa-mir-299-5p,6667,11004,1,0.0005,0.0,0.0,0.4875,0.0845,0.0,True,0.0
hsa-mir-107,hsa-mir-31-5p,6667,11004,1,0.001,0.0,0.0,0.4345,0.0415,0.0,True,0.0
hsa-mir-107,hsa-mir-377-3p,6667,11004,1,0.0005,0.0,0.0,0.442,0.024,0.0055,True,0.012420713577799801
hsa-mir-126-5p,hsa-mir-383-5p,6667,11004,1,0.006,0.0,0.002,0.026,0.013,0.0035,True,0.008407849338700403
hsa-mir-127-5p,hsa-mir-149-5p,6667,11004,1,0.0,0.0,0.0,0.012,0.041,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-299-5p,6667,11004,1,0.0,0.0,0.0,0.0155,0.073,0.0025,True,0.006277109399260721
hsa-mir-127-5p,hsa-mir-31-5p,6667,11004,1,0.0,0.0,0.0,0.011,0.054,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-369-3p,6667,11004,1,0.0,0.0,0.0,0.0115,0.028,0.004,True,0.009433837989405044
hsa-mir-1296-5p,hsa-mir-145-5p,6667,11004,1,0.0015,0.0,0.001,0.014,0.08,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-31-5p,6667,11004,1,0.0005,0.0,0.0,0.0105,0.0315,0.0005,True,0.0014965251241880015
hsa-mir-145-5p,hsa-mir-31-5p,6667,11004,1,0.0,0.0,0.0,0.0725,0.0855,0.0005,True,0.0014965251241880015
hsa-mir-149-5p,hsa-mir-299-5p,6667,11004,1,0.0,0.0,0.0,0.045,0.073,0.002,True,0.005164633643781422
hsa-mir-299-5p,hsa-mir-369-3p,6667,11004,1,0.0,0.0,0.0,0.084,0.0255,0.009,True,0.018943350911961303
hsa-mir-31-5p,hsa-mir-369-3p,6667,11004,1,0.0,0.0,0.0,0.061,0.03,0.0,True,0.0
hsa-mir-377-3p,hsa-mir-383-5p,6667,11004,1,0.0,0.0005,0.0,0.033,0.013,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-124-3p,6667,1278,1,0.0,0.0,0.0,0.3975,0.0135,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-218-5p,6667,1278,1,0.0,0.0,0.0,0.353,0.015,0.0075,True,0.01621294707155732
hsa-mir-101-3p,hsa-mir-330-3p,6667,1278,1,0.0,0.0095,0.0,0.4055,0.0185,0.0015,True,0.004013268148970465
hsa-mir-107,hsa-mir-124-3p,6667,1278,1,0.0015,0.0,0.0,0.0685,0.0115,0.002,True,0.005164633643781422
hsa-mir-107,hsa-mir-218-5p,6667,1278,1,0.0005,0.0,0.0,0.052,0.02,0.0015,True,0.004013268148970465
hsa-mir-124-3p,hsa-mir-127-5p,6667,1278,1,0.0,0.0,0.0,0.02,0.15,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-133a-3p,6667,1278,1,0.0,0.0,0.0,0.015,0.4495,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-218-5p,6667,1278,1,0.0,0.0,0.0,0.0105,0.0155,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-369-3p,6667,1278,1,0.0,0.0,0.0,0.0115,0.0575,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-410-3p,6667,1278,1,0.0,0.0,0.0,0.0145,0.0315,0.0025,True,0.006277109399260721
hsa-mir-127-5p,hsa-mir-133a-3p,6667,1278,1,0.0,0.0,0.0,0.127,0.509,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-218-5p,6667,1278,1,0.0,0.0,0.0,0.1885,0.0235,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-410-3p,6667,1278,1,0.0,0.0,0.0,0.149,0.0195,0.004,True,0.009433837989405044
hsa-mir-133a-3p,hsa-mir-218-5p,6667,1278,1,0.0,0.0,0.0,0.4975,0.0115,0.0015,True,0.004013268148970465
hsa-mir-218-5p,hsa-mir-299-5p,6667,1278,1,0.0,0.0,0.0,0.0215,0.4985,0.0015,True,0.004013268148970465
hsa-mir-218-5p,hsa-mir-369-3p,6667,1278,1,0.0,0.0,0.0,0.0145,0.069,0.0005,True,0.0014965251241880015
hsa-let-7e-5p,hsa-mir-107,6667,130,1,0.001,0.002,0.0,0.2025,0.028,0.0055,True,0.012420713577799801
hsa-let-7e-5p,hsa-mir-124-3p,6667,130,1,0.002,0.0,0.0,0.237,0.012,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-1296-5p,6667,130,1,0.001,0.0,0.0,0.2315,0.071,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-145-5p,6667,130,1,0.004,0.0,0.0,0.2415,0.0125,0.0005,True,0.0014965251241880015
hsa-let-7e-5p,hsa-mir-149-5p,6667,130,1,0.0015,0.0,0.0,0.282,0.0155,0.0015,True,0.004013268148970465
hsa-let-7e-5p,hsa-mir-218-5p,6667,130,1,0.0015,0.0,0.0,0.315,0.0235,0.001,True,0.002797557926693156
hsa-let-7e-5p,hsa-mir-29b-3p,6667,130,1,0.0015,0.0,0.0,0.2425,0.0355,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-383-5p,6667,130,1,0.004,0.0,0.0,0.2305,0.063,0.001,True,0.002797557926693156
hsa-mir-101-3p,hsa-mir-145-5p,6667,130,1,0.0005,0.0,0.0,0.331,0.019,0.005,True,0.011435806186695867
hsa-mir-101-3p,hsa-mir-29b-3p,6667,130,1,0.0,0.0,0.0,0.2945,0.064,0.0035,True,0.008407849338700403
hsa-mir-105-5p,hsa-mir-107,6667,130,1,0.0,0.003,0.046,0.02,0.034,0.0025,True,0.006277109399260721
hsa-mir-105-5p,hsa-mir-124-3p,6667,130,1,0.0,0.0,0.0015,0.0225,0.0195,0.0005,True,0.0014965251241880015
hsa-mir-105-5p,hsa-mir-1296-5p,6667,130,1,0.0,0.0,0.002,0.019,0.0805,0.0005,True,0.0014965251241880015
hsa-mir-105-5p,hsa-mir-218-5p,6667,130,1,0.0,0.0,0.0015,0.0215,0.019,0.003,True,0.0073543219294642335
hsa-mir-105-5p,hsa-mir-29b-3p,6667,130,1,0.0,0.0,0.01,0.02,0.033,0.0045,True,0.010445200722322544
hsa-mir-105-5p,hsa-mir-369-3p,6667,130,1,0.0,0.0,0.0,0.02,0.013,0.0005,True,0.0014965251241880015
hsa-mir-105-5p,hsa-mir-377-3p,6667,130,1,0.0,0.0,0.009,0.0265,0.0135,0.005,True,0.011435806186695867
hsa-mir-105-5p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0005,0.0275,0.0145,0.0,True,0.0
hsa-mir-107,hsa-mir-1296-5p,6667,130,1,0.001,0.0005,0.0,0.037,0.0745,0.0005,True,0.0014965251241880015
hsa-mir-107,hsa-mir-145-5p,6667,130,1,0.0015,0.0,0.0,0.022,0.0145,0.0,True,0.0
hsa-mir-107,hsa-mir-149-5p,6667,130,1,0.002,0.0,0.0,0.03,0.0235,0.0,True,0.0
hsa-mir-107,hsa-mir-218-5p,6667,130,1,0.0005,0.0,0.0,0.03,0.023,0.0,True,0.0
hsa-mir-107,hsa-mir-29b-3p,6667,130,1,0.002,0.0,0.0,0.025,0.019,0.0,True,0.0
hsa-mir-107,hsa-mir-369-3p,6667,130,1,0.0035,0.0,0.0,0.067,0.0125,0.0005,True,0.0014965251241880015
hsa-mir-107,hsa-mir-383-5p,6667,130,1,0.0025,0.0,0.0,0.0335,0.062,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-1296-5p,6667,130,1,0.0,0.0025,0.0,0.0105,0.0715,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-145-5p,6667,130,1,0.0,0.0,0.0,0.014,0.0145,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-149-5p,6667,130,1,0.0,0.0,0.0,0.0115,0.014,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-24-3p,6667,130,1,0.0,0.0015,0.0,0.015,0.635,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-331-3p,6667,130,1,0.0,0.0,0.0,0.0115,0.0275,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-369-3p,6667,130,1,0.0,0.0,0.0,0.0265,0.017,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-383-5p,6667,130,1,0.0,0.0,0.0,0.0105,0.065,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0,0.016,0.032,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-218-5p,6667,130,1,0.002,0.0,0.0,0.454,0.017,0.0045,True,0.010445200722322544
hsa-mir-126-5p,hsa-mir-29b-3p,6667,130,1,0.002,0.0,0.0,0.4145,0.0405,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-383-5p,6667,130,1,0.006,0.0,0.002,0.3945,0.045,0.0035,True,0.008407849338700403
hsa-mir-126-5p,hsa-mir-7-5p,6667,130,1,0.0065,0.0,0.0,0.4305,0.0125,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-149-5p,6667,130,1,0.0,0.0,0.0,0.0105,0.0155,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-149-5p,6667,130,1,0.0,0.0,0.0,0.055,0.0185,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-218-5p,6667,130,1,0.0,0.0,0.0,0.0865,0.0225,0.0005,True,0.0014965251241880015
hsa-mir-1296-5p,hsa-mir-29b-3p,6667,130,1,0.001,0.0,0.0,0.072,0.0485,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-369-3p,6667,130,1,0.0005,0.0,0.0,0.09,0.0135,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-383-5p,6667,130,1,0.0005,0.0005,0.0,0.0735,0.0445,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0,0.076,0.026,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-149-5p,6667,130,1,0.0,0.0,0.004,0.0225,0.013,0.002,True,0.005164633643781422
hsa-mir-145-5p,hsa-mir-218-5p,6667,130,1,0.0,0.0,0.0,0.0425,0.0165,0.0005,True,0.0014965251241880015
hsa-mir-145-5p,hsa-mir-24-3p,6667,130,1,0.0,0.0005,0.001,0.015,0.5855,0.0045,True,0.010445200722322544
hsa-mir-145-5p,hsa-mir-29b-3p,6667,130,1,0.0,0.0,0.0,0.0395,0.048,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-29c-3p,6667,130,1,0.0,0.0095,0.0,0.031,0.0365,0.002,True,0.005164633643781422
hsa-mir-145-5p,hsa-mir-369-3p,6667,130,1,0.0,0.0,0.0,0.0365,0.011,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-383-5p,6667,130,1,0.0,0.0,0.0005,0.0365,0.035,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0,0.0165,0.0235,0.002,True,0.005164633643781422
hsa-mir-149-5p,hsa-mir-218-5p,6667,130,1,0.0,0.0,0.0,0.0155,0.0155,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-24-3p,6667,130,1,0.0,0.003,0.0005,0.0135,0.5595,0.002,True,0.005164633643781422
hsa-mir-149-5p,hsa-mir-29b-3p,6667,130,1,0.0,0.0005,0.0,0.013,0.066,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-369-3p,6667,130,1,0.0,0.0,0.0,0.02,0.0125,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-383-5p,6667,130,1,0.0,0.0,0.0,0.012,0.0665,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-24-3p,6667,130,1,0.0,0.0015,0.0,0.039,0.5715,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-29b-3p,6667,130,1,0.0,0.0,0.0,0.0185,0.0355,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-331-3p,6667,130,1,0.0,0.0,0.0,0.018,0.035,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-369-3p,6667,130,1,0.0,0.0,0.0,0.025,0.011,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-377-3p,6667,130,1,0.0,0.0,0.0,0.0125,0.0165,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-383-5p,6667,130,1,0.0,0.0,0.0,0.0245,0.031,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0,0.016,0.028,0.0,True,0.0
hsa-mir-24-3p,hsa-mir-369-3p,6667,130,1,0.003,0.0,0.0,0.594,0.014,0.0025,True,0.006277109399260721
hsa-mir-24-3p,hsa-mir-383-5p,6667,130,1,0.0015,0.0,0.0,0.6235,0.041,0.002,True,0.005164633643781422
hsa-mir-29b-3p,hsa-mir-331-3p,6667,130,1,0.0,0.0,0.0,0.04,0.0285,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-369-3p,6667,130,1,0.0,0.0,0.0,0.0345,0.0105,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-377-3p,6667,130,1,0.0,0.0,0.0,0.037,0.0165,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-383-5p,6667,130,1,0.0005,0.0,0.0,0.0295,0.058,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0,0.0295,0.0195,0.0005,True,0.0014965251241880015
hsa-mir-29c-3p,hsa-mir-369-3p,6667,130,1,0.0065,0.0,0.0,0.0445,0.011,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0,0.0225,0.0425,0.0,True,0.0
hsa-mir-369-3p,hsa-mir-383-5p,6667,130,1,0.0,0.0,0.0,0.015,0.051,0.0,True,0.0
hsa-mir-377-3p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0,0.0125,0.0175,0.0,True,0.0
hsa-mir-383-5p,hsa-mir-7-5p,6667,130,1,0.0,0.0,0.0,0.053,0.0245,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-331-3p,6667,1490,1,0.0,0.0,0.0,0.03,0.019,0.0,True,0.0
hsa-mir-105-5p,hsa-mir-218-5p,6667,1576,1,0.0,0.0,0.0015,0.1555,0.013,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-31-5p,6667,1576,1,0.0005,0.0,0.0,0.127,0.144,0.001,True,0.002797557926693156
hsa-mir-218-5p,hsa-mir-383-5p,6667,1576,1,0.0,0.0,0.0,0.0155,0.0485,0.0045,True,0.010445200722322544
hsa-mir-29b-3p,hsa-mir-377-3p,6667,1576,1,0.0,0.0,0.0,0.0125,0.0995,0.007,True,0.015277814059193857
hsa-mir-329-3p,hsa-mir-7-5p,6667,1576,1,0.0,0.0,0.0,0.0485,0.0165,0.003,True,0.0073543219294642335
hsa-mir-1-3p,hsa-mir-31-5p,6667,1577,1,0.0,0.0,0.0,0.0115,0.055,0.0,True,0.0
hsa-mir-101-3p,hsa-mir-330-3p,6667,1577,1,0.0,0.0095,0.0,0.0565,0.036,0.0015,True,0.004013268148970465
hsa-mir-124-3p,hsa-mir-7-5p,6667,1577,1,0.0,0.0,0.0,0.013,0.018,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-7-5p,6667,1577,1,0.0,0.0,0.0,0.059,0.015,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-369-3p,6667,1588,1,0.003,0.0,0.0,0.1,0.0205,0.001,True,0.002797557926693156
hsa-let-7e-5p,hsa-mir-383-5p,6667,1588,1,0.004,0.0,0.0,0.098,0.051,0.0,True,0.0
hsa-mir-107,hsa-mir-126-5p,6667,1588,1,0.0,0.0065,0.0,0.027,0.602,0.007,True,0.015277814059193857
hsa-mir-107,hsa-mir-299-5p,6667,1588,1,0.0005,0.0,0.0,0.0145,0.017,0.0,True,0.0
hsa-mir-107,hsa-mir-31-5p,6667,1588,1,0.001,0.0,0.0,0.0215,0.0155,0.0,True,0.0
hsa-mir-107,hsa-mir-369-3p,6667,1588,1,0.0035,0.0,0.0,0.029,0.0185,0.0,True,0.0
hsa-mir-107,hsa-mir-377-3p,6667,1588,1,0.0005,0.0,0.0,0.019,0.0725,0.0,True,0.0
hsa-mir-107,hsa-mir-383-5p,6667,1588,1,0.0025,0.0,0.0,0.0215,0.046,0.002,True,0.005164633643781422
hsa-mir-145-5p,hsa-mir-31-5p,6667,1588,1,0.0,0.0,0.0,0.152,0.0185,0.0025,True,0.006277109399260721
hsa-mir-299-5p,hsa-mir-377-3p,6667,1588,1,0.0,0.0,0.0,0.0105,0.174,0.0005,True,0.0014965251241880015
hsa-mir-299-5p,hsa-mir-383-5p,6667,1588,1,0.0,0.0,0.0,0.011,0.0395,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-383-5p,6667,1588,1,0.0,0.0,0.0,0.0115,0.043,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-377-3p,6667,1588,1,0.0,0.0,0.0,0.212,0.0995,0.0005,True,0.0014965251241880015
hsa-mir-369-3p,hsa-mir-377-3p,6667,1588,1,0.0,0.0,0.0,0.016,0.1265,0.003,True,0.0073543219294642335
hsa-mir-369-3p,hsa-mir-383-5p,6667,1588,1,0.0,0.0,0.0,0.018,0.056,0.0025,True,0.006277109399260721
hsa-mir-377-3p,hsa-mir-383-5p,6667,1588,1,0.0,0.0005,0.0,0.145,0.08,0.005,True,0.011435806186695867
hsa-mir-1-3p,hsa-mir-10b-5p,6667,1633,1,0.0,0.001,0.034,0.185,0.306,0.0045,True,0.010445200722322544
hsa-mir-1-3p,hsa-mir-24-3p,6667,1633,1,0.0,0.0025,0.0,0.191,0.016,0.0015,True,0.004013268148970465
hsa-mir-182-5p,hsa-mir-96-5p,6667,1633,1,0.0045,0.0,0.1835,0.025,0.0115,0.0,True,0.0
hsa-mir-101-3p,hsa-mir-330-3p,6667,1910,1,0.0,0.0095,0.0,0.2655,0.0365,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-24-3p,6667,1910,1,0.0,0.001,0.0,0.0105,0.0345,0.0055,True,0.012420713577799801
hsa-mir-127-5p,hsa-mir-331-3p,6667,1910,1,0.0,0.0,0.0,0.011,0.3245,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-24-3p,6667,1910,1,0.0,0.0015,0.0,0.0665,0.037,0.0045,True,0.010445200722322544
hsa-mir-1296-5p,hsa-mir-330-3p,6667,1910,1,0.0,0.0065,0.0005,0.0755,0.0375,0.001,True,0.002797557926693156
hsa-mir-182-5p,hsa-mir-96-5p,6667,1958,1,0.0045,0.0,0.1835,0.0245,0.024,0.0055,True,0.012420713577799801
hsa-mir-1-3p,hsa-mir-105-5p,6667,2099,1,0.0,0.0,0.0005,0.0405,0.058,0.0085,True,0.01804000846740051
hsa-mir-1-3p,hsa-mir-124-3p,6667,2099,1,0.0,0.0,0.0,0.023,0.087,0.003,True,0.0073543219294642335
hsa-mir-1-3p,hsa-mir-139-3p,6667,2099,1,0.0,0.0,0.0,0.0305,0.0325,0.0015,True,0.004013268148970465
hsa-mir-1-3p,hsa-mir-410-3p,6667,2099,1,0.0,0.0,0.0,0.031,0.3015,0.0005,True,0.0014965251241880015
hsa-mir-1-3p,hsa-mir-7-5p,6667,2099,1,0.0,0.0,0.0,0.019,0.0305,0.0,True,0.0
hsa-mir-105-5p,hsa-mir-128-3p,6667,2099,1,0.0,0.0,0.0,0.062,0.022,0.0075,True,0.01621294707155732
hsa-mir-105-5p,hsa-mir-139-3p,6667,2099,1,0.0,0.0,0.0025,0.0865,0.05,0.0075,True,0.01621294707155732
hsa-mir-107,hsa-mir-139-3p,6667,2099,1,0.0,0.0,0.0,0.391,0.0375,0.004,True,0.009433837989405044
hsa-mir-124-3p,hsa-mir-139-3p,6667,2099,1,0.0,0.0,0.0,0.1385,0.035,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-299-5p,6667,2099,1,0.0,0.0,0.0,0.0965,0.219,0.004,True,0.009433837989405044
hsa-mir-124-3p,hsa-mir-410-3p,6667,2099,1,0.0,0.0,0.0,0.1025,0.208,0.006,True,0.01338668185823772
hsa-mir-124-3p,hsa-mir-7-5p,6667,2099,1,0.0,0.0,0.0,0.109,0.0225,0.005,True,0.011435806186695867
hsa-mir-128-3p,hsa-mir-139-3p,6667,2099,1,0.0,0.0,0.0,0.0165,0.0535,0.0005,True,0.0014965251241880015
hsa-mir-128-3p,hsa-mir-369-3p,6667,2099,1,0.0,0.0,0.0,0.015,0.142,0.007,True,0.015277814059193857
hsa-mir-128-3p,hsa-mir-377-3p,6667,2099,1,0.0,0.0,0.0,0.0125,0.743,0.0065,True,0.014337982927043913
hsa-mir-139-3p,hsa-mir-369-3p,6667,2099,1,0.0,0.0,0.0,0.0515,0.137,0.0,True,0.0
hsa-mir-139-3p,hsa-mir-410-3p,6667,2099,1,0.0,0.0,0.0,0.0485,0.318,0.0,True,0.0
hsa-mir-139-3p,hsa-mir-7-5p,6667,2099,1,0.0,0.0,0.0,0.043,0.028,0.001,True,0.002797557926693156
hsa-mir-101-3p,hsa-mir-377-3p,6667,2149,1,0.0,0.0,0.0,0.058,0.011,0.0005,True,0.0014965251241880015
hsa-mir-24-3p,hsa-mir-377-3p,6667,2149,1,0.0035,0.0,0.0,0.0335,0.0105,0.0005,True,0.0014965251241880015
hsa-let-7e-5p,hsa-mir-410-3p,6667,2335,1,0.002,0.0,0.0,0.052,0.0775,0.0,True,0.0
hsa-mir-101-3p,hsa-mir-29b-3p,6667,2335,1,0.0,0.0,0.0,0.2645,0.341,0.0065,True,0.014337982927043913
hsa-mir-101-3p,hsa-mir-330-3p,6667,2335,1,0.0,0.0095,0.0,0.257,0.011,0.0,True,0.0
hsa-mir-101-3p,hsa-mir-410-3p,6667,2335,1,0.0,0.0,0.0,0.243,0.0775,0.001,True,0.002797557926693156
hsa-mir-107,hsa-mir-133a-3p,6667,2335,1,0.0005,0.0,0.0,0.1425,0.084,0.0,True,0.0
hsa-mir-107,hsa-mir-29b-3p,6667,2335,1,0.002,0.0,0.0,0.1615,0.2625,0.0005,True,0.0014965251241880015
hsa-mir-107,hsa-mir-410-3p,6667,2335,1,0.0005,0.0,0.0,0.1565,0.0725,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-133a-3p,6667,2335,1,0.0,0.0,0.0,0.1645,0.064,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-29b-3p,6667,2335,1,0.0,0.0,0.0,0.122,0.2675,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-29c-3p,6667,2335,1,0.0,0.0085,0.0,0.1285,0.018,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-31-5p,6667,2335,1,0.0,0.0,0.0,0.158,0.173,0.009,True,0.018943350911961303
hsa-mir-127-5p,hsa-mir-330-3p,6667,2335,1,0.0,0.0065,0.0,0.1015,0.0145,0.0075,True,0.01621294707155732
hsa-mir-127-5p,hsa-mir-410-3p,6667,2335,1,0.0,0.0,0.0,0.12,0.067,0.0005,True,0.0014965251241880015
hsa-mir-133a-3p,hsa-mir-149-5p,6667,2335,1,0.0,0.0,0.0,0.049,0.0225,0.0015,True,0.004013268148970465
hsa-mir-133a-3p,hsa-mir-29b-3p,6667,2335,1,0.0,0.0,0.0,0.076,0.3635,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-31-5p,6667,2335,1,0.0,0.0,0.0,0.07,0.1785,0.0025,True,0.006277109399260721
