"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-29b-1-5p","hsa-mir-93-5p",1523,"CUX1",79960,"JADE1",1,0.005,5e-04,0.018,0.023,0.1425,0,0
"hsa-mir-148a-3p","hsa-mir-188-5p",1523,"CUX1",79960,"JADE1",1,5e-04,0.0015,5e-04,0.1475,0.0255,0.007,0.0181534817389024
"hsa-mir-532-3p","hsa-mir-93-5p",1523,"CUX1",79960,"JADE1",1,5e-04,5e-04,0.0065,0.017,0.1805,0.005,0.0137450043440487
"hsa-mir-142-5p","hsa-mir-20a-5p",4601,"MXI1",80727,"TTYH3",-1,0,0.001,0,0.476,0.28,0.001,0.00350499590136694
"hsa-mir-142-5p","hsa-mir-93-5p",4601,"MXI1",80727,"TTYH3",-1,0,0,5e-04,0.5095,0.069,0.0095,0.023381989172034
"hsa-mir-142-5p","hsa-mir-17-5p",4601,"MXI1",80727,"TTYH3",-1,0,0,0,0.488,0.182,0.0075,0.0192214077433987
"hsa-mir-17-5p","hsa-mir-20a-5p",6689,"SPIB",81029,"WNT5B",1,0,0.001,0.005,0.016,0.044,0,0
"hsa-mir-26b-3p","hsa-mir-362-3p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.0435,0.113,0,0
"hsa-mir-26b-3p","hsa-mir-362-5p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0.0655,0.0195,0.0545,0.009,0.0223565663861324
"hsa-mir-148a-3p","hsa-mir-221-5p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.015,0.0335,0,0
"hsa-mir-155-5p","hsa-mir-362-3p",4205,"MEF2A",83478,"ARHGAP24",1,0,0,0,0.2915,0.0885,5e-04,0.00189985829570563
"hsa-mir-221-5p","hsa-mir-625-3p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.0245,0.0175,0,0
"hsa-mir-148a-3p","hsa-mir-362-3p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.017,0.071,0,0
"hsa-mir-148a-3p","hsa-mir-362-3p",4205,"MEF2A",83478,"ARHGAP24",1,0,0,0,0.017,0.071,0,0
"hsa-mir-148a-3p","hsa-mir-155-5p",4205,"MEF2A",83478,"ARHGAP24",1,0,5e-04,0,0.011,0.2465,0,0
"hsa-mir-221-5p","hsa-mir-362-3p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0.001,0.015,0.11,0,0
"hsa-mir-362-3p","hsa-mir-362-5p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.0865,0.0615,0,0
"hsa-mir-362-3p","hsa-mir-625-3p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.069,0.019,0.0025,0.00768582394092499
"hsa-mir-221-5p","hsa-mir-362-5p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.021,0.1375,0,0
"hsa-mir-148a-3p","hsa-mir-26b-3p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.0115,0.025,0,0
"hsa-mir-221-5p","hsa-mir-26b-3p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.0315,0.018,5e-04,0.00189985829570563
"hsa-mir-142-3p","hsa-mir-362-3p",4205,"MEF2A",83478,"ARHGAP24",1,5e-04,0,0,0.129,0.106,0.0075,0.0192214077433987
"hsa-mir-148a-3p","hsa-mir-362-5p",7003,"TEAD1",83478,"ARHGAP24",1,0,0,0,0.0115,0.078,0.0015,0.00497708682885906
"hsa-mir-320b","hsa-mir-424-5p",3516,"RBPJ",83891,"SNX25",1,0,0,5e-04,0.055,0.1365,5e-04,0.00189985829570563
"hsa-mir-142-3p","hsa-mir-26b-3p",1523,"CUX1",84159,"ARID5B",1,0,0.007,0.051,0.5525,0.012,0,0
"hsa-mir-155-5p","hsa-mir-362-3p",1523,"CUX1",84159,"ARID5B",1,0,0.0045,0.0355,0.6135,0.2305,0,0
"hsa-mir-27a-5p","hsa-mir-484",6925,"TCF4",84159,"ARID5B",1,0.0035,0,5e-04,0.122,0.0105,0.002,0.00636012784176566
"hsa-mir-142-3p","hsa-mir-362-3p",1523,"CUX1",84159,"ARID5B",1,0,0.003,0.0315,0.5625,0.2045,5e-04,0.00189985829570563
"hsa-mir-148a-5p","hsa-mir-20a-5p",6925,"TCF4",84159,"ARID5B",1,0.0075,0,0,0.9095,0.015,0.003,0.00895381742034071
"hsa-mir-33a-5p","hsa-mir-769-3p",8648,"NCOA1",84181,"CHD6",1,0.001,0,0.0685,0.014,0.408,0.0055,0.0148742286192926
"hsa-mir-144-3p","hsa-mir-26b-5p",7543,"ZFX",84333,"PCGF5",1,0.005,0,0.042,0.026,0.3975,0.003,0.00895381742034071
"hsa-mir-130b-5p","hsa-mir-144-3p",7543,"ZFX",84333,"PCGF5",1,0.004,0.003,0.054,0.035,0.046,0.004,0.0114075062191297
"hsa-mir-130b-5p","hsa-mir-33a-5p",7543,"ZFX",84333,"PCGF5",1,0.0035,0.0015,0.0145,0.0495,0.152,0,0
"hsa-mir-144-3p","hsa-mir-16-2-3p",7543,"ZFX",84333,"PCGF5",1,0.0035,0.002,0.033,0.0265,0.3665,0.0025,0.00768582394092499
"hsa-mir-130b-5p","hsa-mir-33a-3p",7543,"ZFX",84333,"PCGF5",1,0.0045,0,0.052,0.043,0.0205,0.0025,0.00768582394092499
"hsa-mir-16-2-3p","hsa-mir-33a-5p",7543,"ZFX",84333,"PCGF5",1,0.0035,5e-04,0.003,0.282,0.1135,0.008,0.0202732704352144
"hsa-mir-130b-5p","hsa-mir-16-2-3p",7543,"ZFX",84333,"PCGF5",1,0.0045,0.0075,0.0015,0.055,0.469,0.007,0.0181534817389024
"hsa-mir-16-2-3p","hsa-mir-96-5p",367,"AR",84527,"ZNF559",1,0,0,0,0.1365,0.062,0.001,0.00350499590136694
"hsa-mir-2110","hsa-mir-589-3p",367,"AR",84527,"ZNF559",1,0,0,0,0.0705,0.084,0.002,0.00636012784176566
"hsa-mir-133b","hsa-mir-29b-1-5p",7764,"ZNF217",84669,"USP32",1,0,0.003,0.3425,0.1335,0.247,0.001,0.00350499590136694
"hsa-mir-148a-3p","hsa-mir-33a-5p",27086,"FOXP1",84708,"LNX1",-1,0,0,0,0.015,0.0195,0.0055,0.0148742286192926
"hsa-mir-148a-3p","hsa-mir-671-5p",27086,"FOXP1",84708,"LNX1",-1,0,0,0,0.0115,0.296,0.004,0.0114075062191297
"hsa-mir-19a-3p","hsa-mir-19b-3p",27086,"FOXP1",84708,"LNX1",-1,0,0,0,0.0195,0.0375,0.0025,0.00768582394092499
"hsa-mir-148a-3p","hsa-mir-320d",27086,"FOXP1",84708,"LNX1",-1,0,0,0.004,0.0245,0.0695,0.0025,0.00768582394092499
"hsa-mir-19b-3p","hsa-mir-33a-5p",27086,"FOXP1",84708,"LNX1",-1,0,5e-04,0,0.026,0.013,0.0015,0.00497708682885906
"hsa-mir-19b-3p","hsa-mir-7-1-3p",27086,"FOXP1",84708,"LNX1",-1,0,0,0,0.033,0.0765,0.0065,0.0170921564390666
"hsa-mir-320b","hsa-mir-7-1-3p",27086,"FOXP1",84708,"LNX1",-1,0,0,0,0.2325,0.1235,0.0095,0.023381989172034
"hsa-mir-19a-3p","hsa-mir-93-3p",27086,"FOXP1",84708,"LNX1",-1,0,0,0,0.0285,0.011,0.0065,0.0170921564390666
"hsa-mir-421","hsa-mir-671-5p",27086,"FOXP1",84708,"LNX1",-1,0,0,0,0.7795,0.384,0.009,0.0223565663861324
"hsa-mir-421","hsa-mir-7-1-3p",27086,"FOXP1",84708,"LNX1",-1,0,0,5e-04,0.771,0.0955,0.0035,0.0101818123310593
"hsa-mir-33a-5p","hsa-mir-7-1-3p",27086,"FOXP1",84708,"LNX1",-1,0,0,5e-04,0.0115,0.129,0.0025,0.00768582394092499
"hsa-mir-130b-5p","hsa-mir-33a-5p",7543,"ZFX",89849,"ATG16L2",1,0.0035,0.0015,0.0145,0.019,0.085,0.003,0.00895381742034071
"hsa-mir-130b-5p","hsa-mir-16-2-3p",7543,"ZFX",89849,"ATG16L2",1,0.0045,0.0075,0.0015,0.0245,0.432,0.001,0.00350499590136694
"hsa-mir-424-5p","hsa-mir-625-3p",2115,"ETV1",91526,"ANKRD44",1,0,0,0.034,0.0495,0.5195,5e-04,0.00189985829570563
"hsa-mir-320b","hsa-mir-424-5p",3516,"RBPJ",114793,"FMNL2",1,0,0,5e-04,0.0735,0.018,0,0
"hsa-mir-130b-5p","hsa-mir-424-5p",3516,"RBPJ",114793,"FMNL2",1,0.006,0,0.0045,0.0115,0.0255,0.001,0.00350499590136694
"hsa-mir-142-5p","hsa-mir-625-3p",4601,"MXI1",116985,"ARAP1",-1,0,0,5e-04,0.0265,0.229,0.0025,0.00768582394092499
"hsa-mir-142-5p","hsa-mir-27a-5p",4601,"MXI1",116985,"ARAP1",-1,0,0.0045,5e-04,0.0105,0.0225,0.0065,0.0170921564390666
"hsa-mir-142-5p","hsa-mir-17-5p",4601,"MXI1",116985,"ARAP1",-1,0,0,0,0.0215,0.207,0.003,0.00895381742034071
"hsa-let-7c-5p","hsa-mir-2355-3p",1876,"E2F6",128989,"TANGO2",-1,0.0045,0.004,0.2725,0.039,0.159,0.0035,0.0101818123310593
"hsa-mir-196b-5p","hsa-mir-484",4211,"MEIS1",130507,"UBR3",1,0,0,0,0.192,0.096,0.002,0.00636012784176566
"hsa-mir-23b-5p","hsa-mir-93-5p",4205,"MEF2A",140609,"NEK7",1,0.005,0,0.001,0.1185,0.084,0.0075,0.0192214077433987
"hsa-mir-335-5p","hsa-mir-577",7003,"TEAD1",140609,"NEK7",1,0,0,0.017,0.0425,0.031,0.0095,0.023381989172034
"hsa-mir-135b-5p","hsa-mir-93-5p",4205,"MEF2A",140609,"NEK7",1,0,0,0,0.077,0.034,5e-04,0.00189985829570563
"hsa-mir-320b","hsa-mir-93-5p",5090,"PBX3",140733,"MACROD2",1,0,0,0,0.1035,0.0985,0.001,0.00350499590136694
"hsa-mir-320b","hsa-mir-338-5p",5090,"PBX3",140733,"MACROD2",1,0,0,0.0075,0.119,0.2585,0.004,0.0114075062191297
"hsa-mir-20a-5p","hsa-mir-320b",5090,"PBX3",140733,"MACROD2",1,0,0,0,0.0125,0.1325,0.0015,0.00497708682885906
"hsa-mir-155-5p","hsa-mir-3613-5p",4205,"MEF2A",143872,"ARHGAP42",1,0,0,0,0.181,0.012,0.003,0.00895381742034071
"hsa-mir-182-5p","hsa-mir-224-5p",4205,"MEF2A",143872,"ARHGAP42",1,0,0.004,0.0045,0.0975,0.2245,0.0095,0.023381989172034
"hsa-mir-3613-5p","hsa-mir-362-3p",4205,"MEF2A",143872,"ARHGAP42",1,0,0,0,0.03,0.113,0.0055,0.0148742286192926
"hsa-mir-511-5p","hsa-mir-940",687,"KLF9",148398,"SAMD11",1,0,0,0,0.024,0.0305,0,0
"hsa-mir-1301-3p","hsa-mir-148a-5p",6925,"TCF4",152273,"FGD5",1,0,0.0085,0.0115,0.047,0.3725,0.006,0.0160013148578942
"hsa-mir-141-5p","hsa-mir-939-5p",8648,"NCOA1",157680,"VPS13B",1,0,0,0,0.0355,0.759,0.008,0.0202732704352144
"hsa-mir-362-3p","hsa-mir-942-5p",405,"ARNT",157680,"VPS13B",1,0.002,0,5e-04,0.0745,0.221,0.0045,0.0125888120667704
"hsa-mir-141-5p","hsa-mir-19a-3p",8648,"NCOA1",157680,"VPS13B",1,0,0,0,0.048,0.1015,0.0075,0.0192214077433987
"hsa-mir-141-5p","hsa-mir-942-5p",405,"ARNT",157680,"VPS13B",1,0,0,0,0.048,0.2615,0.006,0.0160013148578942
"hsa-mir-424-5p","hsa-mir-627-5p",7182,"NR2C2",165082,"ADGRF3",1,0,0.001,5e-04,0.8105,0.504,0.008,0.0202732704352144
"hsa-mir-33a-5p","hsa-mir-484",7543,"ZFX",165324,"UBXN2A",1,0.001,0.0085,0,0.032,0.0125,0.004,0.0114075062191297
"hsa-mir-33a-5p","hsa-mir-744-3p",7543,"ZFX",165324,"UBXN2A",1,0,0.008,0.002,0.042,0.3065,0,0
"hsa-mir-362-3p","hsa-mir-93-5p",4205,"MEF2A",221037,"JMJD1C",1,0,0,0,0.016,0.0315,0,0
"hsa-mir-20a-5p","hsa-mir-92a-1-5p",4205,"MEF2A",221037,"JMJD1C",1,0,0,0,0.247,0.019,5e-04,0.00189985829570563
"hsa-mir-92a-1-5p","hsa-mir-93-5p",4205,"MEF2A",221037,"JMJD1C",1,0,0,0,0.0205,0.0515,0.0015,0.00497708682885906
"hsa-mir-183-5p","hsa-mir-421",4779,"NFE2L1",221937,"FOXK1",1,0,0.0025,5e-04,0.0565,0.034,0,0
"hsa-mir-210-3p","hsa-mir-484",4094,"MAF",221937,"FOXK1",1,0,0,0,0.0225,0.015,0.001,0.00350499590136694
"hsa-mir-26b-3p","hsa-mir-362-3p",7003,"TEAD1",223117,"SEMA3D",1,0,0,0,0.017,0.0515,0.0095,0.023381989172034
"hsa-mir-26b-3p","hsa-mir-503-5p",7003,"TEAD1",223117,"SEMA3D",1,0,0,0,0.026,0.0275,0.0015,0.00497708682885906
"hsa-mir-150-5p","hsa-mir-503-5p",7003,"TEAD1",223117,"SEMA3D",1,0,0,0.054,0.0315,0.024,0.0015,0.00497708682885906
"hsa-mir-20a-5p","hsa-mir-33a-3p",6925,"TCF4",254827,"NAALADL2",1,0,0,0,0.0235,0.238,5e-04,0.00189985829570563
"hsa-mir-19b-3p","hsa-mir-20a-5p",6925,"TCF4",254827,"NAALADL2",1,0,0,0,0.052,0.0125,0.001,0.00350499590136694
"hsa-mir-200b-3p","hsa-mir-20a-5p",6925,"TCF4",254827,"NAALADL2",1,0,0,0,0.0355,0.0145,5e-04,0.00189985829570563
"hsa-mir-19b-3p","hsa-mir-200b-3p",6925,"TCF4",254827,"NAALADL2",1,0,0,0,0.0475,0.031,0,0
"hsa-mir-148a-5p","hsa-mir-200b-3p",6925,"TCF4",254827,"NAALADL2",1,0.0055,0,0,0.258,0.0285,0.0015,0.00497708682885906
"hsa-mir-19b-3p","hsa-mir-33a-3p",6925,"TCF4",254827,"NAALADL2",1,0,0,0,0.044,0.2595,0.0035,0.0101818123310593
"hsa-mir-200a-3p","hsa-mir-20a-5p",6925,"TCF4",254827,"NAALADL2",1,0,0,0,0.0445,0.013,0.0025,0.00768582394092499
"hsa-mir-148a-5p","hsa-mir-20a-5p",6925,"TCF4",254827,"NAALADL2",1,0.0075,0,0,0.2455,0.021,0.0045,0.0125888120667704
"hsa-mir-19b-3p","hsa-mir-200a-3p",6925,"TCF4",254827,"NAALADL2",1,0,0,0,0.052,0.0425,0,0
"hsa-mir-148a-5p","hsa-mir-200b-3p",6925,"TCF4",257019,"FRMD3",1,0.0055,0,0,0.3545,0.0105,0,0
