"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
23468,"CBX5","hsa-mir-200c-3p","hsa-mir-429",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27385214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28230864'>PubMedLink</a>","tarbase","tarbase",0.0258118595158852,0.463929104973786,0.00733555780841485,0.616446502992409,0.37920216939118,0.114085728552255,0,TRUE,"miR-200bc-3p/429","miR-200bc-3p/429","hsa-mir-200c,hsa-mir-141","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
27250,"PDCD4","hsa-mir-485-3p","hsa-mir-493-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22213145'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23417858'>PubMedLink</a>","tarbase","tarbase",0.139346290356422,0.502307707115809,0.369190942646022,0.263191445784126,0.93693310514096,0.00985391309889929,0.231625,FALSE,"miR-539-3p","miR-493-5p","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409","hsa-mir-493,hsa-mir-337,hsa-mir-665"
53616,"ADAM22","hsa-mir-493-5p","hsa-mir-543",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.369190942646022,0.263191445784126,0.138705142996499,0.667437689853678,0.112089111208394,0.250026708632009,0.231625,FALSE,"miR-493-5p","miR-543","hsa-mir-493,hsa-mir-337,hsa-mir-665","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300"
54928,"BPNT2","hsa-mir-33a-5p","hsa-mir-139-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.447491136144913,-0.181308057125082,0.00185470694674311,-0.606128351485674,0.677839944458712,-0.0516579744611617,0.222954545454545,FALSE,"miR-33-5p","miR-139-5p","hsa-mir-33a","hsa-mir-139"
55870,"ASH1L","hsa-mir-582-3p","hsa-mir-139-5p",0.004,TRUE,NA,NA,NA,"tarbase","tarbase",0.223889083658049,-0.24184396948326,0.00185470694674311,-0.606128351485674,0.58660520119095,0.0712932670403017,0.231625,FALSE,"miR-582-3p","miR-139-5p","hsa-mir-582","hsa-mir-139"
79832,"QSER1","hsa-mir-148a-3p","hsa-mir-221-5p",0.0015,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.102174704612462,-0.21723235571998,0.0974981285092568,1.0569878721258,0.649339392060742,0.0609004507062473,0.218,FALSE,"miR-148-3p/152-3p","miR-221-5p/8073","hsa-mir-148a","hsa-mir-221,hsa-mir-222"
84668,"FAM126A","hsa-mir-192-5p","hsa-mir-215-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.157967403548531,-0.19618679903471,0.768495116684465,-0.0625900578394906,0.383609169640651,-0.122073218779354,0.116785714285714,FALSE,"miR-192-5p/215-5p","miR-192-5p/215-5p","hsa-mir-192,hsa-mir-194-2","hsa-mir-215,hsa-mir-194-1"
93134,"ZNF561","hsa-mir-196b-5p","hsa-mir-196a-5p",0,TRUE,NA,NA,NA,"tarbase","tarbase",0.00676057129691608,0.783918424892433,0.0164293854966801,1.33664549308257,0.774785432367832,0.0374580203723469,0,TRUE,"miR-196-5p","miR-196-5p","hsa-mir-196b","hsa-mir-196a-1"
124540,"MSI2","hsa-mir-221-5p","hsa-mir-155-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30034243'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.0974981285092568,1.0569878721258,0.39315082294049,0.172749540782749,0.2701085171574,0.149091137910571,0.231625,FALSE,"miR-221-5p/8073","miR-155-5p","hsa-mir-221,hsa-mir-222","hsa-mir-155"
144108,"SPTY2D1","hsa-mir-33a-5p","hsa-mir-629-3p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase",0.447491136144913,-0.181308057125082,0.32988758925381,0.354910105792312,0.95612321899002,-0.00716981107963103,0.231625,FALSE,"miR-33-5p","miR-629-3p","hsa-mir-33a","hsa-mir-629"
221035,"REEP3","hsa-mir-32-3p","hsa-mir-548j-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.976677754901523,0.0144037289993261,0.0771155731727196,-0.877754002589558,0.74183980949011,-0.0414602062842922,0.231625,FALSE,"miR-32-3p","miR-548ay-5p/548au-5p/548as-5p/548ar-5p/548aq-5p/548ap-5p/548am-5p/548ae-5p/548ad-5p/548a-5p/548ak/548ab/548bb-5p/548b-5p/548c-5p/548d-5p/548h-5p/548i/548j-5p/548o-5p/548w/548y/559","hsa-mir-32","hsa-mir-548j"
375035,"SFT2D2","hsa-mir-139-5p","hsa-mir-582-3p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.00185470694674311,-0.606128351485674,0.223889083658049,-0.24184396948326,0.748063276770407,0.0411649672849237,0.231625,FALSE,"miR-139-5p","miR-582-3p","hsa-mir-139","hsa-mir-582"
440590,"ZYG11A","hsa-mir-30b-3p","hsa-mir-3130-5p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.588443578378248,-0.173293644650505,0.682026389147025,-0.140733106090352,0.00116318438784372,-0.739117412528804,0.231625,FALSE,"miR-30b-3p/1273h-5p/3689-3p/6779-5p/6780a-5p","miR-3130-5p/4482-5p","hsa-mir-30b,hsa-mir-30d","hsa-mir-3130-2,hsa-mir-3130-1"
