"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
116236,"ABHD15","hsa-mir-302c-3p","hsa-mir-296-5p",0.0025,FALSE,NA,"mirtarbase","tarbase",0.00830200755565268,TRUE,NA,"miR-296-5p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b","hsa-mir-296,hsa-mir-298"
116236,"ABHD15","hsa-mir-302d-3p","hsa-mir-485-5p",0.0015,FALSE,NA,"mirtarbase","mirtarbase",0.005383963824115,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-485-5p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409"
116236,"ABHD15","hsa-mir-485-5p","hsa-mir-302a-3p",0.001,FALSE,NA,"mirtarbase","mirtarbase",0.0037967444849004,TRUE,"miR-485-5p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b"
116236,"ABHD15","hsa-mir-512-3p","hsa-mir-20b-5p",0.0015,FALSE,NA,"mirtarbase","mirtarbase",0.005383963824115,TRUE,"miR-512-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-512-1,hsa-mir-512-2,hsa-mir-1323,hsa-mir-498,hsa-mir-520e","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
116236,"ABHD15","hsa-mir-520d-3p","hsa-mir-106a-5p",0,FALSE,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
116236,"ABHD15","hsa-mir-520d-3p","hsa-mir-20b-5p",0,FALSE,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
116236,"ABHD15","hsa-mir-526b-3p","hsa-mir-106a-5p",0,FALSE,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
116236,"ABHD15","hsa-mir-526b-3p","hsa-mir-20b-5p",0,FALSE,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
116984,"ARAP2","hsa-let-7f-2-3p","hsa-mir-942-5p",0.003,FALSE,NA,"mirtarbase","tarbase",0.00965844356327753,TRUE,"let-7f-2-3p/1185-3p","miR-942-5p","hsa-mir-98,hsa-let-7f-2","hsa-mir-942"
120114,"FAT3","hsa-mir-1270","hsa-mir-296-3p",0.0035,FALSE,NA,"mirtarbase","mirtarbase",0.0109884585866934,TRUE,"miR-1270","miR-296-3p",NA,"hsa-mir-296,hsa-mir-298"
124540,"MSI2","hsa-mir-34b-5p","hsa-mir-150-3p",0.009,FALSE,NA,"tarbase","tarbase",0.023827799074028,TRUE,"miR-34b-5p/449c-5p","miR-150-3p","hsa-mir-34b,hsa-mir-34c","hsa-mir-150"
132720,"FAM241A","hsa-mir-106a-5p","hsa-mir-520c-3p",0.007,FALSE,NA,"mirtarbase","mirtarbase",0.0194253287413901,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2"
132720,"FAM241A","hsa-mir-106a-5p","hsa-mir-526b-3p",0.0085,FALSE,NA,"mirtarbase","mirtarbase",0.022739498968761,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
132720,"FAM241A","hsa-mir-20b-5p","hsa-mir-520c-3p",0.002,FALSE,NA,"mirtarbase","mirtarbase",0.00687181806434939,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2"
132720,"FAM241A","hsa-mir-20b-5p","hsa-mir-520d-3p",0.0065,FALSE,NA,"mirtarbase","mirtarbase",0.0182791232615938,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e"
132720,"FAM241A","hsa-mir-520g-3p","hsa-mir-20b-5p",0.0065,FALSE,NA,"mirtarbase","mirtarbase",0.0182791232615938,TRUE,"miR-520g-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
132720,"FAM241A","hsa-mir-526b-3p","hsa-mir-20b-5p",0.0015,FALSE,NA,"mirtarbase","mirtarbase",0.005383963824115,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
135228,"CD109","hsa-mir-142-5p","hsa-mir-9-5p",0,FALSE,NA,"tarbase","tarbase",0,TRUE,"miR-142-5p","miR-9-5p","hsa-mir-142,hsa-mir-4736","hsa-mir-9-1"
138151,"NACC2","hsa-mir-92b-3p","hsa-mir-130b-3p",0.0025,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.00830200755565268,TRUE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-130-3p/301-3p/454-3p","hsa-mir-92b","hsa-mir-301b,hsa-mir-130b"
139065,"SLITRK4","hsa-mir-329-3p","hsa-mir-223-5p",0.004,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.0122734825755827,TRUE,"miR-329-3p/362-3p","miR-223-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-223"
144321,"GLIPR1L2","hsa-mir-642a-5p","hsa-mir-511-5p",0.0025,FALSE,NA,"mirtarbase","mirtarbase",0.00830200755565268,TRUE,"miR-642a-5p","miR-511-5p","hsa-mir-642a,hsa-mir-642b",NA
150921,"TCF23","hsa-mir-149-3p","hsa-mir-665",0.0045,TRUE,NA,"mirtarbase","mirtarbase",0.0135297659430122,TRUE,"miR-149-3p/4728-5p/6785-5p/6883-5p","miR-665","hsa-mir-149","hsa-mir-493,hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
153222,"CREBRF","hsa-mir-676-3p","hsa-mir-219a-1-3p",0,FALSE,NA,"tarbase","tarbase",0,TRUE,"miR-676-3p","miR-219a-1-3p","hsa-mir-676",NA
153830,"RNF145","hsa-mir-130b-3p","hsa-mir-183-3p",0,FALSE,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-130-3p/301-3p/454-3p","miR-183-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-182,hsa-mir-96,hsa-mir-183"
153830,"RNF145","hsa-mir-130b-5p","hsa-mir-183-3p",5e-04,FALSE,NA,"tarbase","mirtarbase",0.00205864591801184,TRUE,"miR-130b-5p","miR-183-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-182,hsa-mir-96,hsa-mir-183"
162073,"ITPRIPL2","hsa-mir-656-3p","hsa-mir-767-5p",0.005,FALSE,NA,"mirtarbase","tarbase",0.0147561043285239,TRUE,"miR-656-3p","miR-767-5p","hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-105-1,hsa-mir-767,hsa-mir-105-2"
162394,"SLFN5","hsa-mir-127-5p","hsa-mir-96-5p",0.006,FALSE,NA,"mirtarbase","tarbase",0.0171330541237113,TRUE,"miR-127-5p","miR-96-5p/1271-5p","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-182,hsa-mir-96,hsa-mir-183"
166929,"SGMS2","hsa-mir-497-3p","hsa-mir-3609",0.0035,FALSE,NA,"tarbase","mirtarbase",0.0109884585866934,TRUE,"miR-497-3p","miR-548ah-5p/3609","hsa-mir-195,hsa-mir-497","hsa-mir-3609"
169200,"TMEM64","hsa-mir-18a-3p","hsa-mir-519d-3p",0.0025,FALSE,NA,"tarbase","mirtarbase",0.00830200755565268,TRUE,"miR-18a-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
169200,"TMEM64","hsa-mir-18a-3p","hsa-mir-526b-3p",0.0035,FALSE,NA,"tarbase","mirtarbase",0.0109884585866934,TRUE,"miR-18a-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
169200,"TMEM64","hsa-mir-302a-3p","hsa-mir-18a-3p",0.003,FALSE,NA,"tarbase","tarbase",0.00965844356327753,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-18a-3p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
169200,"TMEM64","hsa-mir-302c-3p","hsa-mir-18a-3p",0.008,FALSE,NA,"tarbase","tarbase",0.0216590133889935,TRUE,NA,"miR-18a-3p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
169200,"TMEM64","hsa-mir-34b-5p","hsa-mir-18a-3p",0.002,FALSE,NA,"tarbase","tarbase",0.00687181806434939,TRUE,"miR-34b-5p/449c-5p","miR-18a-3p","hsa-mir-34b,hsa-mir-34c","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
169200,"TMEM64","hsa-mir-9-3p","hsa-mir-548f-3p",0.002,FALSE,NA,"tarbase","tarbase",0.00687181806434939,TRUE,"miR-9-3p","miR-548az-3p/548ar-3p/548a-3p/548e-3p/548f-3p","hsa-mir-9-1","hsa-mir-548f-2"
200424,"TET3","hsa-mir-302a-5p","hsa-mir-499a-3p",0.0015,FALSE,NA,"tarbase","tarbase",0.005383963824115,TRUE,"miR-302a-5p","miR-499a-3p/499b-3p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b","hsa-mir-499a,hsa-mir-499b"
200424,"TET3","hsa-mir-7-5p","hsa-mir-548d-3p",0.008,FALSE,NA,"tarbase","tarbase",0.0216590133889935,TRUE,"miR-7-5p","miR-548ac/548bb-3p/548d-3p/548h-3p/548z","hsa-mir-7-1","hsa-mir-548aa-1,hsa-mir-548d-1"
205327,"C2orf69","hsa-mir-181d-5p","hsa-mir-20b-5p",0.005,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.0147561043285239,TRUE,"miR-181-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-181c,hsa-mir-181d","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
221477,"C6orf89","hsa-mir-31-5p","hsa-mir-548s",5e-04,FALSE,NA,"tarbase","mirtarbase",0.00205864591801184,TRUE,"miR-31-5p","miR-548s","hsa-mir-31","hsa-mir-548s"
253559,"CADM2","hsa-mir-302a-3p","hsa-mir-512-3p",0.0025,FALSE,NA,"mirtarbase","mirtarbase",0.00830200755565268,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-512-3p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b","hsa-mir-512-1,hsa-mir-512-2,hsa-mir-1323,hsa-mir-498,hsa-mir-520e"
253559,"CADM2","hsa-mir-302a-3p","hsa-mir-519d-3p",0.008,FALSE,NA,"mirtarbase","mirtarbase",0.0216590133889935,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
253559,"CADM2","hsa-mir-302a-3p","hsa-mir-520d-3p",0.0055,FALSE,NA,"mirtarbase","mirtarbase",0.0159624263261297,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e"
253559,"CADM2","hsa-mir-520a-3p","hsa-mir-302a-3p",0.007,FALSE,NA,"mirtarbase","mirtarbase",0.0194253287413901,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b"
253559,"CADM2","hsa-mir-520a-3p","hsa-mir-302d-3p",0.0065,FALSE,NA,"mirtarbase","mirtarbase",0.0182791232615938,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b"
253559,"CADM2","hsa-mir-520c-3p","hsa-mir-302a-3p",0.004,FALSE,NA,"mirtarbase","mirtarbase",0.0122734825755827,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b"
253559,"CADM2","hsa-mir-526b-5p","hsa-mir-302d-3p",0.007,FALSE,NA,"mirtarbase","mirtarbase",0.0194253287413901,TRUE,"miR-526b-5p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b"
254048,"UBN2","hsa-mir-181d-5p","hsa-mir-34c-5p",0.0025,FALSE,NA,"tarbase","tarbase",0.00830200755565268,TRUE,"miR-181-5p","miR-34-5p/449-5p","hsa-mir-181c,hsa-mir-181d","hsa-mir-34b,hsa-mir-34c"
283373,"ANKRD52","hsa-mir-378a-3p","hsa-mir-34c-5p",0.0045,FALSE,NA,"tarbase","tarbase",0.0135297659430122,TRUE,"miR-378-3p","miR-34-5p/449-5p","hsa-mir-378a","hsa-mir-34b,hsa-mir-34c"
285513,"GPRIN3","hsa-mir-329-3p","hsa-mir-183-5p",0.003,FALSE,NA,"mirtarbase","tarbase",0.00965844356327753,TRUE,"miR-329-3p/362-3p",NA,"hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-182,hsa-mir-96,hsa-mir-183"
285513,"GPRIN3","hsa-mir-373-3p","hsa-mir-329-3p",0.0075,FALSE,NA,"mirtarbase","mirtarbase",0.0205506607929515,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-329-3p/362-3p","hsa-mir-371a,hsa-mir-371b,hsa-mir-372,hsa-mir-373","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
285704,"RGMB","hsa-mir-486-3p","hsa-mir-302d-3p",0,FALSE,NA,"tarbase","mirtarbase",0,TRUE,"miR-486-3p","miR-302-3p/372-3p/373-3p/520-3p",NA,"hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b"
338645,"LUZP2","hsa-mir-205-3p","hsa-mir-106a-5p",0.0085,FALSE,NA,"mirtarbase","mirtarbase",0.022739498968761,TRUE,"miR-205-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-205","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
341208,"HEPHL1","hsa-mir-223-5p","hsa-mir-518f-5p",0.002,FALSE,NA,"mirtarbase","mirtarbase",0.00687181806434939,TRUE,"miR-223-5p","miR-518d-5p/519-5p","hsa-mir-223","hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c"
341208,"HEPHL1","hsa-mir-519a-5p","hsa-mir-223-5p",0.006,FALSE,NA,"mirtarbase","mirtarbase",0.0171330541237113,TRUE,"miR-518d-5p/519-5p","miR-223-5p","hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2","hsa-mir-223"
375248,"ANKRD36","hsa-mir-378a-5p","hsa-mir-7-5p",0.002,FALSE,NA,"mirtarbase","mirtarbase",0.00687181806434939,TRUE,"miR-378a-5p","miR-7-5p","hsa-mir-378a","hsa-mir-7-1"
375449,"MAST4","hsa-mir-20b-5p","hsa-mir-92b-3p",0,FALSE,NA,"tarbase","tarbase",0,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-92b"
375449,"MAST4","hsa-mir-92b-3p","hsa-mir-106a-5p",0,FALSE,NA,"tarbase","tarbase",0,TRUE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-92b","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
390637,"GDPGP1","hsa-mir-377-5p","hsa-mir-2113",0.008,FALSE,NA,"mirtarbase","mirtarbase",0.0216590133889935,TRUE,"miR-377-5p/6086","miR-2113","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-2113"
403341,"ZBTB34","hsa-mir-29b-3p","hsa-mir-424-5p",0.0055,TRUE,NA,"mirtarbase tarbase","mirtarbase tarbase",0.0159624263261297,TRUE,"miR-29-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-29a,hsa-mir-29b-1","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
403341,"ZBTB34","hsa-mir-29b-3p","hsa-mir-503-5p",0.002,TRUE,NA,"mirtarbase tarbase","mirtarbase tarbase",0.00687181806434939,TRUE,"miR-29-3p","miR-503-5p","hsa-mir-29a,hsa-mir-29b-1","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
619279,"ZNF704","hsa-mir-130b-5p","hsa-mir-182-3p",0,FALSE,NA,"mirtarbase tarbase","mirtarbase",0,TRUE,"miR-130b-5p","miR-182-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-182,hsa-mir-96,hsa-mir-183"
619279,"ZNF704","hsa-mir-130b-5p","hsa-mir-643",0.007,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.0194253287413901,TRUE,"miR-130b-5p","miR-643","hsa-mir-301b,hsa-mir-130b","hsa-mir-643"
645369,"TMEM200C","hsa-mir-497-3p","hsa-mir-519b-3p",0,FALSE,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-497-3p","miR-519-3p","hsa-mir-195,hsa-mir-497","hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
645369,"TMEM200C","hsa-mir-497-3p","hsa-mir-519c-3p",0.001,FALSE,NA,"mirtarbase","mirtarbase",0.0037967444849004,TRUE,"miR-497-3p","miR-519-3p","hsa-mir-195,hsa-mir-497","hsa-mir-515-1,hsa-mir-519e,hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b"
645369,"TMEM200C","hsa-mir-497-3p","hsa-mir-526b-3p",0,FALSE,NA,"mirtarbase","mirtarbase",0,TRUE,"miR-497-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-195,hsa-mir-497","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
645369,"TMEM200C","hsa-mir-519d-3p","hsa-mir-497-3p",5e-04,FALSE,NA,"mirtarbase","mirtarbase",0.00205864591801184,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-497-3p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-195,hsa-mir-497"
