"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
4808,"NHLH2","hsa-mir-431-5p","hsa-mir-106a-5p",0.0075,TRUE,NA,"mirtarbase","tarbase",0.866427538623732,0.16090123928058,0.907423547545109,-0.0453476080533861,0.864829692986193,0.0946032651934676,0.0270627446831023,TRUE,"miR-431-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
4925,"NUCB2","hsa-let-7b-5p","hsa-mir-432-5p",0.0035,FALSE,NA,"mirtarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.880745583857175,-0.0767753391995335,0.938035659648618,-0.018236679602311,0.0149192950293738,TRUE,"let-7-5p/98-5p","miR-432-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
5069,"PAPPA","hsa-mir-128-3p","hsa-mir-15a-5p",0.009,FALSE,NA,"tarbase","tarbase",0.590984413893149,-0.167027751373332,0.949587925630629,-0.0212972249625429,0.487385561947904,-0.197759518562203,0.0312231943031536,TRUE,"miR-128-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-128-1","hsa-mir-16-1,hsa-mir-15a"
5139,"PDE3A","hsa-mir-93-5p","hsa-mir-942-5p",0.003,FALSE,NA,"tarbase","mirtarbase",0.745306187188725,-0.0919957586453292,0.683486782445692,-0.184650981151469,0.66832933426466,-0.117740304695463,0.0131811896070432,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-942-5p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-942"
5150,"PDE7A","hsa-let-7b-5p","hsa-mir-30a-5p",0,FALSE,NA,"tarbase","tarbase",0.784564546838161,-0.0733583306011839,0.475664269893348,-0.200243585336464,0.802518634918953,-0.058560672066566,0,TRUE,"let-7-5p/98-5p","miR-30-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-30a"
5150,"PDE7A","hsa-let-7b-5p","hsa-mir-96-5p",0.0025,FALSE,NA,"tarbase","tarbase",0.784564546838161,-0.0733583306011839,0.141074611889997,0.737875767045478,0.802518634918953,-0.058560672066566,0.0113655350159971,TRUE,"let-7-5p/98-5p","miR-96-5p/1271-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-182,hsa-mir-96,hsa-mir-183"
5150,"PDE7A","hsa-mir-195-5p","hsa-mir-96-5p",0.0065,FALSE,NA,"tarbase","tarbase",0.802263159596797,-0.103260719790816,0.141074611889997,0.737875767045478,0.802518634918953,-0.058560672066566,0.0242259380692167,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-96-5p/1271-5p","hsa-mir-195,hsa-mir-497","hsa-mir-182,hsa-mir-96,hsa-mir-183"
5156,"PDGFRA","hsa-mir-181a-5p","hsa-mir-548e-3p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/21645144'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27844328'>PubMedLink</a>","mirtarbase","tarbase",0.533191609248144,-0.17139396372748,0.784473555950511,0.278040384735563,0.180671461094376,-0.35319293895504,0.0029751075956729,TRUE,"miR-181-5p","miR-548az-3p/548ar-3p/548a-3p/548e-3p/548f-3p","hsa-mir-181a-2,hsa-mir-181b-2","hsa-mir-548e"
5168,"ENPP2","hsa-mir-33b-5p","hsa-mir-212-3p",0.003,FALSE,NA,"tarbase","tarbase",0.521087665240162,0.40627145241052,0.645626059233228,0.261740648801364,0.819779915855109,-0.0567910625519231,0.0131811896070432,TRUE,"miR-33-5p","miR-132-3p/212-3p","hsa-mir-33b","hsa-mir-132,hsa-mir-212"
5208,"PFKFB2","hsa-mir-497-5p","hsa-mir-497-3p",0.001,FALSE,NA,"tarbase","tarbase",0.673062980095733,-0.182873834095652,0.138447287919007,1.47840276611464,0.803463285802993,0.063757391609772,0.00537247282465998,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-497-3p","hsa-mir-195,hsa-mir-497","hsa-mir-195,hsa-mir-497"
5291,"PIK3CB","hsa-mir-181a-5p","hsa-mir-383-5p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/23236232'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23592320'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23613505'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24698130'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24888963'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26766736'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27068875'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27117832'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27876891'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28192408'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28911139'>PubMedLink</a>","tarbase","tarbase",0.533191609248144,-0.17139396372748,0.88977497628494,0.0962474630450894,0.901573908762134,-0.0308886770970834,0.0029751075956729,TRUE,"miR-181-5p",NA,"hsa-mir-181a-2,hsa-mir-181b-2","hsa-mir-383"
5295,"PIK3R1","hsa-mir-221-3p","hsa-mir-15b-5p",0.0065,FALSE,NA,"mirtarbase","mirtarbase",0.920801890455466,-0.0348982587041482,0.826141128703994,0.0749870131926227,0.880533459262049,-0.0360313731133708,0.0242259380692167,TRUE,"miR-221-3p/222-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-221,hsa-mir-222","hsa-mir-15b,hsa-mir-16-2"
5396,"PRRX1","hsa-mir-20b-5p","hsa-mir-9-5p",0.0045,TRUE,NA,"tarbase","mirtarbase",0.965618756843915,-0.0151982693215879,0.574084582768252,-0.209489925845173,0.865140384947036,-0.0420956353649935,0.0181676334793418,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-9-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-9-1"
5396,"PRRX1","hsa-mir-9-5p","hsa-mir-93-5p",5e-04,TRUE,NA,"mirtarbase","tarbase",0.574084582768252,-0.209489925845173,0.745306187188725,-0.0919957586453292,0.865140384947036,-0.0420956353649935,0.0029751075956729,TRUE,"miR-9-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-9-1","hsa-mir-25,hsa-mir-93,hsa-mir-106b"
5450,"POU2AF1","hsa-mir-195-5p","hsa-mir-15b-5p",0.003,TRUE,NA,"mirtarbase","mirtarbase",0.802263159596797,-0.103260719790816,0.826141128703994,0.0749870131926227,0.598870658714389,-0.135910084868533,0.0131811896070432,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497","hsa-mir-15b,hsa-mir-16-2"
5579,"PRKCB","hsa-mir-519d-3p","hsa-mir-525-5p",0,FALSE,NA,"mirtarbase","mirtarbase",0.134909240297518,2.30279849563169,0.0786771854930094,2.56558550215766,0.683621948245457,-0.098625159501939,0,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-525-5p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c"
5579,"PRKCB","hsa-mir-520a-5p","hsa-mir-519d-3p",0.0055,FALSE,NA,"mirtarbase","mirtarbase",0.105465025266243,2.26854196690349,0.134909240297518,2.30279849563169,0.683621948245457,-0.098625159501939,0.0212706585015499,TRUE,"miR-525-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
5763,"PTMS","hsa-mir-363-5p","hsa-mir-625-5p",0.0045,FALSE,NA,"mirtarbase","tarbase",0.852653304225587,0.160039511405476,0.896137870048175,-0.0770776769273163,0.703165213331539,0.08532923380142,0.0181676334793418,TRUE,"miR-363-5p/6745","miR-625-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-625"
5947,"RBP1","hsa-mir-93-5p","hsa-mir-17-5p",0.001,FALSE,NA,"tarbase","tarbase",0.745306187188725,-0.0919957586453292,0.917479117921738,-0.0333613925829875,0.608254369809026,0.131033269534947,0.00537247282465998,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
5947,"RBP1","hsa-mir-93-5p","hsa-mir-20a-5p",0.009,FALSE,NA,"tarbase","tarbase",0.745306187188725,-0.0919957586453292,0.956264637395162,-0.0176731706214748,0.608254369809026,0.131033269534947,0.0312231943031536,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
5947,"RBP1","hsa-mir-93-5p","hsa-mir-20b-5p",0.002,FALSE,NA,"tarbase","tarbase",0.745306187188725,-0.0919957586453292,0.965618756843915,-0.0151982693215879,0.608254369809026,0.131033269534947,0.00951038810132465,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
5966,"REL","hsa-mir-3065-3p","hsa-mir-17-5p",0.009,TRUE,NA,"mirtarbase","tarbase",0.285670032601373,0.484868351928993,0.917479117921738,-0.0333613925829875,0.64362787987207,-0.128446588084657,0.0312231943031536,TRUE,"miR-3065-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
5966,"REL","hsa-mir-3065-3p","hsa-mir-30a-5p",0,TRUE,NA,"mirtarbase","tarbase",0.285670032601373,0.484868351928993,0.475664269893348,-0.200243585336464,0.64362787987207,-0.128446588084657,0,TRUE,"miR-3065-3p","miR-30-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-30a"
6223,"RPS19","hsa-mir-34b-5p","hsa-mir-508-5p",0.003,FALSE,NA,"mirtarbase","mirtarbase",0.227921900406834,0.829287694326941,0.754564835221624,0.315768330442784,0.704919270497909,0.0815926235289138,0.0131811896070432,TRUE,"miR-34b-5p/449c-5p","miR-508-5p","hsa-mir-34b,hsa-mir-34c","hsa-mir-506,hsa-mir-507,hsa-mir-508"
6241,"RRM2","hsa-let-7b-5p","hsa-mir-127-5p",5e-04,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.975785009519243,-0.0112484308506849,0.905713345150527,-0.0279574007448194,0.0029751075956729,TRUE,"let-7-5p/98-5p","miR-127-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
6241,"RRM2","hsa-let-7b-5p","hsa-mir-31-3p",5e-04,FALSE,NA,"mirtarbase tarbase","tarbase",0.784564546838161,-0.0733583306011839,0.138246500307561,1.48442368635766,0.905713345150527,-0.0279574007448194,0.0029751075956729,TRUE,"let-7-5p/98-5p","miR-31-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-31"
6241,"RRM2","hsa-let-7b-5p","hsa-mir-519d-3p",0,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.134909240297518,2.30279849563169,0.905713345150527,-0.0279574007448194,0,TRUE,"let-7-5p/98-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
6241,"RRM2","hsa-let-7b-5p","hsa-mir-526b-5p",0,FALSE,NA,"mirtarbase tarbase","tarbase",0.784564546838161,-0.0733583306011839,0.0847589421754138,1.66815167246008,0.905713345150527,-0.0279574007448194,0,TRUE,"let-7-5p/98-5p","miR-526b-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
6241,"RRM2","hsa-mir-31-3p","hsa-mir-526b-5p",0,FALSE,NA,"tarbase","tarbase",0.138246500307561,1.48442368635766,0.0847589421754138,1.66815167246008,0.905713345150527,-0.0279574007448194,0,TRUE,"miR-31-3p","miR-526b-5p","hsa-mir-31","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
6241,"RRM2","hsa-mir-518a-5p","hsa-mir-149-5p",0.005,FALSE,NA,"tarbase","mirtarbase",0.0832041706296033,3.43420751328978,0.967419768676354,0.0147877687748469,0.905713345150527,-0.0279574007448194,0.0197361009298198,TRUE,"miR-518a-5p/527","miR-149-5p","hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1,hsa-mir-518d,hsa-mir-516b-1,hsa-mir-518a-2","hsa-mir-149"
6241,"RRM2","hsa-mir-518a-5p","hsa-mir-31-3p",0,FALSE,NA,"tarbase","tarbase",0.0832041706296033,3.43420751328978,0.138246500307561,1.48442368635766,0.905713345150527,-0.0279574007448194,0,TRUE,"miR-518a-5p/527","miR-31-3p","hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1,hsa-mir-518d,hsa-mir-516b-1,hsa-mir-518a-2","hsa-mir-31"
6241,"RRM2","hsa-mir-519d-3p","hsa-mir-30a-5p",0.0095,FALSE,NA,"mirtarbase","mirtarbase tarbase",0.134909240297518,2.30279849563169,0.475664269893348,-0.200243585336464,0.905713345150527,-0.0279574007448194,0.0325614258434118,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-30-5p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-30a"
6241,"RRM2","hsa-mir-519d-3p","hsa-mir-31-3p",0,FALSE,NA,"mirtarbase","tarbase",0.134909240297518,2.30279849563169,0.138246500307561,1.48442368635766,0.905713345150527,-0.0279574007448194,0,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-31-3p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-31"
6241,"RRM2","hsa-mir-519d-3p","hsa-mir-526b-5p",0.0095,FALSE,NA,"mirtarbase","tarbase",0.134909240297518,2.30279849563169,0.0847589421754138,1.66815167246008,0.905713345150527,-0.0279574007448194,0.0325614258434118,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-526b-5p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
6241,"RRM2","hsa-mir-527","hsa-let-7b-5p",0,FALSE,NA,"tarbase","mirtarbase tarbase",0.0643830422804412,4.13334071954802,0.784564546838161,-0.0733583306011839,0.905713345150527,-0.0279574007448194,0,TRUE,"miR-518a-5p/527","let-7-5p/98-5p","hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
6241,"RRM2","hsa-mir-527","hsa-mir-149-5p",0.002,FALSE,NA,"tarbase","mirtarbase",0.0643830422804412,4.13334071954802,0.967419768676354,0.0147877687748469,0.905713345150527,-0.0279574007448194,0.00951038810132465,TRUE,"miR-518a-5p/527","miR-149-5p","hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2","hsa-mir-149"
6303,"SAT1","hsa-mir-4326","hsa-mir-15b-5p",0.0025,FALSE,NA,"tarbase","tarbase",0.598438450279997,-0.311412673862128,0.826141128703994,0.0749870131926227,0.686777124334527,0.0901594447212282,0.0113655350159971,TRUE,"miR-4326","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-4326","hsa-mir-15b,hsa-mir-16-2"
6502,"SKP2","hsa-mir-30a-3p","hsa-let-7b-5p",0.0055,FALSE,NA,"tarbase","tarbase",0.411146973692862,-0.252816575669344,0.784564546838161,-0.0733583306011839,0.971278394865265,0.0088205522193254,0.0212706585015499,TRUE,"miR-30-3p","let-7-5p/98-5p","hsa-mir-30a","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
6502,"SKP2","hsa-mir-30a-5p","hsa-let-7b-5p",0.0025,FALSE,NA,"mirtarbase","tarbase",0.475664269893348,-0.200243585336464,0.784564546838161,-0.0733583306011839,0.971278394865265,0.0088205522193254,0.0113655350159971,TRUE,"miR-30-5p","let-7-5p/98-5p","hsa-mir-30a","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
6541,"SLC7A1","hsa-mir-92b-3p","hsa-mir-940",0.003,FALSE,NA,"mirtarbase","tarbase",0.851739641894512,0.0782775852530279,0.783611553735118,0.234884659531064,0.979726900674767,0.00633142307434099,0.0131811896070432,TRUE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-940/6808-5p/6893-5p","hsa-mir-92b","hsa-mir-3677,hsa-mir-940,hsa-mir-4717"
6645,"SNTB2","hsa-mir-625-5p","hsa-mir-9-5p",0.0025,FALSE,NA,"tarbase","tarbase",0.896137870048175,-0.0770776769273163,0.574084582768252,-0.209489925845173,0.84087144609168,-0.0504173444365256,0.0113655350159971,TRUE,"miR-625-5p","miR-9-5p","hsa-mir-625","hsa-mir-9-1"
6645,"SNTB2","hsa-mir-9-5p","hsa-mir-20b-5p",0.007,FALSE,NA,"tarbase","mirtarbase",0.574084582768252,-0.209489925845173,0.965618756843915,-0.0151982693215879,0.84087144609168,-0.0504173444365256,0.0256603962879358,TRUE,"miR-9-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-9-1","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
6653,"SORL1","hsa-mir-199b-5p","hsa-mir-1304-5p",0.0035,FALSE,NA,"tarbase","tarbase",0.0466429384748827,-0.75458313083709,0.45603751414603,-0.713700259527093,0.877931750974232,0.0382646921935044,0.0149192950293738,TRUE,"miR-199-5p","miR-1304-5p","hsa-mir-199b,hsa-mir-3154","hsa-mir-1304"
6659,"SOX4","hsa-mir-125b-5p","hsa-mir-369-3p",0.0045,TRUE,NA,"tarbase","mirtarbase",0.898710457879206,-0.0377813040274455,0.188613514755281,0.754800715304566,0.893181768980345,-0.0308625857607621,0.0181676334793418,TRUE,"miR-125-5p","miR-369-3p","hsa-mir-125b-1","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
6659,"SOX4","hsa-mir-125b-5p","hsa-mir-376c-3p",0,TRUE,NA,"tarbase","tarbase",0.898710457879206,-0.0377813040274455,0.767671502378102,0.167284627957235,0.893181768980345,-0.0308625857607621,0,TRUE,"miR-125-5p","miR-376c-3p","hsa-mir-125b-1","hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655"
6659,"SOX4","hsa-mir-125b-5p","hsa-mir-519a-3p",0,TRUE,NA,"tarbase","mirtarbase",0.898710457879206,-0.0377813040274455,0.106505897246465,2.65624600012735,0.893181768980345,-0.0308625857607621,0,TRUE,"miR-125-5p","miR-519-3p","hsa-mir-125b-1","hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2"
6659,"SOX4","hsa-mir-125b-5p","hsa-mir-519c-3p",0,TRUE,NA,"tarbase","mirtarbase",0.898710457879206,-0.0377813040274455,0.15165817368692,2.3219792985222,0.893181768980345,-0.0308625857607621,0,TRUE,"miR-125-5p","miR-519-3p","hsa-mir-125b-1","hsa-mir-515-1,hsa-mir-519e,hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b"
6659,"SOX4","hsa-mir-125b-5p","hsa-mir-519d-3p",0,TRUE,NA,"tarbase","mirtarbase",0.898710457879206,-0.0377813040274455,0.134909240297518,2.30279849563169,0.893181768980345,-0.0308625857607621,0,TRUE,"miR-125-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-125b-1","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g"
6659,"SOX4","hsa-mir-125b-5p","hsa-mir-539-5p",0.0045,TRUE,NA,"tarbase","mirtarbase",0.898710457879206,-0.0377813040274455,0.603088058080552,0.29403365593933,0.893181768980345,-0.0308625857607621,0.0181676334793418,TRUE,"miR-125-5p","miR-539-5p","hsa-mir-125b-1","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
6659,"SOX4","hsa-mir-3065-5p","hsa-mir-30a-5p",0,TRUE,NA,"mirtarbase","mirtarbase tarbase",0.122236576919924,1.16203424095117,0.475664269893348,-0.200243585336464,0.893181768980345,-0.0308625857607621,0,TRUE,"miR-3065-5p","miR-30-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-30a"
6659,"SOX4","hsa-mir-376c-3p","hsa-mir-125a-5p",0,TRUE,NA,"tarbase","tarbase",0.767671502378102,0.167284627957235,0.746124833643418,-0.102278646080494,0.893181768980345,-0.0308625857607621,0,TRUE,"miR-376c-3p","miR-125-5p","hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655","hsa-mir-99b,hsa-let-7e,hsa-mir-125a"
6664,"SOX11","hsa-mir-128-3p","hsa-mir-616-5p",0.0065,TRUE,NA,"mirtarbase tarbase","tarbase",0.590984413893149,-0.167027751373332,0.684794932917719,0.252086273159433,0.428642781737656,0.383119938981915,0.0242259380692167,TRUE,"miR-128-3p","miR-371b-5p/373-5p/616-5p","hsa-mir-128-1","hsa-mir-616"
6664,"SOX11","hsa-mir-363-3p","hsa-mir-616-5p",0.0045,TRUE,NA,"mirtarbase","tarbase",0.976212753691403,0.0119831539503879,0.684794932917719,0.252086273159433,0.428642781737656,0.383119938981915,0.0181676334793418,TRUE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-371b-5p/373-5p/616-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-616"
6664,"SOX11","hsa-mir-616-5p","hsa-mir-942-5p",0.007,TRUE,NA,"tarbase","tarbase",0.684794932917719,0.252086273159433,0.683486782445692,-0.184650981151469,0.428642781737656,0.383119938981915,0.0256603962879358,TRUE,"miR-371b-5p/373-5p/616-5p","miR-942-5p","hsa-mir-616","hsa-mir-942"
6711,"SPTBN1","hsa-mir-33a-5p","hsa-mir-205-5p",0.008,FALSE,NA,"tarbase","tarbase",0.558551018792492,0.28093034426497,0.974007158644698,0.00925224676616562,0.55315100310876,-0.139256739900529,0.0284613833153667,TRUE,"miR-33-5p","miR-205-5p","hsa-mir-33a","hsa-mir-205"
