"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
1545,"CYP1B1","hsa-mir-148a-5p","hsa-mir-889-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30951952'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase",0.945356011913948,0.017074551924248,0,TRUE,"miR-148a-5p","miR-889-3p","hsa-mir-148a","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
1545,"CYP1B1","hsa-mir-181a-5p","hsa-mir-410-3p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0.014824612716763,TRUE,"miR-181-5p","miR-410-3p","hsa-mir-181a-2,hsa-mir-181b-2","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
1545,"CYP1B1","hsa-mir-199a-3p","hsa-mir-181a-5p",0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0.00769086688977653,TRUE,"miR-199-3p","miR-181-5p","hsa-mir-199a-1","hsa-mir-181a-2,hsa-mir-181b-2"
1545,"CYP1B1","hsa-mir-199a-3p","hsa-mir-410-3p",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0.00606853029700721,TRUE,"miR-199-3p","miR-410-3p","hsa-mir-199a-1","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
1545,"CYP1B1","hsa-mir-199a-3p","hsa-mir-542-3p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29103020'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/30636169'>PubMedLink</a>",NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0,TRUE,"miR-199-3p","miR-542-3p","hsa-mir-199a-1","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
1545,"CYP1B1","hsa-mir-199a-3p","hsa-mir-889-3p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30951952'>PubMedLink</a>",NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0,TRUE,"miR-199-3p","miR-889-3p","hsa-mir-199a-1","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
1545,"CYP1B1","hsa-mir-199b-3p","hsa-mir-410-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0,TRUE,"miR-199-3p","miR-410-3p","hsa-mir-199b,hsa-mir-3154","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
1545,"CYP1B1","hsa-mir-199b-3p","hsa-mir-889-3p",0.0015,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30951952'>PubMedLink</a>",NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0.00606853029700721,TRUE,"miR-199-3p","miR-889-3p","hsa-mir-199b,hsa-mir-3154","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
1545,"CYP1B1","hsa-mir-410-3p","hsa-mir-181a-2-3p",0.001,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.945356011913948,0.017074551924248,0.00432402658492913,TRUE,"miR-410-3p","miR-181a-2-3p","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-181a-2,hsa-mir-181b-2"
1545,"CYP1B1","hsa-mir-542-3p","hsa-mir-889-3p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29103020'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/30636169'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30951952'>PubMedLink</a>",NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0.00238541771304202,TRUE,"miR-542-3p","miR-889-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
1545,"CYP1B1","hsa-mir-708-5p","hsa-mir-181a-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30783484'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0,TRUE,"miR-28-5p/708-5p","miR-181-5p","hsa-mir-708","hsa-mir-181a-2,hsa-mir-181b-2"
1545,"CYP1B1","hsa-mir-889-3p","hsa-mir-181a-2-3p",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30951952'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.945356011913948,0.017074551924248,0.00606853029700721,TRUE,"miR-889-3p","miR-181a-2-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b","hsa-mir-181a-2,hsa-mir-181b-2"
1545,"CYP1B1","hsa-mir-889-3p","hsa-mir-181a-5p",0.009,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30951952'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0.0256917975637121,TRUE,"miR-889-3p","miR-181-5p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b","hsa-mir-181a-2,hsa-mir-181b-2"
1545,"CYP1B1","hsa-mir-889-3p","hsa-mir-410-3p",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30951952'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.945356011913948,0.017074551924248,0.00606853029700721,TRUE,"miR-889-3p","miR-410-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
1595,"CYP51A1","hsa-mir-197-3p","hsa-mir-424-5p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase",0.964663248624147,0.0120286750171701,0.0121405078391275,TRUE,"miR-197-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-197","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
1824,"DSC2","hsa-mir-301a-3p","hsa-mir-204-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.867977471177286,-0.0456817638359582,0.02457266769468,TRUE,"miR-130-3p/301-3p/454-3p","miR-204-5p/211-5p","hsa-mir-301a","hsa-mir-204"
1869,"E2F1","hsa-mir-330-3p","hsa-mir-330-5p",0.0025,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11393276'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16849574'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17001603'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19541929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21959981'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27356624'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27721258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29039472'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30220967'>PubMedLink</a>","mirtarbase tarbase mirecords","tarbase mirecords",0.269409689483213,0.277662056069701,0.00924217067538465,TRUE,"miR-330-3p","miR-326","hsa-mir-330","hsa-mir-330"
1952,"CELSR2","hsa-mir-17-5p","hsa-mir-328-3p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30936722'>PubMedLink</a>",NA,"tarbase","tarbase",0.481435434526876,-0.181829825676846,0.00238541771304202,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-328-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-328"
1952,"CELSR2","hsa-mir-18a-5p","hsa-mir-182-5p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.481435434526876,-0.181829825676846,0.0268139758320127,TRUE,"miR-18-5p","miR-182-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-182,hsa-mir-96,hsa-mir-183"
1952,"CELSR2","hsa-mir-18a-5p","hsa-mir-425-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>",NA,"tarbase","tarbase",0.481435434526876,-0.181829825676846,0,TRUE,"miR-18-5p","miR-425-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-425,hsa-mir-191"
1952,"CELSR2","hsa-mir-425-5p","hsa-mir-328-3p",0.0065,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30936722'>PubMedLink</a>",NA,"tarbase","tarbase",0.481435434526876,-0.181829825676846,0.0198957335281102,TRUE,"miR-425-5p","miR-328-3p","hsa-mir-425,hsa-mir-191","hsa-mir-328"
1955,"MEGF9","hsa-mir-497-5p","hsa-mir-125b-5p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.808922605858592,-0.0592645711430233,0.017394630529844,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-125-5p","hsa-mir-195,hsa-mir-497","hsa-mir-125b-1"
2043,"EPHA4","hsa-let-7c-5p","hsa-mir-143-5p",0,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.978239090221167,0.00707054145241181,0,TRUE,"let-7-5p/98-5p","miR-143-5p","hsa-mir-99a,hsa-let-7c","hsa-mir-143,hsa-mir-145"
2043,"EPHA4","hsa-mir-301a-3p","hsa-mir-143-5p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.978239090221167,0.00707054145241181,0.017394630529844,TRUE,"miR-130-3p/301-3p/454-3p","miR-143-5p","hsa-mir-301a","hsa-mir-143,hsa-mir-145"
2059,"EPS8","hsa-mir-149-5p","hsa-mir-181d-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30014744'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.786853109932181,-0.0638811701032564,0,TRUE,"miR-149-5p","miR-181-5p","hsa-mir-149","hsa-mir-181c,hsa-mir-181d"
2059,"EPS8","hsa-mir-192-5p","hsa-mir-149-5p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29731868'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30014744'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase",0.786853109932181,-0.0638811701032564,0.017394630529844,TRUE,"miR-192-5p/215-5p","miR-149-5p","hsa-mir-192,hsa-mir-194-2","hsa-mir-149"
2059,"EPS8","hsa-mir-27b-3p","hsa-mir-493-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.786853109932181,-0.0638811701032564,0.0186640031438302,TRUE,"miR-27-3p","miR-493-5p","hsa-mir-23b,hsa-mir-27b,hsa-mir-3074,hsa-mir-24-1","hsa-mir-493,hsa-mir-337,hsa-mir-665"
2099,"ESR1","hsa-mir-130a-3p","hsa-mir-182-5p",0.004,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11856647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14528100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15033914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15090226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738791'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15802376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18451176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20420908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27127126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27272849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28259906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28849169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29644882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30182951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30341688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30385323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30593524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30737997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30790283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30873755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30877098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3164526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7639112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7976507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8033827'>PubMedLink</a>","mirtarbase","tarbase",0.900433840185911,-0.0346517470067699,0.0135030682114341,TRUE,"miR-130-3p/301-3p/454-3p","miR-182-5p","hsa-mir-130a","hsa-mir-182,hsa-mir-96,hsa-mir-183"
2099,"ESR1","hsa-mir-130a-3p","hsa-mir-874-3p",0.001,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11856647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14528100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15033914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15090226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738791'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15802376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18451176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20420908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27127126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27272849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28259906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28849169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29644882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30182951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30341688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30385323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30593524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30737997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30790283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30873755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30877098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3164526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7639112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7976507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8033827'>PubMedLink</a>","mirtarbase","mirtarbase",0.900433840185911,-0.0346517470067699,0.00432402658492913,TRUE,"miR-130-3p/301-3p/454-3p","miR-874-3p","hsa-mir-130a","hsa-mir-874"
2099,"ESR1","hsa-mir-182-5p","hsa-mir-874-3p",5e-04,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11856647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14528100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15033914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15090226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738791'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15802376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18451176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20420908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27127126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27272849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28259906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28849169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29644882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30182951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30341688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30385323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30593524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30737997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30790283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30873755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30877098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3164526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7639112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7976507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8033827'>PubMedLink</a>","tarbase","mirtarbase",0.900433840185911,-0.0346517470067699,0.00238541771304202,TRUE,"miR-182-5p","miR-874-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-874"
2099,"ESR1","hsa-mir-193a-3p","hsa-mir-182-5p",0,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11856647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14528100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15033914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15090226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738791'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15802376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18451176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20420908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27127126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27272849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28259906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28849169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29644882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30182951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30341688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30385323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30593524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30737997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30790283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30873755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30877098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3164526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7639112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7976507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8033827'>PubMedLink</a>","tarbase","tarbase",0.900433840185911,-0.0346517470067699,0,TRUE,"miR-193-3p","miR-182-5p","hsa-mir-193a","hsa-mir-182,hsa-mir-96,hsa-mir-183"
2195,"FAT1","hsa-let-7c-5p","hsa-mir-190a-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30514309'>PubMedLink</a>","tarbase","tarbase",0.952172763826658,0.0146073529492833,0,TRUE,"let-7-5p/98-5p","miR-190-5p","hsa-mir-99a,hsa-let-7c","hsa-mir-190a"
2195,"FAT1","hsa-mir-532-3p","hsa-mir-582-5p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30514309'>PubMedLink</a>","tarbase","tarbase",0.952172763826658,0.0146073529492833,0.00432402658492913,TRUE,"miR-532-3p","miR-582-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b","hsa-mir-582"
2200,"FBN1","hsa-mir-497-5p","hsa-mir-9-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12837131'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19573590'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20672986'>PubMedLink</a>","tarbase","tarbase",0.431937860880742,0.189698354181125,0,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-9-5p","hsa-mir-195,hsa-mir-497","hsa-mir-9-1"
2202,"EFEMP1","hsa-let-7a-2-3p","hsa-mir-497-5p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25987128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28740094'>PubMedLink</a>","tarbase","tarbase",0.644460717216516,-0.106808877201312,0.014824612716763,TRUE,"let-7a-2-3p/let-7g-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-let-7a-2,hsa-mir-100","hsa-mir-195,hsa-mir-497"
