"","entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
"150",122786,"FRMD6","hsa-mir-3613-5p","hsa-mir-7-1-3p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",8.49091787890298e-05,0.648109613840801,0.0598598476142965,0.252132543368633,8.59143399831239e-05,-0.24073533830229,0.0496324786324786,TRUE,"miR-3613-5p","miR-7-3p","hsa-mir-3613","hsa-mir-7-1"
"151",131405,"TRIM71","hsa-mir-96-5p","hsa-mir-143-3p",0.0055,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",1.43970768235939e-24,1.86783708809495,6.22808248900032e-17,-0.550127627077236,0.200537396399008,0.222546657386355,0.119025465838509,FALSE,"miR-96-5p/1271-5p","miR-143-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-143,hsa-mir-145"
"152",131405,"TRIM71","hsa-mir-96-5p","hsa-mir-452-3p",0.0065,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",1.43970768235939e-24,1.86783708809495,0.228617127793751,0.25791360735021,0.200537396399008,0.222546657386355,0.128386054421769,FALSE,"miR-96-5p/1271-5p","miR-452-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-224,hsa-mir-452"
"153",140685,"ZBTB46","hsa-mir-3127-5p","hsa-mir-29b-1-5p",0.0055,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.000151227973988,0.765088134510736,0.230182991426197,-0.215244813645327,0.0281951325487492,-0.135275111790661,0.119025465838509,FALSE,"miR-3127-5p","miR-29b-1-5p","hsa-mir-3127","hsa-mir-29a,hsa-mir-29b-1"
"154",144165,"PRICKLE1","hsa-mir-215-5p","hsa-mir-192-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",4.97832530904368e-06,0.968622019743815,0.974794279543224,0.00295627386572401,0.001858754806382,-0.198563976788784,0.119025465838509,FALSE,"miR-192-5p/215-5p","miR-192-5p/215-5p","hsa-mir-215,hsa-mir-194-1","hsa-mir-192,hsa-mir-194-2"
"155",144165,"PRICKLE1","hsa-mir-215-5p","hsa-mir-581",0.007,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",4.97832530904368e-06,0.968622019743815,0.0106442246519881,0.844684696005403,0.001858754806382,-0.198563976788784,0.133567360350493,FALSE,"miR-192-5p/215-5p","miR-581","hsa-mir-215,hsa-mir-194-1","hsa-mir-581"
"156",145741,"C2CD4A","hsa-mir-20a-5p","hsa-mir-17-3p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.69187386477649,-0.0396625294436684,0.178426953569894,-0.130387990187662,2.12065944943538e-09,0.417977849916965,0.0826423149905123,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"157",151887,"CCDC80","hsa-mir-19a-3p","hsa-mir-17-3p",0.0025,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.076198992242857,0.233934519467139,0.178426953569894,-0.130387990187662,1.38746152004226e-05,-0.254351496548351,0.0826423149905123,FALSE,"miR-19-3p","miR-17-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"158",165631,"PARP15","hsa-mir-539-5p","hsa-mir-491-3p",0.0015,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.0838155144239921,-0.331052177066704,0.00382796276354098,0.769122635054073,0.245854735103441,-0.0835076951883966,0.0640477941176471,FALSE,"miR-539-5p","miR-491-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b","hsa-mir-491"
"159",221935,"SDK1","hsa-mir-625-5p","hsa-mir-3934-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.205292031190779,0.256947512023027,2.44470082944709e-05,1.45407918742206,0.634525664047263,-0.0300122656540371,0.110259493670886,FALSE,"miR-625-5p","miR-3934-5p","hsa-mir-625","hsa-mir-3934"
"160",253738,"EBF3","hsa-mir-34a-5p","hsa-mir-628-5p",0.002,TRUE,NA,NA,NA,"tarbase","tarbase",0.209591926562605,-0.130780897994726,0.175501253411092,0.196255536342799,5.20955234435201e-07,-0.346119402697966,0.0744487179487179,FALSE,"miR-34-5p/449-5p","miR-628-5p","hsa-mir-34a","hsa-mir-628"
"161",338442,"HCAR2","hsa-mir-409-3p","hsa-mir-204-5p",0.005,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gUCEC/30910254'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.306073220215221,-0.156847287399991,1.24631114176435e-14,-1.0091612749854,0.00046624154124544,0.274303587721995,0.115066050198151,FALSE,"miR-409-3p","miR-204-5p/211-5p","hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656","hsa-mir-204"
"162",342892,"ZNF850","hsa-mir-224-3p","hsa-mir-96-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.251339483939631,0.270852006578518,1.43970768235939e-24,1.86783708809495,0.635499869260081,0.0318953496236277,0.0311089285714286,TRUE,"miR-522-3p","miR-96-5p/1271-5p","hsa-mir-224,hsa-mir-452","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"163",346653,"FAM71F2","hsa-mir-143-3p","hsa-mir-3682-3p",0.003,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",6.22808248900032e-17,-0.550127627077236,5.21289033224413e-06,1.55396167198566,0.647930059802088,0.0322488183975278,0.0915288966725044,FALSE,"miR-143-3p","miR-3682-3p","hsa-mir-143,hsa-mir-145","hsa-mir-3682"
"164",400720,"ZNF772","hsa-mir-145-5p","hsa-mir-143-5p",0.002,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",9.48764968763138e-17,-0.653643564808864,4.70587431682456e-10,-0.658906245387311,0.0774262042890038,-0.115791063668351,0.0744487179487179,FALSE,"miR-145-5p","miR-143-5p","hsa-mir-143,hsa-mir-145","hsa-mir-143,hsa-mir-145"
"165",648791,"PPP1R3G","hsa-mir-642a-5p","hsa-mir-192-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.0861439306607557,0.423526611873761,0.00128010224438463,0.752026099675921,0.275466126565584,-0.0720962329517502,0.110259493670886,FALSE,"miR-642a-5p","miR-192-3p","hsa-mir-642a,hsa-mir-642b","hsa-mir-192,hsa-mir-194-2"
