miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-10a-3p,hsa-mir-93-3p,196528,3842,1,0.0,0.3215,0.523,0.003,True,0.029797395001218554
hsa-mir-10a-3p,hsa-mir-219a-5p,8648,4659,1,0.008,0.072,0.0125,0.006,True,0.04768848729116557
hsa-mir-10a-3p,hsa-mir-301a-3p,6667,27430,1,0.0,0.193,0.0255,0.002,True,0.022403860249205963
hsa-mir-10a-3p,hsa-mir-324-3p,6667,27430,1,0.0005,0.195,0.1475,0.0045,True,0.03928086625416468
hsa-mir-10a-3p,hsa-mir-497-5p,7182,6873,1,0.009,0.078,0.4555,0.0,True,0.0
hsa-mir-10b-5p,hsa-mir-17-5p,6667,3673,1,0.0085,0.0215,0.099,0.0,True,0.0
hsa-mir-10b-5p,hsa-mir-20a-5p,6667,3673,1,0.0085,0.019,0.17,0.0025,True,0.026196720374814308
hsa-mir-10b-5p,hsa-mir-93-5p,6667,5925,1,0.006,0.8135,0.247,0.0025,True,0.026196720374814308
hsa-mir-10b-5p,hsa-mir-339-5p,2627,91461,1,0.002,0.011,0.05,0.005,True,0.04220703304796097
hsa-mir-181a-2-3p,hsa-mir-224-5p,3164,64764,1,0.0,0.0155,0.3105,0.0,True,0.0
hsa-mir-181a-2-3p,hsa-mir-424-5p,7003,166336,1,0.007,0.0525,0.214,0.004,True,0.036280514342235406
hsa-mir-181a-2-3p,hsa-mir-501-3p,6774,1956,1,0.0015,0.362,0.5415,0.004,True,0.036280514342235406
hsa-mir-181a-2-3p,hsa-mir-550a-5p,7003,25937,1,0.006,0.021,0.1145,0.0,True,0.0
hsa-mir-181a-2-3p,hsa-mir-550a-5p,7003,6453,1,0.006,0.011,0.4805,0.0005,True,0.00787453842851009
hsa-mir-181b-5p,hsa-mir-21-3p,2627,53405,1,0.0,0.023,0.39,0.0045,True,0.03928086625416468
hsa-mir-182-5p,hsa-mir-93-3p,7586,80205,1,0.0,0.3785,0.0225,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-93-3p,196528,80205,1,0.0,0.3785,0.0225,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-183-5p,3660,23780,1,0.0085,0.096,0.037,0.0035,True,0.033097504382798806
hsa-mir-182-5p,hsa-mir-203a-3p,3725,4092,1,0.0,0.079,0.0285,0.0005,True,0.00787453842851009
hsa-mir-182-5p,hsa-mir-200b-3p,2099,2494,1,0.005,0.064,0.026,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-185-3p,4609,1975,1,0.0,0.587,0.53,0.006,True,0.04768848729116557
hsa-mir-182-5p,hsa-mir-335-5p,4609,324,1,0.0,0.759,0.853,0.001,True,0.013510976867540887
hsa-mir-182-5p,hsa-mir-452-3p,3725,4092,1,0.0,0.059,0.0895,0.003,True,0.029797395001218554
hsa-mir-182-5p,hsa-mir-491-3p,4205,221037,1,0.0,0.287,0.0215,0.0005,True,0.00787453842851009
hsa-mir-182-5p,hsa-mir-455-5p,6667,2114,1,0.0,0.49,0.568,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-642a-5p,60468,22882,1,0.0,0.012,0.224,0.005,True,0.04220703304796097
hsa-mir-182-5p,hsa-mir-320b,2099,27086,1,0.0035,0.4605,0.155,0.001,True,0.013510976867540887
hsa-mir-182-5p,hsa-mir-320b,3660,27086,1,0.007,0.4605,0.155,0.001,True,0.013510976867540887
hsa-mir-182-5p,hsa-mir-766-3p,60468,222658,1,0.0,0.03,0.2965,0.0025,True,0.026196720374814308
hsa-mir-182-5p,hsa-mir-3613-3p,1958,596,1,0.0,0.0265,0.4465,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-33a-5p,571,222658,1,0.008,0.117,0.0225,0.005,True,0.04220703304796097
hsa-mir-183-5p,hsa-mir-96-5p,3516,27086,1,0.0015,0.172,0.2205,0.0025,True,0.026196720374814308
hsa-mir-183-5p,hsa-mir-330-3p,571,222658,1,0.0035,0.084,0.012,0.001,True,0.013510976867540887
hsa-mir-183-5p,hsa-mir-342-5p,4779,23731,1,0.0,0.513,0.015,0.0005,True,0.00787453842851009
hsa-mir-183-5p,hsa-mir-196b-5p,2627,5332,1,0.0,0.0485,0.134,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-196b-5p,571,222658,1,0.006,0.0485,0.2105,0.0035,True,0.033097504382798806
hsa-mir-183-5p,hsa-mir-429,4779,8878,1,0.0,0.0125,0.35,0.0015,True,0.018269159250896533
hsa-mir-183-5p,hsa-mir-511-5p,6778,2353,1,0.001,0.0945,0.7215,0.002,True,0.022403860249205963
hsa-mir-183-5p,hsa-mir-589-3p,4208,3987,1,0.0,0.0155,0.0205,0.0025,True,0.026196720374814308
hsa-mir-183-5p,hsa-mir-625-3p,7003,23731,1,0.0065,0.5005,0.024,0.002,True,0.022403860249205963
hsa-mir-183-5p,hsa-mir-766-3p,4779,23731,1,0.0,0.4885,0.277,0.0005,True,0.00787453842851009
hsa-mir-183-3p,hsa-mir-377-3p,196528,80205,1,0.0,0.135,0.034,0.006,True,0.04768848729116557
hsa-mir-183-3p,hsa-mir-18b-5p,196528,56987,1,0.0,0.258,0.66,0.0045,True,0.03928086625416468
hsa-mir-183-3p,hsa-mir-320b,10009,5813,1,0.006,0.2645,0.0725,0.0035,True,0.033097504382798806
hsa-mir-199b-5p,hsa-mir-214-3p,10009,8452,1,0.0025,0.292,0.0765,0.0,True,0.0
hsa-mir-199b-3p,hsa-mir-218-5p,4297,1027,1,0.0,0.0215,0.1455,0.0,True,0.0
hsa-mir-203a-3p,hsa-mir-223-3p,6667,2332,1,0.0,0.188,0.87,0.006,True,0.04768848729116557
hsa-mir-204-5p,hsa-mir-95-3p,51274,394,1,0.002,0.1,0.027,0.003,True,0.029797395001218554
hsa-mir-204-5p,hsa-mir-339-5p,1316,4627,1,0.002,0.322,0.109,0.006,True,0.04768848729116557
hsa-mir-204-5p,hsa-mir-335-5p,1958,1956,1,0.0,0.5765,0.03,0.0045,True,0.03928086625416468
hsa-mir-204-5p,hsa-mir-335-5p,6689,83593,1,0.0,0.1965,0.0615,0.003,True,0.029797395001218554
hsa-mir-204-5p,hsa-mir-616-5p,1958,1956,1,0.0,0.5775,0.485,0.0,True,0.0
hsa-mir-205-5p,hsa-mir-29b-3p,1869,4605,1,0.0,0.0125,0.3455,0.004,True,0.036280514342235406
hsa-mir-205-5p,hsa-mir-432-5p,1869,5422,1,0.0,0.0215,0.1935,0.0,True,0.0
hsa-mir-205-5p,hsa-mir-625-5p,1958,467,1,0.0,0.0585,0.1735,0.0015,True,0.018269159250896533
hsa-mir-205-5p,hsa-mir-944,2627,7114,1,0.0,0.458,0.015,0.0,True,0.0
hsa-mir-205-5p,hsa-mir-3913-5p,6667,4089,1,0.0,0.2085,0.0575,0.0015,True,0.018269159250896533
hsa-mir-210-3p,hsa-mir-497-5p,4782,4609,1,0.0,0.5935,0.252,0.0045,True,0.03928086625416468
hsa-mir-214-5p,hsa-mir-3150b-3p,7421,1026,1,0.0045,0.092,0.034,0.003,True,0.029797395001218554
hsa-mir-214-3p,hsa-mir-340-3p,7157,1915,1,0.0035,0.028,0.0635,0.0055,True,0.04491646257291713
hsa-mir-214-3p,hsa-mir-339-5p,171017,29123,1,0.001,0.0205,0.2705,0.0,True,0.0
hsa-mir-214-3p,hsa-mir-501-5p,639,5362,1,0.0,0.3125,0.1795,0.0005,True,0.00787453842851009
hsa-mir-218-5p,hsa-mir-29a-3p,4609,6628,1,0.0,0.268,0.5545,0.0035,True,0.033097504382798806
hsa-mir-218-5p,hsa-mir-31-5p,3091,7184,1,0.0095,0.527,0.1355,0.0015,True,0.018269159250896533
hsa-mir-218-5p,hsa-mir-301a-3p,4609,3688,1,0.0,0.1285,0.021,0.0045,True,0.03928086625416468
hsa-mir-219a-1-3p,hsa-mir-29a-3p,7528,4677,1,0.002,0.0175,0.0225,0.003,True,0.029797395001218554
hsa-mir-219a-1-3p,hsa-mir-425-5p,7003,5130,1,0.0025,0.027,0.023,0.0055,True,0.04491646257291713
hsa-mir-219a-1-3p,hsa-mir-618,7003,6867,1,0.0095,0.082,0.728,0.004,True,0.036280514342235406
hsa-mir-221-3p,hsa-mir-424-5p,2005,2353,1,0.006,0.037,0.0105,0.0035,True,0.033097504382798806
hsa-mir-221-3p,hsa-mir-3065-3p,27086,51582,-1,0.0,0.5525,0.4405,0.001,True,0.013510976867540887
hsa-mir-222-5p,hsa-mir-29a-5p,3091,6095,1,0.0,0.6605,0.38,0.0005,True,0.00787453842851009
hsa-mir-222-5p,hsa-mir-31-5p,171017,6311,1,0.002,0.025,0.3,0.002,True,0.022403860249205963
hsa-mir-222-5p,hsa-mir-30c-2-3p,171017,8289,1,0.0015,0.034,0.0135,0.0,True,0.0
hsa-mir-222-3p,hsa-mir-29a-5p,10499,23199,1,0.002,0.096,0.029,0.0,True,0.0
hsa-mir-222-3p,hsa-mir-7-5p,4609,5728,1,0.0,0.8675,0.0105,0.0015,True,0.018269159250896533
hsa-mir-223-5p,hsa-mir-33a-5p,6667,3480,1,0.0,0.185,0.041,0.0,True,0.0
hsa-mir-223-5p,hsa-mir-338-5p,1316,57630,1,0.0,0.018,0.2345,0.005,True,0.04220703304796097
hsa-mir-224-5p,hsa-mir-34c-5p,10765,9686,1,0.0,0.2035,0.4865,0.0035,True,0.033097504382798806
hsa-mir-224-5p,hsa-mir-335-5p,4205,6480,1,0.0,0.034,0.1355,0.0,True,0.0
hsa-mir-224-5p,hsa-mir-550a-5p,4205,25937,1,0.0005,0.1065,0.1295,0.0005,True,0.00787453842851009
hsa-mir-224-5p,hsa-mir-616-5p,3091,3164,1,0.0,0.0695,0.0565,0.0,True,0.0
hsa-mir-224-3p,hsa-mir-429,6667,27430,1,0.0,0.077,0.1625,0.003,True,0.029797395001218554
hsa-mir-224-3p,hsa-mir-3065-3p,4205,4154,1,0.0,0.616,0.12,0.0005,True,0.00787453842851009
hsa-mir-200b-5p,hsa-mir-20a-5p,1997,4780,1,0.0065,0.1415,0.114,0.005,True,0.04220703304796097
hsa-mir-200b-5p,hsa-mir-342-3p,1997,6867,1,0.007,0.8205,0.047,0.0,True,0.0
hsa-mir-200b-3p,hsa-mir-96-5p,3725,388,1,0.0,0.096,0.223,0.001,True,0.013510976867540887
hsa-mir-200b-3p,hsa-mir-7-5p,3725,467,1,0.0,0.1565,0.0615,0.0035,True,0.033097504382798806
hsa-mir-200b-3p,hsa-mir-7-5p,1316,467,1,0.0,0.1565,0.0615,0.0035,True,0.033097504382798806
hsa-mir-200b-3p,hsa-mir-7-5p,1316,5339,1,0.0,0.0355,0.794,0.001,True,0.013510976867540887
