"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-590-5p","hsa-mir-942-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.0105,0.019,0.001,0.0037963109535772
"hsa-mir-148a-3p","hsa-mir-219a-5p",4297,"KMT2A",1027,"CDKN1B",1,0.004,0.0995,0.0845,0.0045,0.0135177676723668
"hsa-mir-627-5p","hsa-mir-671-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.082,0.013,0.006,0.0171259799736086
"hsa-mir-192-5p","hsa-mir-323a-3p",4297,"KMT2A",1027,"CDKN1B",1,5e-04,0.0115,0.019,0,0
"hsa-mir-141-5p","hsa-mir-335-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.0545,0.0185,0.001,0.0037963109535772
"hsa-mir-141-5p","hsa-mir-654-3p",2113,"ETS1",1027,"CDKN1B",1,0,0.0445,0.3525,0.006,0.0171259799736086
"hsa-mir-19b-1-5p","hsa-mir-671-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.0205,0.011,0.001,0.0037963109535772
"hsa-mir-200b-3p","hsa-mir-484",4297,"KMT2A",1027,"CDKN1B",1,0.002,0.015,0.033,0.002,0.00686677317619719
"hsa-mir-16-2-3p","hsa-mir-221-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.014,0.125,0.0045,0.0135177676723668
"hsa-mir-141-5p","hsa-mir-335-5p",4303,"FOXO4",1027,"CDKN1B",1,0.0095,0.0545,0.0185,0.001,0.0037963109535772
"hsa-mir-194-5p","hsa-mir-335-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.03,0.017,0.004,0.0122608502361767
"hsa-mir-548v","hsa-mir-629-3p",4297,"KMT2A",1027,"CDKN1B",1,0,0.724,0.028,0.0025,0.00828396427605955
"hsa-mir-130b-5p","hsa-mir-200b-3p",4297,"KMT2A",1027,"CDKN1B",1,0,0.022,0.0205,0.004,0.0122608502361767
"hsa-mir-219a-1-3p","hsa-mir-671-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.5745,0.0135,0.001,0.0037963109535772
"hsa-mir-221-5p","hsa-mir-484",4297,"KMT2A",1027,"CDKN1B",1,0.001,0.109,0.0355,5e-04,0.00206526839983525
"hsa-mir-148b-5p","hsa-mir-194-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.0195,0.031,0.004,0.0122608502361767
"hsa-mir-200c-3p","hsa-mir-2355-3p",4297,"KMT2A",1027,"CDKN1B",1,0,0.023,0.012,0.008,0.0216768298673653
"hsa-mir-194-3p","hsa-mir-194-5p",7157,"TP53",1027,"CDKN1B",1,0.002,0.0895,0.023,0,0
"hsa-mir-194-3p","hsa-mir-200b-3p",7157,"TP53",1027,"CDKN1B",1,0.0025,0.0755,0.023,0.0065,0.0182793030488427
"hsa-mir-192-5p","hsa-mir-194-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.016,0.0255,0.001,0.0037963109535772
"hsa-mir-192-5p","hsa-mir-335-3p",4297,"KMT2A",1027,"CDKN1B",1,0,0.014,0.055,0.001,0.0037963109535772
"hsa-mir-130b-5p","hsa-mir-194-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.025,0.0215,0.0055,0.01593687781815
"hsa-mir-194-5p","hsa-mir-19b-1-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.0215,0.017,0.0025,0.00828396427605955
"hsa-mir-19b-1-5p","hsa-mir-877-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.0225,0.0115,0.007,0.019426893081761
"hsa-mir-194-5p","hsa-mir-484",2113,"ETS1",1027,"CDKN1B",1,0,0.029,0.0385,5e-04,0.00206526839983525
"hsa-mir-192-5p","hsa-mir-200b-3p",4297,"KMT2A",1027,"CDKN1B",1,0,0.018,0.0195,0,0
"hsa-mir-194-5p","hsa-mir-320b",4297,"KMT2A",1027,"CDKN1B",1,5e-04,0.023,0.415,0.009,0.023840869252011
"hsa-mir-194-5p","hsa-mir-324-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.0185,0.096,0.003,0.00965021772092842
"hsa-mir-19b-1-5p","hsa-mir-942-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.02,0.0365,0,0
"hsa-mir-192-5p","hsa-mir-942-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.014,0.0145,5e-04,0.00206526839983525
"hsa-mir-194-5p","hsa-mir-484",4297,"KMT2A",1027,"CDKN1B",1,0,0.029,0.0385,5e-04,0.00206526839983525
"hsa-mir-1180-3p","hsa-mir-221-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.013,0.1295,0.005,0.014740642092323
"hsa-mir-200b-3p","hsa-mir-769-3p",4297,"KMT2A",1027,"CDKN1B",1,0.001,0.0155,0.221,0.0085,0.0227665746750619
"hsa-mir-148b-5p","hsa-mir-942-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.019,0.016,0.005,0.014740642092323
"hsa-mir-194-5p","hsa-mir-219a-1-3p",2113,"ETS1",1027,"CDKN1B",1,0,0.024,0.739,0.002,0.00686677317619719
"hsa-mir-194-5p","hsa-mir-20a-3p",4297,"KMT2A",1027,"CDKN1B",1,5e-04,0.033,0.019,0.002,0.00686677317619719
"hsa-mir-192-5p","hsa-mir-874-3p",4297,"KMT2A",1027,"CDKN1B",1,5e-04,0.014,0.168,5e-04,0.00206526839983525
"hsa-mir-1180-3p","hsa-mir-548v",4297,"KMT2A",1027,"CDKN1B",1,0.001,0.012,0.6945,0.0015,0.00537950932477974
"hsa-mir-155-5p","hsa-mir-590-5p",4297,"KMT2A",1027,"CDKN1B",1,0.0015,0.014,0.0185,0.004,0.0122608502361767
"hsa-mir-221-5p","hsa-mir-320b",4297,"KMT2A",1027,"CDKN1B",1,0.0015,0.1145,0.4375,0,0
"hsa-mir-194-5p","hsa-mir-219a-5p",4297,"KMT2A",1027,"CDKN1B",1,0.0015,0.031,0.079,0.0095,0.0249079785464167
"hsa-mir-194-5p","hsa-mir-362-3p",2113,"ETS1",1027,"CDKN1B",1,0,0.0295,0.0155,5e-04,0.00206526839983525
"hsa-mir-320b","hsa-mir-335-3p",4297,"KMT2A",1027,"CDKN1B",1,0,0.4165,0.046,0.0015,0.00537950932477974
"hsa-mir-200c-3p","hsa-mir-940",7157,"TP53",1027,"CDKN1B",1,0.003,0.016,0.0735,0.0025,0.00828396427605955
"hsa-mir-1180-3p","hsa-mir-548v",2113,"ETS1",1027,"CDKN1B",1,0,0.012,0.6945,0.0015,0.00537950932477974
"hsa-mir-194-5p","hsa-mir-769-3p",4297,"KMT2A",1027,"CDKN1B",1,0,0.0315,0.2855,0,0
"hsa-mir-141-5p","hsa-mir-144-3p",2113,"ETS1",1027,"CDKN1B",1,0,0.0505,0.0165,5e-04,0.00206526839983525
"hsa-mir-320b","hsa-mir-548v",4297,"KMT2A",1027,"CDKN1B",1,5e-04,0.403,0.6725,0.004,0.0122608502361767
"hsa-mir-200b-3p","hsa-mir-320b",4297,"KMT2A",1027,"CDKN1B",1,0.0015,0.0165,0.457,0.0065,0.0182793030488427
"hsa-mir-130b-5p","hsa-mir-221-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.022,0.1065,0.007,0.019426893081761
"hsa-mir-1180-3p","hsa-mir-221-5p",4297,"KMT2A",1027,"CDKN1B",1,5e-04,0.013,0.1295,0.005,0.014740642092323
"hsa-mir-1292-5p","hsa-mir-194-5p",4303,"FOXO4",1027,"CDKN1B",1,0.0075,0.235,0.025,0.004,0.0122608502361767
"hsa-mir-221-5p","hsa-mir-590-5p",4297,"KMT2A",1027,"CDKN1B",1,0,0.1125,0.018,0,0
"hsa-mir-194-3p","hsa-mir-942-5p",7157,"TP53",1027,"CDKN1B",1,0.0035,0.083,0.0195,0,0
"hsa-mir-194-3p","hsa-mir-323a-3p",7157,"TP53",1027,"CDKN1B",1,0.004,0.0935,0.0105,0.0025,0.00828396427605955
"hsa-mir-130b-5p","hsa-mir-548v",4297,"KMT2A",1027,"CDKN1B",1,0,0.037,0.725,0.007,0.019426893081761
"hsa-mir-141-5p","hsa-mir-324-5p",2113,"ETS1",1027,"CDKN1B",1,0,0.0525,0.0985,0.0095,0.0249079785464167
"hsa-mir-145-5p","hsa-mir-629-3p",4772,"NFATC1",1106,"CHD2",1,0,0.4695,0.051,0,0
"hsa-mir-125a-3p","hsa-mir-370-3p",196528,"ARID2",1106,"CHD2",1,0.0085,0.7685,0.016,0.0085,0.0227665746750619
"hsa-mir-145-5p","hsa-mir-150-5p",4772,"NFATC1",1106,"CHD2",1,0,0.4245,0.41,0.0025,0.00828396427605955
"hsa-mir-324-5p","hsa-mir-362-3p",4772,"NFATC1",1106,"CHD2",1,0,0.0515,0.478,0,0
"hsa-mir-26b-5p","hsa-mir-93-3p",196528,"ARID2",1106,"CHD2",1,0,0.0325,0.0115,0.009,0.023840869252011
"hsa-mir-26b-5p","hsa-mir-942-5p",4772,"NFATC1",1106,"CHD2",1,0.0085,0.03,0.084,0.006,0.0171259799736086
"hsa-mir-19a-3p","hsa-mir-7-5p",196528,"ARID2",1106,"CHD2",1,0.002,0.305,0.508,0.0085,0.0227665746750619
"hsa-mir-145-5p","hsa-mir-26b-5p",4772,"NFATC1",1106,"CHD2",1,0,0.3985,0.0195,0.0055,0.01593687781815
"hsa-mir-149-5p","hsa-mir-26b-5p",4772,"NFATC1",1106,"CHD2",1,0.0085,0.2105,0.015,0.009,0.023840869252011
"hsa-mir-19b-3p","hsa-mir-93-3p",196528,"ARID2",1106,"CHD2",1,0.005,0.3885,0.0105,0.0025,0.00828396427605955
"hsa-mir-182-5p","hsa-mir-324-5p",4772,"NFATC1",1106,"CHD2",1,0,0.2925,0.056,0.009,0.023840869252011
"hsa-mir-129-5p","hsa-mir-32-3p",2113,"ETS1",1277,"COL1A1",1,0.0095,0.096,0.0265,0.003,0.00965021772092842
"hsa-mir-130a-3p","hsa-mir-145-5p",639,"PRDM1",1385,"CREB1",1,0.0045,0.016,0.077,5e-04,0.00206526839983525
"hsa-mir-200b-3p","hsa-mir-342-5p",639,"PRDM1",1385,"CREB1",1,0.0025,0.101,0.105,0.0075,0.0205637965601803
"hsa-mir-200b-3p","hsa-mir-874-3p",639,"PRDM1",1385,"CREB1",1,0.0025,0.0845,0.116,0,0
"hsa-mir-150-5p","hsa-mir-3934-5p",639,"PRDM1",1385,"CREB1",1,0,0.9165,0.0515,0,0
"hsa-mir-130a-3p","hsa-mir-3934-5p",639,"PRDM1",1385,"CREB1",1,0.0075,0.016,0.0505,0.001,0.0037963109535772
"hsa-mir-142-3p","hsa-mir-200b-3p",639,"PRDM1",1385,"CREB1",1,0,0.1935,0.0935,0.0045,0.0135177676723668
"hsa-mir-142-3p","hsa-mir-150-5p",639,"PRDM1",1385,"CREB1",1,0,0.1945,0.919,0.005,0.014740642092323
"hsa-mir-155-5p","hsa-mir-29b-1-5p",11016,"ATF7",1387,"CREBBP",1,0,0.0245,0.0245,0,0
"hsa-mir-374b-3p","hsa-mir-500a-5p",196,"AHR",1495,"CTNNA1",1,0,0.2245,0.0115,0.001,0.0037963109535772
"hsa-mir-141-3p","hsa-mir-26b-5p",4086,"SMAD1",1499,"CTNNB1",1,0.0025,0.2345,0.102,0,0
"hsa-mir-18a-5p","hsa-mir-26b-5p",4086,"SMAD1",1499,"CTNNB1",1,0.006,0.298,0.0695,0,0
"hsa-mir-19b-1-5p","hsa-mir-425-5p",2113,"ETS1",1508,"CTSB",1,0,0.693,0.039,0.007,0.019426893081761
"hsa-mir-335-5p","hsa-mir-9-5p",2113,"ETS1",1508,"CTSB",1,0.0035,0.232,0.481,0.0085,0.0227665746750619
"hsa-mir-20a-5p","hsa-mir-26b-5p",4790,"NFKB1",1508,"CTSB",1,0.0015,0.0695,0.2015,0.003,0.00965021772092842
"hsa-mir-20a-5p","hsa-mir-429",2113,"ETS1",1508,"CTSB",1,0,0.0585,0.027,0.0085,0.0227665746750619
"hsa-mir-335-5p","hsa-mir-33b-5p",1385,"CREB1",1588,"CYP19A1",1,0.0055,0.855,0.018,0.007,0.019426893081761
"hsa-mir-155-5p","hsa-mir-940",4609,"MYC",1676,"DFFA",1,0.0085,0.017,0.1845,0.009,0.023840869252011
"hsa-mir-130b-3p","hsa-mir-193b-3p",7528,"YY1",1739,"DLG1",1,0,0.0585,0.211,0.005,0.014740642092323
"hsa-mir-16-2-3p","hsa-mir-345-5p",2551,"GABPA",1739,"DLG1",1,0,0.0375,0.0135,0,0
"hsa-mir-26b-3p","hsa-mir-424-3p",2099,"ESR1",1831,"TSC22D3",1,0.002,0.2005,0.05,0.0025,0.00828396427605955
"hsa-mir-424-5p","hsa-mir-505-3p",687,"KLF9",1831,"TSC22D3",1,0,0.225,0.02,0.005,0.014740642092323
"hsa-mir-223-5p","hsa-mir-431-5p",687,"KLF9",1831,"TSC22D3",1,0.002,0.187,0.246,0.004,0.0122608502361767
"hsa-mir-196b-5p","hsa-mir-625-5p",4211,"MEIS1",1859,"DYRK1A",1,0,0.716,0.0775,0.002,0.00686677317619719
"hsa-mir-148a-3p","hsa-mir-19a-3p",1997,"ELF1",1859,"DYRK1A",1,0.0085,0.3595,0.4355,0.0025,0.00828396427605955
"hsa-mir-182-5p","hsa-mir-484",4211,"MEIS1",1859,"DYRK1A",1,0,0.101,0.068,0.0085,0.0227665746750619
"hsa-mir-155-5p","hsa-mir-17-5p",4211,"MEIS1",1859,"DYRK1A",1,0,0.061,0.1215,0.002,0.00686677317619719
"hsa-mir-155-5p","hsa-mir-16-2-3p",4211,"MEIS1",1859,"DYRK1A",1,0,0.096,0.012,0.0035,0.0109743199840832
"hsa-mir-155-5p","hsa-mir-93-3p",4211,"MEIS1",1859,"DYRK1A",1,0,0.059,0.0855,0,0
"hsa-mir-1301-3p","hsa-mir-148a-3p",1997,"ELF1",1859,"DYRK1A",1,0,0.0445,0.4215,0.003,0.00965021772092842
"hsa-mir-19a-3p","hsa-mir-625-5p",1997,"ELF1",1859,"DYRK1A",1,0.005,0.609,0.086,0,0
"hsa-mir-455-5p","hsa-mir-484",4211,"MEIS1",1859,"DYRK1A",1,0,0.3755,0.0725,0.0065,0.0182793030488427
"hsa-mir-19b-3p","hsa-mir-625-5p",1997,"ELF1",1859,"DYRK1A",1,0.0085,0.1145,0.091,0,0
"hsa-mir-155-5p","hsa-mir-200b-5p",4211,"MEIS1",1859,"DYRK1A",1,0,0.089,0.096,0.0035,0.0109743199840832
"hsa-mir-1301-3p","hsa-mir-425-5p",1997,"ELF1",1859,"DYRK1A",1,0,0.0375,0.212,0.005,0.014740642092323
"hsa-mir-19b-3p","hsa-mir-93-3p",1997,"ELF1",1859,"DYRK1A",1,0.007,0.142,0.093,0.0085,0.0227665746750619
"hsa-mir-155-5p","hsa-mir-629-3p",4211,"MEIS1",1859,"DYRK1A",1,0,0.0735,0.0805,5e-04,0.00206526839983525
"hsa-mir-155-5p","hsa-mir-93-5p",4211,"MEIS1",1859,"DYRK1A",1,0,0.0575,0.236,0.002,0.00686677317619719
"hsa-mir-155-5p","hsa-mir-744-3p",4211,"MEIS1",1859,"DYRK1A",1,0,0.0655,0.0795,0.008,0.0216768298673653
"hsa-mir-148a-3p","hsa-mir-484",4211,"MEIS1",1859,"DYRK1A",1,0,0.344,0.0685,0.003,0.00965021772092842
"hsa-mir-1301-3p","hsa-mir-30a-3p",1997,"ELF1",1859,"DYRK1A",1,0,0.0435,0.0595,0.002,0.00686677317619719
"hsa-mir-155-5p","hsa-mir-503-5p",4211,"MEIS1",1859,"DYRK1A",1,0,0.0595,0.7215,0.005,0.014740642092323
"hsa-mir-182-5p","hsa-mir-196b-5p",4211,"MEIS1",1859,"DYRK1A",1,0,0.093,0.726,0.002,0.00686677317619719
"hsa-mir-377-3p","hsa-mir-548o-3p",2113,"ETS1",1889,"ECE1",1,0.0035,0.327,0.224,0.006,0.0171259799736086
"hsa-mir-3150b-3p","hsa-mir-92a-1-5p",7157,"TP53",1915,"EEF1A1",1,0.004,0.021,0.6525,0.0015,0.00537950932477974
"hsa-mir-218-5p","hsa-mir-3615",10664,"CTCF",1951,"CELSR3",1,0.0025,0.1465,0.0385,0.002,0.00686677317619719
"hsa-mir-146b-5p","hsa-mir-431-5p",687,"KLF9",1956,"EGFR",1,5e-04,0.014,0.058,0.001,0.0037963109535772
"hsa-mir-182-5p","hsa-mir-31-3p",6774,"STAT3",1956,"EGFR",1,0,0.1455,0.1785,0.006,0.0171259799736086
"hsa-mir-133b","hsa-mir-431-5p",687,"KLF9",1956,"EGFR",1,0,0.013,0.0505,0.0045,0.0135177676723668
"hsa-mir-31-3p","hsa-mir-96-5p",367,"AR",1956,"EGFR",1,0,0.154,0.0285,0.001,0.0037963109535772
"hsa-mir-196a-5p","hsa-mir-9-3p",6774,"STAT3",1956,"EGFR",1,0.0085,0.0215,0.186,0.0025,0.00828396427605955
"hsa-mir-196b-5p","hsa-mir-224-5p",6774,"STAT3",1956,"EGFR",1,0,0.041,0.211,0.0075,0.0205637965601803
"hsa-mir-133b","hsa-mir-191-5p",1958,"EGR1",1956,"EGFR",1,0.006,0.013,0.0105,0,0
"hsa-mir-182-5p","hsa-mir-31-3p",7020,"TFAP2A",1956,"EGFR",1,0,0.1455,0.1785,0.006,0.0171259799736086
"hsa-mir-335-5p","hsa-mir-424-5p",6774,"STAT3",1956,"EGFR",1,0,0.0625,0.011,5e-04,0.00206526839983525
"hsa-mir-335-5p","hsa-mir-342-3p",687,"KLF9",1956,"EGFR",1,0,0.0515,0.066,0.0045,0.0135177676723668
"hsa-mir-155-5p","hsa-mir-671-5p",2113,"ETS1",1958,"EGR1",1,0,0.311,0.054,0.0035,0.0109743199840832
"hsa-mir-18a-3p","hsa-mir-92a-1-5p",4609,"MYC",1975,"EIF4B",1,0,0.188,0.5665,0.0075,0.0205637965601803
"hsa-mir-1-3p","hsa-mir-191-3p",3607,"FOXK2",2017,"CTTN",1,0.0015,0.012,0.862,0,0
"hsa-mir-27a-5p","hsa-mir-503-5p",6925,"TCF4",2037,"EPB41L2",1,0.006,0.274,0.174,0.002,0.00686677317619719
"hsa-mir-130a-3p","hsa-mir-20b-5p",6925,"TCF4",2037,"EPB41L2",1,0,0.0895,0.112,0.0095,0.0249079785464167
"hsa-mir-1301-3p","hsa-mir-503-5p",6925,"TCF4",2037,"EPB41L2",1,0,0.0195,0.1745,0.002,0.00686677317619719
"hsa-mir-19b-3p","hsa-mir-494-3p",27086,"FOXP1",2058,"EPRS1",-1,0,0.1445,0.0305,5e-04,0.00206526839983525
"hsa-mir-1304-5p","hsa-mir-19a-3p",4208,"MEF2C",2060,"EPS15",1,5e-04,0.049,0.0445,0.005,0.014740642092323
"hsa-mir-141-5p","hsa-mir-153-3p",4208,"MEF2C",2060,"EPS15",1,0,0.0215,0.049,0.0075,0.0205637965601803
"hsa-let-7c-5p","hsa-mir-642a-5p",26959,"HBP1",2067,"ERCC1",-1,0,0.041,0.65,0.0065,0.0182793030488427
"hsa-mir-34a-3p","hsa-mir-874-3p",6772,"STAT1",2099,"ESR1",1,0.005,0.1085,0.8665,0.005,0.014740642092323
"hsa-mir-106a-5p","hsa-mir-130b-5p",6776,"STAT5A",2100,"ESR2",1,0,0.688,0.0205,0,0
"hsa-mir-484","hsa-mir-505-3p",860,"RUNX2",2113,"ETS1",1,0.008,0.199,0.1975,0.0015,0.00537950932477974
"hsa-let-7g-3p","hsa-mir-331-3p",60468,"BACH2",2113,"ETS1",1,0,0.18,0.0785,0.0045,0.0135177676723668
"hsa-mir-224-5p","hsa-mir-452-3p",3725,"JUN",2113,"ETS1",1,0.004,0.1085,0.2725,0.0035,0.0109743199840832
"hsa-mir-335-5p","hsa-mir-484",60468,"BACH2",2113,"ETS1",1,0.002,0.0125,0.2805,0,0
"hsa-mir-30a-3p","hsa-mir-629-3p",10499,"NCOA2",2186,"BPTF",1,0,0.116,0.023,0,0
"hsa-mir-455-3p","hsa-mir-769-3p",8648,"NCOA1",2186,"BPTF",1,0,0.129,0.2365,0.002,0.00686677317619719
"hsa-mir-30a-3p","hsa-mir-342-5p",8202,"NCOA3",2186,"BPTF",1,0.003,0.088,0.4625,0.0025,0.00828396427605955
"hsa-mir-148b-5p","hsa-mir-362-5p",7003,"TEAD1",2195,"FAT1",1,0,0.1875,0.1105,0.0035,0.0109743199840832
"hsa-mir-27a-5p","hsa-mir-34a-3p",367,"AR",2289,"FKBP5",1,0,0.447,0.0225,0.0065,0.0182793030488427
"hsa-mir-31-5p","hsa-mir-339-5p",367,"AR",2289,"FKBP5",1,0,0.6775,0.0165,0.0035,0.0109743199840832
"hsa-mir-23b-5p","hsa-mir-326",367,"AR",2289,"FKBP5",1,0,0.1015,0.012,0.0055,0.01593687781815
"hsa-mir-146a-5p","hsa-mir-96-5p",687,"KLF9",2309,"FOXO3",1,0,0.2255,0.03,0.0015,0.00537950932477974
"hsa-mir-20a-3p","hsa-mir-96-5p",1997,"ELF1",2309,"FOXO3",1,0.0065,0.014,0.029,0.003,0.00965021772092842
"hsa-mir-19b-3p","hsa-mir-96-5p",1997,"ELF1",2309,"FOXO3",1,0.0075,0.0225,0.0205,0.0015,0.00537950932477974
"hsa-mir-182-5p","hsa-mir-200c-3p",687,"KLF9",2309,"FOXO3",1,0,0.0125,0.351,0.007,0.019426893081761
"hsa-let-7a-2-3p","hsa-mir-126-3p",60468,"BACH2",2309,"FOXO3",1,0,0.4585,0.0275,0.004,0.0122608502361767
"hsa-mir-200c-3p","hsa-mir-96-5p",687,"KLF9",2309,"FOXO3",1,0,0.325,0.034,0.0015,0.00537950932477974
"hsa-mir-146b-5p","hsa-mir-96-5p",687,"KLF9",2309,"FOXO3",1,0,0.0705,0.0215,0.005,0.014740642092323
"hsa-mir-19a-3p","hsa-mir-93-3p",1997,"ELF1",2309,"FOXO3",1,0.003,0.021,0.061,0.0025,0.00828396427605955
"hsa-mir-153-3p","hsa-mir-582-5p",4208,"MEF2C",2313,"FLI1",1,0.004,0.1465,0.066,0.007,0.019426893081761
"hsa-mir-1307-3p","hsa-mir-155-5p",6688,"SPI1",2314,"FLII",1,0.003,0.013,0.064,0,0
"hsa-let-7g-3p","hsa-mir-615-3p",1385,"CREB1",2335,"FN1",1,0,0.102,0.0175,0.008,0.0216768298673653
"hsa-mir-129-5p","hsa-mir-23b-5p",1958,"EGR1",2335,"FN1",1,0.0025,0.05,0.1245,0.0015,0.00537950932477974
"hsa-mir-27a-5p","hsa-mir-377-3p",1958,"EGR1",2335,"FN1",1,0,0.1725,0.3225,5e-04,0.00206526839983525
"hsa-mir-148a-3p","hsa-mir-501-5p",864,"RUNX3",2534,"FYN",1,0.008,0.156,0.184,0.0085,0.0227665746750619
"hsa-mir-3928-3p","hsa-mir-501-5p",5089,"PBX2",2534,"FYN",1,0.007,0.766,0.2345,0.007,0.019426893081761
"hsa-mir-4326","hsa-mir-548e-3p",5089,"PBX2",2534,"FYN",1,0,0.1015,0.179,0.002,0.00686677317619719
"hsa-let-7g-3p","hsa-mir-940",687,"KLF9",2534,"FYN",1,0,0.026,0.0435,0.0015,0.00537950932477974
"hsa-mir-362-5p","hsa-mir-532-3p",5089,"PBX2",2534,"FYN",1,0.007,0.132,0.0105,5e-04,0.00206526839983525
"hsa-mir-182-5p","hsa-mir-200c-3p",2113,"ETS1",2551,"GABPA",1,0,0.057,0.0125,0,0
"hsa-mir-182-5p","hsa-mir-200b-3p",7543,"ZFX",2551,"GABPA",1,0.0015,0.047,0.4365,0.003,0.00965021772092842
"hsa-mir-182-5p","hsa-mir-219a-1-3p",2113,"ETS1",2551,"GABPA",1,0,0.041,0.058,0.001,0.0037963109535772
"hsa-mir-155-5p","hsa-mir-182-5p",2113,"ETS1",2551,"GABPA",1,5e-04,0.483,0.035,0.0045,0.0135177676723668
"hsa-mir-182-5p","hsa-mir-192-5p",7543,"ZFX",2551,"GABPA",1,0.003,0.0365,0.037,0.0035,0.0109743199840832
"hsa-mir-182-5p","hsa-mir-429",2113,"ETS1",2551,"GABPA",1,0,0.0315,0.014,0.0085,0.0227665746750619
"hsa-mir-182-5p","hsa-mir-200b-3p",2113,"ETS1",2551,"GABPA",1,0,0.047,0.4365,0.003,0.00965021772092842
"hsa-mir-3127-5p","hsa-mir-502-5p",5089,"PBX2",2590,"GALNT2",1,0,0.011,0.515,0.0045,0.0135177676723668
"hsa-mir-502-5p","hsa-mir-548e-3p",5089,"PBX2",2590,"GALNT2",1,5e-04,0.6395,0.78,0.008,0.0216768298673653
"hsa-mir-195-5p","hsa-mir-214-3p",7020,"TFAP2A",2591,"GALNT3",1,0.001,0.042,0.032,0,0
"hsa-mir-18a-5p","hsa-mir-26a-2-3p",3091,"HIF1A",2632,"GBE1",1,0.002,0.0625,0.0175,0,0
"hsa-mir-335-5p","hsa-mir-424-5p",6774,"STAT3",2670,"GFAP",1,0,0.0185,0.0515,0.006,0.0171259799736086
"hsa-mir-335-5p","hsa-mir-342-5p",4782,"NFIC",2670,"GFAP",1,0,0.0215,0.161,0.003,0.00965021772092842
"hsa-mir-335-5p","hsa-mir-424-5p",4782,"NFIC",2670,"GFAP",1,0,0.0185,0.0515,0.006,0.0171259799736086
"hsa-mir-335-5p","hsa-mir-424-5p",2736,"GLI2",2735,"GLI1",1,0,0.0125,0.0165,0.006,0.0171259799736086
"hsa-mir-145-5p","hsa-mir-320b",6925,"TCF4",2744,"GLS",1,0,0.745,0.0355,0.0035,0.0109743199840832
"hsa-mir-31-5p","hsa-mir-484",367,"AR",2794,"GNL1",1,0,0.1035,0.0475,5e-04,0.00206526839983525
"hsa-mir-2110","hsa-mir-326",367,"AR",2794,"GNL1",1,0,0.113,0.4495,0.0075,0.0205637965601803
"hsa-mir-155-5p","hsa-mir-20a-5p",7182,"NR2C2",2804,"GOLGB1",1,0.008,0.1025,0.6955,0,0
"hsa-mir-143-3p","hsa-mir-145-5p",7182,"NR2C2",2804,"GOLGB1",1,0.007,0.019,0.032,5e-04,0.00206526839983525
"hsa-mir-155-5p","hsa-mir-222-5p",7182,"NR2C2",2804,"GOLGB1",1,0.0085,0.0745,0.303,0,0
"hsa-mir-26b-5p","hsa-mir-27a-5p",367,"AR",2887,"GRB10",1,0,0.316,0.341,0,0
"hsa-mir-362-3p","hsa-mir-671-5p",7975,"MAFK",2889,"RAPGEF1",1,0.0045,0.0155,0.2745,0,0
"hsa-mir-362-3p","hsa-mir-532-3p",7975,"MAFK",2889,"RAPGEF1",1,0.0055,0.0125,0.0205,0.008,0.0216768298673653
"hsa-mir-142-3p","hsa-mir-27a-5p",639,"PRDM1",2908,"NR3C1",1,0,0.059,0.064,0.003,0.00965021772092842
"hsa-mir-486-5p","hsa-mir-874-3p",639,"PRDM1",2908,"NR3C1",1,5e-04,0.0375,0.076,0.004,0.0122608502361767
"hsa-mir-19a-3p","hsa-mir-505-3p",7003,"TEAD1",2909,"ARHGAP35",1,0,0.0125,0.408,0,0
"hsa-mir-362-5p","hsa-mir-424-5p",7003,"TEAD1",2909,"ARHGAP35",1,0,0.2065,0.092,0.006,0.0171259799736086
"hsa-mir-577","hsa-mir-93-5p",7003,"TEAD1",2909,"ARHGAP35",1,0,0.2705,0.158,0.0085,0.0227665746750619
"hsa-mir-27a-5p","hsa-mir-335-3p",7003,"TEAD1",2909,"ARHGAP35",1,0.0045,0.573,0.691,0.0025,0.00828396427605955
"hsa-mir-20a-3p","hsa-mir-577",7003,"TEAD1",2909,"ARHGAP35",1,0,0.148,0.3285,0.0025,0.00828396427605955
