miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-484,hsa-mir-532-3p,6670,8091,1,0.0015,0.101,0.0215,0.003,True,0.021789735248938284
hsa-mir-188-3p,hsa-mir-29a-5p,6671,4124,1,0.0,0.016,0.275,0.002,True,0.01614697512471124
hsa-mir-146b-5p,hsa-mir-486-5p,6671,6670,1,0.0025,0.3355,0.135,0.0015,True,0.012953285586392123
hsa-mir-143-5p,hsa-mir-149-5p,6689,7351,1,0.0,0.09,0.592,0.0035,True,0.02440194576153579
hsa-mir-30a-5p,hsa-mir-942-5p,6689,81029,1,0.004,0.361,0.0785,0.006,True,0.035958992966672466
hsa-let-7g-3p,hsa-mir-628-5p,6720,2194,1,0.0,0.0595,0.1395,0.005,True,0.031594345308282895
hsa-mir-18a-5p,hsa-mir-20a-3p,6720,31,1,0.0,0.0135,0.0185,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-485-3p,6720,31,1,0.0,0.0305,0.171,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-532-3p,6720,31,1,0.0,0.014,0.131,0.0015,True,0.012953285586392123
hsa-mir-19b-3p,hsa-mir-590-3p,6720,3156,1,0.0,0.0165,0.012,0.007,True,0.040059542455740664
hsa-mir-455-5p,hsa-mir-483-3p,6720,3949,1,0.0,0.196,0.1395,0.0055,True,0.03380249509391646
hsa-mir-345-5p,hsa-mir-484,6722,23034,1,0.0035,0.1615,0.1495,0.0025,True,0.019049150025278058
hsa-mir-3605-3p,hsa-mir-484,6722,23034,1,0.0,0.38,0.1375,0.0065,True,0.038037650456222094
hsa-mir-30c-2-3p,hsa-mir-335-5p,6722,4313,1,0.0045,0.0855,0.0105,0.001,True,0.009403275492298694
hsa-mir-149-5p,hsa-mir-486-5p,6722,60,1,0.0,0.012,0.0165,0.002,True,0.01614697512471124
hsa-mir-328-3p,hsa-mir-625-5p,6722,60,1,0.0,0.066,0.311,0.0095,True,0.04951041689178967
hsa-mir-331-3p,hsa-mir-92b-3p,6722,70,1,0.0,0.539,0.4195,0.003,True,0.021789735248938284
hsa-mir-378a-5p,hsa-mir-532-3p,6722,70,1,0.0,0.1165,0.5755,0.0025,True,0.019049150025278058
hsa-mir-148a-3p,hsa-mir-19a-3p,6772,122809,1,0.002,0.1145,0.059,0.009,True,0.047699406593406594
hsa-mir-148a-3p,hsa-mir-19b-3p,6772,122809,1,0.0015,0.0945,0.1355,0.0085,True,0.0458423612819538
hsa-mir-197-3p,hsa-mir-500a-5p,6772,3554,1,0.0,0.0985,0.14,0.009,True,0.047699406593406594
hsa-mir-148a-3p,hsa-mir-320b,6772,5328,1,0.001,0.6155,0.3145,0.004,True,0.02688072678631145
hsa-mir-146b-5p,hsa-mir-93-3p,6772,54617,1,0.0,0.047,0.0565,0.008,True,0.0439557975802593
hsa-mir-155-5p,hsa-mir-532-3p,6772,54617,1,0.0,0.0705,0.042,0.005,True,0.031594345308282895
hsa-mir-155-5p,hsa-mir-500a-5p,6772,7770,1,0.0,0.071,0.012,0.0015,True,0.012953285586392123
hsa-mir-222-5p,hsa-mir-500a-5p,6772,7770,1,0.0,0.4345,0.0145,0.001,True,0.009403275492298694
hsa-mir-125b-2-3p,hsa-mir-146a-5p,6772,9451,1,0.0005,0.0115,0.1405,0.0085,True,0.0458423612819538
hsa-mir-146b-5p,hsa-mir-652-3p,6772,9451,1,0.0,0.063,0.2665,0.0005,True,0.005303897417850702
hsa-mir-342-5p,hsa-mir-7-1-3p,6774,3091,1,0.0,0.43,0.529,0.001,True,0.009403275492298694
hsa-mir-18a-5p,hsa-mir-590-3p,6774,3454,1,0.0,0.0235,0.026,0.0,True,0.0
hsa-mir-155-5p,hsa-mir-501-3p,6774,604,1,0.0015,0.3615,0.018,0.0065,True,0.038037650456222094
hsa-mir-628-5p,hsa-mir-7-1-3p,6774,604,1,0.0,0.127,0.021,0.0005,True,0.005303897417850702
hsa-let-7g-3p,hsa-mir-20a-3p,6774,6095,1,0.0025,0.3175,0.286,0.001,True,0.009403275492298694
hsa-mir-326,hsa-mir-501-3p,6774,7422,1,0.007,0.279,0.035,0.0,True,0.0
hsa-mir-301a-3p,hsa-mir-92a-1-5p,6774,9021,1,0.0,0.1615,0.6065,0.003,True,0.021789735248938284
hsa-mir-127-5p,hsa-mir-133a-3p,6778,598,1,0.0,0.037,0.013,0.008,True,0.0439557975802593
hsa-mir-222-5p,hsa-mir-93-3p,687,23328,1,0.0035,0.014,0.064,0.001,True,0.009403275492298694
hsa-mir-106a-5p,hsa-mir-628-5p,687,4782,1,0.0035,0.0165,0.721,0.006,True,0.035958992966672466
hsa-mir-2277-5p,hsa-mir-628-5p,687,4782,1,0.0015,0.0555,0.697,0.009,True,0.047699406593406594
hsa-mir-33a-5p,hsa-mir-505-3p,687,6867,1,0.0,0.0165,0.2695,0.0025,True,0.019049150025278058
hsa-mir-33a-5p,hsa-mir-940,687,6867,1,0.0,0.0155,0.151,0.0075,True,0.04202729237347214
hsa-mir-505-3p,hsa-mir-942-5p,687,84159,1,0.0,0.495,0.0435,0.008,True,0.0439557975802593
hsa-mir-106a-5p,hsa-mir-342-3p,6886,9844,1,0.0,0.167,0.143,0.002,True,0.01614697512471124
hsa-mir-320b,hsa-mir-342-3p,6886,9844,1,0.0,0.0175,0.118,0.0005,True,0.005303897417850702
hsa-mir-429,hsa-mir-642a-5p,6908,51278,1,0.002,0.101,0.026,0.0025,True,0.019049150025278058
hsa-mir-130a-3p,hsa-mir-29a-5p,6925,23002,1,0.0,0.707,0.116,0.0,True,0.0
hsa-mir-192-5p,hsa-mir-29a-5p,6925,23002,1,0.0015,0.048,0.1455,0.004,True,0.02688072678631145
hsa-mir-130a-3p,hsa-mir-484,6925,23505,1,0.0,0.021,0.1185,0.0055,True,0.03380249509391646
hsa-mir-338-3p,hsa-mir-484,6925,27086,1,0.0,0.018,0.011,0.009,True,0.047699406593406594
hsa-mir-1301-3p,hsa-mir-503-5p,6925,27333,1,0.0,0.037,0.452,0.005,True,0.031594345308282895
hsa-mir-1301-3p,hsa-mir-590-3p,6925,27333,1,0.0,0.034,0.014,0.0045,True,0.02926225595944342
hsa-mir-148a-3p,hsa-mir-320b,6925,27333,1,0.0005,0.1365,0.252,0.0075,True,0.04202729237347214
hsa-mir-301a-3p,hsa-mir-590-3p,6925,27333,1,0.0,0.0335,0.02,0.0005,True,0.005303897417850702
hsa-mir-320b,hsa-mir-93-3p,6925,27333,1,0.0015,0.263,0.75,0.0085,True,0.0458423612819538
hsa-mir-320b,hsa-mir-940,6925,27333,1,0.0005,0.274,0.8675,0.0085,True,0.0458423612819538
hsa-mir-129-5p,hsa-mir-320d,6925,5243,1,0.0035,0.033,0.023,0.0065,True,0.038037650456222094
hsa-mir-155-5p,hsa-mir-590-3p,6925,55074,1,0.0005,0.743,0.1995,0.0045,True,0.02926225595944342
hsa-mir-106a-5p,hsa-mir-338-3p,6925,6711,1,0.0005,0.807,0.4685,0.0015,True,0.012953285586392123
hsa-mir-33b-5p,hsa-mir-484,6925,6711,1,0.0,0.6565,0.3395,0.006,True,0.035958992966672466
hsa-mir-19b-3p,hsa-mir-454-3p,6925,7204,1,0.0,0.0115,0.0255,0.002,True,0.01614697512471124
hsa-mir-19b-3p,hsa-mir-93-3p,6925,7204,1,0.0,0.018,0.1135,0.0045,True,0.02926225595944342
hsa-mir-155-5p,hsa-mir-500a-5p,6925,79718,1,0.001,0.1305,0.1595,0.0025,True,0.019049150025278058
hsa-mir-188-5p,hsa-mir-203a-3p,6925,960,1,0.0,0.7695,0.024,0.0075,True,0.04202729237347214
hsa-mir-20a-5p,hsa-mir-222-5p,6925,960,1,0.0,0.021,0.0135,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-19b-3p,6925,9960,1,0.0005,0.2205,0.0435,0.0025,True,0.019049150025278058
hsa-mir-19b-3p,hsa-mir-454-3p,6925,9960,1,0.0,0.064,0.117,0.0015,True,0.012953285586392123
hsa-mir-320b,hsa-mir-9-5p,6925,9960,1,0.001,0.229,0.0115,0.002,True,0.01614697512471124
hsa-mir-642a-5p,hsa-mir-942-5p,6932,118429,1,0.0,0.5535,0.101,0.006,True,0.035958992966672466
hsa-mir-149-5p,hsa-mir-30a-5p,6932,1390,1,0.0,0.12,0.014,0.007,True,0.040059542455740664
hsa-mir-29b-2-5p,hsa-mir-345-5p,6932,667,1,0.0,0.12,0.198,0.006,True,0.035958992966672466
hsa-mir-345-5p,hsa-mir-539-5p,6934,6932,1,0.004,0.0505,0.191,0.003,True,0.021789735248938284
hsa-mir-205-5p,hsa-mir-378c,6935,9524,-1,0.0,0.678,0.039,0.0085,True,0.0458423612819538
hsa-mir-148b-5p,hsa-mir-99a-3p,6938,1495,1,0.0,0.011,0.0235,0.0005,True,0.005303897417850702
hsa-mir-26b-3p,hsa-mir-7-5p,6938,221895,1,0.0,0.294,0.4205,0.0055,True,0.03380249509391646
hsa-mir-193b-5p,hsa-mir-29b-1-5p,6938,23143,1,0.0005,0.642,0.713,0.004,True,0.02688072678631145
hsa-mir-130b-3p,hsa-mir-92a-1-5p,6938,23670,1,0.0015,0.221,0.4385,0.0075,True,0.04202729237347214
hsa-let-7c-5p,hsa-mir-139-5p,6938,3720,1,0.002,0.0165,0.09,0.001,True,0.009403275492298694
hsa-mir-148b-5p,hsa-mir-203a-3p,6938,463,1,0.0,0.023,0.2275,0.0,True,0.0
hsa-mir-148b-5p,hsa-mir-30a-5p,6938,5796,1,0.0,0.0165,0.2185,0.0055,True,0.03380249509391646
hsa-mir-7-5p,hsa-mir-935,6938,5796,1,0.0,0.241,0.011,0.009,True,0.047699406593406594
hsa-mir-193b-5p,hsa-mir-29a-5p,6938,6925,1,0.0015,0.845,0.0555,0.0,True,0.0
hsa-mir-338-3p,hsa-mir-338-5p,6938,831,1,0.0055,0.2415,0.065,0.009,True,0.047699406593406594
hsa-mir-26b-3p,hsa-mir-29b-2-5p,7003,10395,1,0.0,0.054,0.019,0.0,True,0.0
hsa-mir-26b-3p,hsa-mir-642a-5p,7003,122786,1,0.0,0.021,0.0425,0.0,True,0.0
hsa-mir-26b-3p,hsa-mir-484,7003,1956,1,0.0,0.279,0.0135,0.0,True,0.0
hsa-mir-362-5p,hsa-mir-425-5p,7003,2195,1,0.0,0.2185,0.445,0.0,True,0.0
hsa-mir-532-3p,hsa-mir-616-5p,7003,223117,1,0.003,0.2275,0.0295,0.008,True,0.0439557975802593
hsa-mir-10a-3p,hsa-mir-204-5p,7003,23019,1,0.0,0.259,0.0585,0.0035,True,0.02440194576153579
hsa-mir-26b-3p,hsa-mir-33a-5p,7003,23022,1,0.0,0.106,0.015,0.0,True,0.0
hsa-mir-222-5p,hsa-mir-532-3p,7003,23328,1,0.0025,0.0175,0.025,0.004,True,0.02688072678631145
hsa-mir-532-3p,hsa-mir-92b-3p,7003,23328,1,0.001,0.0245,0.3455,0.0025,True,0.019049150025278058
hsa-mir-130a-3p,hsa-mir-20a-3p,7003,23731,1,0.0,0.0975,0.407,0.002,True,0.01614697512471124
hsa-mir-130a-3p,hsa-mir-222-5p,7003,23731,1,0.0,0.1085,0.3155,0.002,True,0.01614697512471124
hsa-mir-130a-3p,hsa-mir-455-3p,7003,23731,1,0.0,0.1015,0.0105,0.0055,True,0.03380249509391646
hsa-mir-130a-3p,hsa-mir-503-5p,7003,23731,1,0.0,0.093,0.1635,0.0015,True,0.012953285586392123
hsa-mir-222-3p,hsa-mir-505-3p,7003,23731,1,0.0,0.6525,0.0115,0.0025,True,0.019049150025278058
hsa-mir-455-3p,hsa-mir-532-3p,7003,23731,1,0.0,0.0115,0.247,0.0,True,0.0
hsa-mir-532-3p,hsa-mir-769-3p,7003,23731,1,0.0025,0.2435,0.0125,0.0085,True,0.0458423612819538
hsa-mir-532-3p,hsa-mir-93-3p,7003,23731,1,0.0035,0.3065,0.6025,0.0,True,0.0
hsa-mir-214-3p,hsa-mir-27a-5p,7003,473,1,0.002,0.1815,0.6045,0.004,True,0.02688072678631145
hsa-mir-26b-3p,hsa-mir-484,7003,51421,1,0.0,0.676,0.05,0.0095,True,0.04951041689178967
hsa-mir-26b-3p,hsa-mir-532-3p,7003,51421,1,0.0,0.741,0.011,0.0,True,0.0
hsa-mir-505-3p,hsa-mir-532-3p,7003,53405,1,0.0,0.1235,0.239,0.006,True,0.035958992966672466
hsa-mir-130a-3p,hsa-mir-532-3p,7003,55187,1,0.0,0.3275,0.015,0.001,True,0.009403275492298694
hsa-mir-130b-5p,hsa-mir-148a-3p,7003,57608,1,0.0,0.0445,0.0105,0.001,True,0.009403275492298694
hsa-mir-130b-5p,hsa-mir-26b-3p,7003,57608,1,0.0,0.0405,0.075,0.0025,True,0.019049150025278058
hsa-mir-26b-3p,hsa-mir-29b-2-5p,7003,57608,1,0.0,0.0745,0.1125,0.0,True,0.0
hsa-mir-26b-3p,hsa-mir-582-5p,7003,57608,1,0.0,0.0695,0.038,0.003,True,0.021789735248938284
hsa-mir-424-5p,hsa-mir-503-5p,7003,63971,1,0.0035,0.3915,0.038,0.002,True,0.01614697512471124
hsa-let-7g-3p,hsa-mir-505-3p,7003,6453,1,0.0,0.0205,0.038,0.0075,True,0.04202729237347214
hsa-mir-505-3p,hsa-mir-93-3p,7003,6453,1,0.0,0.053,0.59,0.004,True,0.02688072678631145
hsa-mir-671-5p,hsa-mir-7-5p,7003,6711,1,0.0,0.0195,0.645,0.0,True,0.0
hsa-mir-26b-3p,hsa-mir-576-5p,7003,6764,1,0.0,0.3835,0.5805,0.0085,True,0.0458423612819538
hsa-mir-362-5p,hsa-mir-590-5p,7003,6764,1,0.0,0.1585,0.0205,0.008,True,0.0439557975802593
hsa-mir-505-3p,hsa-mir-590-5p,7003,6764,1,0.0,0.9895,0.013,0.0,True,0.0
hsa-mir-532-3p,hsa-mir-590-5p,7003,6764,1,0.004,0.596,0.022,0.0,True,0.0
hsa-mir-26b-3p,hsa-mir-33a-5p,7003,6867,1,0.0,0.0205,0.0285,0.0005,True,0.005303897417850702
hsa-mir-421,hsa-mir-532-3p,7003,6867,1,0.0,0.469,0.348,0.0,True,0.0
hsa-mir-26b-3p,hsa-mir-629-3p,7003,781,1,0.0,0.026,0.0835,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-503-5p,7003,79026,1,0.0,0.0195,0.0135,0.0055,True,0.03380249509391646
hsa-mir-424-5p,hsa-mir-503-5p,7003,79026,1,0.0035,0.6025,0.014,0.005,True,0.031594345308282895
hsa-mir-362-5p,hsa-mir-425-5p,7003,800,1,0.0,0.3915,0.04,0.0035,True,0.02440194576153579
hsa-mir-26b-3p,hsa-mir-454-3p,7003,9637,1,0.0,0.7265,0.0155,0.008,True,0.0439557975802593
hsa-mir-505-5p,hsa-mir-532-3p,7003,9645,1,0.002,0.0125,0.021,0.0015,True,0.012953285586392123
hsa-mir-590-5p,hsa-mir-92a-1-5p,7004,6764,1,0.0,0.0125,0.129,0.001,True,0.009403275492298694
hsa-mir-197-3p,hsa-mir-324-5p,7020,6667,1,0.0035,0.185,0.035,0.001,True,0.009403275492298694
hsa-mir-197-3p,hsa-mir-96-5p,7020,6667,1,0.002,0.151,0.0455,0.0035,True,0.02440194576153579
hsa-mir-222-3p,hsa-mir-324-5p,7020,6667,1,0.0,0.025,0.046,0.0005,True,0.005303897417850702
hsa-mir-1226-3p,hsa-mir-1270,7020,6879,1,0.009,0.936,0.2445,0.002,True,0.01614697512471124
hsa-mir-212-3p,hsa-mir-320d,7022,1026,-1,0.004,0.0615,0.1015,0.0005,True,0.005303897417850702
hsa-mir-185-3p,hsa-mir-590-3p,7025,26086,1,0.0,0.035,0.014,0.006,True,0.035958992966672466
hsa-mir-153-3p,hsa-mir-486-5p,7025,64718,1,0.003,0.446,0.2715,0.0065,True,0.038037650456222094
hsa-mir-19a-3p,hsa-mir-20a-5p,7157,91768,1,0.0,0.011,0.0115,0.0,True,0.0
hsa-mir-19b-3p,hsa-mir-455-3p,7161,4193,1,0.007,0.099,0.0265,0.001,True,0.009403275492298694
hsa-mir-20a-3p,hsa-mir-320b,7182,10847,1,0.0005,0.0675,0.092,0.004,True,0.02688072678631145
hsa-mir-1271-5p,hsa-mir-92a-1-5p,7182,27327,1,0.001,0.424,0.053,0.004,True,0.02688072678631145
hsa-mir-196b-5p,hsa-mir-92a-1-5p,7182,27327,1,0.0,0.0535,0.0515,0.0005,True,0.005303897417850702
hsa-mir-3170,hsa-mir-92a-1-5p,7182,27327,1,0.0,0.0395,0.0785,0.0,True,0.0
hsa-mir-328-3p,hsa-mir-766-3p,7182,387640,1,0.002,0.06,0.635,0.0,True,0.0
hsa-mir-378a-3p,hsa-mir-429,7376,9612,1,0.0005,0.208,0.028,0.0,True,0.0
hsa-mir-301a-3p,hsa-mir-590-3p,7528,11080,1,0.002,0.1515,0.2865,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-193b-3p,7528,2033,1,0.0,0.0185,0.4045,0.0025,True,0.019049150025278058
hsa-mir-130a-3p,hsa-mir-188-5p,7528,22930,1,0.0005,0.2865,0.0865,0.0015,True,0.012953285586392123
hsa-mir-30a-5p,hsa-mir-766-3p,7528,5518,-1,0.0005,0.0115,0.143,0.0095,True,0.04951041689178967
hsa-mir-30c-2-3p,hsa-mir-766-3p,7528,57130,-1,0.001,0.026,0.0215,0.008,True,0.0439557975802593
hsa-mir-193b-3p,hsa-mir-345-5p,7528,7799,1,0.001,0.6385,0.773,0.0015,True,0.012953285586392123
hsa-mir-197-3p,hsa-mir-576-5p,7528,7799,1,0.004,0.033,0.441,0.0025,True,0.019049150025278058
hsa-mir-33a-3p,hsa-mir-484,7528,7799,1,0.0015,0.6085,0.1015,0.006,True,0.035958992966672466
hsa-mir-33a-3p,hsa-mir-576-5p,7528,7799,1,0.0005,0.625,0.4665,0.008,True,0.0439557975802593
hsa-mir-345-5p,hsa-mir-576-5p,7528,7799,1,0.0,0.7865,0.4765,0.0085,True,0.0458423612819538
hsa-mir-424-5p,hsa-mir-484,7528,7799,1,0.0075,0.0215,0.1175,0.003,True,0.021789735248938284
hsa-mir-130b-3p,hsa-mir-17-5p,7528,80335,1,0.0,0.695,0.0165,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-454-3p,7528,80335,1,0.0,0.0435,0.02,0.0005,True,0.005303897417850702
hsa-mir-30b-3p,hsa-mir-454-3p,7528,80335,1,0.006,0.5885,0.021,0.009,True,0.047699406593406594
hsa-mir-130a-3p,hsa-mir-484,7543,55914,1,0.0025,0.1075,0.0115,0.0085,True,0.0458423612819538
hsa-mir-19a-3p,hsa-mir-33a-5p,7543,84333,1,0.0,0.1115,0.789,0.001,True,0.009403275492298694
hsa-mir-19b-3p,hsa-mir-29a-5p,7543,8545,1,0.001,0.198,0.895,0.0035,True,0.02440194576153579
hsa-mir-19b-3p,hsa-mir-455-3p,7543,8545,1,0.001,0.1785,0.0125,0.0,True,0.0
hsa-mir-3170,hsa-mir-331-3p,7572,23413,-1,0.0,0.0505,0.4945,0.0095,True,0.04951041689178967
hsa-mir-130b-3p,hsa-mir-548b-3p,7586,80205,1,0.0,0.355,0.362,0.004,True,0.02688072678631145
hsa-mir-130b-3p,hsa-mir-93-3p,7586,80205,1,0.0,0.321,0.032,0.005,True,0.031594345308282895
hsa-mir-155-5p,hsa-mir-9-3p,7586,80205,1,0.0,0.0255,0.011,0.001,True,0.009403275492298694
hsa-mir-19b-3p,hsa-mir-93-3p,7586,80205,1,0.0095,0.0535,0.0295,0.0065,True,0.038037650456222094
hsa-mir-148a-3p,hsa-mir-324-5p,7702,23389,1,0.0,0.3765,0.083,0.002,True,0.01614697512471124
hsa-mir-20a-3p,hsa-mir-324-5p,7702,23389,1,0.0,0.0515,0.0805,0.0,True,0.0
hsa-mir-324-5p,hsa-mir-33a-5p,7702,8648,1,0.0035,0.305,0.028,0.0005,True,0.005303897417850702
hsa-mir-33a-5p,hsa-mir-548b-3p,7702,8648,1,0.0,0.027,0.1135,0.0085,True,0.0458423612819538
hsa-mir-19b-3p,hsa-mir-20a-3p,7764,23670,1,0.009,0.014,0.0425,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-197-3p,7764,84159,1,0.0045,0.1215,0.0425,0.001,True,0.009403275492298694
hsa-mir-17-5p,hsa-mir-19a-3p,7764,84669,1,0.0025,0.091,0.0155,0.0005,True,0.005303897417850702
hsa-mir-17-5p,hsa-mir-19b-3p,7764,84669,1,0.0045,0.0865,0.033,0.003,True,0.021789735248938284
hsa-mir-19b-3p,hsa-mir-766-3p,7764,84669,1,0.0045,0.025,0.108,0.009,True,0.047699406593406594
hsa-mir-17-5p,hsa-mir-188-5p,7764,8826,1,0.0015,0.0305,0.05,0.0025,True,0.019049150025278058
hsa-mir-17-5p,hsa-mir-940,7764,8826,1,0.0015,0.027,0.021,0.0005,True,0.005303897417850702
hsa-mir-19a-3p,hsa-mir-940,7764,8826,1,0.0025,0.0285,0.017,0.001,True,0.009403275492298694
hsa-mir-26b-3p,hsa-mir-532-3p,7975,201134,1,0.0,0.4255,0.0335,0.0005,True,0.005303897417850702
hsa-mir-1301-3p,hsa-mir-345-5p,7975,23034,1,0.0,0.0125,0.1465,0.0095,True,0.04951041689178967
hsa-mir-345-5p,hsa-mir-766-3p,7975,23034,1,0.0,0.152,0.252,0.0015,True,0.012953285586392123
hsa-mir-149-5p,hsa-mir-940,8202,23224,1,0.0,0.0395,0.2915,0.007,True,0.040059542455740664
hsa-mir-136-3p,hsa-mir-758-3p,8202,23389,1,0.0,0.0105,0.363,0.0,True,0.0
hsa-mir-16-2-3p,hsa-mir-589-3p,8202,23389,1,0.0015,0.101,0.0795,0.0015,True,0.012953285586392123
hsa-mir-20a-3p,hsa-mir-33a-5p,8202,23389,1,0.0,0.0405,0.114,0.007,True,0.040059542455740664
hsa-let-7g-3p,hsa-mir-126-5p,8202,23446,1,0.0,0.0445,0.286,0.0015,True,0.012953285586392123
hsa-let-7g-3p,hsa-mir-33a-5p,8202,23446,1,0.0,0.046,0.2555,0.001,True,0.009403275492298694
hsa-let-7i-3p,hsa-mir-126-5p,8202,23446,1,0.0,0.0295,0.2065,0.004,True,0.02688072678631145
hsa-let-7i-3p,hsa-mir-365a-5p,8202,23446,1,0.0,0.0185,0.042,0.008,True,0.0439557975802593
hsa-mir-126-5p,hsa-mir-222-3p,8202,23446,1,0.0,0.2385,0.2115,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-29a-5p,8202,23446,1,0.0,0.247,0.905,0.004,True,0.02688072678631145
hsa-mir-130b-5p,hsa-mir-511-5p,8202,23446,1,0.0,0.282,0.092,0.0,True,0.0
hsa-mir-192-5p,hsa-mir-511-5p,8202,23446,1,0.0,0.081,0.1,0.0095,True,0.04951041689178967
hsa-mir-222-3p,hsa-mir-365a-5p,8202,23446,1,0.0,0.234,0.034,0.0055,True,0.03380249509391646
hsa-mir-33a-5p,hsa-mir-511-5p,8202,23446,1,0.001,0.1745,0.0685,0.0015,True,0.012953285586392123
hsa-mir-511-5p,hsa-mir-589-3p,8202,23446,1,0.0005,0.124,0.359,0.0085,True,0.0458423612819538
hsa-mir-142-3p,hsa-mir-654-3p,8202,23613,1,0.0,0.0795,0.0655,0.004,True,0.02688072678631145
hsa-mir-191-5p,hsa-mir-33a-5p,8202,4026,1,0.0,0.2025,0.2995,0.0,True,0.0
hsa-mir-191-5p,hsa-mir-589-3p,8202,4026,1,0.0,0.209,0.1095,0.002,True,0.01614697512471124
hsa-mir-192-5p,hsa-mir-193b-3p,8202,4026,1,0.0,0.157,0.39,0.0,True,0.0
hsa-mir-33a-5p,hsa-mir-940,8202,4026,1,0.002,0.3325,0.2975,0.006,True,0.035958992966672466
hsa-mir-33a-5p,hsa-mir-942-5p,8202,4026,1,0.0,0.286,0.011,0.009,True,0.047699406593406594
hsa-mir-365a-5p,hsa-mir-940,8202,4026,1,0.004,0.028,0.2905,0.0,True,0.0
hsa-mir-33a-3p,hsa-mir-342-3p,8202,4734,1,0.0,0.568,0.1335,0.0,True,0.0
hsa-mir-33a-3p,hsa-mir-425-5p,8202,4734,1,0.0015,0.529,0.029,0.0075,True,0.04202729237347214
hsa-mir-425-5p,hsa-mir-940,8202,4734,1,0.0,0.0335,0.18,0.0005,True,0.005303897417850702
hsa-mir-153-3p,hsa-mir-338-5p,8202,9712,1,0.005,0.0215,0.014,0.0005,True,0.005303897417850702
hsa-let-7f-1-3p,hsa-mir-324-5p,8553,60,-1,0.0,0.0315,0.0165,0.007,True,0.040059542455740664
hsa-mir-19b-3p,hsa-mir-301a-3p,860,4322,1,0.0,0.016,0.059,0.0005,True,0.005303897417850702
hsa-mir-19a-3p,hsa-mir-501-5p,860,5305,1,0.0,0.061,0.0405,0.002,True,0.01614697512471124
hsa-mir-501-5p,hsa-mir-505-5p,860,5468,1,0.0,0.0885,0.024,0.007,True,0.040059542455740664
hsa-mir-301a-3p,hsa-mir-4326,864,2534,1,0.0,0.0255,0.8845,0.002,True,0.01614697512471124
hsa-mir-19a-3p,hsa-mir-324-5p,8648,10564,1,0.0,0.011,0.1065,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-503-5p,8648,10564,1,0.0,0.0115,0.0145,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-590-3p,8648,10564,1,0.0,0.0225,0.035,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-766-3p,8648,10564,1,0.0,0.012,0.554,0.0015,True,0.012953285586392123
hsa-mir-19a-3p,hsa-mir-222-3p,8648,2186,1,0.0,0.071,0.273,0.0025,True,0.019049150025278058
hsa-mir-19a-3p,hsa-mir-598-3p,8648,2186,1,0.0,0.072,0.1115,0.0075,True,0.04202729237347214
hsa-mir-27a-5p,hsa-mir-653-5p,90993,871,1,0.0015,0.588,0.028,0.003,True,0.021789735248938284
hsa-mir-1271-5p,hsa-mir-629-3p,9575,2737,1,0.0,0.0505,0.022,0.0005,True,0.005303897417850702
hsa-mir-331-3p,hsa-mir-629-3p,9575,2737,1,0.0,0.502,0.015,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-766-3p,9575,55422,1,0.0005,0.656,0.342,0.0045,True,0.02926225595944342
hsa-mir-130b-5p,hsa-mir-142-3p,9575,57608,1,0.0,0.052,0.0875,0.0015,True,0.012953285586392123
hsa-mir-130b-5p,hsa-mir-331-3p,9575,57608,1,0.0,0.0315,0.073,0.003,True,0.021789735248938284
hsa-mir-149-5p,hsa-mir-331-3p,9575,57608,1,0.0,0.39,0.0635,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-331-3p,9575,57608,1,0.0,0.116,0.0505,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-342-3p,9575,64759,1,0.0,0.0795,0.013,0.0005,True,0.005303897417850702
hsa-mir-10b-5p,hsa-mir-30a-5p,9575,7074,1,0.0095,0.0125,0.0705,0.0005,True,0.005303897417850702
hsa-mir-484,hsa-mir-96-5p,9575,9645,1,0.001,0.5375,0.0765,0.0,True,0.0
hsa-mir-18a-3p,hsa-mir-320b,9935,7204,1,0.0045,0.09,0.221,0.0,True,0.0
