"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-383-5p","hsa-mir-497-3p",6667,"SP1",4144,"MAT2A",1,0,0.6745,0.2255,0.0035,0.0205773428678961
"hsa-mir-187-3p","hsa-mir-3065-5p",6938,"TCF12",4154,"MBNL1",1,0.0055,0.018,0.03,5e-04,0.00443296712206591
"hsa-mir-136-5p","hsa-mir-199a-3p",4801,"NFYB",4154,"MBNL1",1,0,0.0205,0.3285,0.006,0.0306554527614242
"hsa-mir-130a-3p","hsa-mir-130a-5p",3091,"HIF1A",4170,"MCL1",1,0,0.0835,0.0425,0.002,0.0134607004370037
"hsa-mir-130a-3p","hsa-mir-497-5p",3091,"HIF1A",4170,"MCL1",1,0,0.089,0.6285,0.002,0.0134607004370037
"hsa-mir-130a-5p","hsa-mir-935",3091,"HIF1A",4170,"MCL1",1,0,0.064,0.9555,0.0025,0.0159618135637754
"hsa-mir-130a-5p","hsa-mir-301b-3p",6667,"SP1",4170,"MCL1",1,0.0025,0.0455,0.0165,0.003,0.0183351871000196
"hsa-mir-130a-3p","hsa-mir-195-5p",6667,"SP1",4170,"MCL1",1,0,0.085,0.7915,0.0015,0.0107739096163952
"hsa-mir-130a-3p","hsa-mir-195-5p",3091,"HIF1A",4170,"MCL1",1,0,0.085,0.7915,0.0015,0.0107739096163952
"hsa-mir-130a-3p","hsa-mir-130a-5p",6667,"SP1",4170,"MCL1",1,0,0.0835,0.0425,0.002,0.0134607004370037
"hsa-mir-130a-3p","hsa-mir-497-5p",6667,"SP1",4170,"MCL1",1,0,0.089,0.6285,0.002,0.0134607004370037
"hsa-let-7b-5p","hsa-mir-519a-3p",1874,"E2F4",4176,"MCM7",1,0.0035,0.012,0.12,0,0
"hsa-let-7b-5p","hsa-mir-520d-3p",1874,"E2F4",4176,"MCM7",1,0.0045,0.0155,0.068,0,0
"hsa-let-7b-5p","hsa-mir-520c-3p",1874,"E2F4",4176,"MCM7",1,0.005,0.012,0.123,0,0
"hsa-mir-224-3p","hsa-mir-33b-5p",7291,"TWIST1",4193,"MDM2",1,0,0.072,0.023,0.0085,0.0393354775910957
"hsa-mir-125b-5p","hsa-mir-514a-3p",7157,"TP53",4194,"MDM4",1,0,0.032,0.046,0.003,0.0183351871000196
"hsa-let-7b-5p","hsa-mir-125b-5p",7157,"TP53",4194,"MDM4",1,0,0.0865,0.039,0,0
"hsa-mir-125b-5p","hsa-mir-508-3p",7157,"TP53",4194,"MDM4",1,0,0.0285,0.09,0.0075,0.0358980980937165
"hsa-mir-125a-5p","hsa-mir-379-5p",7157,"TP53",4194,"MDM4",1,0,0.0115,0.0115,0.0035,0.0205773428678961
"hsa-mir-142-3p","hsa-mir-18a-5p",3660,"IRF2",4261,"CIITA",1,0.0055,0.0305,0.052,0.0085,0.0393354775910957
"hsa-mir-519a-3p","hsa-mir-519d-3p",3660,"IRF2",4277,"MICB",1,0.003,0.164,0.118,0.006,0.0306554527614242
"hsa-mir-136-5p","hsa-mir-377-5p",3660,"IRF2",4277,"MICB",1,0,0.104,0.1875,0.004,0.0227281560965471
"hsa-mir-519d-3p","hsa-mir-520a-3p",3660,"IRF2",4277,"MICB",1,0.002,0.159,0.1185,0.0015,0.0107739096163952
"hsa-mir-519c-3p","hsa-mir-519d-3p",3660,"IRF2",4277,"MICB",1,0.0055,0.149,0.153,0.007,0.0341537157263012
"hsa-mir-519d-3p","hsa-mir-520d-3p",3660,"IRF2",4277,"MICB",1,0.007,0.143,0.114,5e-04,0.00443296712206591
"hsa-mir-181c-5p","hsa-mir-200c-3p",1385,"CREB1",4286,"MITF",1,0,0.049,0.717,0.0045,0.0248073403745809
"hsa-let-7b-5p","hsa-mir-520h",7157,"TP53",4288,"MKI67",1,0,0.015,0.035,0,0
"hsa-let-7b-5p","hsa-mir-526b-5p",1874,"E2F4",4288,"MKI67",1,0.0035,0.016,0.065,0,0
"hsa-let-7b-5p","hsa-mir-520h",1874,"E2F4",4288,"MKI67",1,0.0015,0.015,0.035,0,0
"hsa-let-7b-5p","hsa-mir-519d-3p",7157,"TP53",4288,"MKI67",1,5e-04,0.014,0.063,0,0
"hsa-let-7b-5p","hsa-mir-520g-3p",1874,"E2F4",4288,"MKI67",1,0.004,0.0145,0.053,0,0
"hsa-mir-30a-5p","hsa-mir-520g-3p",7157,"TP53",4288,"MKI67",1,0,0.0235,0.04,0.0095,0.0426185562780775
"hsa-mir-30a-3p","hsa-mir-377-5p",1874,"E2F4",4288,"MKI67",1,5e-04,0.0185,0.229,5e-04,0.00443296712206591
"hsa-let-7b-5p","hsa-mir-526b-5p",7157,"TP53",4288,"MKI67",1,0,0.016,0.065,0,0
"hsa-let-7b-5p","hsa-mir-519d-3p",1874,"E2F4",4288,"MKI67",1,0.002,0.014,0.063,0,0
"hsa-let-7b-5p","hsa-mir-520g-3p",7157,"TP53",4288,"MKI67",1,0,0.0145,0.053,0,0
"hsa-mir-128-3p","hsa-mir-450b-5p",3725,"JUN",4313,"MMP2",1,0,0.0105,0.4765,0.0055,0.0287304256437204
"hsa-mir-17-5p","hsa-mir-2355-5p",6667,"SP1",4313,"MMP2",1,0.004,0.0505,0.0955,0.002,0.0134607004370037
"hsa-mir-15a-5p","hsa-mir-17-5p",7020,"TFAP2A",4313,"MMP2",1,0,0.0185,0.0465,0.0035,0.0205773428678961
"hsa-mir-15a-5p","hsa-mir-20a-5p",7020,"TFAP2A",4313,"MMP2",1,5e-04,0.0245,0.013,5e-04,0.00443296712206591
"hsa-mir-181d-5p","hsa-mir-3065-5p",7157,"TP53",4363,"ABCC1",1,0.0035,0.167,0.192,5e-04,0.00443296712206591
"hsa-let-7b-5p","hsa-mir-30a-5p",7157,"TP53",4436,"MSH2",1,0,0.06,0.024,0.0075,0.0358980980937165
"hsa-let-7b-5p","hsa-mir-30a-5p",1874,"E2F4",4436,"MSH2",1,0.0045,0.06,0.024,0.0075,0.0358980980937165
"hsa-mir-30a-5p","hsa-mir-381-3p",367,"AR",4609,"MYC",1,0.0045,0.025,0.1285,0.0095,0.0426185562780775
"hsa-mir-31-5p","hsa-mir-512-5p",367,"AR",4609,"MYC",1,0,0.047,0.159,0.0075,0.0358980980937165
"hsa-let-7b-5p","hsa-mir-31-5p",367,"AR",4609,"MYC",1,0,0.152,0.0495,0.0055,0.0287304256437204
"hsa-mir-30a-3p","hsa-mir-381-3p",367,"AR",4609,"MYC",1,0.0015,0.0335,0.168,0.0035,0.0205773428678961
"hsa-mir-577","hsa-mir-99a-5p",639,"PRDM1",4609,"MYC",-1,0.003,0.028,0.018,0.0095,0.0426185562780775
"hsa-let-7b-5p","hsa-mir-519d-3p",1875,"E2F5",4609,"MYC",1,0.0065,0.1715,0.1145,0.001,0.00782846506300114
"hsa-mir-31-5p","hsa-mir-516a-5p",367,"AR",4609,"MYC",1,0,0.0495,0.1655,0.001,0.00782846506300114
"hsa-mir-141-3p","hsa-mir-497-5p",2625,"GATA3",4609,"MYC",1,0,0.0135,0.069,5e-04,0.00443296712206591
"hsa-mir-181d-5p","hsa-mir-497-5p",1875,"E2F5",4609,"MYC",1,0.0095,0.0535,0.0515,5e-04,0.00443296712206591
"hsa-mir-141-3p","hsa-mir-195-3p",2625,"GATA3",4609,"MYC",1,0,0.0185,0.0715,5e-04,0.00443296712206591
"hsa-mir-141-3p","hsa-mir-195-5p",2625,"GATA3",4609,"MYC",1,0,0.012,0.039,0.007,0.0341537157263012
"hsa-mir-181c-5p","hsa-mir-195-3p",1875,"E2F5",4609,"MYC",1,0.004,0.4775,0.072,0.0075,0.0358980980937165
"hsa-mir-181c-5p","hsa-mir-497-5p",1875,"E2F5",4609,"MYC",1,0.0045,0.489,0.0365,0.0065,0.0324104879160967
"hsa-mir-130a-3p","hsa-mir-497-3p",6908,"TBP",4609,"MYC",1,5e-04,0.1275,0.0665,0.005,0.0268154396978763
"hsa-let-7b-5p","hsa-mir-519d-3p",1869,"E2F1",4609,"MYC",1,0.0035,0.1715,0.1145,0.001,0.00782846506300114
"hsa-mir-2355-3p","hsa-mir-376b-3p",10765,"KDM5B",4627,"MYH9",1,0.0015,0.015,0.1785,0.004,0.0227281560965471
"hsa-mir-301b-3p","hsa-mir-9-5p",1316,"KLF6",4627,"MYH9",1,0.0025,0.0125,0.4995,0.0065,0.0324104879160967
"hsa-mir-141-3p","hsa-mir-196a-5p",51274,"KLF3",4644,"MYO5A",1,0.004,0.0175,0.018,0,0
"hsa-let-7b-5p","hsa-mir-30a-5p",1874,"E2F4",4691,"NCL",1,0.0045,0.0255,0.22,0.007,0.0341537157263012
"hsa-let-7b-5p","hsa-mir-199b-5p",1874,"E2F4",4691,"NCL",1,0.0025,0.027,0.0815,0.008,0.0376461677497095
"hsa-let-7b-5p","hsa-mir-30a-3p",1874,"E2F4",4691,"NCL",1,5e-04,0.0305,0.0625,0.0055,0.0287304256437204
"hsa-mir-130a-3p","hsa-mir-543",3091,"HIF1A",4846,"NOS3",1,0,0.0115,0.2045,0.0025,0.0159618135637754
"hsa-mir-125a-5p","hsa-mir-516a-5p",4609,"MYC",4869,"NPM1",1,0,0.114,0.5155,0.0045,0.0248073403745809
"hsa-mir-125a-5p","hsa-mir-512-5p",4609,"MYC",4869,"NPM1",1,0,0.0785,0.8055,0.001,0.00782846506300114
"hsa-mir-301b-3p","hsa-mir-766-3p",6774,"STAT3",4919,"ROR1",1,0,0.083,0.015,0.0015,0.0107739096163952
"hsa-let-7b-5p","hsa-mir-485-3p",4801,"NFYB",4925,"NUCB2",1,5e-04,0.081,0.174,0.007,0.0341537157263012
"hsa-mir-130a-3p","hsa-mir-495-3p",6925,"TCF4",5097,"PCDH1",1,0,0.0795,0.3205,5e-04,0.00443296712206591
"hsa-mir-3680-3p","hsa-mir-520h",9575,"CLOCK",5130,"PCYT1A",1,0.008,0.7135,0.448,0.0065,0.0324104879160967
"hsa-mir-3065-3p","hsa-mir-30a-5p",2309,"FOXO3",5290,"PIK3CA",1,0.003,0.0525,0.0145,0.009,0.0409841540864133
"hsa-mir-15b-5p","hsa-mir-592",4609,"MYC",5315,"PKM",1,0,0.15,0.2055,0,0
"hsa-mir-130b-3p","hsa-mir-15b-5p",4609,"MYC",5315,"PKM",1,0,0.0575,0.1595,0.0065,0.0324104879160967
"hsa-mir-15b-5p","hsa-mir-33a-5p",4609,"MYC",5315,"PKM",1,0,0.146,0.636,0.003,0.0183351871000196
"hsa-mir-576-5p","hsa-mir-96-5p",3091,"HIF1A",5315,"PKM",1,5e-04,0.0345,0.4265,0,0
"hsa-let-7b-5p","hsa-mir-519d-3p",1869,"E2F1",5347,"PLK1",1,0.0035,0.0215,0.0735,0,0
"hsa-mir-130a-3p","hsa-mir-181d-5p",3091,"HIF1A",5366,"PMAIP1",1,0,0.0265,0.0285,0.007,0.0341537157263012
"hsa-mir-181d-5p","hsa-mir-3065-5p",7157,"TP53",5366,"PMAIP1",1,0.0035,0.0275,0.0135,0.0025,0.0159618135637754
"hsa-mir-183-5p","hsa-mir-429",27086,"FOXP1",5366,"PMAIP1",-1,0.002,0.427,0.0545,0.009,0.0409841540864133
"hsa-mir-429","hsa-mir-889-3p",3091,"HIF1A",5366,"PMAIP1",1,0,0.041,0.2215,0.005,0.0268154396978763
"hsa-let-7b-5p","hsa-mir-31-5p",367,"AR",5528,"PPP2R5D",1,0,0.0615,0.235,0,0
"hsa-mir-195-3p","hsa-mir-199a-3p",367,"AR",5528,"PPP2R5D",1,0.002,0.046,0.141,5e-04,0.00443296712206591
"hsa-let-7b-5p","hsa-mir-519d-3p",1869,"E2F1",5558,"PRIM2",1,0.0035,0.011,0.4645,0,0
"hsa-mir-150-5p","hsa-mir-940",5914,"RARA",5578,"PRKCA",1,0.002,0.0325,0.0145,0.001,0.00782846506300114
"hsa-mir-101-5p","hsa-mir-130a-3p",4609,"MYC",5591,"PRKDC",1,0.0025,0.348,0.139,0.005,0.0268154396978763
"hsa-mir-125a-5p","hsa-mir-199b-3p",7157,"TP53",5599,"MAPK8",1,0,0.5535,0.3515,0,0
"hsa-mir-125a-5p","hsa-mir-199a-3p",7157,"TP53",5599,"MAPK8",1,0,0.5625,0.4405,0,0
"hsa-mir-130a-3p","hsa-mir-494-3p",6772,"STAT1",5610,"EIF2AK2",1,0.0015,0.3695,0.127,0.0055,0.0287304256437204
"hsa-mir-429","hsa-mir-512-5p",4609,"MYC",5728,"PTEN",1,0.003,0.012,0.0315,0.003,0.0183351871000196
"hsa-mir-181c-5p","hsa-mir-3065-5p",6667,"SP1",5743,"PTGS2",1,0,0.045,0.015,0.004,0.0227281560965471
"hsa-mir-141-3p","hsa-mir-195-3p",367,"AR",5743,"PTGS2",-1,0.0015,0.3965,0.0405,5e-04,0.00443296712206591
"hsa-let-7b-5p","hsa-mir-512-5p",1390,"CREM",5757,"PTMA",1,0,0.0555,0.851,0,0
"hsa-let-7b-5p","hsa-mir-512-5p",1875,"E2F5",5757,"PTMA",1,0.0045,0.0555,0.851,0,0
"hsa-mir-33a-3p","hsa-mir-377-3p",7003,"TEAD1",5915,"RARB",1,0.0095,0.022,0.267,0.005,0.0268154396978763
"hsa-mir-299-5p","hsa-mir-519d-3p",6667,"SP1",5925,"RB1",1,5e-04,0.5205,0.667,0.0085,0.0393354775910957
"hsa-mir-299-5p","hsa-mir-519c-3p",6667,"SP1",5925,"RB1",1,0.001,0.4755,0.654,0.0065,0.0324104879160967
"hsa-mir-17-5p","hsa-mir-215-5p",1958,"EGR1",5934,"RBL2",1,0,0.251,0.099,0.0095,0.0426185562780775
"hsa-mir-17-5p","hsa-mir-215-5p",10664,"CTCF",5934,"RBL2",1,0,0.251,0.099,0.0095,0.0426185562780775
"hsa-mir-106a-5p","hsa-mir-215-5p",10664,"CTCF",5934,"RBL2",1,0,0.101,0.0745,0.0085,0.0393354775910957
"hsa-mir-106a-5p","hsa-mir-215-5p",1958,"EGR1",5934,"RBL2",1,0,0.101,0.0745,0.0085,0.0393354775910957
"hsa-mir-3065-3p","hsa-mir-30a-3p",6667,"SP1",5966,"REL",1,0,0.2585,0.0285,0,0
"hsa-mir-3065-5p","hsa-mir-30a-5p",6667,"SP1",5966,"REL",1,0,0.092,0.0515,0,0
"hsa-mir-130a-3p","hsa-mir-196a-5p",6667,"SP1",6095,"RORA",1,0,0.179,0.1055,0,0
"hsa-mir-130a-3p","hsa-mir-92b-3p",6667,"SP1",6095,"RORA",1,0,0.2385,0.0175,0,0
"hsa-mir-130a-3p","hsa-mir-196a-5p",3091,"HIF1A",6095,"RORA",1,0,0.179,0.1055,0,0
"hsa-mir-150-5p","hsa-mir-96-5p",6667,"SP1",6095,"RORA",1,0.001,0.0255,0.9525,0,0
"hsa-mir-130a-3p","hsa-mir-92b-3p",3091,"HIF1A",6095,"RORA",1,0,0.2385,0.0175,0,0
"hsa-mir-33b-3p","hsa-mir-885-5p",6667,"SP1",6095,"RORA",1,5e-04,0.0445,0.8455,0.006,0.0306554527614242
"hsa-mir-135b-5p","hsa-mir-17-5p",2308,"FOXO1",6197,"RPS6KA3",1,5e-04,0.2815,0.127,0,0
"hsa-mir-135b-5p","hsa-mir-181b-5p",2308,"FOXO1",6197,"RPS6KA3",1,0,0.276,0.6175,0.0055,0.0287304256437204
"hsa-mir-135b-5p","hsa-mir-20a-5p",2308,"FOXO1",6197,"RPS6KA3",1,5e-04,0.2875,0.4665,0,0
"hsa-mir-135b-5p","hsa-mir-15a-5p",2308,"FOXO1",6197,"RPS6KA3",1,5e-04,0.286,0.141,0.007,0.0341537157263012
"hsa-let-7b-5p","hsa-mir-182-5p",1869,"E2F1",6241,"RRM2",1,0.0015,0.0135,0.0505,0.009,0.0409841540864133
"hsa-mir-150-5p","hsa-mir-155-3p",6667,"SP1",6374,"CXCL5",1,0.001,0.012,0.101,0.002,0.0134607004370037
"hsa-let-7b-5p","hsa-mir-518a-3p",1874,"E2F4",6421,"SFPQ",1,0.0035,0.0105,0.185,0,0
"hsa-mir-30a-3p","hsa-mir-377-5p",1874,"E2F4",6421,"SFPQ",1,5e-04,0.03,0.1395,0.0085,0.0393354775910957
"hsa-let-7b-5p","hsa-mir-30a-3p",1874,"E2F4",6421,"SFPQ",1,5e-04,0.0105,0.0165,0.002,0.0134607004370037
"hsa-mir-16-2-3p","hsa-mir-766-3p",1874,"E2F4",6500,"SKP1",1,0,0.0635,0.1695,0,0
"hsa-let-7b-5p","hsa-mir-519d-3p",1869,"E2F1",6502,"SKP2",1,0.0035,0.0185,0.629,0,0
"hsa-mir-125b-5p","hsa-mir-30a-3p",4609,"MYC",6573,"SLC19A1",1,0.004,0.6535,0.07,0,0
"hsa-mir-125b-5p","hsa-mir-30a-5p",4609,"MYC",6573,"SLC19A1",1,0.004,0.6595,0.103,5e-04,0.00443296712206591
"hsa-mir-195-3p","hsa-mir-519d-3p",367,"AR",6659,"SOX4",1,0.0025,0.067,0.454,0.001,0.00782846506300114
"hsa-mir-195-3p","hsa-mir-3065-5p",367,"AR",6659,"SOX4",1,0.0025,0.078,0.024,0.001,0.00782846506300114
"hsa-mir-195-3p","hsa-mir-519a-3p",367,"AR",6659,"SOX4",1,0.001,0.0735,0.4885,0.0015,0.0107739096163952
"hsa-mir-125b-5p","hsa-mir-195-3p",367,"AR",6659,"SOX4",1,0,0.019,0.084,0,0
"hsa-mir-125b-5p","hsa-mir-31-5p",367,"AR",6659,"SOX4",1,0,0.0175,0.292,0,0
"hsa-mir-30a-5p","hsa-mir-30c-2-3p",367,"AR",6659,"SOX4",1,0.0015,0.023,0.0195,0.001,0.00782846506300114
"hsa-let-7b-5p","hsa-mir-125b-5p",367,"AR",6659,"SOX4",1,0,0.1095,0.019,0,0
"hsa-let-7b-5p","hsa-mir-519a-3p",367,"AR",6659,"SOX4",1,0,0.109,0.501,0,0
"hsa-mir-125b-5p","hsa-mir-381-3p",367,"AR",6659,"SOX4",1,0,0.018,0.0815,0,0
"hsa-let-7b-5p","hsa-mir-125a-5p",367,"AR",6659,"SOX4",1,0,0.1045,0.0135,0.0015,0.0107739096163952
"hsa-mir-195-3p","hsa-mir-519c-3p",367,"AR",6659,"SOX4",1,0.0035,0.068,0.5115,0,0
"hsa-let-7b-5p","hsa-mir-145-5p",2099,"ESR1",6670,"SP3",1,0.0045,0.605,0.316,0.009,0.0409841540864133
"hsa-mir-141-3p","hsa-mir-485-3p",4090,"SMAD5",6670,"SP3",1,0.0035,0.1595,0.02,0.0045,0.0248073403745809
"hsa-mir-20b-5p","hsa-mir-323a-3p",1869,"E2F1",6670,"SP3",-1,0,0.3755,0.0475,0.007,0.0341537157263012
"hsa-let-7b-5p","hsa-mir-145-5p",6667,"SP1",6670,"SP3",1,0,0.605,0.316,0.009,0.0409841540864133
"hsa-let-7b-5p","hsa-mir-145-5p",4090,"SMAD5",6670,"SP3",1,0,0.605,0.316,0.009,0.0409841540864133
"hsa-mir-30a-3p","hsa-mir-31-5p",6667,"SP1",6670,"SP3",1,0.004,0.386,0.3185,0,0
"hsa-let-7b-5p","hsa-mir-30c-2-3p",4090,"SMAD5",6670,"SP3",1,0,0.6005,0.491,0.003,0.0183351871000196
"hsa-mir-141-3p","hsa-mir-4326",4800,"NFYA",6670,"SP3",1,0,0.1485,0.2555,0.003,0.0183351871000196
"hsa-mir-203a-3p","hsa-mir-504-5p",7157,"TP53",6850,"SYK",1,0.006,0.778,0.752,0.0055,0.0287304256437204
"hsa-mir-195-5p","hsa-mir-452-5p",51176,"LEF1",6929,"TCF3",1,0.006,0.0575,0.8865,0.0015,0.0107739096163952
"hsa-mir-19a-3p","hsa-mir-299-3p",3091,"HIF1A",7018,"TF",1,0,0.08,0.0195,0.001,0.00782846506300114
"hsa-mir-19a-3p","hsa-mir-497-3p",3091,"HIF1A",7018,"TF",1,0,0.09,0.0645,0,0
"hsa-mir-30c-2-3p","hsa-mir-676-3p",1876,"E2F6",7023,"TFAP4",-1,0.003,0.0105,0.078,5e-04,0.00443296712206591
"hsa-mir-125b-5p","hsa-mir-130a-3p",4609,"MYC",7037,"TFRC",1,0.005,0.2035,0.157,0,0
"hsa-mir-142-5p","hsa-mir-181d-5p",3091,"HIF1A",7037,"TFRC",1,5e-04,0.023,0.176,0.002,0.0134607004370037
"hsa-mir-16-2-3p","hsa-mir-196b-5p",4609,"MYC",7037,"TFRC",1,0,0.065,0.0165,0.003,0.0183351871000196
"hsa-mir-130a-3p","hsa-mir-450b-5p",3091,"HIF1A",7037,"TFRC",1,0,0.162,0.0375,0.004,0.0227281560965471
"hsa-mir-450b-5p","hsa-mir-497-5p",4609,"MYC",7037,"TFRC",1,0,0.0415,0.0145,0.0035,0.0205773428678961
"hsa-mir-125b-5p","hsa-mir-130a-3p",3091,"HIF1A",7037,"TFRC",1,0.0015,0.2035,0.157,0,0
"hsa-mir-16-2-3p","hsa-mir-181d-5p",3091,"HIF1A",7037,"TFRC",1,0,0.0375,0.2355,0.003,0.0183351871000196
"hsa-mir-301b-3p","hsa-mir-450b-5p",4609,"MYC",7037,"TFRC",1,0,0.574,0.0385,0.0075,0.0358980980937165
"hsa-mir-125b-5p","hsa-mir-299-5p",3091,"HIF1A",7037,"TFRC",1,0,0.27,0.198,0.006,0.0306554527614242
"hsa-mir-16-2-3p","hsa-mir-181d-5p",4609,"MYC",7037,"TFRC",1,5e-04,0.0375,0.2355,0.003,0.0183351871000196
"hsa-mir-16-2-3p","hsa-mir-196b-5p",3091,"HIF1A",7037,"TFRC",1,0,0.065,0.0165,0.003,0.0183351871000196
"hsa-mir-125b-5p","hsa-mir-195-3p",4609,"MYC",7037,"TFRC",1,0.004,0.26,0.023,0.001,0.00782846506300114
"hsa-mir-33a-3p","hsa-mir-545-5p",4780,"NFE2L2",7050,"TGIF1",1,5e-04,0.192,0.016,0.0065,0.0324104879160967
"hsa-mir-205-5p","hsa-mir-363-5p",4790,"NFKB1",7076,"TIMP1",-1,0.002,0.106,0.019,0.007,0.0341537157263012
"hsa-let-7b-5p","hsa-mir-512-5p",1874,"E2F4",7112,"TMPO",1,0.004,0.1615,0.6485,0,0
"hsa-let-7b-3p","hsa-let-7b-5p",1874,"E2F4",7112,"TMPO",1,0.001,0.0825,0.1625,0.005,0.0268154396978763
"hsa-let-7b-5p","hsa-mir-520h",1874,"E2F4",7112,"TMPO",1,0.0015,0.1565,0.582,0,0
"hsa-mir-181d-5p","hsa-mir-33a-5p",4779,"NFE2L1",7145,"TNS1",1,5e-04,0.0185,0.021,0.001,0.00782846506300114
"hsa-mir-129-5p","hsa-mir-33a-5p",9575,"CLOCK",7145,"TNS1",1,0.0075,0.105,0.012,0.008,0.0376461677497095
"hsa-mir-205-5p","hsa-mir-33a-5p",860,"RUNX2",7145,"TNS1",1,5e-04,0.333,0.021,0.002,0.0134607004370037
"hsa-mir-203a-3p","hsa-mir-497-5p",4609,"MYC",7150,"TOP1",1,0.006,0.223,0.094,0.0095,0.0426185562780775
"hsa-let-7b-5p","hsa-mir-182-5p",1874,"E2F4",7153,"TOP2A",1,0.0015,0.0455,0.1145,0.0065,0.0324104879160967
"hsa-mir-320d","hsa-mir-760",6925,"TCF4",7227,"TRPS1",1,0.002,0.303,0.085,0.006,0.0306554527614242
"hsa-mir-18b-5p","hsa-mir-9-5p",6774,"STAT3",7291,"TWIST1",1,0,0.212,0.011,0.0085,0.0393354775910957
"hsa-mir-181b-5p","hsa-mir-9-5p",6774,"STAT3",7291,"TWIST1",1,0,0.303,0.0105,0,0
"hsa-mir-16-1-3p","hsa-mir-301b-3p",6774,"STAT3",7291,"TWIST1",1,0,0.748,0.2275,0.0015,0.0107739096163952
"hsa-mir-301b-3p","hsa-mir-580-3p",6774,"STAT3",7291,"TWIST1",1,0,0.197,0.052,0.0085,0.0393354775910957
"hsa-mir-106a-5p","hsa-mir-9-5p",6774,"STAT3",7291,"TWIST1",1,0,0.1205,0.017,0.001,0.00782846506300114
"hsa-mir-125a-5p","hsa-mir-30a-5p",7157,"TP53",7332,"UBE2L3",1,0,0.0105,0.1545,0.0075,0.0358980980937165
"hsa-let-7b-5p","hsa-mir-125a-5p",7157,"TP53",7332,"UBE2L3",1,0,0.717,0.011,0.0015,0.0107739096163952
"hsa-mir-125a-5p","hsa-mir-125b-5p",7157,"TP53",7332,"UBE2L3",1,0,0.011,0.0965,5e-04,0.00443296712206591
"hsa-let-7b-5p","hsa-mir-30a-3p",1874,"E2F4",7374,"UNG",1,5e-04,0.4685,0.6675,0.007,0.0341537157263012
"hsa-mir-3065-5p","hsa-mir-504-5p",6667,"SP1",7422,"VEGFA",1,0,0.0505,0.201,0,0
"hsa-mir-141-3p","hsa-mir-183-5p",1958,"EGR1",7422,"VEGFA",1,0.0065,0.2735,0.069,5e-04,0.00443296712206591
"hsa-mir-141-3p","hsa-mir-182-5p",1869,"E2F1",7422,"VEGFA",-1,0.0055,0.32,0.3075,0.0075,0.0358980980937165
"hsa-mir-135a-5p","hsa-mir-99a-3p",860,"RUNX2",7456,"WIPF1",1,0,0.199,0.279,0.0015,0.0107739096163952
"hsa-let-7b-5p","hsa-mir-30a-3p",6667,"SP1",7528,"YY1",1,0,0.3355,0.4145,0.0055,0.0287304256437204
"hsa-let-7b-3p","hsa-mir-31-3p",6667,"SP1",7528,"YY1",1,0,0.63,0.1715,0,0
"hsa-mir-31-5p","hsa-mir-497-5p",6667,"SP1",7528,"YY1",1,0,0.1565,0.068,0.004,0.0227281560965471
"hsa-let-7b-5p","hsa-mir-31-3p",6667,"SP1",7528,"YY1",1,0,0.3495,0.157,0.005,0.0268154396978763
"hsa-mir-125a-5p","hsa-mir-31-3p",6667,"SP1",7528,"YY1",1,0,0.8525,0.184,0.002,0.0134607004370037
"hsa-mir-205-5p","hsa-mir-30c-2-3p",6671,"SP4",7528,"YY1",1,0,0.0135,0.2165,0.0045,0.0248073403745809
"hsa-let-7b-3p","hsa-mir-30a-3p",6667,"SP1",7528,"YY1",1,0,0.6165,0.417,0.001,0.00782846506300114
"hsa-let-7b-5p","hsa-mir-526b-5p",1874,"E2F4",7533,"YWHAH",1,0.0035,0.24,0.417,0,0
"hsa-let-7b-5p","hsa-mir-520a-5p",1874,"E2F4",7533,"YWHAH",1,0.0025,0.2425,0.5385,0,0
"hsa-mir-379-3p","hsa-mir-92b-3p",4899,"NRF1",7536,"SF1",1,0.002,0.044,0.1025,0.0065,0.0324104879160967
"hsa-mir-31-5p","hsa-mir-379-3p",4899,"NRF1",7536,"SF1",1,0.006,0.04,0.0595,0.001,0.00782846506300114
"hsa-mir-181a-5p","hsa-mir-7-5p",6772,"STAT1",7711,"ZNF155",1,0,0.0615,0.156,0.005,0.0268154396978763
"hsa-mir-19a-3p","hsa-mir-96-5p",7528,"YY1",7728,"ZNF175",1,5e-04,0.028,0.644,0.006,0.0306554527614242
"hsa-mir-16-1-3p","hsa-mir-7-1-3p",196,"AHR",7764,"ZNF217",1,0,0.163,0.0795,0.0025,0.0159618135637754
"hsa-mir-130b-3p","hsa-mir-195-5p",688,"KLF5",7764,"ZNF217",1,0,0.017,0.03,0.0095,0.0426185562780775
"hsa-mir-15a-5p","hsa-mir-15b-5p",688,"KLF5",7764,"ZNF217",1,0,0.1215,0.232,0.0035,0.0205773428678961
"hsa-mir-149-5p","hsa-mir-205-5p",4790,"NFKB1",7980,"TFPI2",1,0.007,0.0595,0.0285,0.0085,0.0393354775910957
"hsa-mir-15b-5p","hsa-mir-625-5p",2355,"FOSL2",8061,"FOSL1",1,0,0.0165,0.402,0.006,0.0306554527614242
"hsa-mir-128-3p","hsa-mir-20a-5p",2355,"FOSL2",8061,"FOSL1",1,0,0.346,0.1975,0.0045,0.0248073403745809
