"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-744-3p","hsa-mir-766-3p",1316,"KLF6",6867,"TACC1",1,0,0.1195,0.0545,0.001,0.00587513343226847
"hsa-mir-146a-5p","hsa-mir-9-5p",687,"KLF9",6867,"TACC1",1,0,0.229,0.1735,0.0075,0.0285850490651443
"hsa-mir-183-5p","hsa-mir-548j-5p",1316,"KLF6",6867,"TACC1",1,0,0.021,0.066,0.0035,0.0159504604572259
"hsa-mir-146a-5p","hsa-mir-548j-5p",687,"KLF9",6867,"TACC1",1,0,0.207,0.0355,5e-04,0.00327524746727045
"hsa-mir-29c-3p","hsa-mir-372-3p",6667,"SP1",6868,"ADAM17",1,5e-04,0.0565,0.8745,0.009,0.0328166173832954
"hsa-mir-29c-3p","hsa-mir-372-3p",3091,"HIF1A",6868,"ADAM17",1,0.0035,0.0565,0.8745,0.009,0.0328166173832954
"hsa-mir-122-5p","hsa-mir-92b-3p",6925,"TCF4",7003,"TEAD1",1,0,0.0215,0.0255,0.0055,0.0225666206043856
"hsa-mir-122-5p","hsa-mir-92b-3p",6664,"SOX11",7003,"TEAD1",1,0,0.0215,0.0255,0.0055,0.0225666206043856
"hsa-mir-144-3p","hsa-mir-299-5p",6664,"SOX11",7003,"TEAD1",1,0,0.0265,0.0605,0.005,0.0209836339966524
"hsa-mir-122-5p","hsa-mir-144-3p",6664,"SOX11",7003,"TEAD1",1,0,0.0225,0.02,0.0075,0.0285850490651443
"hsa-mir-760","hsa-mir-9-5p",1874,"E2F4",7019,"TFAM",1,0.0025,0.0235,0.138,0.0045,0.0193509604390578
"hsa-mir-424-5p","hsa-mir-506-3p",4782,"NFIC",7020,"TFAP2A",1,0,0.0215,0.049,0.006,0.0241216461785142
"hsa-mir-135b-5p","hsa-mir-3065-5p",4609,"MYC",7023,"TFAP4",1,0,0.0355,0.144,0.0015,0.00818926765538431
"hsa-mir-184","hsa-mir-3065-5p",4609,"MYC",7023,"TFAP4",1,0,0.0675,0.1495,0.0045,0.0193509604390578
"hsa-mir-150-5p","hsa-mir-29a-3p",4609,"MYC",7023,"TFAP4",1,0.0015,0.018,0.233,0.0055,0.0225666206043856
"hsa-mir-106a-5p","hsa-mir-655-3p",3725,"JUN",7040,"TGFB1",1,0,0.414,0.023,0.003,0.014138677137069
"hsa-mir-124-3p","hsa-mir-34c-5p",2113,"ETS1",7057,"THBS1",1,0,0.1135,0.0315,0.001,0.00587513343226847
"hsa-mir-497-5p","hsa-mir-513c-5p",6667,"SP1",7112,"TMPO",1,0.0045,0.0525,0.2055,0.008,0.0300356715027286
"hsa-mir-200b-3p","hsa-mir-519a-5p",5966,"REL",7128,"TNFAIP3",1,0,0.1155,0.0865,0.001,0.00587513343226847
"hsa-mir-520d-5p","hsa-mir-940",5966,"REL",7128,"TNFAIP3",1,0,0.0225,0.442,0.009,0.0328166173832954
"hsa-mir-367-3p","hsa-mir-940",5966,"REL",7128,"TNFAIP3",1,0,0.012,0.443,0.0015,0.00818926765538431
"hsa-mir-200a-3p","hsa-mir-519a-5p",5966,"REL",7128,"TNFAIP3",1,0,0.2875,0.085,0.0085,0.0314493031644532
"hsa-mir-337-3p","hsa-mir-518f-5p",5966,"REL",7128,"TNFAIP3",1,0.0075,0.0145,0.018,0.007,0.0271218900774369
"hsa-mir-200b-3p","hsa-mir-518f-5p",5966,"REL",7128,"TNFAIP3",1,0,0.148,0.0105,0.002,0.0102974354294059
"hsa-mir-524-5p","hsa-mir-940",5966,"REL",7128,"TNFAIP3",1,0,0.022,0.507,0.004,0.0176830639631698
"hsa-mir-518a-5p","hsa-mir-940",5966,"REL",7128,"TNFAIP3",1,0,0.0845,0.3855,0.0035,0.0159504604572259
"hsa-mir-527","hsa-mir-940",5966,"REL",7128,"TNFAIP3",1,0,0.074,0.433,0.0035,0.0159504604572259
"hsa-mir-182-5p","hsa-mir-31-5p",6774,"STAT3",7157,"TP53",1,0,0.012,0.5545,0.001,0.00587513343226847
"hsa-mir-125b-2-3p","hsa-mir-29c-3p",11016,"ATF7",7158,"TP53BP1",1,0,0.4505,0.1955,0.0035,0.0159504604572259
"hsa-mir-155-5p","hsa-mir-29b-3p",11016,"ATF7",7158,"TP53BP1",1,0,0.4695,0.0515,0.0015,0.00818926765538431
"hsa-mir-125b-2-3p","hsa-mir-29b-3p",11016,"ATF7",7158,"TP53BP1",1,0,0.389,0.059,0.0025,0.0122642883540946
"hsa-mir-155-5p","hsa-mir-7-5p",27086,"FOXP1",7174,"TPP2",-1,0.002,0.0495,0.628,0.007,0.0271218900774369
"hsa-mir-155-5p","hsa-mir-526b-5p",27086,"FOXP1",7174,"TPP2",-1,0.0035,0.06,0.016,5e-04,0.00327524746727045
"hsa-mir-873-5p","hsa-mir-935",7003,"TEAD1",7204,"TRIO",1,5e-04,0.0585,0.159,5e-04,0.00327524746727045
"hsa-mir-20b-5p","hsa-mir-92b-3p",6925,"TCF4",7227,"TRPS1",1,0.001,0.124,0.1505,0,0
"hsa-mir-124-3p","hsa-mir-92b-3p",6925,"TCF4",7227,"TRPS1",1,0.005,0.0135,0.1465,0,0
"hsa-mir-199b-3p","hsa-mir-338-3p",171017,"ZNF384",7335,"UBE2V1",1,0.001,0.012,0.4055,0.005,0.0209836339966524
"hsa-mir-342-5p","hsa-mir-642a-5p",4150,"MAZ",7343,"UBTF",1,0.0085,0.05,0.0595,0.003,0.014138677137069
"hsa-mir-206","hsa-mir-629-3p",10499,"NCOA2",7402,"UTRN",1,0,0.0795,0.0145,0.0065,0.0256366798336072
"hsa-mir-485-3p","hsa-mir-654-3p",196,"AHR",7402,"UTRN",1,0,0.535,0.014,0.004,0.0176830639631698
"hsa-mir-1270","hsa-mir-378a-5p",2551,"GABPA",7402,"UTRN",1,0,0.0655,0.1355,0.008,0.0300356715027286
"hsa-mir-1270","hsa-mir-378a-5p",55553,"SOX6",7402,"UTRN",1,0,0.0655,0.1355,0.008,0.0300356715027286
"hsa-mir-20b-5p","hsa-mir-760",1874,"E2F4",7415,"VCP",1,0,0.24,0.0125,5e-04,0.00327524746727045
"hsa-mir-302c-3p","hsa-mir-429",3725,"JUN",7421,"VDR",1,0,0.0495,0.562,0.0095,0.0341758891705326
"hsa-mir-203a-3p","hsa-mir-302c-3p",8626,"TP63",7421,"VDR",1,0,0.9055,0.0655,0.0035,0.0159504604572259
"hsa-mir-135a-5p","hsa-mir-302c-3p",2101,"ESRRA",7421,"VDR",1,0,0.0905,0.049,0.001,0.00587513343226847
"hsa-mir-200c-3p","hsa-mir-302c-3p",3725,"JUN",7421,"VDR",1,0,0.0815,0.047,0,0
"hsa-mir-181d-5p","hsa-mir-302c-3p",2353,"FOS",7421,"VDR",1,0.005,0.0675,0.0545,0.003,0.014138677137069
"hsa-mir-302c-3p","hsa-mir-548v",2353,"FOS",7421,"VDR",1,0,0.0415,0.309,0.001,0.00587513343226847
"hsa-mir-203a-3p","hsa-mir-302c-3p",3725,"JUN",7421,"VDR",1,0,0.9055,0.0655,0.0035,0.0159504604572259
"hsa-mir-122-5p","hsa-mir-200c-3p",3725,"JUN",7421,"VDR",1,0,0.0685,0.1165,0.0075,0.0285850490651443
"hsa-mir-1179","hsa-mir-205-5p",3205,"HOXA9",7431,"VIM",1,0,0.2225,0.029,0.003,0.014138677137069
"hsa-mir-29a-3p","hsa-mir-548f-3p",7543,"ZFX",7468,"NSD2",1,0,0.018,0.0155,0,0
"hsa-mir-29a-3p","hsa-mir-548j-5p",7543,"ZFX",7468,"NSD2",1,0,0.0345,0.191,0.007,0.0271218900774369
"hsa-mir-302b-5p","hsa-mir-518f-3p",1958,"EGR1",7490,"WT1",1,0.001,0.3845,0.049,0.0025,0.0122642883540946
"hsa-mir-302b-5p","hsa-mir-518a-3p",1958,"EGR1",7490,"WT1",1,5e-04,0.378,0.1045,0.0015,0.00818926765538431
"hsa-mir-302d-5p","hsa-mir-7-5p",4609,"MYC",7490,"WT1",1,0,0.4475,0.443,0.0025,0.0122642883540946
"hsa-mir-302b-5p","hsa-mir-367-3p",1958,"EGR1",7490,"WT1",1,0,0.363,0.0535,0.004,0.0176830639631698
"hsa-mir-122-5p","hsa-mir-302b-5p",4609,"MYC",7490,"WT1",1,0,0.0125,0.421,0.007,0.0271218900774369
"hsa-mir-302a-5p","hsa-mir-302b-5p",4609,"MYC",7490,"WT1",1,0,0.022,0.385,0,0
"hsa-mir-302b-5p","hsa-mir-377-5p",4609,"MYC",7490,"WT1",1,0,0.3755,0.6045,0.003,0.014138677137069
"hsa-mir-302b-5p","hsa-mir-518b",1958,"EGR1",7490,"WT1",1,0,0.3945,0.042,0.0035,0.0159504604572259
"hsa-mir-302d-5p","hsa-mir-367-3p",1958,"EGR1",7490,"WT1",1,5e-04,0.393,0.0905,0.001,0.00587513343226847
"hsa-mir-7-5p","hsa-mir-766-3p",5970,"RELA",7490,"WT1",1,0,0.5075,0.011,5e-04,0.00327524746727045
"hsa-mir-302b-5p","hsa-mir-7-5p",5970,"RELA",7490,"WT1",1,0,0.38,0.4475,0.002,0.0102974354294059
"hsa-mir-302b-5p","hsa-mir-7-5p",4609,"MYC",7490,"WT1",1,0,0.38,0.4475,0.002,0.0102974354294059
"hsa-mir-302b-5p","hsa-mir-512-5p",4609,"MYC",7490,"WT1",1,0,0.4185,0.0135,0.007,0.0271218900774369
"hsa-mir-302d-5p","hsa-mir-7-5p",5970,"RELA",7490,"WT1",1,0,0.4475,0.443,0.0025,0.0122642883540946
"hsa-mir-296-5p","hsa-mir-3199",6774,"STAT3",7538,"ZFP36",1,0,0.616,0.012,0,0
"hsa-mir-516b-5p","hsa-mir-519d-3p",6774,"STAT3",7538,"ZFP36",1,0,0.0465,0.0275,0.0025,0.0122642883540946
"hsa-mir-516b-5p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,0.0015,0.041,0.02,5e-04,0.00327524746727045
"hsa-mir-516b-5p","hsa-mir-519c-3p",3660,"IRF2",7538,"ZFP36",1,0,0.0255,0.02,5e-04,0.00327524746727045
"hsa-mir-516b-5p","hsa-mir-519b-3p",3660,"IRF2",7538,"ZFP36",1,0.0015,0.0405,0.037,5e-04,0.00327524746727045
"hsa-mir-516b-5p","hsa-mir-520d-3p",3660,"IRF2",7538,"ZFP36",1,0,0.044,0.0255,0.001,0.00587513343226847
"hsa-mir-516b-5p","hsa-mir-520c-3p",3660,"IRF2",7538,"ZFP36",1,5e-04,0.0505,0.034,0.0015,0.00818926765538431
"hsa-mir-302c-3p","hsa-mir-516b-5p",3660,"IRF2",7538,"ZFP36",1,0,0.0345,0.032,0,0
"hsa-mir-18b-5p","hsa-mir-516b-5p",6774,"STAT3",7538,"ZFP36",1,5e-04,0.244,0.0685,0.0065,0.0256366798336072
"hsa-mir-302a-3p","hsa-mir-516b-5p",3660,"IRF2",7538,"ZFP36",1,0,0.0165,0.0475,0,0
"hsa-mir-302d-3p","hsa-mir-486-3p",3660,"IRF2",7538,"ZFP36",1,5e-04,0.012,0.014,0.009,0.0328166173832954
"hsa-mir-516b-5p","hsa-mir-520a-3p",3660,"IRF2",7538,"ZFP36",1,5e-04,0.062,0.011,0.002,0.0102974354294059
"hsa-mir-516b-5p","hsa-mir-520c-3p",6774,"STAT3",7538,"ZFP36",1,0,0.0505,0.034,0.0015,0.00818926765538431
"hsa-mir-516b-5p","hsa-mir-519a-3p",3660,"IRF2",7538,"ZFP36",1,0.001,0.051,0.1265,0.0015,0.00818926765538431
"hsa-mir-20b-5p","hsa-mir-516b-5p",6774,"STAT3",7538,"ZFP36",1,0,0.0615,0.062,5e-04,0.00327524746727045
"hsa-mir-516b-5p","hsa-mir-519a-3p",6774,"STAT3",7538,"ZFP36",1,0,0.051,0.1265,0.0015,0.00818926765538431
"hsa-mir-106a-5p","hsa-mir-516b-5p",6774,"STAT3",7538,"ZFP36",1,0,0.2795,0.053,0.002,0.0102974354294059
"hsa-mir-195-5p","hsa-mir-766-3p",5914,"RARA",7832,"BTG2",1,0,0.37,0.1815,0.001,0.00587513343226847
"hsa-let-7e-5p","hsa-mir-34b-3p",1876,"E2F6",8073,"PTP4A2",-1,5e-04,0.1005,0.0625,0.002,0.0102974354294059
"hsa-mir-302d-3p","hsa-mir-491-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.233,0.358,0.0015,0.00818926765538431
"hsa-mir-135a-5p","hsa-mir-363-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.0115,0.115,0.006,0.0241216461785142
"hsa-mir-302c-3p","hsa-mir-491-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.063,0.2685,0,0
"hsa-mir-20b-3p","hsa-mir-491-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.129,0.381,5e-04,0.00327524746727045
"hsa-mir-20b-5p","hsa-mir-491-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.0805,0.268,5e-04,0.00327524746727045
"hsa-mir-302a-3p","hsa-mir-491-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.2015,0.3485,0.002,0.0102974354294059
"hsa-mir-135a-5p","hsa-mir-885-5p",4205,"MEF2A",8202,"NCOA3",1,0.001,0.011,0.4675,5e-04,0.00327524746727045
"hsa-mir-302b-3p","hsa-mir-491-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.015,0.331,0.0015,0.00818926765538431
"hsa-mir-135a-5p","hsa-mir-20b-3p",4205,"MEF2A",8202,"NCOA3",1,0.001,0.013,0.123,0.003,0.014138677137069
"hsa-mir-181d-5p","hsa-mir-582-3p",10499,"NCOA2",8202,"NCOA3",1,0.001,0.5645,0.012,0.007,0.0271218900774369
"hsa-mir-135a-5p","hsa-mir-20b-5p",4205,"MEF2A",8202,"NCOA3",1,5e-04,0.02,0.1435,0.003,0.014138677137069
"hsa-mir-106a-5p","hsa-mir-491-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.0695,0.3735,0,0
"hsa-mir-367-3p","hsa-mir-491-3p",4205,"MEF2A",8202,"NCOA3",1,0,0.047,0.3035,0.0065,0.0256366798336072
"hsa-mir-302a-3p","hsa-mir-34a-3p",144455,"E2F7",8289,"ARID1A",1,0,0.0495,0.0235,0.007,0.0271218900774369
"hsa-mir-141-3p","hsa-mir-491-3p",4205,"MEF2A",8301,"PICALM",1,0,0.097,0.503,0,0
"hsa-mir-182-5p","hsa-mir-29b-3p",1869,"E2F1",8531,"YBX3",1,0,0.119,0.0145,5e-04,0.00327524746727045
"hsa-mir-182-5p","hsa-mir-29c-3p",1869,"E2F1",8531,"YBX3",1,0,0.062,0.0125,5e-04,0.00327524746727045
"hsa-mir-130b-5p","hsa-mir-942-5p",7421,"VDR",8553,"BHLHE40",1,0,0.4955,0.121,0.001,0.00587513343226847
"hsa-mir-106a-5p","hsa-mir-629-5p",2034,"EPAS1",8553,"BHLHE40",1,0.0015,0.8085,0.0205,0,0
"hsa-mir-181d-5p","hsa-mir-494-3p",406,"BMAL1",8553,"BHLHE40",1,0,0.1505,0.5205,0.0015,0.00818926765538431
"hsa-mir-106a-5p","hsa-mir-629-5p",2627,"GATA6",8553,"BHLHE40",1,0,0.8085,0.0205,0,0
"hsa-mir-20b-5p","hsa-mir-629-5p",2627,"GATA6",8553,"BHLHE40",1,0,0.7845,0.02,0,0
"hsa-mir-629-5p","hsa-mir-942-5p",7421,"VDR",8553,"BHLHE40",1,0.001,0.018,0.08,0.009,0.0328166173832954
"hsa-mir-200c-3p","hsa-mir-33a-3p",7543,"ZFX",8621,"CDK13",1,0.003,0.03,0.1065,0.005,0.0209836339966524
"hsa-mir-141-3p","hsa-mir-33a-3p",7543,"ZFX",8621,"CDK13",1,0.0055,0.2085,0.142,0.0035,0.0159504604572259
"hsa-mir-31-5p","hsa-mir-449a",4790,"NFKB1",8795,"TNFRSF10B",1,0,0.8455,0.0115,0.0095,0.0341758891705326
"hsa-mir-188-5p","hsa-mir-200a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.1875,0.0125,0.001,0.00587513343226847
"hsa-mir-122-5p","hsa-mir-192-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.016,0.244,0.006,0.0241216461785142
"hsa-mir-135a-5p","hsa-mir-152-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.028,0.1225,0,0
"hsa-mir-106a-5p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0705,0.089,0,0
"hsa-mir-181d-5p","hsa-mir-541-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.557,0.0485,0.005,0.0209836339966524
"hsa-mir-200a-3p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.015,0.0655,0.001,0.00587513343226847
"hsa-mir-219a-1-3p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.2225,0.0555,0.001,0.00587513343226847
"hsa-mir-133a-3p","hsa-mir-135a-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.1535,0.021,0.001,0.00587513343226847
"hsa-let-7e-5p","hsa-mir-885-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.055,0.3415,0.0085,0.0314493031644532
"hsa-mir-219a-1-3p","hsa-mir-885-5p",7764,"ZNF217",8826,"IQGAP1",1,0.0025,0.178,0.308,0,0
"hsa-mir-122-5p","hsa-mir-200a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.024,0.0145,0.003,0.014138677137069
"hsa-mir-122-5p","hsa-mir-200b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0245,0.0265,0.009,0.0328166173832954
"hsa-mir-20b-3p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.15,0.074,0,0
"hsa-mir-338-3p","hsa-mir-885-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0895,0.299,5e-04,0.00327524746727045
"hsa-mir-429","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0335,0.072,0.003,0.014138677137069
"hsa-mir-582-5p","hsa-mir-885-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.075,0.322,0.0075,0.0285850490651443
"hsa-mir-188-5p","hsa-mir-429",7764,"ZNF217",8826,"IQGAP1",1,0,0.275,0.0285,0.002,0.0102974354294059
"hsa-mir-204-5p","hsa-mir-301b-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0185,0.0205,0.0025,0.0122642883540946
"hsa-mir-18b-5p","hsa-mir-450b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.146,0.1115,0.005,0.0209836339966524
"hsa-mir-219a-1-3p","hsa-mir-541-3p",7764,"ZNF217",8826,"IQGAP1",1,5e-04,0.2105,0.0535,0.001,0.00587513343226847
"hsa-mir-135a-5p","hsa-mir-188-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.025,0.301,0.004,0.0176830639631698
"hsa-mir-135a-5p","hsa-mir-450b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0135,0.0735,0,0
"hsa-mir-219a-1-3p","hsa-mir-654-5p",7764,"ZNF217",8826,"IQGAP1",1,0.001,0.232,0.074,0.005,0.0209836339966524
"hsa-mir-135a-5p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0225,0.076,5e-04,0.00327524746727045
"hsa-mir-135b-5p","hsa-mir-654-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.204,0.0665,0.005,0.0209836339966524
"hsa-mir-181c-3p","hsa-mir-541-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.157,0.0515,0,0
"hsa-mir-204-5p","hsa-mir-219a-1-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.011,0.2135,5e-04,0.00327524746727045
"hsa-mir-204-5p","hsa-mir-299-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0135,0.1625,0.0075,0.0285850490651443
"hsa-mir-429","hsa-mir-9-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.021,0.1255,5e-04,0.00327524746727045
"hsa-mir-204-5p","hsa-mir-488-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0175,0.2695,0.001,0.00587513343226847
"hsa-mir-194-5p","hsa-mir-497-5p",7764,"ZNF217",8826,"IQGAP1",1,5e-04,0.284,0.063,0.007,0.0271218900774369
"hsa-mir-18b-5p","hsa-mir-885-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.1325,0.3485,0.001,0.00587513343226847
"hsa-mir-20b-5p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.1155,0.079,0,0
"hsa-mir-200b-3p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.027,0.067,0.0015,0.00818926765538431
"hsa-mir-150-5p","hsa-mir-488-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.2265,0.2805,0.004,0.0176830639631698
"hsa-mir-338-3p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.1095,0.07,0.0035,0.0159504604572259
"hsa-mir-18b-5p","hsa-mir-500b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.157,0.0835,0,0
"hsa-mir-429","hsa-mir-885-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0365,0.346,0.001,0.00587513343226847
"hsa-mir-18b-5p","hsa-mir-9-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.1365,0.11,0.0015,0.00818926765538431
"hsa-mir-338-3p","hsa-mir-450b-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0805,0.0435,0.0095,0.0341758891705326
"hsa-mir-301b-3p","hsa-mir-541-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.011,0.071,0.0085,0.0314493031644532
"hsa-mir-135a-5p","hsa-mir-541-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0225,0.1045,0.002,0.0102974354294059
"hsa-mir-200b-3p","hsa-mir-885-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0.0305,0.3775,0.0065,0.0256366798336072
"hsa-mir-130b-5p","hsa-mir-200c-3p",10379,"IRF9",8844,"KSR1",1,5e-04,0.073,0.041,0.009,0.0328166173832954
"hsa-mir-301a-3p","hsa-mir-503-5p",7003,"TEAD1",8853,"ASAP2",1,0,0.1945,0.011,0.0025,0.0122642883540946
"hsa-mir-342-5p","hsa-mir-92a-1-5p",4609,"MYC",8878,"SQSTM1",1,0,0.425,0.0165,0,0
"hsa-mir-370-3p","hsa-mir-592",4609,"MYC",8878,"SQSTM1",1,0.006,0.0105,0.1085,0.0025,0.0122642883540946
"hsa-mir-302d-5p","hsa-mir-92a-1-5p",4609,"MYC",8878,"SQSTM1",1,0,0.0115,0.0195,0.0045,0.0193509604390578
"hsa-mir-342-5p","hsa-mir-92a-1-5p",4779,"NFE2L1",8878,"SQSTM1",1,0,0.425,0.0165,0,0
"hsa-mir-146a-5p","hsa-mir-301a-3p",26959,"HBP1",8878,"SQSTM1",-1,0.007,0.061,0.1,5e-04,0.00327524746727045
"hsa-mir-141-5p","hsa-mir-519d-3p",4779,"NFE2L1",8878,"SQSTM1",1,0,0.0985,0.014,0.0065,0.0256366798336072
"hsa-mir-146a-5p","hsa-mir-301b-3p",26959,"HBP1",8878,"SQSTM1",-1,0.005,0.0685,0.1015,5e-04,0.00327524746727045
"hsa-mir-302d-5p","hsa-mir-92a-1-5p",4779,"NFE2L1",8878,"SQSTM1",1,0,0.0115,0.0195,0.0045,0.0193509604390578
"hsa-mir-141-5p","hsa-mir-519d-3p",4780,"NFE2L2",8878,"SQSTM1",1,0,0.0985,0.014,0.0065,0.0256366798336072
"hsa-mir-301a-3p","hsa-mir-3065-3p",4609,"MYC",8878,"SQSTM1",1,0,0.108,0.5735,0.002,0.0102974354294059
"hsa-mir-125b-2-3p","hsa-mir-424-5p",4609,"MYC",8886,"DDX18",1,5e-04,0.0385,0.219,0.0015,0.00818926765538431
"hsa-mir-125b-2-3p","hsa-mir-301a-3p",4609,"MYC",8886,"DDX18",1,0,0.0395,0.1075,0.0015,0.00818926765538431
"hsa-let-7c-5p","hsa-mir-424-5p",4609,"MYC",8886,"DDX18",1,0,0.18,0.239,0,0
"hsa-mir-200c-3p","hsa-mir-342-5p",27319,"BHLHE22",8943,"AP3D1",-1,0,0.371,0.0355,0,0
"hsa-mir-100-5p","hsa-mir-615-3p",51341,"ZBTB7A",8943,"AP3D1",-1,5e-04,0.948,0.0805,0.0045,0.0193509604390578
"hsa-mir-335-5p","hsa-mir-342-5p",27319,"BHLHE22",8943,"AP3D1",-1,0,0.321,0.0325,0.0065,0.0256366798336072
"hsa-mir-29b-3p","hsa-mir-342-5p",4150,"MAZ",8943,"AP3D1",1,0,0.2305,0.029,5e-04,0.00327524746727045
"hsa-mir-1-3p","hsa-mir-511-5p",4601,"MXI1",8943,"AP3D1",-1,0.002,0.96,0.0155,0.001,0.00587513343226847
"hsa-mir-29c-3p","hsa-mir-342-5p",4150,"MAZ",8943,"AP3D1",1,0,0.271,0.027,0.0035,0.0159504604572259
"hsa-mir-302b-3p","hsa-mir-491-5p",51341,"ZBTB7A",8943,"AP3D1",-1,0,0.398,0.5605,0.0015,0.00818926765538431
"hsa-mir-182-5p","hsa-mir-7-5p",405,"ARNT",9043,"SPAG9",1,0,0.526,0.219,0.0045,0.0193509604390578
"hsa-mir-130b-5p","hsa-mir-142-3p",2063,"NR2F6",9043,"SPAG9",-1,0,0.12,0.0305,0.0025,0.0122642883540946
"hsa-mir-142-3p","hsa-mir-373-5p",7543,"ZFX",9117,"SEC22C",1,0,0.0125,0.0165,0,0
"hsa-mir-183-3p","hsa-mir-548f-3p",7543,"ZFX",9117,"SEC22C",1,0,0.058,0.1175,0.0035,0.0159504604572259
"hsa-mir-130b-5p","hsa-mir-183-3p",7543,"ZFX",9117,"SEC22C",1,0,0.431,0.078,0.006,0.0241216461785142
"hsa-mir-373-5p","hsa-mir-548f-3p",7543,"ZFX",9117,"SEC22C",1,0,0.013,0.1145,0.004,0.0176830639631698
"hsa-mir-199b-5p","hsa-mir-3199",4335,"MNT",9123,"SLC16A3",-1,5e-04,0.0515,0.0135,5e-04,0.00327524746727045
"hsa-mir-323a-3p","hsa-mir-369-3p",4609,"MYC",9144,"SYNGR2",1,0.0065,0.223,0.0395,0.006,0.0241216461785142
"hsa-mir-142-5p","hsa-mir-29a-3p",2005,"ELK4",9169,"SCAF11",1,0,0.0115,0.0595,0.0045,0.0193509604390578
"hsa-mir-142-5p","hsa-mir-29b-3p",2005,"ELK4",9169,"SCAF11",1,0,0.018,0.0375,0,0
"hsa-mir-29a-3p","hsa-mir-497-5p",2005,"ELK4",9169,"SCAF11",1,0.0015,0.0505,0.057,0.001,0.00587513343226847
"hsa-mir-146a-5p","hsa-mir-29b-3p",2005,"ELK4",9169,"SCAF11",1,0,0.1485,0.0295,0.0025,0.0122642883540946
"hsa-mir-3609","hsa-mir-376c-3p",1316,"KLF6",9208,"LRRFIP1",1,0.0015,0.1525,0.8015,0.0035,0.0159504604572259
"hsa-mir-3065-3p","hsa-mir-873-5p",7586,"ZKSCAN1",9289,"ADGRG1",1,0.0015,0.055,0.086,0.007,0.0271218900774369
"hsa-mir-301a-3p","hsa-mir-92b-3p",4609,"MYC",9349,"RPL23",1,0.001,0.0945,0.0465,0.0015,0.00818926765538431
"hsa-let-7c-5p","hsa-mir-450b-5p",4609,"MYC",9349,"RPL23",1,5e-04,0.294,0.0195,5e-04,0.00327524746727045
"hsa-mir-92b-3p","hsa-mir-940",4609,"MYC",9349,"RPL23",1,0,0.063,0.805,0.001,0.00587513343226847
