"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93","_c94","_c95","_c96","_c97","_c98","_c99","_c100","_c101","_c102"
<a href='https://pubmed.ncbi.nlm.nih.gov/23419507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23423768'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23423768'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23435014'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23435217'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23440266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23440266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23441129'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23443279'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23443806'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23448725'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23449277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23449277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23456778'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23464964'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23465272'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23467672'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23468066'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23468578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23468851'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23468851'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23479407'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23479407'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23479407'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23485129'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23485129'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23489365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23489365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23489365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23489557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23489560'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23489560'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23491080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23497146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23497146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23518631'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23518631'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23520442'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23520446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23525575'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23525704'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527257'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23533259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23536868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23538866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23540718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23545718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23551194'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23552377'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23555954'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23557216'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23557218'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23558893'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23559152'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23562183'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23563092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23564810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23564819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23568704'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23572183'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23575413'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23575414'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23579873'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23581229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23581415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23582282'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23584298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23585689'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23586056'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23586056'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23588221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23588221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23589544'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23590575'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23591159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23591159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23592446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23592446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23594426'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23599147'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23599349'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23608817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23608835'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23609009'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23612964'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23613495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23617234'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23617344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23617826'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23619944'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23620765'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23621221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23621221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23621958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23625155'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23625155'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23628817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23628817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23628817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23633926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23644682'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23644698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23644698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23645738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23647298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23647298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23649444'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23656699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23661716'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23661716'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23664448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23664448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23664448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23664723'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23668441'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23683257'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23683536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23683536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23683537'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23686431'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23686837'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23690929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23691506'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23699534'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23699534'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23707949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23709101'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23714228'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23715289'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23724098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23726438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23726438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23726438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23726527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23729361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23729401'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23731739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23733853'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23748694'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23749122'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23749888'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23752126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23757037'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23765529'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23768755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23768755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23769318'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23769878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23771370'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23771519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23774213'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23780873'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23780873'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23782814'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23783797'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23786997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23786997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23786997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23787800'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23788756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23790173'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23791006'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23794480'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23796143'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23797467'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23797467'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23797467'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23797772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23797772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23800712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23800712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23800712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23801495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23801495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23802852'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23803047'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23803047'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23803112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23805327'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23806795'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23807543'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23809059'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23810573'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23810573'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23816558'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23816960'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23816967'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23817662'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23817662'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23827517'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23828210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23829935'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23837762'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23841470'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23842453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23852459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23852459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23852459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23853482'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23866081'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23867472'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23871711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23873621'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23873621'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23873621'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23876834'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23883783'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23886169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23886169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23886554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23887170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23887300'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23888061'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23891241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23891513'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23891513'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23892415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23898092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23898092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23898110'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23900694'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23910066'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23910906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23911281'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23911281'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23912954'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23915069'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23916913'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23916913'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23922022'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23922984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23923067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23927790'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23927883'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23927883'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23927883'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23927885'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23929397'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23929397'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23930206'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23930754'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23931927'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23932319'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23932363'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23932486'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23934203'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23934203'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23936355'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23937608'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23937717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23937717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23938291'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23938291'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23938604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23938604'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23940081'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23940741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23945384'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23945389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23945389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23945392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23951353'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23956990'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23962256'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23962905'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23962905'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23972815'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23972815'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23973117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23974272'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23979919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23982437'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23982599'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23986482'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23988622'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23990708'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23991695'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23991729'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23994953'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24002698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2401353'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24019492'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24021541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24023334'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24023334'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24029120'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24033722'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24034250'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24035188'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24037752'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24039832'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24040454'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24040454'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24040454'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24043274'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24047698'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24053674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24054705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24055406'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24055492'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24064329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24068399'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24068620'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24068620'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24072220'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24086072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24086949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24088065'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24092472'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24101047'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24102414'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24108744'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24114583'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24117170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24121455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24124538'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24124538'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24128714'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24133589'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24134422'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24135250'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24138713'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24138716'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24138716'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24138718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24138719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24138721'>PubMedLink</a>
