"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93"
7436,"VLDLR","hsa-mir-429","hsa-mir-135a-5p",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24204382'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/24572141'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28440423'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29191386'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29403024'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/27302923'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.406825823,0.311155435,2.13e-12,3.595838122,0.51579689,0.05090877,"hsa-mir-135a-5p","hsa-mir-429",7436,13.441939484877,12.4415787900399,11.0686951866479,16.5043217498076,"10.6905968352168","13.3336507734988","11.4094242205847","12.7333653458567","16.6329150128139","16.2801520248448","11.705995248181","12.2501313929293","11.8282667589356","13.0734942486567","10.2561482654243","11.9468406224707","10.3565902763833","10.7846503653314","12.5813061511918","11.603853037707","8.55612926631331","12.2867753300941","13.1168533776778","15.2579094445927","12.2284133683393","11.9878328609478","11.3799648904059","11.5230970740739","15.6740012685188","10.8931620708434","15.3680203884447","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7804,"LRP8","hsa-mir-378a-5p","hsa-mir-19a-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>",NA,"tarbase","tarbase",0.013955214,-0.505370041,0.852501749,0.032127244,0.23111078,0.10271764,"hsa-mir-19a-3p","hsa-mir-378a-5p",7804,10.7490411715018,9.69261562394446,10.3824650305186,13.5216411620627,"11.2367570739737","9.75313005145986","9.93391906517808","10.7552023911004","11.1022635855863","11.1765717810395","11.5201439038755","10.2194713674168","11.066057503453","10.8471841006748","10.24252080465","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7804,"LRP8","hsa-mir-378a-5p","hsa-mir-19b-3p",0.0015,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.013955214,-0.505370041,0.739734879,-0.049846715,0.23111078,0.10271764,"hsa-mir-19b-3p","hsa-mir-378a-5p",7804,10.7490411715018,9.69261562394446,10.3824650305186,13.5216411620627,"14.4341432212732","11.2367570739737","9.75313005145986","9.93391906517808","7.85791284376939","10.7561159354163","11.148339280313","11.1022635855863","11.1765717810395","11.5201439038755","10.2194713674168","11.066057503453","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7980,"TFPI2","hsa-mir-330-3p","hsa-mir-224-3p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31289502'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17464989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17464989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17464989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17515960'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23125179'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23125179'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23125179'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24297337'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24591127'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25109342'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26624999'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28053577'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28284560'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29757260'>PubMedLink</a>","tarbase","tarbase",0.01085318,0.481136174,1.89e-07,1.558984129,5.28e-05,-0.3010771,"hsa-mir-224-3p","hsa-mir-330-3p",7980,11.7639288107556,11.4562128338478,13.4924851393012,13.7075978947568,"13.0539199868731","17.0103144649937","13.4576933547166","13.1051780350392","11.6158791180922","13.196831401717","12.2011801227983","14.3496634024045","14.4720771929295","12.2148112680654","12.8322839417023","12.4333149514165","13.1569492109236","15.4190719021681","13.1472082491085","17.8394164848553","14.3656287302559","13.7543143024273","11.6899598822437","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8482,"SEMA7A","hsa-mir-335-3p","hsa-mir-17-5p",0.0075,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20209605'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22583011'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30281815'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.870928857,-0.027926504,0.004778207,0.503502931,0.18148047,0.09865531,"hsa-mir-17-5p","hsa-mir-335-3p",8482,13.0312260394836,16.1029105766641,14.1076077335979,15.3036057084041,"14.184888899871","16.1978205983388","15.0341492897019","16.7771933473218","16.6390272467996","18.0087958378282","14.7596324248857","13.6163832036907","14.3972136726643","15.6811470560428","15.4127616940455","18.1072057604143","15.0381660467463","15.0205237947315","18.2064256326135","14.5768490880463","16.1596249698827","17.0738941081899","13.5847788919229","16.1488850634214","17.1540942855739","18.0970893553509","16.3671237114995","15.4462809242075","15.3006624511133","12.1282436377831","17.5816056215518","15.3113974201215","15.2088176234704","16.498461952789","17.7462145993591","15.4617774596338","16.0108169664906","12.1169375404925","14.560312260291","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8848,"TSC22D1","hsa-mir-106a-5p","hsa-mir-21-3p",0.0025,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24098708'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30774424'>PubMedLink</a>",NA,"tarbase","tarbase",0.208565523,0.176798534,0.285949913,-0.23411547,0.70028581,-0.0252234,"hsa-mir-21-3p","hsa-mir-106a-5p",8848,17.0956968935984,18.0770295399267,18.9030104520118,18.2034144555944,"18.1259486000815","19.1596161569431","18.3430168594056","18.8610435730707","17.9309824524157","18.457221474734","18.4719333714092","18.1188031373442","17.7481112078433","17.6305422399093","17.0392660767679","17.5450600136993","18.2312204974947","17.4155927704097","17.6418805926109","17.3214091970773","17.1273748277341","17.9400181022994","19.8142241673983","18.2357049267996","17.8839590210921","17.8648287164055","18.7562744641385","18.8942463773655","17.9906154512963","18.7403736569963","18.47079547226","18.5068645748237","18.1467029710461","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8848,"TSC22D1","hsa-mir-21-3p","hsa-mir-130a-3p",0.0015,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24098708'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30774424'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.285949913,-0.23411547,3.15e-19,-1.630422159,0.70028581,-0.0252234,"hsa-mir-130a-3p","hsa-mir-21-3p",8848,17.7110911372232,17.0956968935984,17.6101528699874,19.1596161569431,"17.9309824524157","18.4719333714092","18.2599595949669","17.7481112078433","17.6028954912929","18.2312204974947","18.7865747333692","19.6733624767112","17.9400181022994","19.0547669655916","18.5279588318205","17.7759286914495","19.8142241673983","18.2357049267996","18.3991609816891","17.9906154512963","19.2231586397173","19.6110479012735","20.1795981803293","18.6160571736187","19.0941754945438","17.9061227797461","18.1467029710461","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8853,"ASAP2","hsa-mir-301a-3p","hsa-mir-218-5p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30322806'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase tarbase",0.000271,0.557749898,0.176611455,0.275834069,0.4131716,0.06321041,"hsa-mir-218-5p","hsa-mir-301a-3p",8853,13.9930877382339,13.681154808275,13.2381699054281,14.6253956185586,"16.3445789930652","12.6519768878071","11.8107101055527","14.4855161439124","12.5364396351136","11.6442432599566","15.3677253474005","11.6932727493649","14.1867174589067","15.3207469099718","15.0935646801044","12.9754441782705","10.0593733313377","14.0108869140848","14.3874547558858","13.8894256983433","11.2886343103895","12.2082843833742","13.851756103149","15.630921812363","14.7233343248528","12.934850198012","13.8146898662787","11.4561364347499","11.8148132458865","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8878,"SQSTM1","hsa-mir-143-5p","hsa-mir-200c-3p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10190901'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11549587'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12118381'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21145819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21482715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24287900'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24369267'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25026290'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2548435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27211490'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27246794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27345495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27404485'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27845389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28611265'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28941211'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29311600'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29707114'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29961754'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30793399'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31032410'>PubMedLink</a>","tarbase","tarbase",0.394040348,0.146248792,2.58e-06,2.406871692,0.37432607,0.05565701,"hsa-mir-200c-3p","hsa-mir-143-5p",8878,20.6536974560141,19.5499105301222,20.100917866991,23.8972518889463,"21.9959242192714","21.3784448795982","24.8322215958235","20.408159728335","19.7279286358622","20.6289546544442","20.3606174980608","21.1074965987376","19.625476152163","20.1880000481968","20.1533237378843","21.1212057209602","21.9593660115762","22.4963627148532","19.5131996606676","19.6268340060082","21.5215983935849","20.283188456375","20.8052399362392","19.6317938305022","20.1870422892884","21.0592895594163","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9358,"ITGBL1","hsa-mir-20a-3p","hsa-mir-33b-5p",0.004,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.346842549,-0.150366481,0.000222,-0.89231513,0.15249752,-0.1122823,"hsa-mir-33b-5p","hsa-mir-20a-3p",9358,11.0035263992203,11.3426059709851,11.8772598693323,15.9414779556981,"16.3766687570497","10.3962113243962","12.0328595934564","12.5507660306384","9.19393057516037","14.5833301694816","12.0809523950337","9.48409282990443","10.6473764928654","-2","10.9436024552954","7.66779715845589","11.9193977717776","15.7254253176035","8.00527131824922","9.83129259032003","10.1097022559267","12.487318785203","9.33351677398407","9.57251333744122","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9728,"SECISBP2L","hsa-mir-744-3p","hsa-mir-19b-1-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.136569908,-0.253721002,0.001894562,-0.453869512,0.59504477,-0.0368874,"hsa-mir-19b-1-5p","hsa-mir-744-3p",9728,16.5378247618171,17.1963035030797,18.7098633899507,17.391382966679,"16.3561097747203","14.7216561465997","15.4075918925926","15.9009112909588","15.6551148522768","15.2775859866283","16.8939774701245","16.5039895501001","15.9616547153831","15.169840874097","18.0037095684883","16.8852689377726","16.0271180865998","15.8949795304351","14.1071324461207","15.1454991153359","17.194573264981","17.034409753119","15.8568425492476","15.4975335163843","16.8517373589446","15.6087448918079","15.7377206565894","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10140,"TOB1","hsa-mir-17-5p","hsa-mir-20b-5p",0.0085,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/20209605'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22583011'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30281815'>PubMedLink</a>",NA,NA,"mirtarbase tarbase","tarbase",0.004778207,0.503502931,0.424625171,0.180675332,0.78657883,-0.0170403,"hsa-mir-20b-5p","hsa-mir-17-5p",10140,21.4494701975042,19.3901209608581,20.4196080610592,20.3090757305888,"20.6135454747714","19.9850082263975","19.7373755036082","21.1995934740482","22.5256647514829","18.1772283188041","17.8691198633332","19.7672322893335","19.8138684730951","20.8045852904936","19.270489637002","22.3808858937954","18.5667037273485","19.3260628119959","18.9800672746432","18.769731376924","19.1625305023125","20.9742737137165","19.535986459424","20.9283516443401","21.3404219735833","19.6703592581948","20.5843332809101","19.8312085855292","20.456635939856","19.8752587301368","17.7194741757278","19.0929782572997","19.7890973872857","19.5444941573496","19.8995246236345","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10468,"FST","hsa-mir-214-3p","hsa-mir-497-5p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/26231037'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29652412'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29761918'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31384173'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31441605'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12203361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12203361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18638391'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19363144'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27807065'>PubMedLink</a>","tarbase","tarbase",6.69e-07,-1.310784163,0.002379496,-0.556789606,0.30601934,-0.0659222,"hsa-mir-497-5p","hsa-mir-214-3p",10468,19.5597277791041,20.5030943996615,20.354279778752,20.4530095970008,"19.2083740768088","19.4302403624945","20.1250810748661","20.016415167878","18.825756608991","19.8970479433062","19.4212982358374","23.8034226081567","11.8788792893837","16.193963097191","18.7925506164574","15.4445792828271","19.899182526425","18.9115273231595","19.6014119899544","16.8337459570834","16.2573589819136","19.0722105463045","17.6997896541657","18.368240389731","19.3383798417329","18.34785250046","20.5223099528122","21.1888048313643","18.8952113010347","19.0059052877552","21.443882881859","19.1802720861144","19.5547571310401","21.2156285889475","16.3775021032968","20.2661376417902","19.640118499404","20.3034888001427","21.6346100811812","18.5190726711778","18.7150194680066","22.1223699585251","19.4421694981817","20.3315446126996","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10468,"FST","hsa-mir-30a-5p","hsa-mir-30c-2-3p",0.0065,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/26589417'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27574447'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/34113402'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12203361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12203361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18638391'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19363144'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27807065'>PubMedLink</a>","tarbase","tarbase",0.804283539,0.050343415,0.012599225,-0.506629362,0.30601934,-0.0659222,"hsa-mir-30c-2-3p","hsa-mir-30a-5p",10468,18.0856439951457,17.9149596958741,19.7294601585522,15.8784632833802,"21.2815662497961","18.3595351622098","19.8573921365488","18.467771089125","16.8892278674566","14.6526542612313","14.8138196275874","17.437277496114","15.5406816701627","20.4794236962935","19.6856508897957","17.7798294596477","21.7438672368158","11.8788792893837","17.4779144159864","15.4445792828271","20.2336263442661","19.4814880287263","21.0063804560735","21.3784617501641","19.1856784982407","17.4047159192527","18.9040206681357","16.3991955765687","16.8337459570834","19.3325003511296","20.2381532644989","16.4043593383302","15.2049118512304","19.1764398509925","19.218093095575","18.34785250046","20.2287816256485","17.3897481383449","14.9539831683869","18.1239222809469","21.1888048313643","19.0890237510139","22.1086163280195","18.655998181674","20.5557103273865","21.1187920749858","21.3463322618521","22.3754309451032","22.5645720134972","20.7203850734012","19.8617702932816","13.6827787223217","19.9985094748154","21.4650797929272","20.6499224935801","18.5190726711778","18.7150194680066","17.8186829169561","19.4421694981817","19.8133761735405","14.5756832361718","16.7448485496982","14.7896792328081","20.6696808796581","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10468,"FST","hsa-mir-497-5p","hsa-mir-411-5p",0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31384173'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31441605'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12203361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12203361'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18638391'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19363144'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27807065'>PubMedLink</a>","tarbase","tarbase",0.002379496,-0.556789606,7.21e-06,-1.071003939,0.30601934,-0.0659222,"hsa-mir-411-5p","hsa-mir-497-5p",10468,20.354279778752,19.2083740768088,19.4302403624945,20.1250810748661,"18.8476929880837","20.016415167878","18.825756608991","16.9430188494718","19.4212982358374","23.8034226081567","16.193963097191","18.7925506164574","19.899182526425","19.6014119899544","19.0722105463045","19.3436113289924","18.368240389731","19.3383798417329","18.34785250046","20.5223099528122","21.1888048313643","18.8952113010347","20.3034888001427","21.6346100811812","18.5190726711778","18.7150194680066","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10499,"NCOA2","hsa-mir-125a-5p","hsa-mir-19a-3p",0.003,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31289566'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31316614'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/24282087'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27432117'>PubMedLink</a>","tarbase","tarbase",0.019841963,-0.370251707,0.852501749,0.032127244,0.72172368,0.02425164,"hsa-mir-19a-3p","hsa-mir-125a-5p",10499,17.800919715373,16.8002080662902,17.6338421758616,16.6016857106008,"17.8294258978212","17.4669982201676","18.0911609673116","17.3176563415064","18.1420102032224","17.2260583004863","17.3839474342142","17.5572368815939","17.5303035281085","17.3220379560879","18.6580036116535","15.8670981170815","18.2674680027451","17.4186495421311","16.8767210863476","18.4264941320634","17.031885249692","18.4028569993323","17.6576714010857","18.4926398587273","17.7419276552187","17.3210265898233","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
