"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16"
8239,"USP9X","hsa-mir-92b-3p","hsa-mir-218-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-218-5p","hsa-mir-92b-3p",8239,18.4446783228874,18.062940794571,"17.8379205186272","19.5654932286252","17.7693292491198","18.8470385445029","""""","""""","""""","""""","""""","""""","""""",""""""
8314,"BAP1","hsa-mir-200b-3p","hsa-mir-877-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-877-3p","hsa-mir-200b-3p",8314,19.632817712398,19.7019694678194,"19.7484681124591","19.4998322715339","19.5388698905572","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8314,"BAP1","hsa-mir-877-3p","hsa-mir-429",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-429","hsa-mir-877-3p",8314,19.632817712398,19.7019694678194,"19.7484681124591","19.4998322715339","19.5388698905572","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8357,"H3C10","hsa-mir-411-3p","hsa-mir-299-3p",0.003,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-299-3p","hsa-mir-411-3p",8357,18.2550006159803,16.8618049296862,"16.6943769015768","16.3599720114507","18.3013789047909","17.7639697244538","""""","""""","""""","""""","""""","""""","""""",""""""
8408,"ULK1","hsa-mir-17-5p","hsa-mir-146a-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-146a-5p","hsa-mir-17-5p",8408,18.2236402441776,18.1823706266008,"18.202152027131","18.4077290845626","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8462,"KLF11","hsa-mir-18a-3p","hsa-mir-421",0.0095,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-421","hsa-mir-18a-3p",8462,18.3193403102841,16.8870356566568,"17.0133704943724","17.5302441072575","18.6006871323844","17.6761780497499","16.2563025162792","""""","""""","""""","""""","""""","""""",""""""
8462,"KLF11","hsa-mir-421","hsa-mir-17-5p",0.0085,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-17-5p","hsa-mir-421",8462,18.3193403102841,16.8870356566568,"17.0133704943724","17.1132501937527","17.5302441072575","18.6006871323844","16.2563025162792","""""","""""","""""","""""","""""","""""",""""""
8535,"CBX4","hsa-mir-146b-3p","hsa-mir-21-5p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-21-5p","hsa-mir-146b-3p",8535,19.1876982596562,19.4324152688137,"18.6545338122784","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8611,"PLPP1","hsa-mir-19b-1-5p","hsa-mir-17-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-17-5p","hsa-mir-19b-1-5p",8611,17.5565924899008,19.3218610179787,"19.8812652839696","19.5320561208923","18.9624504705149","17.3048187350892","19.0807462691772","17.0390482487244","19.1676825092626","""""","""""","""""","""""",""""""
8611,"PLPP1","hsa-mir-30a-5p","hsa-mir-17-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-17-5p","hsa-mir-30a-5p",8611,17.7259759190607,17.8187588105235,"19.8812652839696","18.8315518159536","17.3048187350892","19.0807462691772","19.1676825092626","""""","""""","""""","""""","""""","""""",""""""
8682,"PEA15","hsa-mir-493-3p","hsa-mir-877-3p",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-877-3p","hsa-mir-493-3p",8682,21.0167709386489,20.4300319725423,"22.0754378587346","21.7519839676158","22.6807714813439","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8693,"GALNT4","hsa-mir-130b-3p","hsa-mir-218-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-218-5p","hsa-mir-130b-3p",8693,11.6767306777789,10.0280156173981,"8.76690116529948","10.8232863716813","11.6911221332714","8.16251378936904","11.3159614636563","""""","""""","""""","""""","""""","""""",""""""
8693,"GALNT4","hsa-mir-218-5p","hsa-mir-1-3p",0.002,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-1-3p","hsa-mir-218-5p",8693,11.6767306777789,11.3991810266512,"8.76690116529948","11.3159614636563","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8693,"GALNT4","hsa-mir-218-5p","hsa-mir-130a-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-130a-3p","hsa-mir-218-5p",8693,11.6767306777789,10.0280156173981,"8.76690116529948","10.8232863716813","11.6911221332714","8.16251378936904","11.3159614636563","""""","""""","""""","""""","""""","""""",""""""
8693,"GALNT4","hsa-mir-218-5p","hsa-mir-301b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-301b-3p","hsa-mir-218-5p",8693,11.6767306777789,10.0280156173981,"8.76690116529948","10.8232863716813","11.3159614636563","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8729,"GBF1","hsa-mir-30c-2-3p","hsa-mir-106a-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-106a-5p","hsa-mir-30c-2-3p",8729,19.8537415645302,18.3399950610533,"19.1855665179664","18.8135597626432","19.2068700796196","19.0041293108279","18.8658253414793","""""","""""","""""","""""","""""","""""",""""""
8754,"ADAM9","hsa-mir-20a-5p","hsa-mir-33a-5p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-33a-5p","hsa-mir-20a-5p",8754,16.4903358474063,18.5641719291976,"17.7453681325561","18.547349492968","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8844,"KSR1","hsa-mir-200c-3p","hsa-mir-141-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-141-3p","hsa-mir-200c-3p",8844,16.5799431800881,15.101107004868,"17.1767886197519","14.3310313640526","17.9193820848955","15.893853815659","14.2366520440118","17.9017483944267","16.704881286681","16.4042053450785","16.8289493940455","15.5844291381766","15.0657651408099","17.8069921188776"
8878,"SQSTM1","hsa-mir-20a-5p","hsa-mir-214-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26162509'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28638475'>PubMedLink</a>","mirtarbase tarbase","tarbase","hsa-mir-214-3p","hsa-mir-20a-5p",8878,19.9046550280585,19.6874831953767,"19.7858103890037","17.9325334903173","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8879,"SGPL1","hsa-mir-4326","hsa-mir-1271-5p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29950865'>PubMedLink</a>","tarbase","tarbase","hsa-mir-1271-5p","hsa-mir-4326",8879,18.9097666034213,18.8256217285924,"17.9131705178846","18.7270593902495","18.1348177491312","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8932,"MBD2","hsa-mir-17-5p","hsa-mir-301b-3p",0.009,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24815446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26397136'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30658067'>PubMedLink</a>","tarbase","tarbase","hsa-mir-301b-3p","hsa-mir-17-5p",8932,17.1030650781853,17.9887407693646,"18.9213808850738","16.8751187263068","17.8391463773376","18.5833651309062","17.6993617455078","""""","""""","""""","""""","""""","""""",""""""
8932,"MBD2","hsa-mir-301b-3p","hsa-mir-20a-5p",0.0025,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24815446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26397136'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30658067'>PubMedLink</a>","tarbase","tarbase","hsa-mir-20a-5p","hsa-mir-301b-3p",8932,17.1030650781853,17.9887407693646,"18.9213808850738","16.8751187263068","17.8391463773376","17.6993617455078","""""","""""","""""","""""","""""","""""","""""",""""""
8992,"ATP6V0E1","hsa-mir-17-5p","hsa-mir-760",0.0075,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-760","hsa-mir-17-5p",8992,21.3405619308389,21.4235452829387,"21.909493018109","20.7553863472519","21.1786099520227","21.2448649958941","22.140224079517","""""","""""","""""","""""","""""","""""",""""""
8992,"ATP6V0E1","hsa-mir-20a-5p","hsa-mir-130b-3p",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-130b-3p","hsa-mir-20a-5p",8992,21.3405619308389,21.2309106052449,"21.909493018109","20.7390434814966","20.7553863472519","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8992,"ATP6V0E1","hsa-mir-20a-5p","hsa-mir-301b-3p",0.0035,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-301b-3p","hsa-mir-20a-5p",8992,21.3405619308389,21.2309106052449,"21.909493018109","20.7390434814966","20.7553863472519","22.140224079517","""""","""""","""""","""""","""""","""""","""""",""""""
8992,"ATP6V0E1","hsa-mir-20a-5p","hsa-mir-760",0.0025,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-760","hsa-mir-20a-5p",8992,21.3405619308389,21.4235452829387,"21.909493018109","20.7553863472519","21.1786099520227","22.140224079517","""""","""""","""""","""""","""""","""""","""""",""""""
9043,"SPAG9","hsa-mir-182-5p","hsa-mir-141-5p",0.0045,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-141-5p","hsa-mir-182-5p",9043,17.5147948671807,17.5541435914169,"17.558919446331","18.1077771867133","17.8175433028295","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-133a-3p","hsa-mir-500a-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","tarbase","hsa-mir-500a-3p","hsa-mir-133a-3p",9052,14.6434905735382,16.3379767451731,"16.1712615181304","18.119728257058","16.2303610173002","18.7845373656729","""""","""""","""""","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-188-3p","hsa-mir-362-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-362-5p","hsa-mir-188-3p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","12.9499917751061","17.7793651159261","16.773486043439","17.0895005191598","16.5667526958672","19.4449814673303","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-188-3p","hsa-mir-500a-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","tarbase","hsa-mir-500a-3p","hsa-mir-188-3p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","12.9499917751061","17.7793651159261","16.773486043439","16.5667526958672","19.4449814673303","18.7845373656729","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-188-3p","hsa-mir-500b-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-500b-5p","hsa-mir-188-3p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","12.9499917751061","17.7793651159261","16.773486043439","16.5667526958672","19.4449814673303","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-133a-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","tarbase","hsa-mir-133a-3p","hsa-mir-362-3p",9052,14.6434905735382,16.3379767451731,"17.1303862881601","16.1712615181304","16.2303610173002","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-188-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","tarbase","hsa-mir-188-3p","hsa-mir-362-3p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","12.9499917751061","17.7793651159261","16.773486043439","14.9420658776962","19.4449814673303","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-362-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-362-5p","hsa-mir-362-3p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","16.1712615181304","12.9499917751061","17.7793651159261","16.773486043439","19.4449814673303","16.2303610173002","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-500a-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","tarbase","hsa-mir-500a-3p","hsa-mir-362-3p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","16.1712615181304","12.9499917751061","17.7793651159261","16.773486043439","16.3537886208025","19.4449814673303","16.2303610173002","""""","""""",""""""
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-500b-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-500b-5p","hsa-mir-362-3p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","17.1303862881601","16.1712615181304","12.9499917751061","17.7793651159261","16.773486043439","16.3537886208025","19.4449814673303","16.2303610173002","""""",""""""
9052,"GPRC5A","hsa-mir-362-5p","hsa-mir-133a-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-133a-3p","hsa-mir-362-5p",9052,14.6434905735382,16.3379767451731,"16.1712615181304","17.0895005191598","18.119728257058","16.2303610173002","""""","""""","""""","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-362-5p","hsa-mir-500a-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-500a-3p","hsa-mir-362-5p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","16.1712615181304","12.9499917751061","17.7793651159261","16.773486043439","16.5667526958672","19.4449814673303","18.119728257058","16.2303610173002","""""",""""""
9052,"GPRC5A","hsa-mir-362-5p","hsa-mir-500b-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-500b-5p","hsa-mir-362-5p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","16.1712615181304","12.9499917751061","17.7793651159261","16.773486043439","16.5667526958672","19.4449814673303","18.119728257058","16.2303610173002","""""",""""""
9052,"GPRC5A","hsa-mir-500b-5p","hsa-mir-133a-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-133a-3p","hsa-mir-500b-5p",9052,14.6434905735382,16.3379767451731,"17.1303862881601","16.1712615181304","18.119728257058","16.2303610173002","""""","""""","""""","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-500b-5p","hsa-mir-500a-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-500a-3p","hsa-mir-500b-5p",9052,19.3885697286397,14.6434905735382,"16.3379767451731","20.9342553330481","16.1712615181304","12.9499917751061","17.7793651159261","16.773486043439","16.3537886208025","16.5667526958672","19.4449814673303","18.119728257058","16.2303610173002",""""""
9053,"MAP7","hsa-mir-130a-3p","hsa-mir-17-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-17-5p","hsa-mir-130a-3p",9053,17.6607037480119,16.3540263797913,"17.1796207912021","16.9821525022557","16.5495879895937","16.3502570231833","""""","""""","""""","""""","""""","""""","""""",""""""
9053,"MAP7","hsa-mir-20a-5p","hsa-mir-130a-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-130a-3p","hsa-mir-20a-5p",9053,17.6607037480119,16.3540263797913,"17.1796207912021","16.9821525022557","16.3502570231833","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9053,"MAP7","hsa-mir-20a-5p","hsa-mir-130b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-130b-3p","hsa-mir-20a-5p",9053,17.6607037480119,16.3540263797913,"17.1796207912021","15.8415263611782","16.9821525022557","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9053,"MAP7","hsa-mir-20a-5p","hsa-mir-301b-3p",0,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-301b-3p","hsa-mir-20a-5p",9053,17.6607037480119,16.3540263797913,"17.1796207912021","15.8415263611782","16.9821525022557","16.3502570231833","""""","""""","""""","""""","""""","""""","""""",""""""
9053,"MAP7","hsa-mir-301b-3p","hsa-mir-17-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-17-5p","hsa-mir-301b-3p",9053,17.6607037480119,16.3540263797913,"17.1796207912021","15.8415263611782","16.9821525022557","16.5495879895937","16.3502570231833","""""","""""","""""","""""","""""","""""",""""""
9124,"PDLIM1","hsa-mir-504-5p","hsa-mir-199a-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-199a-3p","hsa-mir-504-5p",9124,20.4011309841008,19.9904708399871,"19.5027012718159","20.3572903733309","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9144,"SYNGR2","hsa-mir-199b-3p","hsa-mir-320c",0.004,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-320c","hsa-mir-199b-3p",9144,19.5038718295306,19.3421113857571,"20.5402366164168","19.9923964008624","20.3693275561692","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9144,"SYNGR2","hsa-mir-320c","hsa-mir-199a-3p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-199a-3p","hsa-mir-320c",9144,19.5038718295306,19.3421113857571,"20.5402366164168","19.9923964008624","20.3693275561692","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9213,"XPR1","hsa-mir-382-5p","hsa-mir-493-3p",0.005,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-493-3p","hsa-mir-382-5p",9213,16.3081027078101,18.3753491101875,"17.9421677380044","17.7919717877758","17.0650586415271","17.235300020931","18.0775615636307","17.9486771897848","17.8192618621797","18.6525740977939","17.8327780284205","""""","""""",""""""
9545,"RAB3D","hsa-mir-508-5p","hsa-mir-542-3p",0.006,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-542-3p","hsa-mir-508-5p",9545,16.8126140503657,17.037225420921,"18.7443709307089","16.2255702494212","17.0022696200088","17.5059853472124","""""","""""","""""","""""","""""","""""","""""",""""""
9590,"AKAP12","hsa-mir-592","hsa-mir-141-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-141-5p","hsa-mir-592",9590,19.1853823032277,18.0292397932154,"18.261918588364","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9741,"LAPTM4A","hsa-mir-17-5p","hsa-mir-30a-3p",0.004,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-30a-3p","hsa-mir-17-5p",9741,22.6205971242411,23.0670749439878,"22.8410837590989","22.3250430226958","21.2573237151628","22.6707419511803","22.6460078896694","""""","""""","""""","""""","""""","""""",""""""
9741,"LAPTM4A","hsa-mir-20a-5p","hsa-mir-130b-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-130b-5p","hsa-mir-20a-5p",9741,23.0670749439878,22.1174975458745,"22.8410837590989","22.7834641467613","22.0183193060727","22.6707419511803","""""","""""","""""","""""","""""","""""","""""",""""""
9746,"CLSTN3","hsa-mir-329-3p","hsa-mir-188-3p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-188-3p","hsa-mir-329-3p",9746,20.4918768807111,18.4138216541236,"18.6219363146072","18.8644962916644","18.0104584342183","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9746,"CLSTN3","hsa-mir-329-3p","hsa-mir-362-3p",0.003,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-362-3p","hsa-mir-329-3p",9746,20.4918768807111,19.1496816085397,"18.4138216541236","18.8644962916644","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9746,"CLSTN3","hsa-mir-377-3p","hsa-mir-362-3p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-362-3p","hsa-mir-377-3p",9746,20.4918768807111,19.1496816085397,"18.8644962916644","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9957,"HS3ST1","hsa-mir-144-5p","hsa-mir-30a-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-30a-3p","hsa-mir-144-5p",9957,15.0929465469837,16.0797651881322,"14.7216357439004","10.5358597511669","15.3843184343104","14.6941555031046","""""","""""","""""","""""","""""","""""","""""",""""""
9972,"NUP153","hsa-mir-200a-3p","hsa-mir-330-5p",0.008,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-330-5p","hsa-mir-200a-3p",9972,18.7236338773007,18.7286896129298,"18.4976456606904","18.6685932825553","18.3849262801103","18.7102986542394","""""","""""","""""","""""","""""","""""","""""",""""""
9988,"DMTF1","hsa-mir-20b-5p","hsa-mir-21-5p",0.0095,TRUE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-21-5p","hsa-mir-20b-5p",9988,17.5139213542554,17.4027882197858,"16.7299700165023","18.0341308428644","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10052,"GJC1","hsa-let-7b-5p","hsa-mir-550a-5p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-550a-5p","hsa-let-7b-5p",10052,16.7907082042392,16.3317790900032,"17.1387784541397","15.6495430668252","17.0602257405848","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10103,"TSPAN1","hsa-mir-1-3p","hsa-mir-362-3p",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-362-3p","hsa-mir-1-3p",10103,16.3231762215248,18.9404444947145,"19.9030578976298","17.91806115908","18.0181463757495","15.0388138698981","""""","""""","""""","""""","""""","""""","""""",""""""
10114,"HIPK3","hsa-mir-19b-1-5p","hsa-mir-92b-3p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-92b-3p","hsa-mir-19b-1-5p",10114,18.1265499021158,18.037311349911,"17.4034142002085","17.6062149769701","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
