"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
80000,"GREB1L","hsa-mir-181a-5p","hsa-mir-19a-3p",0.018,0.1475,0.007,FALSE,"NA"," tarbase "," tarbase ",12.3845356146991,10.6503297783952,0.533191609248144,-0.17139396372748,0.506465928068295,0.279537672695135,0.876788001571506,-0.0477019998052035
80000,"GREB1L","hsa-mir-181b-5p","hsa-mir-16-1-3p",0.032,0.231,0.0015,FALSE,"NA"," tarbase "," tarbase ",11.7868380395513,9.97269337484651,0.640111007517761,-0.144215781766585,0.818657747974804,0.110477663543906,0.876788001571506,-0.0477019998052035
80000,"GREB1L","hsa-mir-181b-5p","hsa-mir-19a-3p",0.0315,0.084,0.007,FALSE,"NA"," tarbase "," tarbase ",12.355131959389,10.5251355287054,0.640111007517761,-0.144215781766585,0.506465928068295,0.279537672695135,0.876788001571506,-0.0477019998052035
80000,"GREB1L","hsa-mir-429","hsa-mir-200c-3p",0.012,0.342,0.008,FALSE,"NA"," tarbase "," tarbase ",11.7487602416056,10.3486699437131,0.583066277550532,0.222134726782929,0.801202141920273,0.0756943434847678,0.876788001571506,-0.0477019998052035
80223,"RAB11FIP1","hsa-mir-20a-5p","hsa-mir-499a-5p",0.654,0.425,0.0075,FALSE,"NA","mirtarbase tarbase "," tarbase ",15.3178000039401,13.8675974937392,0.956264637395162,-0.0176731706214748,0.857956782189537,0.218009677293359,0.620263710433038,-0.127720358851076
80223,"RAB11FIP1","hsa-mir-2355-5p","hsa-mir-195-5p",0.806,0.049,0.0045,FALSE,"NA"," tarbase "," tarbase ",15.6180942648848,13.4948593067996,0.7175493806195,-0.162436198845515,0.802263159596797,-0.103260719790816,0.620263710433038,-0.127720358851076
80351,"TNKS2","hsa-mir-106a-5p","hsa-mir-92b-3p",0.029,0.551,0.0075,FALSE,"NA","mirtarbase tarbase "," tarbase ",18.4274398205937,17.2341646730227,0.907423547545109,-0.0453476080533861,0.851739641894512,0.0782775852530279,0.875453310669012,-0.0373374773096883
80824,"DUSP16","hsa-mir-138-5p","hsa-mir-30a-3p",0.715,0.234,0.0015,FALSE,"NA"," tarbase "," tarbase ",18.3682586891497,17.2684903536974,0.802934907827415,-0.223566835784355,0.411146973692862,-0.252816575669344,0.889452129417928,-0.0332797032390536
81539,"SLC38A1","hsa-mir-758-3p","hsa-mir-15b-5p",0.0235,0.037,0.002,FALSE,"NA"," tarbase "," tarbase ",19.2336714522466,17.991329438817,0.976900712557643,-0.0152802246869372,0.826141128703994,0.0749870131926227,0.991992372921342,-0.0023742464126831
81671,"VMP1","hsa-mir-150-3p","hsa-mir-212-3p",0.0625,0.0255,0.003,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.84911557767,17.7857318913569,0.31197450458568,-0.474140413869285,0.645626059233228,0.261740648801364,0.993435438175747,-0.00199321232434238
81796,"SLCO5A1","hsa-mir-519d-3p","hsa-mir-519c-3p",0.0375,0.0255,0.005,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.7882882982701,16.6983624711806,0.134909240297518,2.30279849563169,0.15165817368692,2.3219792985222,0.615919598723245,0.129094693182928
81856,"ZNF611","hsa-mir-199a-5p","hsa-mir-766-3p",0.145,0.07,0.0075,TRUE,"NA","mirtarbase  ","mirtarbase  ",15.0174405573269,13.6129310336564,0.11607741031327,-0.519957209720191,0.342952519313737,-0.385149460533401,0.717329906942844,-0.0951397096090587
81856,"ZNF611","hsa-mir-766-3p","hsa-mir-215-5p",0.068,0.232,0.0075,TRUE,"NA","mirtarbase  ","mirtarbase tarbase ",15.2662407154882,14.0629988283344,0.342952519313737,-0.385149460533401,0.364975859301288,-0.509920411537469,0.717329906942844,-0.0951397096090587
83439,"TCF7L1","hsa-mir-20b-5p","hsa-mir-20a-5p",0.0215,0.027,0,TRUE,"NA"," tarbase "," tarbase ",18.9228153843058,17.4299787377677,0.965618756843915,-0.0151982693215879,0.956264637395162,-0.0176731706214748,0.900819769951405,0.0306009831690273
84059,"ADGRV1","hsa-mir-2355-3p","hsa-mir-16-1-3p",0.0505,0.1825,0.004,FALSE,"NA"," tarbase "," tarbase ",15.2754974563036,13.6978117077957,0.945463580456128,0.0421441844276193,0.818657747974804,0.110477663543906,0.334318231795336,0.291627043118844
84451,"MAP3K21","hsa-mir-543","hsa-mir-497-5p",0.1335,0.0605,0.0065,FALSE,"NA","mirtarbase  "," tarbase ",14.0541565790744,11.8427709446544,0.440576012658516,0.596613063090351,0.673062980095733,-0.182873834095652,0.870082967650982,0.047892502444777
84451,"MAP3K21","hsa-mir-551a","hsa-mir-195-5p",0.028,0.016,0.005,FALSE,"NA","mirtarbase  "," tarbase ",12.8169834787679,11.0573536090887,0.395557738947317,0.901860895786738,0.802263159596797,-0.103260719790816,0.870082967650982,0.047892502444777
84458,"LCOR","hsa-mir-149-5p","hsa-mir-144-3p",0.0505,0.5735,0.009,TRUE,"NA"," tarbase ","mirtarbase  ",15.369248681159,14.2135201634942,0.967419768676354,0.0147877687748469,0.707604823466712,-0.215663001489877,0.83651050719168,-0.0541116308096334
84458,"LCOR","hsa-mir-676-3p","hsa-mir-548j-5p",0.3285,0.1575,0.004,TRUE,"NA"," tarbase "," tarbase ",15.4953956710153,14.2247468349411,0.715279265926582,0.25481503438784,0.974281004418408,-0.0330812526828155,0.83651050719168,-0.0541116308096334
84553,"FAXC","hsa-mir-18a-3p","hsa-mir-17-5p",0.4435,0.094,0.003,FALSE,"NA","mirtarbase  ","mirtarbase  ",14.0394786946298,12.2576032493382,0.969092342841478,-0.027282310746912,0.917479117921738,-0.0333613925829875,0.956012378700578,0.0155249142961489
84553,"FAXC","hsa-mir-18a-3p","hsa-mir-20a-5p",0.4295,0.1325,0.001,FALSE,"NA","mirtarbase  ","mirtarbase  ",14.1656774676305,11.9424141104383,0.969092342841478,-0.027282310746912,0.956264637395162,-0.0176731706214748,0.956012378700578,0.0155249142961489
84720,"PIGO","hsa-mir-20a-5p","hsa-mir-92b-3p",0.032,0.018,0.008,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.2189511617834,16.0544412432941,0.956264637395162,-0.0176731706214748,0.851739641894512,0.0782775852530279,0.985578587779143,0.00450866057041038
84733,"CBX2","hsa-mir-127-5p","hsa-mir-30a-5p",0.1105,0.0145,0.0025,TRUE,"NA","mirtarbase  ","mirtarbase tarbase ",17.0687854809062,15.6903743826286,0.975785009519243,-0.0112484308506849,0.475664269893348,-0.200243585336464,0.820870182098106,-0.0569957260755761
84733,"CBX2","hsa-mir-2114-5p","hsa-mir-4326",0.297,0.016,0.002,TRUE,"NA"," tarbase "," tarbase ",17.2217645158294,16.0115579947225,0.39430172674841,1.16404972415979,0.598438450279997,-0.311412673862128,0.820870182098106,-0.0569957260755761
84733,"CBX2","hsa-mir-3065-3p","hsa-mir-195-5p",0.0805,0.0915,0,TRUE,"NA"," tarbase ","mirtarbase  ",16.798192296619,15.4346698165873,0.285670032601373,0.484868351928993,0.802263159596797,-0.103260719790816,0.820870182098106,-0.0569957260755761
84733,"CBX2","hsa-mir-31-5p","hsa-mir-195-5p",0.1565,0.097,0,TRUE,"NA"," tarbase ","mirtarbase  ",17.2383825931518,16.1116427957732,0.221449037416584,1.06802768384458,0.802263159596797,-0.103260719790816,0.820870182098106,-0.0569957260755761
84733,"CBX2","hsa-mir-497-5p","hsa-mir-31-5p",0.1175,0.15,0.001,TRUE,"NA","mirtarbase  "," tarbase ",17.0971981315519,15.8058651890973,0.673062980095733,-0.182873834095652,0.221449037416584,1.06802768384458,0.820870182098106,-0.0569957260755761
85464,"SSH2","hsa-mir-519d-3p","hsa-mir-508-5p",0.0975,0.063,0.007,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.1592432148085,15.5678521080193,0.134909240297518,2.30279849563169,0.754564835221624,0.315768330442784,0.77620050060271,-0.070089767860535
85464,"SSH2","hsa-mir-519d-3p","hsa-mir-526b-5p",0.083,0.075,0.002,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.12139302178,15.9137612666884,0.134909240297518,2.30279849563169,0.0847589421754138,1.66815167246008,0.77620050060271,-0.070089767860535
85464,"SSH2","hsa-mir-526b-5p","hsa-mir-508-5p",0.0775,0.06,0.0085,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.2515854482946,15.8192992716569,0.0847589421754138,1.66815167246008,0.754564835221624,0.315768330442784,0.77620050060271,-0.070089767860535
85465,"SELENOI","hsa-mir-3065-5p","hsa-mir-181d-5p",0.1035,0.022,0,FALSE,"NA","mirtarbase tarbase "," tarbase ",16.8438985177992,15.8195456371488,0.122236576919924,1.16203424095117,0.967716607670118,-0.0173332326949237,0.999650527690319,-0.000111525017029473
91574,"C12orf65","hsa-mir-520a-3p","hsa-mir-520d-3p",0.148,0.197,0.007,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.6073677314258,17.2374828841256,0.0883581724058531,2.06854596236424,0.131572577165709,2.66382374044487,0.968912517663067,-0.00932238957385249
92126,"DSEL","hsa-mir-130a-5p","hsa-mir-196a-5p",0.2355,0.062,5e-04,FALSE,"NA"," tarbase "," tarbase ",14.2838674000064,12.9929028692048,0.241524635836712,0.976864588882604,0.94988546017376,0.0452151257404671,0.950773712034112,0.0168581145307746
92521,"SPECC1","hsa-let-7b-5p","hsa-mir-3652",0.054,0.0885,0.001,FALSE,"NA"," tarbase ","mirtarbase  ",14.6601549312691,13.3446330987514,0.784564546838161,-0.0733583306011839,0.730547340408841,-0.341987045876907,0.907966153925952,-0.0311936634740044
112937,"GLB1L3","hsa-mir-508-5p","hsa-mir-520g-3p",0.022,0.032,0.0055,FALSE,"NA","mirtarbase  ","mirtarbase  ",12.4383494446529,8.53475251274476,0.754564835221624,0.315768330442784,0.167154957567133,2.00551902792671,0.676667847740384,-0.123035425912351
112937,"GLB1L3","hsa-mir-508-5p","hsa-mir-520h",0.0135,0.0395,0.003,FALSE,"NA","mirtarbase  ","mirtarbase  ",12.1242406149062,8.65843931037523,0.754564835221624,0.315768330442784,0.135085598749222,2.47668886051169,0.676667847740384,-0.123035425912351
112937,"GLB1L3","hsa-mir-520h","hsa-mir-520g-3p",0.0445,0.038,0.005,FALSE,"NA","mirtarbase  ","mirtarbase  ",11.852884588618,10.1739978989482,0.135085598749222,2.47668886051169,0.167154957567133,2.00551902792671,0.676667847740384,-0.123035425912351
116442,"RAB39B","hsa-mir-520g-3p","hsa-mir-520h",0.052,0.0555,0.0095,FALSE,"NA","mirtarbase  ","mirtarbase  ",15.6297844670042,14.6201505989767,0.167154957567133,2.00551902792671,0.135085598749222,2.47668886051169,0.898989232097466,-0.0328811454512067
131405,"TRIM71","hsa-let-7b-5p","hsa-mir-221-3p",0.625,0.0205,0.002,FALSE,"NA","mirtarbase tarbase "," tarbase ",10.2079133758687,8.86954121938492,0.784564546838161,-0.0733583306011839,0.920801890455466,-0.0348982587041482,0.823992616355263,0.0744854752027846
131405,"TRIM71","hsa-mir-125b-5p","hsa-mir-221-3p",0.1085,0.023,5e-04,FALSE,"NA","mirtarbase  "," tarbase ",9.89654649113363,8.29007354962813,0.898710457879206,-0.0377813040274455,0.920801890455466,-0.0348982587041482,0.823992616355263,0.0744854752027846
131405,"TRIM71","hsa-mir-182-5p","hsa-mir-125b-5p",0.68,0.113,0,FALSE,"NA","mirtarbase tarbase ","mirtarbase  ",10.1304216187651,6.39377525757383,0.69245340215736,0.112480408649869,0.898710457879206,-0.0377813040274455,0.823992616355263,0.0744854752027846
131405,"TRIM71","hsa-mir-383-5p","hsa-mir-182-5p",0.2365,0.6225,5e-04,FALSE,"NA","mirtarbase  ","mirtarbase tarbase ",10.0871356934755,6.46407166207991,0.88977497628494,0.0962474630450894,0.69245340215736,0.112480408649869,0.823992616355263,0.0744854752027846
143686,"SESN3","hsa-mir-577","hsa-mir-190a-5p",0.2155,0.0175,0.002,FALSE,"NA"," tarbase "," tarbase ",18.1418880537871,16.4264379129974,0.436898112822211,0.784985054255449,0.847026145724939,0.105655140157039,0.9383018251441,0.0187060049187401
144455,"E2F7","hsa-let-7b-5p","hsa-mir-383-5p",0.198,0.044,0.005,TRUE,"NA","mirtarbase  "," tarbase ",16.1928561515754,14.5731593406244,0.784564546838161,-0.0733583306011839,0.88977497628494,0.0962474630450894,0.761907745999891,-0.0780337138598053
145508,"CEP128","hsa-mir-520h","hsa-mir-125b-5p",0.344,0.0485,5e-04,FALSE,"NA"," tarbase "," tarbase ",16.3616443143411,15.1822146592841,0.135085598749222,2.47668886051169,0.898710457879206,-0.0377813040274455,0.763498501335326,-0.0755075743148105
148229,"ATP8B3","hsa-mir-1323","hsa-let-7b-5p",0.5975,0.054,0,FALSE,"NA","mirtarbase  "," tarbase ",14.2875220414923,12.5545536688122,0.110898889820354,2.77731022762336,0.784564546838161,-0.0733583306011839,0.704569239283697,-0.10138205833766
148252,"DIRAS1","hsa-mir-625-5p","hsa-mir-18a-3p",0.016,0.0285,0.005,FALSE,"NA"," tarbase "," tarbase ",12.1055252759579,9.72144627614612,0.896137870048175,-0.0770776769273163,0.969092342841478,-0.027282310746912,0.956540282595572,-0.0166170339879253
150468,"CKAP2L","hsa-mir-31-5p","hsa-let-7b-5p",0.014,0.0445,0.0015,FALSE,"NA","mirtarbase  "," tarbase ",17.3622000494784,15.5405064597051,0.221449037416584,1.06802768384458,0.784564546838161,-0.0733583306011839,0.887499464258356,-0.0358623649158222
153830,"RNF145","hsa-mir-130b-5p","hsa-mir-377-5p",0.011,0.023,0.0065,FALSE,"NA"," tarbase ","mirtarbase  ",19.4083869885638,17.5050296850905,0.838572640477174,0.0907173201252465,0.908398501428738,-0.0874898225766055,0.986047826941175,-0.00415632266577284
157922,"CAMSAP1","hsa-mir-940","hsa-mir-1323",0.0245,0.076,0.0055,FALSE,"NA"," tarbase ","mirtarbase  ",18.0754505249681,16.5328616287581,0.783611553735118,0.234884659531064,0.110898889820354,2.77731022762336,0.912162556966414,0.0271121029576532
166968,"MIER3","hsa-mir-199b-5p","hsa-mir-200b-3p",0.2005,0.1915,0.002,FALSE,"NA"," tarbase "," tarbase ",16.9075164591839,15.8686097874246,0.0466429384748827,-0.75458313083709,0.732413312242844,0.114645708713643,0.884496795732752,-0.0362861301933063
168455,"CCDC71L","hsa-mir-519a-3p","hsa-mir-519c-3p",0.0765,0.086,0.008,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.7538406931332,16.7314525260663,0.106505897246465,2.65624600012735,0.15165817368692,2.3219792985222,0.828228740602831,-0.0523411040346946
168455,"CCDC71L","hsa-mir-519d-3p","hsa-mir-518c-5p",0.077,0.0905,0,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.0137946742576,16.766437018563,0.134909240297518,2.30279849563169,0.0695633283687558,3.15005254038251,0.828228740602831,-0.0523411040346946
195828,"ZNF367","hsa-mir-520a-3p","hsa-let-7b-3p",0.2765,0.129,0.0015,FALSE,"NA"," tarbase "," tarbase ",16.7702171255018,15.7333723533652,0.0883581724058531,2.06854596236424,0.763563878303418,-0.13425895952001,0.854145273987356,-0.0459888289703498
195828,"ZNF367","hsa-mir-520a-3p","hsa-mir-182-5p",0.265,0.011,0.0075,FALSE,"NA"," tarbase "," tarbase ",15.6299069645935,14.0491576890556,0.0883581724058531,2.06854596236424,0.69245340215736,0.112480408649869,0.854145273987356,-0.0459888289703498
203068,"TUBB","hsa-mir-127-5p","hsa-let-7b-5p",0.097,0.0245,0,FALSE,"NA"," tarbase ","mirtarbase  ",24.1350881466447,22.6442989940617,0.975785009519243,-0.0112484308506849,0.784564546838161,-0.0733583306011839,0.950771202454526,0.0131184223658401
203068,"TUBB","hsa-mir-195-5p","hsa-let-7b-5p",0.232,0.02,0.008,FALSE,"NA","mirtarbase  ","mirtarbase  ",24.1623978009296,23.0507579417952,0.802263159596797,-0.103260719790816,0.784564546838161,-0.0733583306011839,0.950771202454526,0.0131184223658401
203068,"TUBB","hsa-mir-431-3p","hsa-let-7b-5p",0.267,0.0155,0,FALSE,"NA"," tarbase ","mirtarbase  ",24.1350881466447,22.8345668853985,0.731328682184554,-0.189367753656348,0.784564546838161,-0.0733583306011839,0.950771202454526,0.0131184223658401
203068,"TUBB","hsa-mir-432-5p","hsa-let-7b-5p",0.419,0.018,0,FALSE,"NA","mirtarbase  ","mirtarbase  ",24.2486189043608,22.8345668853985,0.880745583857175,-0.0767753391995335,0.784564546838161,-0.0733583306011839,0.950771202454526,0.0131184223658401
203068,"TUBB","hsa-mir-493-3p","hsa-let-7b-5p",0.3095,0.013,0.0035,FALSE,"NA"," tarbase ","mirtarbase  ",24.1350881466447,22.7739876258866,0.323401343811543,0.662654115032354,0.784564546838161,-0.0733583306011839,0.950771202454526,0.0131184223658401
203068,"TUBB","hsa-mir-495-3p","hsa-let-7b-5p",0.3835,0.018,0,FALSE,"NA"," tarbase ","mirtarbase  ",24.1985761462673,22.454031102725,0.790957740826711,0.135475471640231,0.784564546838161,-0.0733583306011839,0.950771202454526,0.0131184223658401
203068,"TUBB","hsa-mir-526b-5p","hsa-let-7b-5p",0.4155,0.0185,0,FALSE,"NA"," tarbase ","mirtarbase  ",23.9284217503963,22.6937115468945,0.0847589421754138,1.66815167246008,0.784564546838161,-0.0733583306011839,0.950771202454526,0.0131184223658401
204851,"HIPK1","hsa-mir-30a-3p","hsa-mir-497-5p",0.187,0.0325,0.0095,FALSE,"NA"," tarbase "," tarbase ",18.4819708528722,17.3808330039621,0.411146973692862,-0.252816575669344,0.673062980095733,-0.182873834095652,0.743078695957565,-0.0781648540117743
204851,"HIPK1","hsa-mir-497-3p","hsa-mir-99a-3p",0.194,0.1055,0.002,FALSE,"NA"," tarbase "," tarbase ",18.3456167994911,17.2849086700682,0.138447287919007,1.47840276611464,0.922400804392331,-0.0541744215786344,0.743078695957565,-0.0781648540117743
220963,"SLC16A9","hsa-mir-20a-5p","hsa-mir-93-5p",0.1755,0.039,0.006,FALSE,"NA","mirtarbase  ","mirtarbase  ",15.7227020906519,14.3454932636432,0.956264637395162,-0.0176731706214748,0.745306187188725,-0.0919957586453292,0.729354117009962,0.0940007783611131
220963,"SLC16A9","hsa-mir-93-5p","hsa-mir-17-5p",0.0435,0.137,0.0045,FALSE,"NA","mirtarbase  ","mirtarbase  ",15.7817229386563,14.388184521425,0.745306187188725,-0.0919957586453292,0.917479117921738,-0.0333613925829875,0.729354117009962,0.0940007783611131
221294,"NT5DC1","hsa-mir-1304-5p","hsa-mir-223-5p",0.0135,0.73,0,FALSE,"NA"," tarbase ","mirtarbase  ",17.818699123835,16.6171077784698,0.45603751414603,-0.713700259527093,0.284772239915539,-0.6871342441171,0.818331552778377,0.0572107997783981
257194,"NEGR1","hsa-mir-125b-5p","hsa-mir-497-5p",0.035,0.2865,0.001,FALSE,"NA","mirtarbase  ","mirtarbase  ",14.8845638282395,13.7974813612326,0.898710457879206,-0.0377813040274455,0.673062980095733,-0.182873834095652,0.684468914517246,-0.108422097567265
257194,"NEGR1","hsa-mir-195-5p","hsa-mir-125b-5p",0.372,0.04,0,FALSE,"NA","mirtarbase  ","mirtarbase  ",14.9503732794726,13.8861731625045,0.802263159596797,-0.103260719790816,0.898710457879206,-0.0377813040274455,0.684468914517246,-0.108422097567265
259266,"ASPM","hsa-mir-31-5p","hsa-mir-195-5p",0.013,0.2935,0,FALSE,"NA"," tarbase "," tarbase ",17.6344124012911,16.1948036540917,0.221449037416584,1.06802768384458,0.802263159596797,-0.103260719790816,0.72652687054628,-0.0873121647602968
259266,"ASPM","hsa-mir-31-5p","hsa-mir-376c-3p",0.017,0.7775,0.001,FALSE,"NA"," tarbase "," tarbase ",17.3520842573427,16.1948036540917,0.221449037416584,1.06802768384458,0.767671502378102,0.167284627957235,0.72652687054628,-0.0873121647602968
259266,"ASPM","hsa-mir-31-5p","hsa-mir-509-3p",0.016,0.0165,0,FALSE,"NA"," tarbase "," tarbase ",17.1141108891999,14.5809873478648,0.221449037416584,1.06802768384458,0.454169730795436,0.438859407475236,0.72652687054628,-0.0873121647602968
259266,"ASPM","hsa-mir-509-3p","hsa-mir-196a-5p",0.016,0.121,0.0095,FALSE,"NA"," tarbase "," tarbase ",17.1119442099782,13.2599028345385,0.454169730795436,0.438859407475236,0.94988546017376,0.0452151257404671,0.72652687054628,-0.0873121647602968
286827,"TRIM59","hsa-mir-199a-5p","hsa-mir-30a-5p",0.3565,0.0775,0.0075,FALSE,"NA"," tarbase "," tarbase ",16.3807261693969,15.0938751916728,0.11607741031327,-0.519957209720191,0.475664269893348,-0.200243585336464,0.990250854359704,-0.00315039200154181
286827,"TRIM59","hsa-mir-30a-5p","hsa-mir-199b-5p",0.054,0.3375,0.001,FALSE,"NA"," tarbase "," tarbase ",16.3807261693969,15.3516529158453,0.475664269893348,-0.200243585336464,0.0466429384748827,-0.75458313083709,0.990250854359704,-0.00315039200154181
338645,"LUZP2","hsa-mir-17-5p","hsa-mir-142-5p",0.0525,0.0175,0.0085,FALSE,"NA","mirtarbase  ","mirtarbase  ",7.99706361986682,6.33923619117765,0.917479117921738,-0.0333613925829875,0.890445126546015,-0.0481124726804888,0.500420706663165,-0.417533512368851
339745,"SPOPL","hsa-mir-130a-3p","hsa-mir-520a-5p",0.025,0.589,0.0015,FALSE,"NA"," tarbase ","mirtarbase  ",16.0677858542685,14.8875082188673,0.951414196840403,0.0229481688594441,0.105465025266243,2.26854196690349,0.925385628184482,-0.0240043515654642
339745,"SPOPL","hsa-mir-3662","hsa-mir-520a-5p",0.0195,0.6195,0.0065,FALSE,"NA","mirtarbase  ","mirtarbase  ",15.7029683104418,14.6346793069337,0.967570488027407,0.0421793274695032,0.105465025266243,2.26854196690349,0.925385628184482,-0.0240043515654642
339745,"SPOPL","hsa-mir-452-5p","hsa-mir-3662",0.1875,0.013,0.0075,FALSE,"NA"," tarbase ","mirtarbase  ",16.7246814741914,15.3968717844828,0.100107810820819,-0.648342643060403,0.967570488027407,0.0421793274695032,0.925385628184482,-0.0240043515654642
339745,"SPOPL","hsa-mir-519d-3p","hsa-mir-130a-3p",0.4095,0.021,0.004,FALSE,"NA","mirtarbase  "," tarbase ",15.9464931082742,14.7898235526323,0.134909240297518,2.30279849563169,0.951414196840403,0.0229481688594441,0.925385628184482,-0.0240043515654642
339745,"SPOPL","hsa-mir-519d-3p","hsa-mir-3662",0.514,0.022,0.0075,FALSE,"NA","mirtarbase  ","mirtarbase  ",16.0324284003395,14.6058847560062,0.134909240297518,2.30279849563169,0.967570488027407,0.0421793274695032,0.925385628184482,-0.0240043515654642
339745,"SPOPL","hsa-mir-525-5p","hsa-mir-130a-3p",0.6,0.032,0.004,FALSE,"NA","mirtarbase  "," tarbase ",16.0677858542685,14.769004424679,0.0786771854930094,2.56558550215766,0.951414196840403,0.0229481688594441,0.925385628184482,-0.0240043515654642
339745,"SPOPL","hsa-mir-525-5p","hsa-mir-3662",0.5865,0.021,0.0085,FALSE,"NA","mirtarbase  ","mirtarbase  ",15.7029683104418,14.6058847560062,0.0786771854930094,2.56558550215766,0.967570488027407,0.0421793274695032,0.925385628184482,-0.0240043515654642
339983,"NAT8L","hsa-mir-942-5p","hsa-mir-181a-5p",0.322,0.0915,0.0025,FALSE,"NA"," tarbase "," tarbase ",13.1709898872053,12.1238018415138,0.683486782445692,-0.184650981151469,0.533191609248144,-0.17139396372748,0.218487563806432,-0.32074154122724
388228,"SBK1","hsa-let-7b-5p","hsa-mir-377-5p",0.117,0.0865,0.0055,FALSE,"NA"," tarbase ","mirtarbase  ",17.8362944694492,16.8304145402056,0.784564546838161,-0.0733583306011839,0.908398501428738,-0.0874898225766055,0.813644134766994,-0.05729431262802
401387,"LRRD1","hsa-mir-17-5p","hsa-mir-20a-5p",0.029,0.0205,0,FALSE,"NA","mirtarbase  ","mirtarbase  ",8.96997798927195,7.79269028905716,0.917479117921738,-0.0333613925829875,0.956264637395162,-0.0176731706214748,0.755756243213934,-0.122001170782988
401387,"LRRD1","hsa-mir-20a-5p","hsa-mir-18a-3p",0.0325,0.0265,0,FALSE,"NA","mirtarbase  ","mirtarbase  ",8.63910543445119,7.62737215397025,0.956264637395162,-0.0176731706214748,0.969092342841478,-0.027282310746912,0.755756243213934,-0.122001170782988
401387,"LRRD1","hsa-mir-93-5p","hsa-mir-17-5p",0.1385,0.0135,0.0025,FALSE,"NA","mirtarbase  ","mirtarbase  ",8.92751038613335,7.83810847330981,0.745306187188725,-0.0919957586453292,0.917479117921738,-0.0333613925829875,0.755756243213934,-0.122001170782988
401387,"LRRD1","hsa-mir-93-5p","hsa-mir-20a-5p",0.1185,0.0245,0.0015,FALSE,"NA","mirtarbase  ","mirtarbase  ",9.00689137374633,7.79269028905716,0.745306187188725,-0.0919957586453292,0.956264637395162,-0.0176731706214748,0.755756243213934,-0.122001170782988
645369,"TMEM200C","hsa-mir-20b-5p","hsa-mir-17-5p",0.2205,0.0445,0.0045,FALSE,"NA","mirtarbase tarbase ","mirtarbase tarbase ",12.2825005571373,11.1243742480031,0.965618756843915,-0.0151982693215879,0.917479117921738,-0.0333613925829875,0.683092045262546,0.125097778806837
645369,"TMEM200C","hsa-mir-20b-5p","hsa-mir-20a-5p",0.2315,0.039,0.0075,FALSE,"NA","mirtarbase tarbase ","mirtarbase tarbase ",12.3986360324571,11.2343438653254,0.965618756843915,-0.0151982693215879,0.956264637395162,-0.0176731706214748,0.683092045262546,0.125097778806837
645369,"TMEM200C","hsa-mir-93-5p","hsa-mir-20b-5p",0.097,0.243,0.0045,FALSE,"NA","mirtarbase tarbase ","mirtarbase tarbase ",12.3986360324571,11.1170959618858,0.745306187188725,-0.0919957586453292,0.965618756843915,-0.0151982693215879,0.683092045262546,0.125097778806837
728116,"ZBTB8B","hsa-mir-130b-5p","hsa-mir-20b-3p",0.204,0.0845,0.003,TRUE,"NA","mirtarbase  ","mirtarbase  ",7.95749726456171,5.95343407915161,0.838572640477174,0.0907173201252465,0.893694638356654,0.0646295544570078,0.7429861037626,-0.130844860988931
728116,"ZBTB8B","hsa-mir-130b-5p","hsa-mir-766-3p",0.158,0.0135,0.0095,TRUE,"NA","mirtarbase  ","mirtarbase  ",7.98113619342341,5.91908564485624,0.838572640477174,0.0907173201252465,0.342952519313737,-0.385149460533401,0.7429861037626,-0.130844860988931
728116,"ZBTB8B","hsa-mir-20b-3p","hsa-mir-25-5p",0.1345,0.1425,0.004,TRUE,"NA","mirtarbase  ","mirtarbase  ",7.82441315502235,6.37083127996886,0.893694638356654,0.0646295544570078,0.842165416737629,-0.170527375845677,0.7429861037626,-0.130844860988931
728116,"ZBTB8B","hsa-mir-363-3p","hsa-mir-130b-5p",0.0915,0.179,0.0025,TRUE,"NA","mirtarbase  ","mirtarbase  ",7.98113619342341,6.30662556306111,0.976212753691403,0.0119831539503879,0.838572640477174,0.0907173201252465,0.7429861037626,-0.130844860988931
728116,"ZBTB8B","hsa-mir-363-3p","hsa-mir-20b-3p",0.122,0.06,0.0095,TRUE,"NA","mirtarbase  ","mirtarbase  ",7.64752114597706,6.38844133875232,0.976212753691403,0.0119831539503879,0.893694638356654,0.0646295544570078,0.7429861037626,-0.130844860988931
728116,"ZBTB8B","hsa-mir-363-3p","hsa-mir-25-3p",0.1045,0.0515,0.0095,TRUE,"NA","mirtarbase  ","mirtarbase  ",7.80077422616066,6.1661050606017,0.976212753691403,0.0119831539503879,0.630015785402983,-0.134467730674506,0.7429861037626,-0.130844860988931
