"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB"
29126,"CD274","hsa-mir-301b-3p","hsa-mir-130b-3p",0.098,0.0835,0.006,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>"," tarbase "," tarbase "
29126,"CD274","hsa-mir-338-5p","hsa-mir-130b-3p",0.5735,0.0555,0.005,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","mirtarbase  "," tarbase "
29126,"CD274","hsa-mir-940","hsa-mir-130b-3p",0.226,0.09,0.006,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","mirtarbase  "," tarbase "
29777,"ABT1","hsa-mir-425-5p","hsa-let-7b-5p",0.17,0.0375,0.004,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
51099,"ABHD5","hsa-mir-17-5p","hsa-mir-129-5p",0.011,0.6725,0.002,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30936746'>PubMedLink</a>"," tarbase ","mirtarbase  "
51109,"RDH11","hsa-mir-196b-5p","hsa-mir-195-5p",0.936,0.446,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
51473,"DCDC2","hsa-mir-362-5p","hsa-mir-500b-5p",0.034,0.048,0.0055,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
51473,"DCDC2","hsa-mir-500b-5p","hsa-mir-501-5p",0.088,0.021,0.005,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
53616,"ADAM22","hsa-mir-627-5p","hsa-mir-21-5p",0.589,0.942,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
54058,"C21orf58","hsa-mir-149-5p","hsa-mir-296-5p",0.252,0.3105,0.0055,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
54726,"OTUD4","hsa-mir-219a-1-3p","hsa-mir-3662",0.104,0.016,0.0085,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
54814,"QPCTL","hsa-mir-149-3p","hsa-mir-30c-2-3p",0.803,0.455,0.0045,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
54904,"NSD3","hsa-mir-192-5p","hsa-mir-142-5p",0.471,0.0145,0.007,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
55088,"CCDC186","hsa-mir-651-5p","hsa-mir-33a-5p",0.1535,0.083,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase "
55167,"MSL2","hsa-mir-224-5p","hsa-mir-212-3p",0.3065,0.0155,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase "
55284,"UBE2W","hsa-mir-196b-5p","hsa-let-7b-5p",0.035,0.0695,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
55353,"LAPTM4B","hsa-mir-615-3p","hsa-mir-501-5p",0.0485,0.028,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/23312008'>PubMedLink</a>"," tarbase "," tarbase "
55527,"FEM1A","hsa-mir-424-5p","hsa-mir-431-5p",0.9955,0.23,0.0075,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
55527,"FEM1A","hsa-mir-424-5p","hsa-mir-654-5p",0.9915,0.2605,0.0015,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
55605,"KIF21A","hsa-mir-503-5p","hsa-mir-18a-5p",0.211,0.869,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
55638,"SYBU","hsa-mir-301b-3p","hsa-mir-20a-5p",0.0145,0.093,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
55796,"MBNL3","hsa-mir-19b-1-5p","hsa-mir-130b-3p",0.0555,0.4165,0.005,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
56172,"ANKH","hsa-mir-424-5p","hsa-mir-503-5p",0.0455,0.0885,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase "
56650,"CLDND1","hsa-mir-556-3p","hsa-mir-584-5p",0.331,0.2765,0.0085,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
56929,"FEM1C","hsa-mir-130a-3p","hsa-mir-17-5p",0.116,0.0175,5e-04,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
56987,"BBX","hsa-mir-130b-5p","hsa-mir-218-5p",0.1295,0.0935,0.0045,TRUE,"NA","NA","NA","mirtarbase  "," tarbase "
56990,"CDC42SE2","hsa-mir-218-5p","hsa-mir-421",0.0745,0.108,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10656459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10656459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19476987'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22327423'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24434058'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28545688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30107158'>PubMedLink</a>"," tarbase ","mirtarbase tarbase "
57169,"ZNFX1","hsa-mir-218-5p","hsa-mir-129-5p",0.4965,0.0445,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57169,"ZNFX1","hsa-mir-424-5p","hsa-mir-218-5p",0.5355,0.4845,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57446,"NDRG3","hsa-mir-130a-3p","hsa-mir-203a-3p",0.5005,0.4185,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57474,"ZNF490","hsa-mir-766-3p","hsa-mir-149-3p",0.0225,0.8065,0.008,TRUE,"NA","NA","NA"," tarbase ","mirtarbase  "
57493,"HEG1","hsa-mir-199b-5p","hsa-mir-20b-3p",0.061,0.726,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57515,"SERINC1","hsa-mir-141-3p","hsa-mir-3065-5p",0.143,0.256,0.0045,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57515,"SERINC1","hsa-mir-3065-5p","hsa-mir-200a-3p",0.3235,0.0185,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57532,"NUFIP2","hsa-mir-320c","hsa-mir-141-5p",0.2615,0.1135,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57532,"NUFIP2","hsa-mir-320c","hsa-mir-200a-5p",0.264,0.0115,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57532,"NUFIP2","hsa-mir-425-5p","hsa-mir-32-3p",0.03,0.0635,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57551,"TAOK1","hsa-mir-32-3p","hsa-mir-1262",0.3475,0.1385,0.0035,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
57551,"TAOK1","hsa-mir-615-3p","hsa-mir-618",0.2355,0.544,0.0075,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57551,"TAOK1","hsa-mir-627-5p","hsa-mir-769-3p",0.6315,0.1075,0.007,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57674,"RNF213","hsa-mir-130a-5p","hsa-mir-18a-5p",0.4715,0.0835,0.0075,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57674,"RNF213","hsa-mir-18a-5p","hsa-mir-130b-5p",0.0695,0.2805,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57674,"RNF213","hsa-mir-362-3p","hsa-mir-18a-5p",0.5755,0.0585,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase "
57674,"RNF213","hsa-mir-548o-3p","hsa-mir-20b-5p",0.1455,0.5895,0.008,FALSE,"NA","NA","NA"," tarbase "," tarbase "
59084,"ENPP5","hsa-mir-130a-3p","hsa-mir-20a-5p",0.1425,0.0205,0.0085,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
59084,"ENPP5","hsa-mir-17-5p","hsa-mir-301b-3p",0.0155,0.1715,0.005,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
59084,"ENPP5","hsa-mir-301b-3p","hsa-mir-20a-5p",0.163,0.0175,0.003,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
59277,"NTN4","hsa-mir-17-5p","hsa-mir-20a-5p",0.255,0.2175,0.006,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
60412,"EXOC4","hsa-mir-192-5p","hsa-mir-877-3p",0.046,0.1465,0.0055,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
63971,"KIF13A","hsa-let-7b-3p","hsa-mir-429",0.6305,0.0155,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
64282,"TENT4B","hsa-mir-410-3p","hsa-mir-570-3p",0.501,0.176,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
64599,"GIGYF1","hsa-mir-1266-5p","hsa-mir-326",0.8125,0.4215,5e-04,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
64599,"GIGYF1","hsa-mir-185-3p","hsa-mir-33b-5p",0.6305,0.108,0.005,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
64778,"FNDC3B","hsa-mir-642a-5p","hsa-mir-330-5p",0.0505,0.326,0.008,FALSE,"NA","NA","NA"," tarbase "," tarbase "
64859,"NABP1","hsa-mir-154-5p","hsa-mir-410-3p",0.1345,0.099,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
65059,"RAPH1","hsa-mir-17-5p","hsa-mir-320b",0.4095,0.8165,0,FALSE,"NA","NA","NA"," tarbase "," tarbase "
65059,"RAPH1","hsa-mir-204-5p","hsa-mir-17-5p",0.7495,0.437,0.0085,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30910254'>PubMedLink</a>","NA","NA"," tarbase "," tarbase "
65125,"WNK1","hsa-mir-200a-5p","hsa-mir-708-5p",0.455,0.859,0.0025,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/22711307'>PubMedLink</a>"," tarbase "," tarbase "
65125,"WNK1","hsa-mir-200b-3p","hsa-mir-708-5p",0.76,0.883,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/22711307'>PubMedLink</a>"," tarbase "," tarbase "
65258,"MPPE1","hsa-mir-17-5p","hsa-mir-106a-5p",0.0215,0.1005,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
65258,"MPPE1","hsa-mir-17-5p","hsa-mir-20a-5p",0.023,0.0235,0.004,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
65986,"ZBTB10","hsa-mir-497-5p","hsa-mir-210-3p",0.1645,0.11,0.0055,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
79026,"AHNAK","hsa-mir-3200-3p","hsa-mir-421",0.774,0.7125,0.0035,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
79056,"PRRG4","hsa-mir-130a-3p","hsa-mir-130b-3p",0.069,0.031,0.002,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
79056,"PRRG4","hsa-mir-17-5p","hsa-mir-130b-3p",0.0115,0.043,0.001,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
79056,"PRRG4","hsa-mir-20a-5p","hsa-mir-130b-3p",0.012,0.029,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
79056,"PRRG4","hsa-mir-301b-3p","hsa-mir-130a-3p",0.1195,0.078,0.0015,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
79056,"PRRG4","hsa-mir-301b-3p","hsa-mir-20a-5p",0.1155,0.0145,0.0015,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
79056,"PRRG4","hsa-mir-766-3p","hsa-mir-130b-3p",0.106,0.0285,0.002,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
79443,"FYCO1","hsa-mir-218-5p","hsa-mir-130b-3p",0.1505,0.172,0.006,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
79465,"ULBP3","hsa-mir-30b-3p","hsa-mir-326",0.2915,0.659,0.0035,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
79651,"RHBDF2","hsa-mir-424-5p","hsa-mir-502-5p",0.02,0.157,0.0045,FALSE,"NA","NA","NA"," tarbase "," tarbase "
79738,"BBS10","hsa-mir-200a-3p","hsa-mir-141-3p",0.037,0.736,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase "
79888,"LPCAT1","hsa-mir-378a-3p","hsa-mir-362-3p",0.016,0.0165,0.008,FALSE,"NA","NA","NA"," tarbase "," tarbase "
79888,"LPCAT1","hsa-mir-501-5p","hsa-mir-378a-3p",0.027,0.021,0.008,FALSE,"NA","NA","NA"," tarbase "," tarbase "
79901,"CYBRD1","hsa-mir-17-5p","hsa-mir-106a-5p",0.012,0.034,0.002,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
79901,"CYBRD1","hsa-mir-20a-5p","hsa-mir-106a-5p",0.0205,0.05,0.002,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
80012,"PHC3","hsa-mir-18a-5p","hsa-mir-33a-5p",0.3385,0.104,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
80223,"RAB11FIP1","hsa-mir-17-5p","hsa-mir-301b-3p",0.0145,0.2985,0.003,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
80223,"RAB11FIP1","hsa-mir-20a-5p","hsa-mir-301b-3p",0.018,0.2705,0.0045,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
80311,"KLHL15","hsa-mir-135b-5p","hsa-mir-141-3p",0.294,0.3575,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase "
80311,"KLHL15","hsa-mir-135b-5p","hsa-mir-744-5p",0.364,0.523,0,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
80311,"KLHL15","hsa-mir-193a-3p","hsa-mir-491-3p",0.994,0.2865,0.0025,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
80315,"CPEB4","hsa-mir-203a-3p","hsa-mir-92b-3p",0.321,0.1265,0.0015,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
81839,"VANGL1","hsa-mir-362-3p","hsa-mir-20b-5p",0.02,0.092,0.004,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
81839,"VANGL1","hsa-mir-362-3p","hsa-mir-34b-3p",0.031,0.5635,0.008,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
81839,"VANGL1","hsa-mir-362-3p","hsa-mir-378a-3p",0.036,0.0225,0.0015,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
83606,"GUCD1","hsa-mir-149-5p","hsa-mir-205-5p",0.2925,0.7775,0,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
83667,"SESN2","hsa-mir-149-3p","hsa-mir-130b-3p",0.2755,0.1185,0,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
83667,"SESN2","hsa-mir-149-3p","hsa-mir-301b-3p",0.297,0.52,0,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
83992,"CTTNBP2","hsa-mir-218-5p","hsa-mir-424-5p",0.294,0.582,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
84033,"OBSCN","hsa-mir-330-5p","hsa-mir-940",0.1705,0.0555,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
84159,"ARID5B","hsa-mir-584-5p","hsa-mir-542-3p",0.022,0.0305,0.004,TRUE,"NA","NA","NA"," tarbase "," tarbase "
84193,"SETD3","hsa-mir-135a-5p","hsa-mir-205-5p",0.058,0.064,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase "
84247,"RTL6","hsa-mir-182-5p","hsa-mir-320d",0.76,0.075,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
84336,"TMEM101","hsa-mir-20b-3p","hsa-mir-424-5p",0.0645,0.55,0.009,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
84451,"MAP3K21","hsa-mir-551a","hsa-mir-18a-5p",0.2755,0.486,0.007,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
84451,"MAP3K21","hsa-mir-551a","hsa-mir-218-5p",0.2925,0.1625,5e-04,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
90594,"ZNF439","hsa-mir-376b-3p","hsa-mir-376a-3p",0.023,0.0975,0.001,TRUE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
91409,"CCDC74B","hsa-mir-379-3p","hsa-mir-411-3p",0.1525,0.166,0.0015,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
91663,"MYADM","hsa-mir-34c-5p","hsa-mir-18a-5p",0.4675,0.5145,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase "
91748,"MIDEAS","hsa-mir-221-3p","hsa-mir-30a-5p",0.1225,0.041,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase "
91754,"NEK9","hsa-mir-205-5p","hsa-mir-31-5p",0.0785,0.077,0.009,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
92399,"MRRF","hsa-mir-362-3p","hsa-mir-377-3p",0.321,0.7465,0.007,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
112939,"NACC1","hsa-mir-362-3p","hsa-mir-138-5p",0.4805,0.139,0.009,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
112939,"NACC1","hsa-mir-362-3p","hsa-mir-199a-3p",0.475,0.148,0.0085,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
112939,"NACC1","hsa-mir-362-3p","hsa-mir-199b-3p",0.4665,0.145,0.0055,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
113178,"SCAMP4","hsa-mir-424-5p","hsa-mir-382-5p",0.5975,0.1375,0.0065,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
114569,"MAL2","hsa-mir-130a-3p","hsa-mir-17-5p",0.0205,0.2545,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase "
114823,"LENG8","hsa-mir-34c-5p","hsa-mir-138-5p",0.099,0.6035,0.0065,FALSE,"NA","NA","NA"," tarbase "," tarbase "
114823,"LENG8","hsa-mir-627-5p","hsa-mir-769-3p",0.4635,0.887,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase "
114823,"LENG8","hsa-mir-676-3p","hsa-mir-138-5p",0.068,0.438,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
114823,"LENG8","hsa-mir-676-3p","hsa-mir-548o-3p",0.085,0.458,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase "
114882,"OSBPL8","hsa-mir-141-3p","hsa-mir-200a-3p",0.238,0.0205,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
116064,"LRRC58","hsa-mir-577","hsa-mir-146b-3p",0.2,0.784,0.009,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
116228,"COX20","hsa-mir-17-5p","hsa-mir-125b-1-3p",0.525,0.6445,0.008,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
116228,"COX20","hsa-mir-92b-3p","hsa-mir-203a-3p",0.8915,0.5725,0.0075,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
116984,"ARAP2","hsa-mir-130b-3p","hsa-mir-130a-3p",0.018,0.0795,0,FALSE,"NA","NA","NA"," tarbase "," tarbase "
116984,"ARAP2","hsa-mir-130b-3p","hsa-mir-20a-5p",0.0215,0.444,0.006,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
